Pos,ID,Name,BV,SV,Team,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts
M,296,Carvalho,5.1,5.1,Liverpool,2,1.117,2,2.376,3,1.154,4,1.194,3,0.554,2,2.278
D,73,Kelly,4.3,4.3,Bournemouth,0,-0.124,11,0.939,39,1.023,60,1.422,75,2.544,71,2.862
F,103,Welbeck,6.5,6.5,Brighton,0,0.155,0,0.0,16,1.44,35,3.462,50,0.09,48,3.516
D,545,Emerson,4.0,4.0,West Ham,56,1.67,50,1.575,51,1.396,49,1.403,43,0.048,47,2.568
M,340,Sancho,7.1,7.1,Man Utd,57,2.126,0,0.0,29,1.557,32,1.674,34,0.174,33,3.117
D,188,Mina,4.3,4.3,Everton,7,1.1,9,2.219,9,1.209,11,1.364,12,1.366,12,1.351
D,193,Godfrey,4.3,4.3,Everton,27,1.252,29,2.408,31,1.256,30,1.233,32,1.227,30,1.233
D,8,Tierney,4.6,4.6,Arsenal,11,1.171,14,2.392,16,1.212,15,1.249,16,1.207,19,1.266
M,83,Dasilva,4.1,4.1,Brentford,44,1.364,0,0.0,42,1.416,44,2.746,41,0.358,38,2.58
M,195,Gordon,5.1,5.1,Newcastle,62,2.138,0,0.0,40,1.212,40,1.267,41,1.289,43,2.521
M,469,Fornals,4.9,4.9,West Ham,51,1.542,41,1.411,40,1.342,37,1.393,35,0.051,31,2.681
M,349,Shelvey,4.8,4.8,Nott'm Forest,25,1.183,28,1.229,24,1.278,18,1.216,15,1.119,15,2.367
M,406,Elyounoussi,5.2,5.2,Southampton,42,1.186,40,1.212,41,1.202,37,2.363,39,0.059,36,2.367
F,528,Mara,5.3,5.3,Southampton,11,1.203,9,1.162,10,1.208,11,2.382,12,0.06,12,2.372
D,90,Roerslev,4.3,4.3,Brentford,20,1.34,0,0.0,22,1.409,21,2.712,21,0.357,18,2.543
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,-0.036,0,0.05,9,1.123,34,1.215,52,1.548,64,4.459
F,237,Greenwood,4.1,4.1,Leeds,18,1.522,13,1.386,7,1.166,9,1.138,10,0.716,11,2.417
M,527,Lingard,5.4,5.4,Nott'm Forest,8,1.03,17,1.164,25,1.275,24,1.214,23,1.194,20,2.458
M,48,Chukwuemeka,4.3,4.3,Chelsea,3,1.184,3,1.151,3,1.193,3,1.17,3,1.211,3,2.371
M,47,Ramsey,5.2,5.2,Aston Villa,44,1.067,47,1.246,46,1.193,46,1.169,46,1.194,47,2.395
M,688,Schade,5.0,5.0,Brentford,25,1.044,0,0.0,32,1.443,34,2.777,35,0.369,36,2.631
M,246,Aaronson,5.4,5.4,Leeds,38,1.327,31,1.29,23,1.228,29,1.25,29,0.693,29,2.472
M,158,Milivojevic,4.2,4.2,Crystal Palace,11,1.194,9,1.173,12,1.204,12,2.311,16,1.164,11,1.211
M,549,Praet,4.8,4.8,Leicester,14,1.254,16,1.265,16,1.335,19,1.362,20,0.284,22,2.752
F,191,Calvert-Lewin,7.9,7.9,Everton,0,0.033,0,-0.031,7,1.155,32,1.593,59,2.233,71,3.262
M,231,James,6.0,6.0,Fulham,21,1.502,19,1.48,21,1.511,22,1.467,21,0.706,22,1.56
D,14,Tomiyasu,4.2,4.2,Arsenal,25,1.121,30,2.323,33,1.161,34,1.26,35,1.16,36,1.171
M,331,Fred,5.1,5.1,Man Utd,70,2.963,0,0.0,40,1.276,42,1.294,38,0.138,38,2.482
M,136,Loftus-Cheek,5.0,5.0,Chelsea,37,1.187,27,1.136,25,1.172,22,1.146,24,1.187,22,2.31
D,197,Patterson,3.9,3.9,Everton,2,0.999,16,2.116,45,1.204,50,1.249,53,1.31,50,1.238
M,405,S.Armstrong,4.7,4.7,Southampton,16,1.108,16,1.136,18,1.171,20,2.328,20,0.058,21,2.308
M,479,Dendoncker,4.7,4.7,Aston Villa,12,1.051,16,1.171,20,1.185,23,1.156,23,1.188,25,2.355
D,445,Emerson Royal,4.9,4.9,Spurs,30,1.313,33,1.317,35,1.315,35,1.341,34,0.067,32,2.71
M,569,Garnacho,4.2,4.2,Man Utd,43,1.856,0,0.0,20,1.481,23,1.523,23,0.167,24,3.024
D,114,Lamptey,4.2,4.2,Brighton,36,1.406,0,0.0,37,1.352,35,2.657,33,0.065,33,2.562
M,603,Paquetá,5.9,5.9,West Ham,0,-0.101,0,-0.069,9,1.095,34,1.546,55,0.069,65,5.491
D,610,Akanji,5.0,5.0,Man City,45,1.267,53,1.696,48,1.288,45,1.242,41,0.048,40,2.43
M,316,Palmer,4.3,4.3,Man City,17,1.414,9,1.208,14,1.272,14,1.366,14,0.052,15,2.613
M,552,Anderson,4.4,4.4,Newcastle,15,1.444,0,0.0,6,1.253,8,1.296,6,1.266,8,2.658
D,487,Aït-Nouri,4.2,4.2,Wolves,39,1.215,38,2.488,37,1.178,37,1.144,40,0.673,41,1.215
M,245,Roca,4.8,4.8,Leeds,20,1.031,41,1.034,55,1.335,54,1.279,55,0.752,53,2.477
M,274,Milner,4.4,4.4,Liverpool,4,0.981,6,2.146,9,1.038,10,1.18,9,0.506,8,2.053
M,418,Djenepo,5.0,5.0,Southampton,3,1.093,5,1.162,4,1.108,5,2.247,6,0.056,5,2.236
D,559,Colwill,4.4,4.4,Brighton,0,0.067,0,0.0,7,1.151,33,2.576,47,0.065,60,4.033
D,153,Tomkins,3.9,3.9,Crystal Palace,16,1.225,5,1.187,2,1.115,2,2.161,3,1.065,3,1.134
M,381,Colback,4.1,4.1,Nott'm Forest,16,1.099,17,1.128,11,1.173,11,1.104,12,1.082,12,2.274
D,623,Caleta-Car,4.5,4.5,Southampton,30,1.108,36,1.143,38,1.126,35,2.192,38,0.056,36,2.219
M,130,Jorginho,5.8,5.8,Arsenal,43,1.103,30,2.232,31,1.111,29,1.153,31,1.11,32,1.117
D,573,Lewis,3.9,3.9,Man City,41,1.309,37,1.308,39,1.252,39,1.305,37,0.051,37,2.595
D,76,Zemura,4.3,4.3,Bournemouth,46,1.33,45,1.226,39,1.237,36,1.316,34,1.289,35,1.419
D,410,Bednarek,4.2,4.2,Southampton,17,1.074,13,1.1,16,1.09,19,2.247,20,0.056,21,2.24
D,520,Koulibaly,5.5,5.5,Chelsea,11,1.135,9,1.033,8,1.086,10,1.12,13,1.166,13,2.254
D,112,Cucurella,5.1,5.1,Chelsea,0,0,28,1.074,25,1.118,22,1.084,25,1.138,24,2.212
F,585,Dennis,5.7,5.7,Nott'm Forest,14,1.041,14,1.103,12,1.17,14,1.111,13,1.065,12,2.267
D,286,Gomez,4.3,4.3,Liverpool,11,0.952,18,2.179,18,1.068,13,1.034,13,0.487,17,1.962
D,221,Cooper,4.4,4.4,Leeds,7,1.104,19,1.185,32,1.176,35,1.182,34,0.65,33,2.34
D,531,Vinagre,4.3,4.3,Everton,12,1.129,13,2.131,12,1.116,12,1.093,13,1.087,13,1.08
G,289,Kelleher,4.0,4.0,Liverpool,1,1.002,2,2.053,2,1.026,4,1.024,3,0.471,3,2.025
D,192,Holgate,4.3,4.3,Everton,11,1.152,9,2.117,5,1.101,5,1.074,6,1.07,7,1.065
D,295,N.Williams,3.9,3.9,Nott'm Forest,29,1.036,28,1.057,32,1.144,32,1.078,31,1.052,33,2.207
M,148,Gallagher,5.7,5.7,Chelsea,26,1.091,21,1.037,19,1.093,21,1.07,20,1.105,19,2.147
D,5,Holding,4.2,4.2,Arsenal,2,1.041,3,2.137,3,1.062,4,1.093,5,1.097,4,1.069
D,587,Sergio Gómez,4.5,4.5,Man City,11,1.37,4,1.223,4,1.171,4,1.21,6,0.049,5,2.458
D,43,Cash,4.6,4.6,Aston Villa,30,1.015,41,1.116,39,1.087,39,1.05,36,1.086,39,2.122
M,580,Damsgaard,5.1,5.1,Brentford,12,1.123,0,0.0,18,1.255,19,2.415,21,0.319,19,2.33
M,325,Phillips,4.8,4.8,Man City,22,1.265,16,1.221,15,1.146,17,1.217,17,0.048,21,2.527
M,119,Sarmiento,4.5,4.5,Brighton,21,1.288,0,0.0,23,1.253,22,2.451,22,0.06,22,2.372
D,439,Tanganga,3.9,3.9,Spurs,18,1.199,23,1.205,22,1.202,28,1.23,27,0.061,28,2.501
M,416,Diallo,4.2,4.2,Southampton,20,1.037,22,1.068,22,1.054,25,2.085,24,0.052,25,2.087
M,69,Christie,5.3,5.3,Bournemouth,18,1.267,16,1.162,18,1.224,16,1.237,13,1.209,14,1.28
F,625,Diego Costa,5.4,5.4,Wolves,10,1.154,9,2.264,11,1.105,11,1.067,12,0.629,10,1.135
G,401,McCarthy,4.3,4.3,Southampton,5,1.05,6,1.048,7,1.055,8,2.072,8,0.052,9,2.071
M,154,McArthur,4.8,4.8,Crystal Palace,8,1.047,6,1.09,8,1.057,8,2.03,13,1.041,8,1.063
M,212,Wilson,5.7,5.7,Fulham,35,1.342,30,1.346,30,1.335,33,1.309,32,0.62,33,1.376
D,576,Senesi,4.4,4.4,Bournemouth,51,1.238,65,1.404,57,1.198,52,1.149,48,1.118,47,1.188
D,109,Veltman,4.6,4.6,Brighton,49,1.344,0,0.0,48,1.258,46,2.413,43,0.056,44,2.226
D,32,Chambers,4.2,4.2,Aston Villa,25,1.079,13,1.108,14,1.077,9,0.974,8,1.025,6,1.999
M,431,Lucas Moura,5.8,5.8,Spurs,7,1.119,9,1.14,11,1.211,13,1.228,13,0.062,15,2.492
D,174,Ferguson,3.9,3.9,Crystal Palace,4,0.979,11,1.104,13,1.063,11,2.033,10,0.995,10,1.07
D,523,Toffolo,4.3,4.3,Nott'm Forest,5,0.976,7,1.023,7,1.107,8,1.022,8,0.989,6,2.124
M,94,Baptiste,4.5,4.5,Brentford,10,1.126,0,0.0,19,1.263,17,2.34,16,0.306,15,2.2
M,58,Stanislas,4.8,4.8,Bournemouth,7,1.188,8,1.138,9,1.154,8,1.231,7,1.19,7,1.309
D,141,Chalobah,4.5,4.5,Chelsea,39,1.04,28,0.984,28,1.032,29,1.016,28,1.052,29,2.063
D,516,Collins,4.4,4.4,Wolves,27,1.086,30,2.247,36,1.089,37,1.025,34,0.62,39,1.117
D,127,Azpilicueta,4.8,4.8,Chelsea,23,1.092,13,0.97,12,1.027,13,1.006,12,1.049,12,2.013
F,62,Moore,5.2,5.2,Bournemouth,6,1.141,8,1.13,9,1.15,10,1.245,9,1.205,8,1.256
M,164,Riedewald,4.3,4.3,Crystal Palace,7,1.042,5,1.081,4,1.012,2,1.97,4,0.971,4,1.019
M,359,Fraser,5.2,5.2,Newcastle,16,1.347,0,0.0,7,1.118,8,1.158,8,1.191,9,2.263
M,224,Forshaw,4.4,4.4,Leeds,4,1.06,6,1.076,8,1.051,11,1.091,11,0.614,11,2.18
D,302,Stones,5.4,5.4,Man City,0,0.046,0,0.047,15,1.196,36,1.41,56,0.091,57,4.251
M,163,Hughes,4.8,4.8,Crystal Palace,38,1.0,46,1.067,44,1.026,40,1.958,45,0.967,40,1.019
D,256,Ricardo,4.3,4.3,Leicester,1,0.994,5,1.041,8,1.125,13,1.174,15,0.244,16,2.43
M,460,Lanzini,5.1,5.1,West Ham,16,1.213,14,1.196,14,1.154,11,1.186,9,0.043,8,2.206
D,270,Thomas,4.1,4.1,Leicester,19,1.103,18,1.074,18,1.148,18,1.122,20,0.232,19,2.273
D,367,Targett,4.7,4.7,Newcastle,3,1.055,0,0.0,14,1.061,19,1.208,20,1.23,22,2.395
M,365,Murphy,4.2,4.2,Newcastle,14,1.24,0,0.0,8,1.079,9,1.148,9,1.173,9,2.297
M,190,Davies,4.9,4.9,Everton,14,1.023,14,1.935,11,1.012,12,0.992,13,0.987,12,0.979
F,618,Vinícius,5.4,5.4,Fulham,22,1.335,13,1.241,15,1.266,15,1.192,15,0.573,16,1.302
M,149,Gilmour,4.2,4.2,Brighton,22,1.207,0,0.0,21,1.158,22,2.272,21,0.056,23,2.201
D,595,Zanka,4.0,4.0,Brentford,21,1.097,0,0.0,27,1.173,23,2.234,20,0.291,18,2.083
D,59,Fredericks,4.4,4.4,Bournemouth,37,1.139,31,1.088,31,1.103,30,1.175,25,1.121,30,1.238
M,512,Aribo,5.1,5.1,Southampton,3,0.957,3,0.985,3,0.972,4,1.927,5,0.049,5,1.942
D,471,Johnson,4.4,4.4,West Ham,25,1.159,18,1.215,16,1.107,11,1.131,11,0.041,12,2.167
F,397,Awoniyi,5.6,5.6,Nott'm Forest,0,0.029,0,0.068,0,0.139,3,1.159,12,1.515,28,3.905
D,477,Jonny,4.3,4.3,Wolves,16,1.0,20,2.163,22,1.023,23,0.99,22,0.583,25,1.052
D,379,Cook,4.3,4.3,Nott'm Forest,18,0.95,18,0.984,22,1.042,20,0.979,19,0.961,14,1.89
D,257,Amartey,4.1,4.1,Leicester,19,1.097,23,1.053,21,1.142,15,1.061,17,0.222,18,2.22
M,21,Maitland-Niles,4.8,4.8,Southampton,11,0.962,12,0.991,12,0.977,14,1.905,11,0.048,12,1.895
M,18,Sambi,4.3,4.3,Crystal Palace,36,1.135,40,1.174,39,1.147,39,2.236,0,-0.115,36,1.157
M,252,Mendy,4.3,4.3,Leicester,13,1.042,13,1.009,16,1.092,18,1.112,18,0.232,17,2.212
D,435,Sánchez,4.3,4.3,Spurs,17,1.042,22,1.094,28,1.093,28,1.119,28,0.056,26,2.27
M,524,O'Brien,4.8,4.8,Nott'm Forest,6,0.924,7,0.956,4,0.989,4,0.933,2,0.916,3,1.905
M,575,Cornet,5.9,5.9,West Ham,0,0.008,3,1.118,11,1.267,19,1.376,25,0.055,23,2.795
D,239,Firpo,4.5,4.5,Leeds,10,1.093,13,1.059,12,1.029,7,0.948,7,0.533,9,1.953
D,544,Van Hecke,4.0,4.0,Brighton,12,1.16,0,0.0,14,1.105,12,2.214,9,0.05,9,2.049
D,330,Maguire,4.7,4.7,Man Utd,51,1.298,0,0.0,52,1.167,53,1.49,50,0.139,49,2.481
D,664,Lembikisa,4.0,4.0,Wolves,4,1.011,1,1.986,2,0.983,2,0.952,2,0.561,2,1.007
M,562,Solomon,4.9,4.9,Fulham,9,1.132,11,1.211,13,1.198,11,1.151,11,0.558,11,1.232
D,513,Lenglet,4.8,4.8,Spurs,9,0.945,10,1.025,13,1.026,18,1.122,18,0.056,18,2.267
M,509,Downes,4.2,4.2,West Ham,14,1.069,14,1.12,13,1.063,9,1.068,8,0.039,8,2.064
D,226,Dallas,4.9,4.9,Leeds,0,0.027,4,1.055,12,1.118,22,1.176,26,0.649,30,2.346
D,244,Kristensen,4.8,4.8,Leeds,12,1.001,15,0.971,15,0.941,16,0.958,17,0.531,18,1.945
D,1,Cédric,4.2,4.2,Fulham,21,1.166,16,1.125,18,1.177,19,1.126,20,0.542,20,1.209
M,140,Pulisic,5.7,5.7,Chelsea,0,0.047,0,0.015,2,1.136,7,1.164,15,1.287,17,2.643
D,489,Toti,3.9,3.9,Wolves,2,0.952,3,1.955,4,0.934,5,0.913,4,0.534,5,0.997
G,35,Olsen,3.9,3.9,Aston Villa,1,-0.003,2,1.043,3,1.049,4,1.042,3,1.048,3,2.091
M,570,Garner,4.5,4.5,Everton,0,-0.013,3,1.988,9,1.063,14,1.084,14,1.078,14,1.07
D,350,Ritchie,4.2,4.2,Newcastle,5,1.12,0,0.0,3,1.009,3,1.028,3,1.054,3,2.056
F,391,Surridge,4.7,4.7,Nott'm Forest,2,1.014,1,1.012,2,1.117,1,1.009,2,1.032,1,1.084
M,134,Kanté,4.8,4.8,Chelsea,0,0.027,0,-0.002,5,1.142,15,1.19,28,1.303,34,2.603
D,360,Lascelles,4.3,4.3,Newcastle,11,1.055,0,0.0,15,0.97,15,1.016,19,1.088,20,2.132
M,338,McTominay,4.9,4.9,Man Utd,25,1.255,0,0.0,21,1.225,20,1.199,24,0.135,23,2.428
M,265,Ndidi,4.8,4.8,Leicester,35,0.994,38,0.969,38,1.024,38,1.005,37,0.209,37,2.036
M,87,Ghoddos,4.8,4.8,Brentford,1,0.098,0,0.0,3,1.195,4,2.345,4,0.308,3,2.244
M,344,Elanga,4.7,4.7,Man Utd,8,1.27,0,0.0,2,1.222,2,1.212,3,0.13,3,2.346
D,413,Lyanco,4.4,4.4,Southampton,6,0.84,10,0.915,11,0.897,12,1.747,12,0.044,12,1.736
D,372,Lewis,4.4,4.4,Newcastle,5,1.091,0,0.0,4,0.987,3,1.011,3,1.033,4,2.041
M,293,Luis Díaz,7.8,7.8,Liverpool,0,-0.022,0,0.118,0,0.019,4,1.166,19,0.736,46,4.125
D,363,Manquillo,4.2,4.2,Newcastle,1,1.01,0,0.0,5,0.994,8,1.038,9,1.06,8,2.035
G,72,Travers,4.2,4.2,Bournemouth,1,1.008,3,1.011,5,1.039,3,1.021,3,1.016,3,1.039
D,65,Stacey,4.3,4.3,Bournemouth,10,1.034,9,0.923,11,0.985,9,1.024,11,1.038,10,1.118
G,176,Begović,4.0,4.0,Everton,1,-0.006,2,2.001,3,1.018,4,1.014,3,1.021,5,1.043
D,362,Dummett,3.9,3.9,Newcastle,2,1.052,0,0.0,2,0.981,3,1.007,3,1.03,3,2.014
M,583,Kouyaté,4.4,4.4,Nott'm Forest,0,-0.161,3,0.92,13,1.066,16,1.042,18,1.061,16,2.145
D,78,Jansson,4.2,4.2,Brentford,0,-0.028,0,0.0,7,1.118,21,2.341,34,0.309,47,2.329
M,93,Onyeka,4.8,4.8,Brentford,0,0.001,0,0.0,2,1.083,7,2.228,15,0.314,20,2.43
D,329,Varane,4.8,4.8,Man Utd,50,1.305,0,0.0,49,1.19,45,1.152,45,0.123,46,2.265
D,267,Söyüncü,4.2,4.2,Leicester,5,0.959,5,0.935,6,1.011,4,0.952,3,0.198,2,1.932
M,67,Cook,4.9,4.9,Bournemouth,0,-0.126,0,-0.155,9,0.924,36,1.147,56,1.511,69,2.615
D,341,Wan-Bissaka,4.3,4.3,Man Utd,16,1.178,0,0.0,12,1.161,15,1.177,16,0.126,16,2.271
D,507,Niakhaté,4.3,4.3,Nott'm Forest,0,-0.042,0,-0.016,2,1.118,12,1.134,25,1.196,32,2.514
G,147,Mendy,4.8,4.8,Chelsea,0,-0.043,1,0.956,3,0.979,4,0.975,7,1.016,7,2.019
M,269,Soumaré,4.4,4.4,Leicester,18,0.94,18,0.913,23,0.955,18,0.951,22,0.195,23,1.9
D,105,Duffy,4.3,4.3,Fulham,1,1.013,2,1.071,3,1.063,4,1.04,3,0.501,5,1.131
D,71,Mepham,4.4,4.4,Bournemouth,48,0.991,36,0.873,32,0.884,28,0.939,26,0.921,28,1.008
D,613,Kurzawa,4.3,4.3,Fulham,17,1.089,9,1.0,8,0.994,9,0.942,10,0.491,11,1.094
M,117,Moder,4.4,4.4,Brighton,0,0.034,0,0.0,5,1.089,9,2.242,9,0.052,9,2.153
D,209,Tosin,4.5,4.5,Fulham,16,0.97,21,1.028,23,1.022,23,0.994,26,0.482,24,1.055
G,213,Rodák,4.3,4.3,Fulham,1,1.001,3,1.024,3,1.016,4,1.013,5,0.472,4,1.022
D,337,Lindelöf,4.1,4.1,Man Utd,7,1.056,0,0.0,8,1.072,10,1.107,13,0.118,13,2.115
D,419,Livramento,4.4,4.4,Southampton,0,-0.058,0,-0.024,1,0.973,5,2.057,11,0.054,18,2.316
D,156,Ward,4.4,4.4,Crystal Palace,0,-0.232,5,0.899,17,0.91,29,1.841,35,0.901,39,0.981
G,102,Steele,3.9,3.9,Brighton,1,0.031,0,0.0,3,1.068,3,2.048,5,0.052,4,2.044
D,250,Bertrand,3.9,3.9,Leicester,0,-0.06,1,0.931,1,0.988,2,1.006,3,0.21,3,2.045
D,504,Malacia,4.2,4.2,Man Utd,16,0.988,0,0.0,16,0.994,17,1.006,20,0.112,20,2.018
G,355,Dubravka,4.1,4.1,Newcastle,0,0.0,0,0.0,3,1.024,3,1.023,4,1.022,4,2.048
G,398,Henderson,4.6,4.6,Nott'm Forest,0,-0.107,0,-0.083,2,0.947,5,0.971,11,0.966,16,1.984
M,179,Townsend,5.4,5.4,Everton,0,0.05,0,0.017,1,1.054,5,1.109,9,1.105,10,1.157
M,277,Thiago,5.1,5.1,Liverpool,0,-0.099,0,0.018,0,-0.072,0,0.015,16,0.58,60,3.836
G,162,Butland,4.4,4.4,Man Utd,1,0.012,0,0.0,3,1.011,4,1.024,4,0.113,4,2.037
G,473,Areola,4.3,4.3,West Ham,1,0.003,0,0.015,2,1.015,4,1.038,4,0.04,5,2.074
D,343,B.Williams,3.8,3.8,Man Utd,0,-0.038,0,0.0,1,1.0,2,1.032,2,0.11,3,1.983
G,518,Hennessey,3.9,3.9,Nott'm Forest,1,0.998,2,1.016,3,1.025,3,1.016,1,0.008,0,0.002
M,200,Cairney,4.7,4.7,Fulham,0,-0.047,0,-0.024,7,1.064,16,1.151,22,0.58,24,1.264
F,617,Aubameyang,8.4,8.4,Chelsea,0,0.066,1,0.042,1,0.092,1,0.074,2,1.146,1,2.154
M,629,Traoré,4.3,4.3,Wolves,0,-0.143,0,-0.235,3,0.888,9,0.884,13,0.567,16,1.035
M,490,Chiquinho,5.0,5.0,Wolves,0,0.433,0,0.914,0,0.417,0,0.371,0,0.239,0,0.415
M,481,Hwang,5.7,5.7,Wolves,0,-0.054,0,-0.06,0,-0.076,4,0.946,12,0.61,27,1.172
G,425,Lloris,5.5,5.5,Spurs,0,0.016,0,0.015,0,0.013,0,0.013,0,0.001,17,2.216
M,225,Rodrigo,6.3,6.3,Leeds,0,0.016,0,-0.015,0,-0.042,0,-0.057,0,-0.018,10,2.281
D,436,R.Sessegnon,4.4,4.4,Spurs,0,-0.097,0,-0.087,0,-0.087,0,-0.066,0,-0.003,6,2.237
D,501,Phillips,3.9,3.9,Liverpool,0,-0.039,1,0.032,1,0.008,0,0.009,0,0.022,0,0.95
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.147,0,0.444,0,0.055,0,-0.031,0,0.121,0,0.134
D,364,Krafth,4.3,4.3,Newcastle,0,-0.012,0,0.0,0,-0.105,0,-0.057,0,-0.034,1,0.938
D,385,McKenna,4.4,4.4,Nott'm Forest,0,-0.276,0,-0.249,0,-0.184,0,-0.248,0,-0.265,14,1.854
F,150,Broja,5.3,5.3,Chelsea,0,0.078,0,0.051,0,0.085,0,0.065,0,0.1,0,0.159
M,101,Lallana,4.9,4.9,Brighton,0,0.118,0,0.0,0,0.065,0,0.179,0,0.003,0,0.097
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.054,0,0.0,0,0.066,0,0.066,0,0.004,0,0.058
M,4,Elneny,4.1,4.1,Arsenal,0,-0.003,0,0.041,0,0.013,0,0.043,0,0.013,0,0.02
M,204,Kebano,5.4,5.4,Fulham,0,0.006,0,0.007,0,0.015,0,-0.03,0,0.017,0,0.034
M,630,Nwaneri,4.5,4.5,Arsenal,0,-0.018,0,0.009,0,-0.001,0,0.028,0,-0.002,0,0.005
G,236,Klaesson,3.9,3.9,Leeds,0,0.006,0,0.003,1,0.003,0,-0.001,0,-0.0,1,-0.008
F,597,Saydee,4.5,4.5,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,727,Souttar,4.5,4.5,Leicester,85,0.0,76,0.0,65,0.0,52,0.0,47,0.0,51,0.0
M,728,Sabitzer,5.0,5.0,Man Utd,63,0.0,0,0.0,49,0.0,46,0.0,49,0.0,49,0.0
G,578,Robles,4.0,4.0,Leeds,1,0.0,2,0.0,2,0.0,4,0.0,3,0.0,4,0.0
D,674,Bennett,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0
G,729,Navas,4.5,4.5,Nott'm Forest,89,0.0,88,0.0,85,0.0,82,0.0,78,0.0,74,0.0
F,732,Onuachu,5.5,5.5,Southampton,70,0.0,67,0.0,64,0.0,63,0.0,60,0.0,62,0.0
G,615,Kovár,4.0,4.0,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,730,Felipe,4.5,4.5,Nott'm Forest,79,0.0,80,0.0,76,0.0,73,0.0,67,0.0,60,0.0
G,675,Smith,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,731,Kamaldeen,5.0,5.0,Southampton,41,0.0,38,0.0,37,0.0,38,0.0,37,0.0,35,0.0
M,616,Zakaria,4.9,4.9,Chelsea,11,0.0,20,0.0,32,0.0,27,0.0,26,0.0,24,0.0
G,10023,Alfie Whiteman,99.9,99.9,Spurs,1,0.0,2,0.0,3,0.0,5,0.0,3,0.0,4,0.0
D,733,Pedro Porro,5.0,5.0,Spurs,65,0.0,61,0.0,58,0.0,58,0.0,57,0.0,59,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,600,Knight,4.5,4.5,Man City,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,591,Ablade,4.5,4.5,Fulham,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,605,Welch,4.0,4.0,Everton,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,736,Offiah,4.0,4.0,Brighton,1,0.0,0,0.0,3,0.0,2,0.0,3,0.0,2,0.0
G,590,Whitworth,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,737,Greenwood,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10150,Andy Lonergan,99.9,99.9,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,726,Lukic,4.5,4.5,Fulham,21,0.0,30,0.0,34,0.0,34,0.0,34,0.0,35,0.0
M,609,Antony,7.3,7.3,Man Utd,13,0.0,0,0.0,64,0.0,63,0.0,62,0.0,62,0.0
M,601,Rodney,4.5,4.5,Crystal Palace,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0
D,738,Kinsey-Wellings,4.0,4.0,Bournemouth,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,742,Chilokoa-Mullen,4.0,4.0,Leeds,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0
G,739,Anang,4.0,4.0,West Ham,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,740,Hegyi,4.0,4.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,741,Miley,4.5,4.5,Newcastle,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,743,Monteiro,4.0,4.0,Leeds,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,1,0.0
M,676,Ozoh,4.5,4.5,Crystal Palace,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,735,Marçal-Madivadua,4.5,4.5,Leicester,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,581,Smithies,4.0,4.0,Leicester,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,744,Swinkels,4.0,4.0,Aston Villa,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0
