Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts
M,259,Tielemans,6.5,6.5,Leicester,79,3.53,75,3.26,76,3.71,76,3.28,72,3.37
M,260,Pérez,5.0,5.0,Leicester,18,1.54,20,1.63,21,1.85,23,1.62,24,1.69
M,261,Maddison,8.0,8.0,Leicester,77,3.86,73,3.52,72,4.27,70,3.5,69,4.11
F,262,Iheanacho,6.5,6.5,Leicester,35,1.5,37,1.47,36,1.58,37,1.44,37,1.52
M,263,Choudhury,4.5,4.5,Leicester,0,-0.18,1,0.85,1,0.83,1,0.82,2,0.82
M,264,Barnes,7.0,7.0,Leicester,56,2.03,52,1.7,53,1.89,49,1.57,51,1.73
M,265,Ndidi,5.0,5.0,Leicester,65,2.0,65,1.95,63,1.98,63,1.87,60,1.68
M,266,Dewsbury-Hall,5.0,5.0,Leicester,74,2.73,72,2.58,70,2.6,71,2.57,70,2.63
D,267,Söyüncü,4.5,4.5,Leicester,28,1.0,29,1.03,35,1.08,37,1.02,34,1.05
D,268,Justin,4.5,4.5,Leicester,67,2.52,64,2.11,57,1.71,59,1.99,55,1.58
M,269,Soumaré,4.5,4.5,Leicester,3,1.02,6,1.08,7,1.08,7,1.04,8,1.05
D,270,Thomas,4.5,4.5,Leicester,23,1.09,22,1.1,17,1.03,19,0.99,22,1.04
F,271,Daka,6.0,6.0,Leicester,17,1.3,21,1.39,24,1.6,22,1.32,22,1.4
D,272,Fofana,4.5,4.5,Leicester,82,2.79,80,2.53,76,2.85,71,2.64,74,2.74
D,273,Brunt,4.0,4.0,Leicester,1,0.0,2,0.0,1,0.0,1,0.0,1,0.0
M,274,Milner,4.5,4.5,Liverpool,7,1.32,10,1.33,11,1.17,10,1.43,13,1.09
M,275,Henderson,5.5,5.5,Liverpool,67,3.04,65,2.62,61,2.31,63,2.78,61,2.35
D,276,Matip,6.0,6.0,Liverpool,82,4.92,69,4.15,68,3.98,64,4.03,64,3.66
M,277,Thiago,5.5,5.5,Liverpool,67,3.31,62,2.68,65,2.9,61,2.9,58,2.19
M,278,Chamberlain,5.0,5.0,Liverpool,0,-0.08,0,-0.08,0,-0.08,0,-0.08,0,-0.08
F,279,Firmino,8.0,8.0,Liverpool,49,2.4,36,1.91,19,1.61,20,1.91,22,1.74
D,280,Van Dijk,6.5,6.5,Liverpool,86,4.71,83,3.98,80,4.1,80,4.65,78,4.29
G,281,Alisson,5.5,5.5,Liverpool,89,4.18,88,4.07,87,4.15,86,4.24,86,4.37
M,282,Fabinho,5.5,5.5,Liverpool,79,3.79,76,3.28,75,3.42,74,3.69,74,3.47
M,283,Salah,13.0,13.0,Liverpool,81,7.7,77,6.43,77,6.85,75,7.23,74,6.7
D,284,Robertson,7.0,7.0,Liverpool,85,5.4,82,4.67,80,4.83,80,5.4,79,5.1
D,285,Alexander-Arnold,7.5,7.5,Liverpool,86,5.83,83,4.99,81,5.09,80,5.78,80,5.26
D,286,Gomez,4.5,4.5,Liverpool,6,1.29,7,1.09,8,1.1,11,1.27,11,1.12
M,287,Keita,5.0,5.0,Liverpool,34,1.72,35,1.59,36,1.57,35,1.71,36,1.57
F,288,Diogo Jota,9.0,9.0,Liverpool,6,1.71,24,1.7,45,1.91,50,2.52,50,2.13
G,289,Kelleher,4.0,4.0,Liverpool,1,1.52,2,1.54,3,1.74,4,1.59,4,1.96
D,290,Konaté,5.0,5.0,Liverpool,8,1.2,26,1.68,28,1.19,31,1.24,30,1.21
M,291,Jones,5.0,5.0,Liverpool,10,1.59,16,1.45,16,1.41,16,1.52,19,1.43
D,292,Tsimikas,4.5,4.5,Liverpool,4,1.07,7,1.05,9,1.06,8,1.27,8,1.02
M,293,Luis Díaz,8.0,8.0,Liverpool,74,5.32,68,4.28,63,3.29,59,3.27,58,2.79
M,294,Elliott,5.0,5.0,Liverpool,12,2.13,12,1.82,10,1.92,14,2.04,13,1.77
D,295,N.Williams,4.0,4.0,Nott'm Forest,79,3.77,75,3.01,73,3.46,71,2.73,69,2.18
M,296,Carvalho,5.5,5.5,Liverpool,13,0.0,12,0.0,10,0.0,13,0.0,12,0.0
F,297,Darwin,9.0,9.0,Liverpool,42,0.0,50,0.0,58,0.0,54,0.0,54,0.0
D,298,Ramsay,4.0,4.0,Liverpool,1,0.0,1,0.0,2,0.0,2,0.0,2,0.0
D,299,Walker,5.0,5.0,Man City,73,3.96,74,4.81,71,4.34,70,3.92,67,4.35
M,300,Gündogan,7.5,7.5,Man City,21,1.73,32,2.66,35,2.18,36,2.06,39,2.53
M,301,De Bruyne,12.0,12.0,Man City,77,5.86,74,6.28,73,5.83,71,4.74,69,5.77
D,302,Stones,5.5,5.5,Man City,59,2.98,57,2.78,56,2.57,60,3.14,60,3.61
M,303,Mahrez,8.0,8.0,Man City,64,3.82,58,3.4,57,3.05,57,2.93,56,3.25
M,304,Sterling,10.0,10.0,Chelsea,77,5.47,73,4.61,71,5.45,70,5.26,67,4.57
M,305,Grealish,7.0,7.0,Man City,66,3.44,52,2.2,56,2.39,54,2.14,53,2.27
D,306,Cancelo,7.0,7.0,Man City,82,5.22,81,6.2,78,5.75,75,5.01,75,5.82
G,307,Ederson,5.5,5.5,Man City,89,4.35,87,4.42,87,4.73,86,4.37,85,4.5
D,308,Aké,5.0,5.0,Man City,56,2.25,56,2.62,57,2.5,57,2.3,57,2.76
D,309,Laporte,6.0,6.0,Man City,0,-0.1,0,-0.1,0,-0.1,0,-0.1,0,-0.1
G,310,Steffen,4.0,4.0,Man City,0,0.6,0,0.36,0,0.67,0,0.59,0,0.36
M,311,Bernardo,7.0,7.0,Man City,69,3.95,63,3.35,57,2.33,57,2.2,60,3.19
D,312,Dias,6.0,6.0,Man City,80,4.59,79,5.43,75,4.98,75,4.53,74,5.14
D,313,Zinchenko,5.0,5.0,Arsenal,82,4.05,76,4.23,71,4.31,64,3.55,59,2.52
M,314,Foden,8.0,8.0,Man City,50,2.42,66,4.62,67,4.33,63,3.52,63,3.92
M,315,Rodri,6.0,6.0,Man City,77,3.24,75,3.54,73,3.44,71,3.06,71,3.42
M,316,Palmer,4.5,4.5,Man City,5,2.04,6,2.39,6,2.06,8,2.14,8,2.41
M,317,McAtee,4.5,4.5,Man City,0,0.06,0,0.09,0,0.11,0,0.06,0,0.09
F,318,Haaland,11.5,11.5,Man City,78,5.62,76,6.14,74,5.58,72,4.9,71,5.87
F,319,Álvarez,6.5,6.5,Man City,26,0.0,25,0.0,25,0.0,29,0.0,29,0.0
D,320,Mbete,4.0,4.0,Man City,2,0.0,2,0.0,4,0.0,4,0.0,5,0.0
M,321,Lavia,4.5,4.5,Southampton,25,0.0,31,0.0,33,0.0,31,0.0,33,0.0
D,322,Wilson-Esbrand,4.0,4.0,Man City,7,0.0,6,0.0,9,0.0,9,0.0,11,0.0
F,323,Delap,4.5,4.5,Man City,2,1.1,2,1.29,2,1.4,4,1.17,4,1.27
G,324,Ortega,4.0,4.0,Man City,1,0.0,1,0.0,2,0.0,2,0.0,3,0.0
M,325,Phillips,5.0,5.0,Man City,23,0.97,24,1.19,29,1.07,33,1.07,33,1.28
F,326,Ronaldo,10.5,10.5,Man Utd,28,1.95,66,3.1,46,1.9,48,2.36,48,2.13
G,327,De Gea,5.0,5.0,Man Utd,89,3.51,88,3.26,87,2.42,88,3.4,87,3.51
D,328,Jones,4.0,4.0,Man Utd,0,-0.15,1,0.86,0,-0.15,0,-0.15,1,0.86
D,329,Varane,5.0,5.0,Man Utd,27,1.18,25,1.2,21,1.16,17,1.16,19,1.19
D,330,Maguire,5.0,5.0,Man Utd,82,3.11,79,2.82,77,1.63,77,3.0,76,3.16
M,331,Fred,5.5,5.5,Man Utd,71,2.77,69,2.72,68,2.34,66,2.48,66,2.48
D,332,Shaw,5.0,5.0,Man Utd,33,1.13,32,1.11,34,1.05,36,1.22,34,1.18
M,333,Fernandes,10.0,10.0,Man Utd,84,4.73,82,4.62,81,4.24,79,5.26,78,5.27
D,334,Telles,5.0,5.0,Man Utd,0,-0.09,0,-0.09,0,-0.09,0,-0.09,0,-0.09
M,335,Rashford,6.5,6.5,Man Utd,69,3.32,64,2.54,61,2.14,60,2.57,59,2.43
M,336,Van de Beek,5.5,5.5,Man Utd,20,1.41,23,1.42,21,1.34,23,1.53,23,1.48
D,337,Lindelöf,4.5,4.5,Man Utd,47,1.2,45,1.09,33,1.12,26,1.17,28,1.07
M,338,McTominay,5.0,5.0,Man Utd,73,2.81,69,2.5,70,2.31,68,2.51,69,2.57
D,339,Bailly,4.0,4.0,Man Utd,5,0.87,6,0.88,4,0.85,4,0.85,4,0.85
M,340,Sancho,7.5,7.5,Man Utd,75,3.72,71,3.53,69,3.26,68,3.57,67,3.55
D,341,Wan-Bissaka,4.5,4.5,Man Utd,13,0.98,29,1.1,17,0.99,18,1.03,19,1.03
D,342,Dalot,4.5,4.5,Man Utd,77,3.2,61,2.09,73,1.68,71,2.98,69,3.05
D,343,B.Williams,4.0,4.0,Man Utd,1,0.63,4,0.65,3,0.65,5,0.71,6,0.68
M,344,Elanga,5.0,5.0,Man Utd,55,1.95,37,1.56,39,1.48,41,1.8,40,1.73
F,345,Martial,7.0,7.0,Man Utd,19,1.31,25,1.46,45,1.42,45,1.7,45,1.66
M,346,Andreas,4.5,4.5,Fulham,76,2.99,72,3.61,69,2.91,67,2.41,66,2.49
M,347,Pellistri,4.5,4.5,Man Utd,2,0.0,2,0.0,3,0.0,2,0.0,3,0.0
G,348,Heaton,4.0,4.0,Man Utd,1,0.0,2,0.0,3,0.0,2,0.0,2,0.0
M,349,Shelvey,5.0,5.0,Newcastle,0,-0.2,0,-0.2,27,0.99,45,1.11,57,1.42
D,350,Ritchie,4.5,4.5,Newcastle,3,0.87,6,0.82,5,1.13,6,0.85,6,0.82
D,351,Fernández,4.5,4.5,Newcastle,1,0.86,3,0.86,6,0.92,6,0.89,6,0.89
D,352,Clark,4.5,4.5,Newcastle,0,-0.26,0,-0.26,0,-0.26,0,-0.26,0,-0.26
G,353,Darlow,4.0,4.0,Newcastle,0,0.46,0,0.43,0,0.97,0,0.44,0,0.97
F,354,Wood,6.0,6.0,Newcastle,13,1.41,20,1.31,21,1.29,23,1.31,23,1.24
G,355,Dubravka,4.5,4.5,Newcastle,1,1.53,2,1.5,2,2.04,2,1.51,3,2.05
F,356,Wilson,7.5,7.5,Newcastle,79,4.91,71,3.66,69,3.81,66,3.1,65,2.63
D,357,Trippier,5.0,5.0,Newcastle,79,3.81,79,3.21,76,1.84,74,3.7,72,1.77
D,358,Burn,4.5,4.5,Newcastle,31,1.21,36,1.05,40,1.05,35,1.11,39,1.04
M,359,Fraser,5.5,5.5,Newcastle,49,1.73,54,1.73,49,1.58,46,1.57,44,1.5
D,360,Lascelles,4.5,4.5,Newcastle,7,0.99,9,0.89,8,0.92,12,1.15,11,0.95
F,361,Gayle,4.5,4.5,Newcastle,0,-0.05,0,-0.1,0,-0.06,0,-0.1,0,-0.09
D,362,Dummett,4.0,4.0,Newcastle,0,-0.12,1,0.88,1,0.88,2,0.88,3,0.9
D,363,Manquillo,4.5,4.5,Newcastle,6,1.04,5,0.98,7,0.97,8,0.94,8,0.93
D,364,Krafth,4.5,4.5,Newcastle,6,0.94,7,0.83,8,0.86,9,0.84,11,0.86
M,365,Murphy,4.5,4.5,Newcastle,17,1.27,19,1.09,19,1.08,20,1.14,21,1.13
D,366,Schär,4.5,4.5,Newcastle,63,3.03,58,1.65,58,1.14,58,1.89,57,1.11
D,367,Targett,5.0,5.0,Newcastle,80,3.94,76,3.24,73,1.84,73,3.73,72,1.83
M,368,Saint-Maximin,6.5,6.5,Newcastle,80,4.2,75,3.39,74,3.13,72,3.72,73,2.92
M,369,Almirón,5.0,5.0,Newcastle,53,1.84,51,1.56,51,1.54,53,1.69,49,1.38
M,370,S.Longstaff,4.5,4.5,Newcastle,18,1.14,24,1.02,20,0.98,18,1.04,16,0.99
M,371,Joelinton,6.0,6.0,Newcastle,75,3.53,71,3.0,67,2.53,61,2.54,59,2.21
D,372,Lewis,4.5,4.5,Newcastle,6,0.98,9,0.86,10,0.94,10,0.9,12,1.1
M,373,Willock,5.0,5.0,Newcastle,64,3.21,63,2.76,55,1.83,50,1.74,48,1.59
M,374,Bruno Guimarães,6.0,6.0,Newcastle,82,3.77,80,3.36,77,2.93,75,3.62,73,2.77
M,375,Hendrick,4.5,4.5,Newcastle,0,-0.17,0,-0.17,0,-0.17,0,-0.17,0,-0.17
G,376,Pope,5.0,5.0,Newcastle,89,4.09,88,3.63,88,2.73,87,4.13,87,2.7
D,377,Botman,4.5,4.5,Newcastle,81,0.0,79,0.0,75,0.0,75,0.0,72,0.0
M,378,Arter,4.5,4.5,Nott'm Forest,1,0.0,1,0.0,2,0.0,1,0.0,1,0.0
D,379,Cook,4.5,4.5,Nott'm Forest,57,0.0,50,0.0,48,0.0,48,0.0,44,0.0
F,380,Taylor,4.5,4.5,Nott'm Forest,10,0.0,11,0.0,11,0.0,15,0.0,15,0.0
M,381,Colback,4.5,4.5,Nott'm Forest,55,0.0,47,0.0,45,0.0,43,0.0,41,0.0
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,383,Cafú,4.5,4.5,Nott'm Forest,37,0.0,30,0.0,26,0.0,23,0.0,25,0.0
M,384,Lolley,5.0,5.0,Nott'm Forest,13,0.0,14,0.0,14,0.0,13,0.0,13,0.0
D,385,McKenna,4.5,4.5,Nott'm Forest,79,0.0,76,0.0,74,0.0,70,0.0,68,0.0
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,387,Yates,5.0,5.0,Nott'm Forest,0,0.0,2,0.0,13,0.0,30,0.0,36,0.0
D,388,Worrall,4.5,4.5,Nott'm Forest,84,0.0,82,0.0,78,0.0,75,0.0,74,0.0
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,391,Surridge,5.0,5.0,Nott'm Forest,14,0.0,17,0.0,21,0.0,20,0.0,23,0.0
D,392,Laryea,4.5,4.5,Nott'm Forest,9,0.0,10,0.0,13,0.0,13,0.0,13,0.0
D,393,Mbe Soh,4.5,4.5,Nott'm Forest,1,0.0,1,0.0,2,0.0,3,0.0,4,0.0
F,394,Johnson,6.0,6.0,Nott'm Forest,76,0.0,73,0.0,70,0.0,69,0.0,68,0.0
M,395,Mighten,5.0,5.0,Nott'm Forest,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,396,Ojeda,4.5,4.5,Nott'm Forest,5,0.0,4,0.0,4,0.0,4,0.0,4,0.0
F,397,Awoniyi,6.0,6.0,Nott'm Forest,76,4.11,74,3.81,71,3.83,69,3.5,67,3.44
G,398,Henderson,4.5,4.5,Nott'm Forest,88,0.0,87,0.0,87,0.0,86,0.0,86,0.0
D,399,Biancone,4.5,4.5,Nott'm Forest,36,0.0,36,0.0,36,0.0,38,0.0,40,0.0
M,400,Walcott,5.0,5.0,Southampton,0,-0.03,0,-0.03,0,-0.03,2,1.03,3,1.13
G,401,McCarthy,4.5,4.5,Southampton,71,3.42,69,3.37,65,3.18,60,2.61,58,2.5
M,402,Romeu,5.0,5.0,Southampton,68,2.45,62,2.19,60,2.12,60,1.98,59,1.95
M,403,Redmond,5.5,5.5,Southampton,32,1.46,31,1.46,32,1.62,32,1.61,34,1.31
D,404,Stephens,4.5,4.5,Southampton,3,0.88,6,0.9,5,0.87,7,0.86,10,0.89
M,405,S.Armstrong,5.0,5.0,Southampton,69,2.9,64,2.97,64,2.7,60,2.32,58,2.01
M,406,Elyounoussi,5.5,5.5,Southampton,33,1.37,32,1.53,32,1.52,33,1.39,33,1.34
M,407,Ward-Prowse,6.5,6.5,Southampton,85,3.55,80,3.96,80,3.93,80,3.83,76,3.4
F,408,A.Armstrong,5.5,5.5,Southampton,30,1.32,33,1.44,31,1.45,34,1.36,32,1.3
D,409,Walker-Peters,4.5,4.5,Southampton,81,2.69,79,3.38,77,3.3,75,2.95,73,2.56
D,410,Bednarek,4.5,4.5,Southampton,61,2.0,58,1.88,60,2.32,59,2.08,59,1.97
F,411,Adams,6.5,6.5,Southampton,73,3.42,69,3.67,67,3.12,66,3.03,65,2.55
M,412,Tella,5.0,5.0,Southampton,1,0.8,10,0.87,16,0.91,26,1.24,26,1.24
D,413,Lyanco,4.5,4.5,Southampton,44,1.11,45,1.23,46,1.22,45,1.17,44,1.1
D,414,Valery,4.0,4.0,Southampton,22,0.98,26,1.22,25,1.14,30,1.06,30,1.04
M,415,Smallbone,4.5,4.5,Southampton,0,-0.1,0,-0.1,0,-0.1,0,-0.1,0,-0.1
M,416,Diallo,4.5,4.5,Southampton,5,0.99,8,0.87,9,0.86,8,0.86,11,0.88
D,417,Perraud,4.5,4.5,Southampton,69,2.36,62,2.42,65,2.67,62,2.19,60,1.86
M,418,Djenepo,5.0,5.0,Southampton,16,0.85,22,1.08,21,0.99,20,0.96,22,0.88
D,419,Livramento,4.5,4.5,Southampton,0,-0.08,0,-0.08,0,-0.08,0,-0.08,0,-0.08
D,420,Salisu,4.5,4.5,Southampton,75,2.44,74,2.94,73,2.92,69,2.57,67,2.22
G,421,Lis,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,422,Bazunu,4.5,4.5,Southampton,19,0.0,21,0.0,25,0.0,29,0.0,31,0.0
D,423,Bella-Kotchap,4.5,4.5,Southampton,46,0.0,47,0.0,47,0.0,46,0.0,47,0.0
G,424,Caballero,4.0,4.0,Southampton,0,0.84,0,0.43,0,0.44,1,1.61,0,0.87
G,425,Lloris,5.5,5.5,Spurs,89,4.01,87,3.67,86,4.07,86,4.2,86,3.98
G,426,Forster,4.0,4.0,Spurs,1,1.54,3,1.8,3,1.44,3,1.5,4,1.53
F,427,Kane,11.5,11.5,Spurs,84,5.63,81,4.89,80,5.65,78,5.81,76,5.18
M,428,Son,12.0,12.0,Spurs,81,5.96,77,4.93,76,5.68,75,5.86,73,4.98
D,429,Doherty,5.0,5.0,Spurs,64,3.91,61,2.79,59,3.12,58,3.27,57,2.77
D,430,Dier,5.0,5.0,Spurs,84,3.56,79,2.84,78,3.6,74,3.79,75,3.36
M,431,Lucas Moura,6.0,6.0,Spurs,25,1.67,15,1.39,17,1.49,16,1.71,19,1.45
D,432,Davies,5.0,5.0,Spurs,24,1.09,24,1.08,28,1.2,33,1.36,34,1.22
M,433,Højbjerg,5.5,5.5,Spurs,75,2.96,68,2.44,68,2.76,67,2.93,67,2.47
M,434,Winks,4.5,4.5,Spurs,6,0.79,4,0.82,5,0.79,4,0.93,4,0.82
D,435,Sánchez,4.5,4.5,Spurs,11,1.06,18,1.04,18,1.12,21,1.17,18,1.06
D,436,R.Sessegnon,4.5,4.5,Spurs,36,1.58,26,1.35,29,1.45,30,1.6,30,1.41
M,437,Bergwijn,5.5,5.5,Spurs,0,-0.17,0,-0.18,0,-0.18,0,-0.15,0,-0.18
D,438,Reguilón,4.5,4.5,Spurs,4,0.96,4,0.91,6,0.95,5,1.64,7,0.96
D,439,Tanganga,4.0,4.0,Spurs,1,0.76,3,0.78,4,0.78,4,0.88,5,0.81
M,440,Bentancur,5.5,5.5,Spurs,65,2.36,59,1.69,56,1.45,55,1.44,53,1.23
M,441,Skipp,4.5,4.5,Spurs,0,-0.33,0,-0.33,0,-0.33,6,0.94,11,0.77
D,442,Rodon,4.0,4.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,443,Romero,5.0,5.0,Spurs,84,3.33,83,2.6,80,3.38,76,3.48,76,3.14
M,444,Bissouma,5.0,5.0,Spurs,33,0.97,53,1.13,53,1.2,52,1.28,50,1.06
D,445,Emerson Royal,5.0,5.0,Spurs,8,0.0,9,0.0,10,0.0,10,0.0,11,0.0
M,446,Kulusevski,8.0,8.0,Spurs,65,3.51,55,1.95,54,2.23,54,2.47,52,1.98
F,447,Scarlett,4.5,4.5,Spurs,0,0.03,0,0.03,0,0.02,0,0.03,0,0.02
D,448,Perišić,5.5,5.5,Spurs,59,2.89,62,2.65,59,2.87,59,3.29,57,2.46
M,449,White,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,450,Sarr,4.5,4.5,Spurs,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0
G,451,Austin,4.0,4.0,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,452,Devine,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,453,Parrott,4.5,4.5,Spurs,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,454,Richarlison,8.5,8.5,Spurs,1,1.0,42,1.49,44,1.58,45,1.78,48,1.61
G,455,Fabianski,5.0,5.0,West Ham,88,2.46,87,4.06,87,3.78,86,4.05,87,3.45
D,456,Ogbonna,4.5,4.5,West Ham,23,1.04,28,1.13,31,1.06,29,1.07,32,1.09
D,457,Cresswell,5.0,5.0,West Ham,77,1.81,73,3.88,69,3.26,72,3.64,72,2.68
F,458,Antonio,7.5,7.5,West Ham,71,3.64,68,3.73,66,2.92,62,2.36,60,2.28
D,459,Dawson,5.0,5.0,West Ham,70,1.67,67,3.42,66,2.85,67,3.07,62,2.05
M,460,Lanzini,5.5,5.5,West Ham,61,2.24,61,2.71,60,2.48,56,1.93,56,1.94
D,461,Zouma,4.5,4.5,West Ham,84,1.49,80,3.63,77,3.18,77,3.4,76,2.53
D,462,Masuaku,4.5,4.5,West Ham,0,-0.18,0,-0.18,0,-0.18,0,-0.18,0,-0.18
D,463,Coufal,4.5,4.5,West Ham,80,1.67,78,3.99,77,3.45,75,3.63,75,2.65
M,464,Benrahma,6.0,6.0,West Ham,46,1.63,42,2.06,45,1.74,47,1.79,46,1.74
M,465,Bowen,8.5,8.5,West Ham,72,4.24,68,4.52,68,4.24,66,3.68,66,3.57
M,466,Vlasic,5.0,5.0,West Ham,17,1.37,20,1.61,23,1.36,23,1.36,24,1.36
M,467,Rice,5.0,5.0,West Ham,85,2.42,83,3.09,81,2.76,80,2.87,77,2.51
M,468,Soucek,5.5,5.5,West Ham,86,2.7,83,3.56,82,3.22,83,3.34,82,2.96
M,469,Fornals,5.5,5.5,West Ham,61,2.15,62,2.83,57,2.01,61,2.45,63,2.36
D,470,Diop,4.5,4.5,West Ham,3,0.86,6,0.96,8,0.89,9,0.9,12,1.03
D,471,Johnson,4.5,4.5,West Ham,22,1.06,26,1.35,30,1.17,30,1.21,29,1.13
D,472,Aguerd,5.0,5.0,West Ham,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,473,Areola,4.5,4.5,West Ham,1,1.87,3,1.4,3,1.37,4,1.44,3,1.82
D,474,Boly,4.5,4.5,Wolves,48,1.2,48,1.26,48,1.11,42,1.18,46,1.21
D,475,Coady,5.0,5.0,Wolves,78,3.16,73,3.59,72,2.4,70,3.41,71,3.58
F,476,Jiménez,7.0,7.0,Wolves,0,-0.08,0,-0.08,0,-0.09,16,1.22,26,1.56
D,477,Jonny,4.5,4.5,Wolves,83,3.6,77,4.07,69,2.62,62,2.76,63,3.16
G,478,Sá,5.0,5.0,Wolves,89,3.47,88,3.87,88,3.18,86,3.96,86,3.92
M,479,Dendoncker,5.0,5.0,Wolves,60,2.19,60,2.5,59,1.82,58,1.88,61,2.55
M,480,Neves,5.5,5.5,Wolves,80,3.36,77,3.48,77,2.98,74,3.32,74,3.45
M,481,Hwang,6.0,6.0,Wolves,44,1.57,45,1.66,45,1.3,40,1.43,36,1.61
D,482,Semedo,5.0,5.0,Wolves,0,-0.09,13,1.08,50,1.28,71,3.6,69,3.66
M,483,Podence,5.5,5.5,Wolves,65,3.05,64,3.13,61,2.33,59,2.47,57,2.34
D,484,Kilman,4.5,4.5,Wolves,48,1.2,52,1.45,48,1.08,50,1.28,45,1.18
M,485,Cundle,4.5,4.5,Wolves,12,1.37,13,1.3,16,1.14,15,1.17,15,1.36
M,486,Neto,5.5,5.5,Wolves,67,3.83,66,3.96,63,2.57,62,2.92,62,3.0
D,487,Aït-Nouri,4.5,4.5,Wolves,78,3.24,68,3.44,47,1.22,39,1.16,39,1.29
F,488,Fabio Silva,5.5,5.5,Wolves,0,-0.02,0,-0.01,0,-0.06,0,-0.05,0,-0.01
D,489,Toti,4.0,4.0,Wolves,3,0.95,6,1.05,5,1.1,7,1.01,6,1.05
M,490,Chiquinho,5.0,5.0,Wolves,0,0.0,0,0.01,0,-0.02,0,-0.02,0,0.01
M,491,Adama,5.5,5.5,Wolves,3,0.0,11,0.0,19,0.0,23,0.0,21,0.0
G,492,Šarkić,4.0,4.0,Wolves,1,0.0,2,0.0,2,0.0,4,0.0,4,0.0
M,493,Gibbs-White,5.5,5.5,Wolves,52,2.4,52,2.54,53,2.07,46,2.03,39,2.24
D,494,Mosquera,4.0,4.0,Wolves,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,496,Plange,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,497,Adrián,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,498,R.Williams,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,499,Davies,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
D,501,Phillips,4.0,4.0,Liverpool,1,0.0,0,0.0,1,0.0,1,0.0,2,0.0
G,502,Carson,4.0,4.0,Man City,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0
M,503,Moutinho,5.0,5.0,Wolves,81,2.93,79,3.11,76,2.59,75,2.94,73,3.01
D,504,Malacia,4.5,4.5,Man Utd,58,0.0,58,0.0,56,0.0,53,0.0,55,0.0
M,505,Rothwell,5.0,5.0,Bournemouth,0,0.0,0,0.0,1,0.0,11,0.0,17,0.0
M,506,Adams,5.0,5.0,Leeds,74,0.0,72,0.0,72,0.0,69,0.0,69,0.0
D,507,Niakhaté,4.5,4.5,Nott'm Forest,31,0.0,45,0.0,53,0.0,60,0.0,66,0.0
M,508,Sinisterra,6.5,6.5,Leeds,15,0.0,31,0.0,60,0.0,57,0.0,57,0.0
M,509,Downes,4.5,4.5,West Ham,8,0.0,10,0.0,12,0.0,11,0.0,12,0.0
D,510,Hickey,5.0,5.0,Brentford,74,0.0,69,0.0,63,0.0,52,0.0,49,0.0
D,511,Richards,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,512,Aribo,5.5,5.5,Southampton,61,0.0,58,0.0,55,0.0,54,0.0,55,0.0
D,513,Lenglet,5.0,5.0,Spurs,74,0.0,70,0.0,69,0.0,69,0.0,71,0.0
M,514,C.Doucouré,5.0,5.0,Crystal Palace,71,0.0,64,0.0,59,0.0,58,0.0,57,0.0
M,515,Lewis-Potter,5.5,5.5,Brentford,22,0.0,21,0.0,27,0.0,28,0.0,30,0.0
D,516,Collins,4.5,4.5,Wolves,67,2.87,64,3.26,65,2.2,61,2.61,66,3.37
G,517,Strakosha,4.5,4.5,Brentford,1,0.0,2,0.0,3,0.0,4,0.0,4,0.0
G,518,Hennessey,4.0,4.0,Nott'm Forest,2,1.87,3,1.78,3,1.5,4,1.83,4,2.06
