Pos,ID,Name,BV,SV,Team,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
M,400,Walcott,4.8,4.8,Southampton,34,2.766,32,1.403,32,1.468,32,1.342,33,1.494,35,1.341
M,67,Cook,4.9,4.9,Bournemouth,70,2.306,60,1.729,41,2.29,42,1.186,42,1.113,44,1.174
F,701,Weghorst,5.7,5.7,Man Utd,59,2.373,0,0.0,47,3.566,44,1.915,45,1.938,0,0.0
M,246,Aaronson,5.3,5.3,Leeds,55,1.551,49,1.495,42,2.738,40,1.375,37,1.274,35,1.359
M,75,Anthony,5.2,5.2,Bournemouth,51,1.526,48,1.62,24,2.614,27,1.355,26,1.304,25,1.344
D,90,Roerslev,4.3,4.3,Brentford,10,2.434,11,1.203,13,2.375,16,1.199,15,1.259,17,1.271
D,545,Emerson,4.0,4.0,West Ham,58,2.236,0,0.0,52,3.233,48,1.394,49,1.315,50,1.561
M,93,Onyeka,4.8,4.8,Brentford,8,2.298,12,1.238,15,2.372,20,1.232,18,1.292,19,1.278
M,294,Elliott,4.9,4.9,Liverpool,56,2.183,0,0.0,30,3.024,28,1.437,24,1.482,23,1.531
M,349,Shelvey,4.8,4.8,Nott'm Forest,53,1.376,49,1.288,51,2.868,51,1.389,54,1.409,50,1.301
F,529,Scamacca,6.6,6.6,West Ham,23,1.374,0,0.0,35,3.297,36,1.68,33,1.513,34,1.754
M,340,Sancho,7.1,7.1,Man Utd,37,2.021,0,0.0,32,3.675,30,1.929,30,1.948,0,0.0
M,12,Smith Rowe,5.6,5.6,Arsenal,21,1.639,18,1.648,17,1.538,15,1.443,21,1.627,22,1.619
D,471,Johnson,4.4,4.4,West Ham,75,3.486,0,0.0,34,2.409,37,1.204,38,1.148,38,1.257
M,18,Sambi,4.3,4.3,Crystal Palace,69,4.342,0,-0.069,51,1.284,52,1.321,51,1.324,49,1.271
M,479,Dendoncker,4.7,4.7,Aston Villa,38,1.303,57,1.889,27,2.493,24,1.319,25,1.228,22,1.231
M,303,Mahrez,7.5,7.5,Man City,52,2.522,0,0.0,49,2.106,50,2.458,48,2.358,0,0.0
F,271,Daka,5.6,5.6,Leicester,20,1.289,19,1.318,21,2.722,26,1.441,23,1.266,23,1.392
M,314,Foden,8.0,8.0,Man City,44,2.27,0,0.0,50,2.099,52,2.524,52,2.489,0,0.0
D,302,Stones,5.4,5.4,Man City,28,1.34,0,0.0,61,2.186,63,3.267,59,2.56,0,0.0
D,559,Colwill,4.4,4.4,Brighton,15,2.511,0,0.0,55,3.611,55,1.684,26,1.496,0,0.0
D,733,Pedro Porro,4.8,4.8,Spurs,62,3.083,35,1.295,33,1.3,35,1.168,32,1.297,28,1.146
M,679,Buonanotte,4.5,4.5,Brighton,8,2.341,0,0.0,14,2.985,14,1.343,12,2.616,0,0.0
D,694,Álex Moreno,4.4,4.4,Aston Villa,53,1.289,52,1.509,52,2.562,52,1.573,51,1.163,51,1.185
M,365,Murphy,4.1,4.1,Newcastle,6,1.173,7,1.251,6,2.277,7,1.146,6,2.281,6,1.138
M,486,Neto,4.9,4.9,Wolves,14,1.24,25,1.39,40,1.733,50,1.59,47,1.61,48,1.696
M,94,Baptiste,4.5,4.5,Brentford,7,2.253,9,1.099,12,2.247,15,1.156,13,1.212,15,1.201
M,119,Sarmiento,4.5,4.5,Brighton,14,2.555,0,0.0,20,2.721,19,1.295,20,2.568,0,0.0
G,473,Areola,4.3,4.3,West Ham,89,3.876,0,0.0,5,2.083,7,1.044,5,1.041,5,1.055
D,308,Aké,5.1,5.1,Man City,65,3.804,0,0.0,51,1.56,53,1.915,52,1.814,0,0.0
M,569,Garnacho,4.2,4.2,Man Utd,29,2.118,0,0.0,22,3.389,23,1.775,23,1.797,0,0.0
F,714,Semenyo,5.0,5.0,Bournemouth,58,1.56,53,1.396,33,2.426,32,1.245,33,1.21,31,1.239
F,11,Nketiah,6.7,6.7,Arsenal,11,1.24,31,1.827,34,1.853,24,1.351,19,1.417,22,1.354
M,549,Praet,4.8,4.8,Leicester,32,1.244,24,1.27,24,2.616,30,1.363,28,1.213,27,1.315
M,734,A.Ayew,5.0,5.0,Nott'm Forest,23,1.263,26,1.263,28,2.637,24,1.309,26,1.249,24,1.244
F,345,Martial,6.3,6.3,Man Utd,4,1.172,0,0.0,43,3.763,50,1.974,52,2.017,0,0.0
M,132,Kovacic,4.9,4.9,Chelsea,63,2.137,56,1.632,54,2.782,48,1.218,44,1.08,0,0.0
M,527,Lingard,5.4,5.4,Nott'm Forest,24,1.249,25,1.245,25,2.602,25,1.293,24,1.231,24,1.223
M,21,Maitland-Niles,4.8,4.8,Southampton,61,3.44,58,1.472,55,1.38,56,1.314,54,1.389,0,-0.153
M,483,Podence,5.3,5.3,Wolves,33,1.38,35,1.551,33,1.645,28,1.271,31,1.466,30,1.452
D,292,Tsimikas,4.4,4.4,Liverpool,11,1.482,0,0.0,12,2.767,13,1.406,15,1.521,16,1.563
D,363,Manquillo,4.2,4.2,Newcastle,4,1.093,6,1.15,7,2.156,9,1.079,9,2.178,10,1.081
D,530,Richards,4.4,4.4,Crystal Palace,8,2.3,14,1.2,16,1.253,18,1.301,20,1.338,22,1.34
D,114,Lamptey,4.2,4.2,Brighton,24,2.516,0,0.0,29,2.543,31,1.229,32,2.439,0,0.0
F,732,Onuachu,5.5,5.5,Southampton,49,2.513,48,1.255,46,1.244,45,1.205,47,1.279,48,1.229
F,619,Gnonto,5.0,5.0,Leeds,50,1.209,45,1.312,39,2.488,41,1.297,35,1.129,36,1.284
D,595,Zanka,4.0,4.0,Brentford,7,2.187,8,1.063,9,2.04,15,1.103,12,1.156,14,1.148
F,110,Maupay,5.9,5.9,Everton,38,1.599,28,1.389,20,1.395,22,1.354,23,1.465,23,1.468
M,111,Trossard,6.6,6.6,Arsenal,3,1.193,6,1.213,14,1.336,26,1.385,29,1.642,31,1.881
M,359,Fraser,5.2,5.2,Newcastle,3,1.089,6,1.168,3,2.121,4,1.055,4,2.14,6,1.067
F,408,A.Armstrong,5.4,5.4,Southampton,16,2.334,17,1.222,18,1.312,19,1.205,20,1.336,20,1.209
F,711,Durán,5.5,5.5,Aston Villa,13,1.22,15,1.253,13,2.434,14,1.266,12,1.208,13,1.212
M,265,Ndidi,4.8,4.8,Leicester,57,1.431,51,1.176,51,2.465,49,1.213,50,1.13,46,1.112
M,564,Bajcetic,4.4,4.4,Liverpool,34,1.52,0,0.0,36,2.696,32,1.349,29,1.41,29,1.466
D,33,Digne,4.6,4.6,Aston Villa,40,1.19,40,1.29,38,2.36,38,1.305,38,1.122,37,1.165
F,391,Surridge,4.7,4.7,Nott'm Forest,4,1.184,5,1.195,6,2.457,6,1.235,5,1.187,4,1.166
M,406,Elyounoussi,5.2,5.2,Southampton,44,2.383,40,1.188,42,1.215,41,1.169,42,1.239,43,1.16
F,62,Moore,5.1,5.1,Bournemouth,11,1.175,12,1.253,6,2.329,9,1.2,8,1.172,9,1.196
M,135,Ziyech,5.5,5.5,Chelsea,34,1.77,18,1.439,15,2.552,16,1.29,17,1.27,0,0.0
M,699,Mudryk,6.6,6.6,Chelsea,56,1.716,40,1.402,30,2.6,28,1.318,29,1.266,0,0.0
D,239,Firpo,4.5,4.5,Leeds,22,1.11,26,1.231,27,2.405,25,1.23,23,1.113,23,1.209
M,469,Fornals,4.9,4.9,West Ham,28,1.344,0,0.0,28,2.775,28,1.345,28,1.246,31,1.59
D,507,Niakhaté,4.3,4.3,Nott'm Forest,1,1.016,13,1.154,29,2.483,35,1.244,30,1.188,27,1.174
D,360,Lascelles,4.3,4.3,Newcastle,11,1.03,10,1.037,13,2.055,17,1.017,19,2.087,15,1.023
M,287,Keita,4.7,4.7,Liverpool,18,1.424,0,0.0,28,2.684,26,1.321,18,1.369,21,1.442
F,125,Enciso,4.6,4.6,Brighton,7,2.234,0,0.0,13,2.428,15,1.188,14,2.358,0,0.0
G,113,Sánchez,4.6,4.6,Brighton,5,2.059,0,0.0,17,2.249,25,1.3,33,2.581,0,0.0
M,505,Rothwell,4.9,4.9,Bournemouth,39,1.19,26,1.217,14,2.3,16,1.171,15,1.13,13,1.158
M,69,Christie,5.3,5.3,Bournemouth,28,1.206,24,1.279,9,2.211,12,1.186,10,1.094,11,1.157
M,252,Mendy,4.3,4.3,Leicester,31,1.135,31,1.14,33,2.365,32,1.218,30,1.1,28,1.171
D,221,Cooper,4.4,4.4,Leeds,22,1.097,30,1.181,30,2.331,33,1.19,32,1.125,33,1.174
M,381,Colback,4.1,4.1,Nott'm Forest,21,1.13,23,1.13,21,2.363,22,1.173,21,1.123,24,1.125
D,523,Toffolo,4.3,4.3,Nott'm Forest,8,1.116,8,1.107,11,2.39,10,1.158,11,1.14,11,1.129
D,417,Perraud,4.1,4.1,Southampton,31,2.339,29,1.134,29,1.162,30,1.094,27,1.192,36,1.112
D,538,Young,4.3,4.3,Aston Villa,22,1.132,21,1.205,21,2.238,23,1.229,22,1.085,20,1.102
M,245,Roca,4.8,4.8,Leeds,49,1.112,50,1.185,50,2.374,46,1.12,47,1.065,48,1.128
F,237,Greenwood,4.1,4.1,Leeds,6,1.104,8,1.152,8,2.263,10,1.177,6,1.112,6,1.131
M,277,Thiago,5.1,5.1,Liverpool,0,0.085,0,0.0,13,2.241,32,1.216,58,1.869,62,2.508
F,458,Antonio,7.0,7.0,West Ham,13,1.22,0,0.0,19,2.678,21,1.346,22,1.268,19,1.398
M,142,Mount,7.2,7.2,Chelsea,0,-0.093,29,1.659,42,3.179,43,1.708,41,1.453,0,0.0
M,154,McArthur,4.8,4.8,Crystal Palace,11,2.219,11,1.099,7,1.104,8,1.113,10,1.17,10,1.173
D,295,N.Williams,3.9,3.9,Nott'm Forest,30,1.093,34,1.104,34,2.344,35,1.163,38,1.09,34,1.082
M,34,Traoré,4.9,4.9,Aston Villa,14,1.155,12,1.224,9,2.17,10,1.183,6,1.061,7,1.073
D,341,Wan-Bissaka,4.3,4.3,Man Utd,60,2.751,0,0.0,25,2.432,25,1.324,26,1.346,0,0.0
M,149,Gilmour,4.2,4.2,Brighton,19,2.285,0,0.0,26,2.28,25,1.1,25,2.182,0,0.0
D,32,Chambers,4.2,4.2,Aston Villa,29,1.153,26,1.201,9,2.135,14,1.185,11,1.076,12,1.094
D,257,Amartey,4.0,4.0,Leicester,10,1.049,14,1.103,14,2.29,14,1.173,13,1.062,12,1.15
D,456,Ogbonna,4.4,4.4,West Ham,55,1.709,0,0.0,38,2.423,46,1.254,40,1.155,40,1.269
D,59,Fredericks,4.4,4.4,Bournemouth,33,1.084,35,1.129,32,2.216,32,1.132,31,1.089,31,1.125
M,681,Scarpa,4.7,4.7,Nott'm Forest,14,1.101,15,1.098,16,2.25,16,1.123,16,1.095,15,1.09
M,418,Djenepo,5.0,5.0,Southampton,5,2.196,6,1.104,5,1.119,6,1.089,7,1.144,9,1.1
M,405,S.Armstrong,4.7,4.7,Southampton,29,2.202,29,1.123,28,1.123,27,1.049,27,1.154,30,1.079
M,311,Bernardo,6.8,6.8,Man City,55,2.078,0,0.0,56,1.834,53,1.937,53,1.877,0,0.0
M,692,Orsic,5.2,5.2,Southampton,15,2.177,15,1.096,16,1.109,18,1.091,18,1.142,18,1.088
D,270,Thomas,4.0,4.0,Leicester,13,1.085,15,1.092,13,2.271,14,1.162,6,0.997,8,1.077
M,158,Milivojevic,4.2,4.2,Crystal Palace,3,2.138,4,1.067,2,1.072,3,1.108,3,1.132,4,1.138
M,713,Danjuma,6.3,6.3,Spurs,10,1.24,14,1.308,15,1.314,14,1.228,14,1.31,16,1.229
M,140,Pulisic,5.6,5.6,Chelsea,5,1.153,8,1.222,18,2.624,21,1.402,17,1.228,0,0.0
D,180,Keane,4.2,4.2,Everton,46,1.312,43,1.246,43,1.25,44,1.196,41,1.298,43,1.316
F,528,Mara,5.3,5.3,Southampton,7,2.134,7,1.07,9,1.077,11,1.107,11,1.162,10,1.06
G,355,Dubravka,4.1,4.1,Newcastle,1,0.081,3,1.09,3,2.123,4,1.068,3,2.15,3,1.087
M,136,Loftus-Cheek,5.0,5.0,Chelsea,49,1.39,33,1.328,26,2.411,30,1.267,23,1.168,0,0.0
F,659,Mateo Joseph,4.5,4.5,Leeds,10,1.054,8,1.081,9,2.156,11,1.122,5,1.046,7,1.068
D,544,Van Hecke,4.0,4.0,Brighton,6,2.152,0,0.0,5,2.148,8,1.05,13,2.158,0,0.0
D,475,Coady,4.9,4.9,Everton,47,1.217,50,1.217,53,1.388,51,1.19,46,1.236,47,1.256
D,623,Caleta-Car,4.5,4.5,Southampton,7,2.066,10,1.05,13,1.116,15,1.066,14,1.139,15,1.061
D,350,Ritchie,4.2,4.2,Newcastle,1,0.059,2,1.142,1,2.044,3,1.07,2,2.11,3,1.068
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.053,0,0.0,10,2.257,13,1.297,23,1.582,31,2.286
M,503,Moutinho,4.7,4.7,Wolves,38,1.177,36,1.27,38,1.318,34,1.185,35,1.225,34,1.261
D,174,Ferguson,3.9,3.9,Crystal Palace,2,1.958,4,1.017,7,1.065,10,1.084,11,1.142,12,1.16
D,14,Tomiyasu,4.2,4.2,Arsenal,26,1.219,29,1.243,32,1.259,34,1.18,36,1.228,39,1.295
M,536,Mangala,4.9,4.9,Nott'm Forest,7,1.028,8,1.032,10,2.152,11,1.1,10,1.031,11,1.058
G,35,Olsen,3.9,3.9,Aston Villa,2,1.044,2,1.059,3,2.115,3,1.072,3,1.045,4,1.055
D,513,Lenglet,4.8,4.8,Spurs,47,1.36,35,1.253,32,1.257,34,1.124,34,1.254,37,1.136
M,278,Chamberlain,4.9,4.9,Liverpool,3,1.307,0,0.0,3,2.319,5,1.171,4,1.249,4,1.322
M,431,Lucas Moura,5.8,5.8,Spurs,8,1.235,10,1.224,11,1.305,11,1.185,11,1.303,10,1.111
F,585,Dennis,5.6,5.6,Nott'm Forest,10,1.035,10,1.024,11,2.205,10,1.069,8,1.02,9,1.007
F,397,Awoniyi,5.6,5.6,Nott'm Forest,0,0.035,0,0.027,4,2.326,12,1.565,20,1.672,26,1.715
D,718,Viña,4.5,4.5,Bournemouth,1,0.984,4,1.062,5,2.107,5,1.076,5,1.036,5,1.068
M,575,Cornet,5.9,5.9,West Ham,5,1.152,0,0.0,13,2.405,19,1.364,17,1.212,16,1.195
D,457,Cresswell,4.7,4.7,West Ham,31,1.251,0,0.0,27,2.4,29,1.202,29,1.132,30,1.288
G,401,McCarthy,4.3,4.3,Southampton,5,2.069,7,1.042,8,1.038,9,1.03,8,1.042,10,1.031
D,372,Lewis,4.4,4.4,Newcastle,1,0.025,2,1.08,2,2.005,3,1.035,3,2.091,2,0.998
M,616,Zakaria,4.9,4.9,Chelsea,23,1.245,19,1.277,15,2.316,18,1.253,16,1.136,0,0.0
D,8,Tierney,4.6,4.6,Arsenal,8,1.124,11,1.19,14,1.232,15,1.155,14,1.203,19,1.309
G,72,Travers,4.2,4.2,Bournemouth,1,1.016,1,1.02,2,2.064,3,1.036,2,1.027,2,1.035
M,416,Diallo,4.2,4.2,Southampton,18,2.03,17,1.017,21,1.045,18,1.013,19,1.069,24,1.016
D,65,Stacey,4.3,4.3,Bournemouth,4,0.994,6,1.033,4,2.031,10,1.062,7,1.014,7,1.047
M,163,Hughes,4.8,4.8,Crystal Palace,18,1.954,26,0.993,17,1.026,18,1.053,21,1.071,21,1.077
D,267,Söyüncü,4.2,4.2,Leicester,3,1.019,1,0.97,2,2.022,4,1.085,3,1.008,4,1.063
M,450,Sarr,4.2,4.2,Spurs,21,1.236,24,1.227,27,1.232,28,1.143,17,1.206,13,1.117
M,481,Hwang,5.7,5.7,Wolves,9,1.031,18,1.23,25,1.285,25,1.169,26,1.197,25,1.229
D,188,Mina,4.3,4.3,Everton,3,1.074,6,1.112,6,1.101,7,1.097,9,1.274,12,1.483
D,193,Godfrey,4.3,4.3,Everton,28,1.189,17,1.137,23,1.179,21,1.15,24,1.227,23,1.228
M,164,Riedewald,4.3,4.3,Crystal Palace,2,1.964,2,0.98,2,1.019,1,1.013,2,1.042,3,1.079
M,231,James,6.0,6.0,Fulham,12,1.336,0,0.0,12,1.485,11,1.337,14,1.493,14,1.417
D,435,Sánchez,4.3,4.3,Spurs,24,1.243,17,1.198,19,1.22,17,1.103,17,1.199,17,1.103
D,244,Kristensen,4.7,4.7,Leeds,10,0.919,14,1.036,15,2.039,16,1.033,15,0.975,17,1.05
M,296,Carvalho,5.1,5.1,Liverpool,1,1.109,0,0.0,2,2.289,2,1.164,3,1.234,2,1.247
D,112,Cucurella,5.0,5.0,Chelsea,33,1.177,33,1.229,33,2.3,32,1.189,35,1.118,0,0.0
M,583,Kouyaté,4.4,4.4,Nott'm Forest,2,0.941,5,0.98,7,2.065,8,1.036,8,0.992,10,0.984
M,708,Madueke,5.5,5.5,Chelsea,39,1.2,24,1.209,21,2.289,23,1.181,21,1.12,0,0.0
M,190,Davies,4.9,4.9,Everton,9,1.133,8,1.11,10,1.132,12,1.152,14,1.211,12,1.226
M,130,Jorginho,5.8,5.8,Arsenal,34,1.166,32,1.18,34,1.181,36,1.068,36,1.151,37,1.211
M,509,Downes,4.2,4.2,West Ham,15,1.16,0,0.0,16,2.32,19,1.168,16,1.12,17,1.188
M,87,Ghoddos,4.8,4.8,Brentford,1,0.239,2,1.095,3,2.177,7,1.114,7,1.16,7,1.147
D,477,Jonny,4.3,4.3,Wolves,50,1.145,49,1.234,48,1.263,42,1.07,37,1.075,40,1.109
D,156,Ward,4.4,4.4,Crystal Palace,22,1.844,27,0.925,28,0.999,28,1.005,32,1.062,29,1.051
D,439,Tanganga,3.9,3.9,Spurs,6,1.181,5,1.161,7,1.175,7,1.096,8,1.179,6,1.082
D,420,Salisu,4.3,4.3,Southampton,27,1.926,30,0.978,29,0.994,32,0.972,34,1.036,33,0.969
M,725,Ahamada,4.5,4.5,Crystal Palace,21,1.923,20,0.961,11,0.958,11,0.962,14,1.018,13,1.024
M,269,Soumaré,4.4,4.4,Leicester,27,0.944,23,0.945,27,1.981,30,1.036,29,0.933,26,0.996
F,686,Simms,4.5,4.5,Everton,19,1.204,12,1.148,8,1.106,9,1.088,10,1.141,10,1.14
M,524,O'Brien,4.8,4.8,Nott'm Forest,2,0.944,2,0.943,3,1.988,3,1.003,3,0.973,3,0.97
M,205,De Cordova-Reid,5.5,5.5,Fulham,50,1.166,0,0.0,54,1.461,52,1.367,53,1.419,53,1.391
M,460,Lanzini,5.0,5.0,West Ham,8,1.123,0,0.0,7,2.249,8,1.12,7,1.084,9,1.179
M,291,Jones,4.9,4.9,Liverpool,8,1.18,0,0.0,9,2.163,10,1.092,8,1.129,6,1.182
D,197,Patterson,3.9,3.9,Everton,8,1.026,21,1.083,40,1.142,39,1.105,38,1.183,39,1.189
M,274,Milner,4.4,4.4,Liverpool,6,1.12,0,0.0,12,2.243,11,1.099,7,1.08,9,1.152
M,726,Lukic,4.5,4.5,Fulham,79,2.432,0,0.0,29,1.077,31,1.056,28,1.068,27,1.042
D,276,Matip,5.9,5.9,Liverpool,14,1.156,0,0.0,22,2.115,19,1.063,18,1.142,19,1.193
M,225,Rodrigo,6.3,6.3,Leeds,0,-0.141,0,-0.081,10,2.241,20,1.335,39,1.553,42,1.749
M,48,Chukwuemeka,4.3,4.3,Chelsea,5,1.146,1,1.126,2,2.171,3,1.143,1,1.047,0,0.0
D,379,Cook,4.3,4.3,Nott'm Forest,12,0.971,14,0.968,10,1.97,5,0.938,4,0.89,3,0.888
M,728,Sabitzer,4.7,4.7,Man Utd,26,1.204,0,0.0,46,2.543,42,1.424,43,1.442,0,0.0
D,710,Kiwior,4.0,4.0,Arsenal,2,1.058,4,1.112,5,1.122,6,1.06,6,1.098,9,1.158
M,331,Fred,5.1,5.1,Man Utd,42,1.378,0,0.0,34,2.458,36,1.374,33,1.392,0,0.0
M,661,Hall,4.4,4.4,Chelsea,6,1.103,5,1.125,5,2.166,10,1.135,7,1.071,0,0.0
M,212,Wilson,5.7,5.7,Fulham,24,1.259,0,0.0,26,1.348,26,1.311,26,1.351,24,1.326
D,516,Collins,4.3,4.3,Wolves,23,1.029,26,1.112,24,1.155,30,1.074,29,1.068,34,1.129
D,192,Holgate,4.3,4.3,Everton,7,1.104,6,1.074,4,1.075,5,1.058,6,1.118,7,1.135
D,413,Lyanco,4.4,4.4,Southampton,7,1.823,7,0.915,8,0.941,9,0.91,11,0.996,17,0.951
D,487,Aït-Nouri,4.2,4.2,Wolves,42,1.04,44,1.118,42,1.172,34,1.042,30,1.048,26,1.071
M,29,Coutinho,6.6,6.6,Aston Villa,0,-0.07,0,-0.017,12,2.144,21,1.321,43,1.497,48,1.602
D,309,Laporte,5.7,5.7,Man City,43,1.384,0,0.0,53,1.566,53,1.81,51,1.708,0,0.0
M,570,Garner,4.5,4.5,Everton,9,1.043,10,1.027,11,1.073,15,1.068,16,1.12,16,1.122
F,617,Aubameyang,8.4,8.4,Chelsea,1,0.112,6,1.293,8,2.5,10,1.299,8,1.225,0,0.0
M,620,Arthur,4.8,4.8,Liverpool,3,1.091,0,0.0,8,2.086,7,1.047,7,1.081,6,1.12
D,141,Chalobah,4.4,4.4,Chelsea,31,1.109,17,1.095,18,2.096,23,1.094,17,1.014,0,0.0
M,58,Stanislas,4.8,4.8,Bournemouth,0,-0.007,1,1.024,5,2.135,7,1.089,7,1.065,6,1.081
D,531,Vinagre,4.3,4.3,Everton,10,1.066,6,1.027,7,1.053,8,1.04,8,1.089,9,1.092
D,5,Holding,4.2,4.2,Arsenal,2,1.022,3,1.077,3,1.079,4,1.019,3,1.059,5,1.106
M,148,Gallagher,5.6,5.6,Chelsea,22,1.198,12,1.105,9,1.905,13,1.092,11,0.96,0,0.0
M,344,Elanga,4.7,4.7,Man Utd,3,1.305,0,0.0,2,2.371,2,1.274,2,1.292,0,0.0
G,578,Robles,4.0,4.0,Leeds,1,1.019,1,0.023,3,2.072,4,1.038,3,1.034,3,1.035
M,629,Traoré,4.3,4.3,Wolves,5,0.949,10,1.018,13,1.114,13,1.023,12,1.036,12,1.065
M,651,Moran,4.5,4.5,Brighton,1,1.044,0,0.0,2,2.065,3,1.036,3,2.056,0,0.0
D,250,Bertrand,3.9,3.9,Leicester,0,-0.026,2,0.992,4,2.13,3,1.093,2,0.976,2,1.03
G,571,Randolph,4.0,4.0,Bournemouth,1,0.016,2,1.031,1,2.041,2,1.034,2,1.027,2,1.035
G,518,Hennessey,3.9,3.9,Nott'm Forest,1,1.016,3,1.03,3,2.072,2,1.039,1,1.016,0,0.008
D,362,Dummett,3.9,3.9,Newcastle,1,0.023,1,0.07,2,2.003,2,0.994,3,2.048,4,1.037
G,176,Begović,3.9,3.9,Everton,1,1.005,1,1.004,3,1.044,3,1.033,3,1.038,4,1.034
M,703,Danilo,4.5,4.5,Nott'm Forest,2,0.829,4,0.861,4,1.788,4,0.886,5,0.866,4,0.853
D,588,Kehrer,4.4,4.4,West Ham,34,1.036,0,0.0,17,1.991,25,1.015,24,0.964,24,1.055
D,71,Mepham,4.3,4.3,Bournemouth,18,0.842,21,0.907,12,1.681,14,0.892,12,0.852,11,0.87
F,618,Vinícius,5.4,5.4,Fulham,9,1.041,0,0.0,13,1.247,15,1.18,16,1.242,15,1.198
D,489,Toti,3.9,3.9,Wolves,2,0.901,2,0.962,6,1.06,4,0.965,6,0.985,6,1.007
D,337,Lindelöf,4.1,4.1,Man Utd,9,1.126,0,0.0,11,2.19,14,1.214,15,1.234,0,0.0
D,709,Kristiansen,4.5,4.5,Leicester,0,-0.028,0,-0.025,10,2.229,22,1.193,45,1.141,44,1.219
D,105,Duffy,4.3,4.3,Fulham,3,1.093,0,0.0,5,1.17,5,1.136,6,1.171,6,1.147
D,226,Dallas,4.9,4.9,Leeds,0,-0.014,0,0.025,6,2.195,12,1.168,22,1.13,22,1.185
D,330,Maguire,4.7,4.7,Man Utd,19,1.16,0,0.0,21,2.155,20,1.164,23,1.19,0,0.0
D,209,Tosin,4.4,4.4,Fulham,18,1.053,0,0.0,27,1.145,28,1.103,27,1.146,26,1.122
D,504,Malacia,4.2,4.2,Man Utd,15,1.126,0,0.0,14,2.097,18,1.157,19,1.177,0,0.0
M,347,Pellistri,4.3,4.3,Man Utd,2,1.113,0,0.0,2,2.113,3,1.153,3,1.167,0,0.0
D,436,R.Sessegnon,4.4,4.4,Spurs,0,-0.01,0,-0.025,12,1.315,20,1.256,33,1.575,41,1.37
M,224,Forshaw,4.4,4.4,Leeds,0,-0.015,0,0.028,2,2.063,5,1.086,10,1.061,9,1.093
D,385,McKenna,4.4,4.4,Nott'm Forest,0,-0.185,0,-0.187,16,1.94,35,1.018,60,1.347,66,1.365
G,213,Rodák,4.3,4.3,Fulham,2,1.03,0,0.0,3,1.046,4,1.039,6,1.055,6,1.047
G,162,Butland,4.4,4.4,Man Utd,2,1.044,0,0.0,3,2.067,3,1.05,4,1.049,0,0.0
G,289,Kelleher,4.0,4.0,Liverpool,1,0.036,0,0.0,3,2.052,3,1.035,3,1.035,4,1.05
D,286,Gomez,4.3,4.3,Liverpool,0,-0.05,0,0.0,3,1.812,13,1.035,25,1.157,29,1.231
D,573,Lewis,3.9,3.9,Man City,40,1.315,0,0.0,32,1.224,32,1.336,36,1.299,0,0.0
D,299,Walker,4.8,4.8,Man City,35,1.232,0,0.0,46,1.206,47,1.336,48,1.373,0,0.0
D,664,Lembikisa,4.0,4.0,Wolves,1,-0.028,2,1.023,3,1.105,3,1.026,2,0.997,2,1.013
M,338,McTominay,4.9,4.9,Man Utd,34,1.075,0,0.0,19,1.94,21,1.043,24,1.065,0,0.0
D,555,Ashby,3.8,3.8,Newcastle,0,0.014,1,0.069,1,0.991,2,0.997,2,2.003,2,1.001
D,610,Akanji,5.0,5.0,Man City,49,1.41,0,0.0,32,1.165,29,1.235,32,1.22,0,0.0
G,398,Henderson,4.6,4.6,Nott'm Forest,0,-0.058,0,-0.071,4,1.949,9,0.99,14,1.019,18,1.011
M,512,Aribo,5.1,5.1,Southampton,1,-0.11,1,0.957,3,1.017,4,0.972,4,1.032,4,0.969
M,134,Kanté,4.8,4.8,Chelsea,0,0.055,0,0.088,8,2.252,16,1.226,27,1.208,0,0.0
M,316,Palmer,4.3,4.3,Man City,4,1.145,0,0.0,9,1.137,10,1.19,12,1.338,0,0.0
M,325,Phillips,4.8,4.8,Man City,10,1.139,0,0.0,13,1.169,13,1.237,14,1.21,0,0.0
D,587,Sergio Gómez,4.5,4.5,Man City,5,1.183,0,0.0,3,1.132,5,1.23,6,1.172,0,0.0
M,200,Cairney,4.7,4.7,Fulham,0,-0.027,0,0.0,2,1.049,9,1.076,17,1.25,23,1.253
D,153,Tomkins,3.9,3.9,Crystal Palace,0,-0.002,1,0.011,2,1.094,4,1.149,4,1.171,3,1.174
F,625,Diego Costa,5.4,5.4,Wolves,0,-0.089,0,-0.051,2,1.065,7,1.029,12,1.123,15,1.147
D,343,B.Williams,3.8,3.8,Man Utd,0,0.04,0,0.0,2,1.983,2,1.061,3,1.118,0,0.0
G,517,Strakosha,4.3,4.3,Brentford,0,0.054,0,0.019,1,1.019,2,1.03,2,1.037,3,1.041
D,127,Azpilicueta,4.8,4.8,Chelsea,0,-0.062,0,-0.019,5,1.965,12,1.112,18,1.066,0,0.0
D,613,Kurzawa,4.3,4.3,Fulham,0,-0.059,0,0.0,0,0.02,2,0.996,10,1.13,14,1.139
G,324,Ortega,3.8,3.8,Man City,1,0.029,0,0.0,1,1.024,2,1.047,4,1.043,0,0.0
G,175,Johnstone,4.4,4.4,Crystal Palace,0,0.006,0,0.003,0,0.016,1,1.017,2,1.039,2,1.042
