Pos,ID,Name,BV,SV,Team,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,311,Bernardo,6.7,6.7,Man City,52,1.918,0,0.0,51,1.576,49,3.543,47,1.738,48,1.837,49,3.022,51,1.709
G,152,Guaita,4.4,4.4,Crystal Palace,0,0.002,0,0.006,0,-0.003,9,1.036,41,1.303,72,4.223,86,3.879,87,4.855
M,705,Ouattara,5.0,5.0,Bournemouth,60,2.087,57,2.064,56,2.173,52,1.886,52,1.659,52,1.819,51,1.695,50,1.884
M,23,Nelson,4.7,4.7,Arsenal,6,1.876,8,2.31,7,1.526,7,1.701,7,1.548,7,1.599,9,2.357,10,2.337
M,688,Schade,4.9,4.9,Brentford,35,1.801,45,1.727,54,1.861,56,2.292,57,1.937,53,2.025,54,1.888,52,1.714
M,189,Gray,5.2,5.2,Everton,62,2.913,56,2.128,45,1.547,47,1.759,48,1.616,47,1.557,47,1.791,46,1.884
M,704,Sarabia,5.3,5.3,Wolves,37,1.933,31,2.019,31,2.004,33,1.713,30,1.83,32,1.861,34,2.08,32,1.705
D,342,Dalot,4.7,4.7,Man Utd,56,2.073,0,0.0,56,1.636,54,3.048,53,1.613,53,1.785,52,3.152,53,1.66
M,47,Ramsey,5.2,5.2,Aston Villa,69,2.721,66,2.522,61,2.263,57,1.692,53,1.657,47,1.333,50,1.298,49,1.28
M,294,Elliott,4.8,4.8,Liverpool,37,1.657,32,1.738,32,1.625,34,3.243,33,1.618,30,1.564,31,1.598,30,1.635
F,682,Cunha,5.3,5.3,Wolves,58,2.096,53,1.951,51,1.911,50,1.609,49,1.773,50,1.713,50,1.958,51,1.653
M,111,Trossard,6.7,6.7,Arsenal,37,1.898,39,2.014,34,1.645,36,1.763,37,1.673,36,1.689,36,2.025,35,1.929
M,225,Rodrigo,6.3,6.3,Leeds,46,1.681,47,1.94,46,1.928,47,2.042,44,1.601,44,1.624,47,1.921,44,1.786
M,519,Eriksen,6.2,6.2,Man Utd,24,1.424,0,0.0,50,1.631,47,3.109,46,1.674,45,1.683,46,3.297,45,1.69
D,520,Koulibaly,5.5,5.5,Chelsea,48,1.157,0,0.0,60,2.237,58,1.524,61,2.483,56,2.093,59,3.051,59,1.959
F,125,Enciso,4.6,4.6,Brighton,17,1.354,0,0.0,21,1.541,22,3.02,22,1.622,18,2.678,19,2.828,16,1.363
M,160,Zaha,7.2,7.2,Crystal Palace,0,-0.034,0,-0.039,0,-0.055,10,1.124,39,1.591,65,3.279,76,3.929,76,4.344
F,397,Awoniyi,5.6,5.6,Nott'm Forest,36,1.739,34,1.694,34,1.672,34,1.803,32,1.898,31,1.733,34,1.672,33,1.881
D,709,Kristiansen,4.5,4.5,Leicester,63,1.273,62,2.522,61,1.929,60,2.22,57,1.654,56,1.305,58,1.414,58,1.757
M,589,Matheus,4.8,4.8,Wolves,54,1.48,62,2.143,62,2.181,57,1.589,58,1.78,55,1.485,57,1.75,57,1.579
M,89,Wissa,5.3,5.3,Brentford,38,1.779,40,1.682,47,1.625,49,1.973,51,1.685,51,1.882,49,1.733,50,1.623
F,262,Iheanacho,5.9,5.9,Leicester,27,1.414,30,1.889,30,1.877,30,1.977,30,1.887,27,1.494,30,1.599,29,1.819
F,166,Edouard,5.0,5.0,Crystal Palace,42,1.668,56,1.947,54,1.827,54,1.769,52,1.659,47,1.711,48,1.64,49,1.724
D,538,Young,4.3,4.3,Aston Villa,75,2.93,69,2.859,60,2.437,46,1.173,33,1.23,23,1.131,26,1.089,25,1.093
M,265,Ndidi,4.8,4.8,Leicester,70,2.003,66,2.239,63,1.941,61,1.85,59,1.649,57,1.42,58,1.415,55,1.403
F,123,Undav,5.0,5.0,Brighton,10,1.198,0,0.0,14,1.403,15,2.811,16,1.49,16,2.689,14,2.796,12,1.389
M,45,Bailey,4.4,4.4,Aston Villa,46,1.487,58,2.155,54,2.063,49,1.635,44,1.741,44,1.615,44,1.495,43,1.471
D,456,Ogbonna,4.4,4.4,West Ham,54,1.327,52,1.621,55,1.445,55,3.052,54,1.459,52,1.387,53,1.672,54,1.67
F,458,Antonio,7.0,7.0,West Ham,36,1.531,36,1.835,34,1.54,30,3.009,25,1.378,27,1.412,26,1.44,27,1.452
M,723,H.Traorè,4.5,4.5,Bournemouth,36,1.555,49,1.748,49,1.836,47,1.763,46,1.585,43,1.674,47,1.634,46,1.771
M,142,Mount,7.2,7.2,Chelsea,50,1.647,0,0.0,47,1.748,47,1.556,45,1.853,47,1.931,46,3.167,47,1.573
M,715,Tetê,5.2,5.2,Leicester,37,1.572,35,1.775,33,1.78,36,1.87,32,1.791,28,1.332,31,1.585,31,1.762
F,271,Daka,5.6,5.6,Leicester,35,1.505,33,1.761,36,1.763,34,1.842,37,1.775,37,1.54,38,1.519,36,1.741
D,472,Aguerd,4.8,4.8,West Ham,52,1.263,55,1.83,54,1.39,52,2.636,51,1.368,53,1.471,54,1.662,54,1.594
M,365,Murphy,4.1,4.1,Newcastle,40,1.572,27,1.489,23,1.516,19,1.516,18,1.456,19,2.724,20,1.541,21,1.389
F,454,Richarlison,8.4,8.4,Spurs,40,1.764,46,1.545,47,1.612,44,1.537,44,1.69,46,1.614,45,1.638,45,1.708
M,441,Skipp,4.3,4.3,Spurs,71,2.553,70,2.162,67,2.104,60,1.593,54,1.386,47,1.098,44,1.06,40,1.089
D,197,Patterson,3.9,3.9,Everton,66,2.829,69,2.632,59,1.601,51,1.351,35,1.128,22,1.099,22,1.179,24,1.211
F,168,Mateta,5.1,5.1,Crystal Palace,32,1.798,32,1.806,34,1.734,32,1.712,30,1.557,26,1.476,24,1.444,23,1.45
M,728,Sabitzer,4.7,4.7,Man Utd,53,1.812,0,0.0,41,1.317,42,2.641,40,1.41,40,1.431,39,2.829,39,1.441
M,469,Fornals,4.9,4.9,West Ham,29,1.288,31,1.596,29,1.298,31,2.757,31,1.382,33,1.429,33,1.517,34,1.512
M,693,Alcaraz,5.0,5.0,Southampton,50,1.739,50,1.531,47,1.735,46,1.484,43,1.68,46,1.68,46,1.484,43,1.443
D,193,Godfrey,4.3,4.3,Everton,63,2.449,59,1.729,57,1.494,55,1.521,57,1.311,54,1.168,55,1.593,53,1.502
M,731,Kamaldeen,5.0,5.0,Southampton,51,1.728,48,1.484,47,1.727,45,1.448,47,1.744,45,1.65,42,1.438,45,1.484
F,255,Vardy,9.1,9.1,Leicester,50,1.526,46,1.649,46,1.651,46,1.695,45,1.621,47,1.502,44,1.455,45,1.604
D,114,Lamptey,4.2,4.2,Brighton,1,1.01,0,0.0,23,1.332,30,2.595,34,1.452,31,2.434,31,2.615,27,1.265
D,215,Tete,4.4,4.4,Fulham,60,1.757,60,1.927,57,1.427,57,2.216,54,1.369,53,1.411,53,1.306,54,1.125
D,292,Tsimikas,4.3,4.3,Liverpool,9,1.204,12,1.454,14,1.378,16,2.793,14,1.367,16,1.419,17,1.386,20,1.523
M,400,Walcott,4.8,4.8,Southampton,54,1.87,49,1.424,47,1.722,48,1.41,46,1.7,44,1.605,43,1.372,46,1.414
M,212,Wilson,5.7,5.7,Fulham,20,1.421,23,1.414,24,1.382,25,2.612,24,1.414,22,1.43,22,1.401,22,1.36
D,43,Cash,4.6,4.6,Aston Villa,0,-0.111,5,0.976,19,1.148,37,1.094,58,2.011,71,2.833,67,1.916,70,2.51
M,552,Anderson,4.3,4.3,Newcastle,17,1.4,13,1.369,13,1.392,12,1.406,12,1.395,13,2.584,12,1.466,13,1.323
D,544,Van Hecke,4.0,4.0,Brighton,16,1.174,0,0.0,13,1.231,17,2.488,16,1.318,18,2.328,14,2.43,16,1.193
M,486,Neto,4.9,4.9,Wolves,35,1.575,27,1.491,27,1.475,31,1.449,30,1.488,31,1.524,33,1.696,33,1.442
M,53,Kamara,4.8,4.8,Aston Villa,0,-0.135,5,0.934,22,1.105,40,1.058,62,2.044,73,2.445,74,2.308,73,2.382
D,309,Laporte,5.7,5.7,Man City,33,1.384,0,0.0,36,1.264,36,2.748,38,1.39,42,1.473,40,2.508,40,1.332
M,483,Podence,5.2,5.2,Wolves,57,1.815,49,1.582,49,1.573,47,1.329,49,1.46,48,1.394,47,1.612,48,1.32
M,86,Janelt,5.5,5.5,Brentford,50,1.566,52,1.557,51,1.503,51,1.683,48,1.373,52,1.621,48,1.421,48,1.354
M,278,Chamberlain,4.9,4.9,Liverpool,3,1.333,5,1.379,4,1.304,5,2.637,5,1.318,5,1.349,4,1.304,5,1.381
F,529,Scamacca,6.6,6.6,West Ham,0,-0.026,9,1.181,19,1.276,28,2.882,42,1.581,41,1.629,39,1.709,39,1.711
M,12,Smith Rowe,5.6,5.6,Arsenal,8,1.236,16,1.578,16,1.369,18,1.493,20,1.469,18,1.487,20,1.699,20,1.599
D,341,Wan-Bissaka,4.3,4.3,Man Utd,36,1.397,0,0.0,32,1.275,33,2.517,35,1.326,34,1.352,34,2.67,35,1.359
M,699,Mudryk,6.5,6.5,Chelsea,25,1.383,0,0.0,30,1.622,28,1.372,27,1.586,27,1.56,27,2.835,27,1.383
M,132,Kovacic,4.9,4.9,Chelsea,63,2.009,0,0.0,54,1.399,57,1.398,58,1.7,54,1.483,54,2.527,51,1.204
F,625,Diego Costa,5.3,5.3,Wolves,34,1.449,34,1.514,39,1.507,36,1.381,35,1.447,36,1.427,35,1.59,33,1.381
M,582,Freuler,4.9,4.9,Nott'm Forest,65,2.004,60,1.546,55,1.3,54,1.324,55,1.436,53,1.267,57,1.446,54,1.371
F,585,Dennis,5.6,5.6,Nott'm Forest,54,1.654,46,1.36,42,1.335,40,1.46,40,1.593,39,1.378,37,1.332,39,1.515
F,476,Jiménez,6.6,6.6,Wolves,17,1.336,18,1.482,20,1.48,20,1.408,22,1.479,20,1.434,20,1.527,22,1.427
F,528,Mara,5.3,5.3,Southampton,54,1.833,39,1.462,30,1.602,29,1.358,24,1.361,26,1.358,23,1.254,27,1.271
D,504,Malacia,4.2,4.2,Man Utd,62,2.592,0,0.0,25,1.092,16,2.126,17,1.103,19,1.148,19,2.262,20,1.155
D,545,Emerson,4.0,4.0,West Ham,52,1.27,51,1.448,51,1.24,49,2.525,48,1.222,46,1.203,46,1.275,46,1.279
M,149,Gilmour,4.2,4.2,Brighton,19,1.117,0,0.0,17,1.188,18,2.295,23,1.251,19,2.166,17,2.299,14,1.128
M,491,Adama,5.4,5.4,Wolves,43,1.45,37,1.485,37,1.47,34,1.345,38,1.423,35,1.401,40,1.511,38,1.338
M,205,De Cordova-Reid,5.4,5.4,Fulham,53,1.432,49,1.253,53,1.317,52,2.389,52,1.374,49,1.29,49,1.234,46,1.111
D,235,Struijk,4.5,4.5,Leeds,78,2.21,62,2.1,44,1.241,40,1.268,38,1.099,36,1.109,38,1.198,40,1.158
M,325,Phillips,4.8,4.8,Man City,12,1.26,0,0.0,15,1.209,16,2.544,17,1.293,17,1.361,18,2.421,19,1.266
M,734,A.Ayew,5.0,5.0,Nott'm Forest,17,1.166,29,1.311,31,1.418,31,1.46,32,1.576,31,1.414,34,1.418,34,1.526
M,195,Gordon,5.1,5.1,Newcastle,41,1.244,39,1.229,33,1.382,29,1.304,30,1.182,32,2.383,32,1.379,30,1.138
M,406,Elyounoussi,5.1,5.1,Southampton,57,1.666,53,1.368,52,1.444,50,1.278,49,1.379,53,1.507,51,1.306,51,1.287
M,140,Pulisic,5.6,5.6,Chelsea,23,1.37,0,0.0,21,1.391,22,1.34,23,1.498,24,1.481,26,2.761,25,1.384
D,457,Cresswell,4.7,4.7,West Ham,31,1.164,33,1.367,32,1.177,33,2.428,35,1.201,35,1.253,35,1.312,35,1.308
D,367,Targett,4.7,4.7,Newcastle,10,1.111,12,1.202,18,1.312,21,1.316,24,1.268,24,2.389,24,1.37,24,1.233
M,231,James,5.9,5.9,Fulham,10,1.237,13,1.295,14,1.244,15,2.443,17,1.312,10,1.249,10,1.187,11,1.195
M,575,Cornet,5.9,5.9,West Ham,12,1.206,14,1.306,13,1.208,14,2.435,14,1.216,15,1.217,15,1.27,16,1.256
M,296,Carvalho,5.1,5.1,Liverpool,2,1.203,3,1.241,3,1.224,4,2.475,4,1.231,3,1.24,3,1.235,4,1.26
D,573,Lewis,3.9,3.9,Man City,23,1.244,0,0.0,24,1.176,26,2.512,24,1.252,25,1.339,25,2.313,27,1.212
D,299,Walker,4.7,4.7,Man City,37,1.256,0,0.0,37,1.188,38,2.495,35,1.26,36,1.326,35,2.312,36,1.199
F,700,Rutter,5.2,5.2,Leeds,18,1.325,18,1.4,21,1.394,23,1.466,22,1.297,24,1.347,21,1.37,25,1.377
M,200,Cairney,4.7,4.7,Fulham,15,1.201,17,1.226,23,1.194,23,2.325,27,1.272,25,1.272,24,1.239,26,1.191
M,25,Fábio Vieira,5.6,5.6,Arsenal,10,1.182,13,1.441,11,1.26,12,1.379,13,1.344,14,1.362,15,1.441,14,1.408
M,246,Aaronson,5.3,5.3,Leeds,46,1.322,41,1.389,46,1.443,44,1.425,44,1.262,43,1.277,44,1.369,43,1.312
M,331,Fred,5.1,5.1,Man Utd,19,1.27,0,0.0,17,1.15,16,2.24,18,1.219,18,1.244,17,2.372,17,1.207
M,274,Milner,4.4,4.4,Liverpool,8,1.097,10,1.154,14,1.207,14,2.436,14,1.2,13,1.235,11,1.129,11,1.206
M,134,Kanté,4.8,4.8,Chelsea,26,1.24,0,0.0,45,1.35,46,1.302,44,1.428,43,1.419,46,2.604,46,1.316
D,1,Cédric,4.2,4.2,Fulham,33,1.244,36,1.208,37,1.147,38,2.261,38,1.198,37,1.237,36,1.184,38,1.137
F,619,Gnonto,4.9,4.9,Leeds,23,1.127,39,1.455,38,1.436,39,1.489,44,1.174,40,1.199,40,1.411,41,1.325
M,34,Traoré,4.9,4.9,Aston Villa,33,1.45,29,1.457,22,1.426,22,1.339,17,1.281,15,1.24,14,1.202,14,1.207
D,337,Lindelöf,4.1,4.1,Man Utd,3,1.136,0,0.0,12,1.166,12,2.247,12,1.198,14,1.218,15,2.406,14,1.222
D,330,Maguire,4.7,4.7,Man Utd,11,1.163,0,0.0,17,1.128,18,2.268,18,1.182,19,1.205,25,2.394,20,1.215
M,713,Danjuma,6.1,6.1,Spurs,12,1.381,17,1.304,12,1.319,13,1.279,12,1.34,11,1.282,11,1.287,11,1.31
M,316,Palmer,4.2,4.2,Man City,8,1.186,0,0.0,8,1.14,9,2.346,8,1.188,8,1.247,8,2.221,8,1.148
M,580,Damsgaard,5.0,5.0,Brentford,38,1.335,40,1.273,45,1.256,46,1.443,46,1.28,46,1.363,45,1.272,41,1.244
M,69,Christie,5.3,5.3,Bournemouth,37,1.274,33,1.311,35,1.344,36,1.329,40,1.263,39,1.314,40,1.273,38,1.35
D,587,Sergio Gómez,4.4,4.4,Man City,2,1.14,0,0.0,3,1.131,4,2.354,6,1.201,5,1.281,4,2.199,5,1.147
M,259,Tielemans,6.1,6.1,Leicester,2,0.933,8,1.077,23,1.228,44,1.364,52,1.516,54,1.392,52,1.331,55,1.593
M,83,Dasilva,4.1,4.1,Brentford,30,1.347,31,1.284,31,1.251,32,1.438,33,1.252,32,1.359,32,1.257,28,1.2
M,347,Pellistri,4.3,4.3,Man Utd,16,1.258,0,0.0,14,1.188,11,2.296,8,1.125,7,1.138,5,2.242,5,1.135
D,256,Ricardo,4.3,4.3,Leicester,48,1.202,46,1.363,46,1.353,44,1.387,44,1.315,45,1.189,44,1.167,43,1.289
G,113,Sánchez,4.5,4.5,Brighton,2,1.009,0,0.0,4,1.033,5,2.057,6,1.102,6,1.97,7,2.054,7,1.037
F,210,Mitrović,6.6,6.6,Fulham,0,-0.16,0,-0.175,0,-0.197,0,-0.459,0,-0.182,75,3.901,75,3.831,76,3.661
F,11,Nketiah,6.4,6.4,Arsenal,4,1.154,12,1.193,12,1.18,16,1.245,18,1.322,18,1.33,21,1.333,21,1.436
M,405,S.Armstrong,4.7,4.7,Southampton,40,1.321,40,1.172,38,1.41,39,1.171,39,1.414,37,1.341,39,1.171,38,1.188
F,714,Semenyo,5.0,5.0,Bournemouth,19,1.238,22,1.277,22,1.3,24,1.296,25,1.237,23,1.279,25,1.253,25,1.302
M,509,Downes,4.2,4.2,West Ham,10,1.064,11,1.168,14,1.113,14,2.243,17,1.116,14,1.12,19,1.178,17,1.158
D,257,Amartey,4.0,4.0,Leicester,26,1.169,26,1.311,26,1.308,26,1.337,26,1.315,29,1.197,29,1.184,27,1.297
D,286,Gomez,4.3,4.3,Liverpool,9,1.037,12,1.152,16,1.105,20,2.254,24,1.113,21,1.153,23,1.119,24,1.185
D,209,Tosin,4.4,4.4,Fulham,34,1.175,35,1.148,32,1.095,37,2.161,37,1.144,41,1.169,39,1.132,40,1.085
M,93,Onyeka,4.8,4.8,Brentford,1,1.097,10,1.149,20,1.276,22,1.374,30,1.297,29,1.343,28,1.301,26,1.268
F,408,A.Armstrong,5.3,5.3,Southampton,19,1.28,18,1.197,21,1.33,22,1.205,22,1.341,22,1.312,26,1.21,23,1.218
D,90,Roerslev,4.3,4.3,Brentford,21,1.309,22,1.269,22,1.239,22,1.339,22,1.238,19,1.289,15,1.197,13,1.183
D,78,Jansson,4.2,4.2,Brentford,18,1.272,32,1.256,35,1.219,36,1.337,36,1.22,34,1.286,32,1.241,32,1.211
M,117,Moder,4.4,4.4,Brighton,1,0.021,0,0.0,4,1.153,5,2.198,8,1.23,6,2.085,7,2.243,6,1.085
D,471,Johnson,4.4,4.4,West Ham,9,1.046,9,1.128,10,1.053,13,2.215,12,1.117,14,1.12,15,1.169,14,1.165
M,190,Davies,4.9,4.9,Everton,39,1.322,39,1.286,16,1.178,17,1.241,21,1.184,18,1.185,21,1.278,23,1.33
F,237,Greenwood,4.0,4.0,Leeds,7,1.122,9,1.159,11,1.293,12,1.319,11,1.193,14,1.284,14,1.302,13,1.32
M,481,Hwang,5.7,5.7,Wolves,25,1.243,27,1.283,26,1.268,28,1.196,28,1.241,30,1.254,26,1.311,27,1.196
D,8,Tierney,4.6,4.6,Arsenal,17,1.239,19,1.326,24,1.167,23,1.216,22,1.198,23,1.207,24,1.335,23,1.285
M,460,Lanzini,5.0,5.0,West Ham,4,1.066,5,1.165,7,1.083,7,2.18,8,1.096,7,1.093,9,1.144,10,1.139
M,240,Summerville,4.2,4.2,Leeds,19,1.181,19,1.29,21,1.286,22,1.342,22,1.157,26,1.185,25,1.274,25,1.24
F,686,Simms,4.5,4.5,Everton,12,1.318,13,1.277,8,1.206,8,1.243,7,1.193,9,1.191,9,1.242,8,1.284
D,153,Tomkins,3.9,3.9,Crystal Palace,5,1.256,6,1.259,7,1.25,5,1.228,3,1.189,5,1.258,3,1.235,4,1.25
D,5,Holding,4.2,4.2,Arsenal,39,1.283,29,1.311,21,1.233,18,1.192,16,1.175,20,1.192,18,1.277,21,1.253
F,110,Maupay,5.7,5.7,Everton,22,1.387,19,1.344,11,1.138,13,1.235,13,1.147,14,1.142,15,1.235,15,1.276
M,154,McArthur,4.8,4.8,Crystal Palace,19,1.271,19,1.268,23,1.23,23,1.212,20,1.171,20,1.267,17,1.213,18,1.267
M,136,Loftus-Cheek,5.0,5.0,Chelsea,22,1.211,0,0.0,22,1.246,19,1.195,22,1.315,24,1.314,22,2.404,22,1.211
M,29,Coutinho,6.6,6.6,Aston Villa,0,-0.062,6,1.032,14,1.18,28,1.281,41,1.635,49,1.637,48,1.548,47,1.554
D,276,Matip,5.9,5.9,Liverpool,6,1.0,11,1.101,13,1.085,16,2.183,16,1.072,19,1.129,21,1.082,19,1.153
M,359,Fraser,5.2,5.2,Newcastle,6,1.078,4,1.065,3,1.135,3,1.142,3,1.11,3,2.055,4,1.151,5,1.063
M,291,Jones,4.9,4.9,Liverpool,7,1.064,9,1.105,10,1.055,11,2.205,11,1.087,11,1.121,9,1.046,9,1.105
D,363,Manquillo,4.2,4.2,Newcastle,3,1.061,5,1.065,5,1.128,7,1.14,6,1.106,6,2.05,5,1.156,5,1.05
D,76,Zemura,4.3,4.3,Bournemouth,18,1.175,17,1.201,31,1.324,19,1.238,16,1.137,18,1.226,20,1.185,20,1.256
M,505,Rothwell,4.9,4.9,Bournemouth,38,1.151,35,1.214,42,1.293,37,1.249,38,1.15,40,1.228,37,1.161,40,1.29
M,75,Anthony,5.2,5.2,Bournemouth,16,1.102,14,1.133,19,1.286,20,1.268,19,1.192,20,1.253,20,1.201,19,1.281
M,387,Yates,5.0,5.0,Nott'm Forest,23,1.127,40,1.121,48,1.19,50,1.258,47,1.346,48,1.206,45,1.142,50,1.295
M,479,Dendoncker,4.7,4.7,Aston Villa,34,1.226,31,1.263,31,1.322,20,1.216,15,1.199,12,1.158,12,1.141,14,1.144
F,732,Onuachu,5.5,5.5,Southampton,25,1.277,22,1.209,16,1.224,18,1.202,12,1.226,13,1.217,13,1.149,15,1.16
G,355,Dubravka,4.1,4.1,Newcastle,2,1.065,2,1.073,2,1.074,1,1.086,2,1.111,2,2.018,4,1.161,4,1.069
D,727,Souttar,4.5,4.5,Leicester,57,1.192,51,1.402,41,1.18,42,1.24,48,1.265,43,1.105,38,1.088,41,1.162
M,651,Moran,4.5,4.5,Brighton,1,0.004,0,0.0,3,1.109,3,2.143,3,1.161,3,2.031,3,2.117,3,1.06
F,711,Durán,5.5,5.5,Aston Villa,17,1.204,17,1.214,17,1.246,13,1.21,11,1.22,10,1.175,11,1.187,10,1.161
M,708,Madueke,5.5,5.5,Chelsea,12,1.186,0,0.0,11,1.158,13,1.175,12,1.267,13,1.265,14,2.368,14,1.188
M,726,Lukic,4.5,4.5,Fulham,11,1.055,14,1.067,14,1.024,18,2.071,19,1.102,21,1.121,23,1.093,24,1.055
M,158,Milivojevic,4.2,4.2,Crystal Palace,24,1.216,27,1.217,26,1.194,28,1.181,22,1.14,22,1.212,25,1.2,23,1.211
M,549,Praet,4.8,4.8,Leicester,22,1.115,22,1.227,20,1.227,19,1.254,19,1.228,22,1.157,19,1.139,21,1.21
D,360,Lascelles,4.3,4.3,Newcastle,8,0.978,11,1.019,13,1.118,15,1.12,12,1.094,16,2.033,14,1.149,14,1.035
M,620,Arthur,4.8,4.8,Liverpool,2,1.033,2,1.061,4,1.052,5,2.14,4,1.046,3,1.069,3,1.05,3,1.092
F,62,Moore,5.0,5.0,Bournemouth,3,1.163,5,1.196,7,1.227,6,1.21,5,1.144,6,1.2,6,1.171,9,1.228
F,391,Surridge,4.6,4.6,Nott'm Forest,3,1.183,2,1.141,3,1.159,3,1.206,3,1.225,4,1.184,4,1.159,5,1.246
D,50,Diego Carlos,4.7,4.7,Aston Villa,10,1.111,17,1.164,20,1.238,29,1.176,25,1.233,27,1.185,30,1.177,29,1.175
D,588,Kehrer,4.3,4.3,West Ham,36,1.006,33,1.132,27,0.992,31,2.06,34,1.03,35,1.041,35,1.097,34,1.093
M,94,Baptiste,4.5,4.5,Brentford,11,1.168,13,1.179,15,1.153,15,1.233,15,1.151,14,1.194,14,1.158,17,1.171
M,570,Garner,4.5,4.5,Everton,52,1.337,53,1.336,22,1.091,26,1.147,25,1.088,26,1.082,27,1.147,28,1.171
D,350,Ritchie,4.2,4.2,Newcastle,1,1.004,3,1.053,1,1.071,2,1.104,1,1.048,2,1.958,3,1.147,2,0.995
G,289,Kelleher,4.0,4.0,Liverpool,2,1.035,2,1.045,2,1.032,4,2.093,3,1.042,3,1.041,4,1.044,4,1.046
D,192,Holgate,4.2,4.2,Everton,20,1.26,20,1.239,15,1.134,15,1.211,10,1.075,7,1.069,13,1.213,8,1.172
D,295,N.Williams,3.8,3.8,Nott'm Forest,72,2.094,44,1.028,25,1.01,28,1.027,30,1.107,31,1.028,29,1.011,27,1.067
F,617,Aubameyang,8.4,8.4,Chelsea,10,1.098,0,0.0,10,1.166,9,1.085,10,1.229,13,1.292,12,2.329,13,1.174
D,439,Tanganga,3.8,3.8,Spurs,19,1.274,18,1.178,14,1.186,12,1.168,11,1.187,7,1.109,7,1.113,5,1.132
G,213,Rodák,4.3,4.3,Fulham,1,1.028,3,1.042,3,1.032,4,2.056,4,1.039,6,1.051,6,1.046,5,1.034
G,473,Areola,4.3,4.3,West Ham,2,1.03,2,1.047,4,1.034,4,2.051,4,1.036,4,1.033,5,1.05,6,1.047
M,87,Ghoddos,4.8,4.8,Brentford,3,1.146,6,1.129,9,1.12,10,1.224,12,1.243,10,1.162,11,1.177,9,1.116
D,343,B.Williams,3.8,3.8,Man Utd,4,1.1,0,0.0,1,0.983,2,1.978,3,1.055,2,1.034,3,2.088,4,1.078
M,503,Moutinho,4.6,4.6,Wolves,40,1.195,27,1.186,27,1.172,29,1.12,28,1.148,30,1.142,30,1.226,29,1.113
D,249,Evans,4.4,4.4,Leicester,18,1.092,30,1.17,45,1.188,44,1.24,41,1.182,43,1.121,44,1.113,45,1.184
M,349,Shelvey,4.8,4.8,Nott'm Forest,40,1.156,36,1.137,35,1.138,33,1.157,31,1.223,35,1.141,34,1.138,34,1.189
M,450,Sarr,4.2,4.2,Spurs,25,1.269,23,1.172,21,1.191,23,1.17,16,1.194,9,1.083,9,1.087,7,1.106
D,188,Mina,4.3,4.3,Everton,3,1.117,3,1.106,6,1.088,5,1.131,6,1.085,7,1.093,15,1.491,5,1.153
D,435,Sánchez,4.2,4.2,Spurs,22,1.224,26,1.122,24,1.143,24,1.119,20,1.183,17,1.137,15,1.142,13,1.179
M,224,Forshaw,4.4,4.4,Leeds,12,1.112,13,1.173,16,1.166,15,1.192,16,1.093,19,1.139,18,1.187,17,1.153
M,130,Jorginho,5.7,5.7,Arsenal,25,1.145,31,1.223,31,1.066,31,1.145,31,1.087,34,1.096,33,1.232,36,1.201
M,527,Lingard,5.4,5.4,Nott'm Forest,4,1.056,5,1.051,10,1.07,14,1.144,17,1.248,16,1.127,18,1.216,18,1.282
D,530,Richards,4.4,4.4,Crystal Palace,1,0.108,8,1.237,12,1.272,18,1.297,21,1.255,22,1.347,23,1.323,22,1.348
M,338,McTominay,4.9,4.9,Man Utd,12,1.027,0,0.0,18,0.988,20,1.962,23,1.023,24,1.048,24,2.056,24,1.053
D,194,Mykolenko,4.1,4.1,Everton,31,1.179,33,1.153,33,1.099,34,1.166,33,1.091,33,1.085,34,1.167,35,1.209
M,18,Sambi,4.3,4.3,Crystal Palace,22,1.154,21,1.152,22,1.133,24,1.126,20,1.082,19,1.16,17,1.132,19,1.16
D,127,Azpilicueta,4.7,4.7,Chelsea,19,1.109,0,0.0,18,1.159,16,1.057,19,1.246,18,1.241,17,2.171,20,1.109
D,178,Coleman,4.3,4.3,Everton,0,0.025,0,0.003,11,1.075,21,1.183,44,1.116,61,1.33,62,2.187,60,2.171
M,536,Mangala,4.9,4.9,Nott'm Forest,34,1.128,27,1.099,30,1.11,30,1.124,32,1.206,31,1.114,32,1.117,31,1.162
M,252,Mendy,4.3,4.3,Leicester,24,1.07,23,1.159,24,1.16,22,1.182,22,1.163,23,1.091,22,1.08,22,1.147
M,721,João Gomes,4.5,4.5,Wolves,50,1.742,17,1.064,18,1.111,22,0.941,22,1.091,22,1.004,18,1.155,22,0.941
M,418,Djenepo,5.0,5.0,Southampton,5,1.132,8,1.105,6,1.165,5,1.09,7,1.172,7,1.165,8,1.105,8,1.116
M,725,Ahamada,4.5,4.5,Crystal Palace,10,1.147,9,1.14,9,1.108,10,1.105,10,1.072,10,1.148,9,1.113,11,1.181
D,523,Toffolo,4.3,4.3,Nott'm Forest,40,1.125,31,1.108,31,1.11,28,1.109,29,1.184,32,1.11,30,1.102,30,1.155
M,703,Danilo,4.5,4.5,Nott'm Forest,28,1.134,27,1.091,25,1.092,24,1.12,27,1.226,25,1.095,24,1.092,24,1.152
