Pos,ID,Name,BV,SV,Team,23_xMins,23_Pts,24_xMins,24_Pts,25_xMins,25_Pts,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts
F,262,Iheanacho,6.1,6.1,Leicester,50,1.975,37,1.838,29,1.636,31,1.933,30,1.911,33,0.392,32,3.291,32,1.994,33,1.706
M,371,Joelinton,5.9,5.9,Newcastle,78,3.229,76,2.884,0,0.0,56,1.435,59,1.812,57,1.685,50,2.307,57,1.739,54,1.575
M,304,Sterling,9.7,9.7,Chelsea,12,1.23,24,1.459,33,1.869,33,1.988,31,1.938,30,1.987,28,2.537,29,1.809,30,1.816
D,689,Badiashile,5.0,5.0,Chelsea,64,2.849,62,3.135,47,1.403,44,1.411,45,1.415,42,1.428,43,2.196,43,1.389,44,1.342
F,123,Undav,5.1,5.1,Brighton,34,1.785,39,1.89,0,0.0,30,1.763,30,3.521,32,0.085,32,3.374,33,2.02,32,2.031
F,476,Jiménez,6.7,6.7,Wolves,34,1.7,35,1.752,35,3.493,35,1.695,33,1.588,34,0.937,32,1.955,32,1.681,30,1.648
F,279,Firmino,8.0,8.0,Liverpool,0,0.137,8,1.27,28,3.53,44,1.813,41,1.93,39,0.882,38,3.154,37,1.741,34,1.886
D,628,Aurier,4.6,4.6,Nott'm Forest,60,2.314,58,1.423,59,1.95,56,1.956,55,1.487,56,1.537,54,2.544,55,1.662,54,1.469
M,287,Keita,4.7,4.7,Liverpool,52,1.821,43,1.449,39,3.229,36,1.552,37,1.608,37,0.862,37,2.707,34,1.496,35,1.587
F,28,Jesus,7.9,7.9,Arsenal,0,-0.281,0,-0.102,8,2.225,24,1.437,50,2.208,56,2.396,60,2.658,61,2.635,66,3.123
M,368,Saint-Maximin,6.1,6.1,Newcastle,50,1.891,50,1.756,0,0.0,47,1.61,49,1.843,50,1.842,50,3.276,50,1.96,50,1.97
M,142,Mount,7.4,7.4,Chelsea,55,1.831,54,1.941,51,1.675,49,1.683,47,1.583,45,1.628,45,2.471,45,1.611,44,1.568
F,345,Martial,6.5,6.5,Man Utd,8,1.257,35,1.894,0,0.0,55,2.109,55,2.206,55,0.24,53,3.853,54,2.235,55,2.193
M,446,Kulusevski,7.9,7.9,Spurs,58,2.205,55,1.993,56,2.07,51,1.846,50,1.803,51,0.091,48,2.613,48,1.61,49,1.743
M,311,Bernardo,6.8,6.8,Man City,47,3.072,49,1.615,54,1.854,52,1.553,52,1.764,55,0.073,53,2.375,53,1.819,54,1.818
M,464,Benrahma,5.6,5.6,West Ham,31,1.683,32,1.697,46,1.998,44,1.78,41,1.751,43,0.067,41,3.344,41,1.88,40,1.667
D,559,Colwill,4.4,4.4,Brighton,0,0.025,0,0.066,0,0.0,36,1.303,62,5.473,69,0.14,65,5.355,66,2.822,11,0.6
M,25,Fábio Vieira,5.6,5.6,Arsenal,13,2.733,16,1.429,16,2.884,14,1.435,12,1.522,12,1.436,12,1.431,13,1.394,12,1.383
M,12,Smith Rowe,5.6,5.6,Arsenal,1,2.272,6,1.213,12,2.938,13,1.487,11,1.536,15,1.464,19,1.585,22,1.512,27,1.63
D,558,Bueno,3.9,3.9,Wolves,58,1.857,60,2.483,56,3.068,53,1.41,54,1.306,51,0.787,53,1.755,54,1.492,53,1.428
M,37,McGinn,5.1,5.1,Aston Villa,41,1.122,60,1.74,59,1.971,58,1.746,56,1.59,59,1.932,56,2.375,55,1.56,57,1.498
D,44,Konsa,4.4,4.4,Aston Villa,86,1.662,84,2.413,81,3.218,64,2.682,45,1.009,41,1.02,44,1.506,41,1.021,42,0.944
M,211,Reed,4.4,4.4,Fulham,64,2.161,65,2.02,62,1.933,61,1.827,59,1.553,59,0.712,58,1.858,57,1.536,59,1.783
M,294,Elliott,4.9,4.9,Liverpool,41,1.566,30,1.437,28,3.017,28,1.454,30,1.52,29,0.701,28,2.504,30,1.414,27,1.486
D,292,Tsimikas,4.4,4.4,Liverpool,10,1.502,13,1.342,14,3.156,15,1.4,15,1.576,15,0.644,16,2.47,18,1.428,18,1.527
F,411,Adams,6.3,6.3,Southampton,50,1.688,46,1.575,43,1.577,40,1.569,41,3.067,43,0.078,40,2.322,42,1.459,42,1.581
M,468,Soucek,5.1,5.1,West Ham,59,1.852,58,1.674,60,1.958,57,1.549,54,1.437,58,0.061,58,3.328,54,1.554,54,1.4
F,255,Vardy,9.1,9.1,Leicester,41,1.592,47,1.661,53,1.725,50,1.666,49,1.654,47,0.335,48,2.801,49,1.741,47,1.546
M,233,Harrison,5.8,5.8,Leeds,51,1.674,43,1.67,41,1.599,42,1.587,43,1.545,42,0.897,41,2.508,40,1.642,37,1.583
D,272,W.Fofana,4.3,4.3,Chelsea,1,0.955,15,1.097,48,1.202,58,2.092,55,1.598,55,2.014,55,2.726,53,1.506,54,1.502
F,458,Antonio,7.0,7.0,West Ham,58,2.046,49,1.696,36,1.608,29,1.456,31,1.578,30,0.058,30,2.889,31,1.696,31,1.475
M,483,Podence,5.3,5.3,Wolves,57,1.815,56,1.873,51,3.143,50,1.407,45,1.223,46,0.761,41,1.574,42,1.352,41,1.337
M,609,Antony,7.3,7.3,Man Utd,16,1.145,40,1.331,0,0.0,63,2.236,62,2.27,60,0.225,59,3.537,58,1.949,56,1.755
D,573,Lewis,3.9,3.9,Man City,52,3.012,52,1.739,53,1.84,52,1.6,47,1.367,46,0.053,47,1.863,48,1.421,44,1.311
F,271,Daka,5.6,5.6,Leicester,23,1.372,28,1.476,30,1.512,31,1.674,32,1.684,30,0.346,32,2.894,32,1.716,31,1.513
M,240,Summerville,4.2,4.2,Leeds,37,1.807,28,1.715,26,1.456,26,1.448,28,1.459,29,0.962,28,2.44,25,1.47,26,1.424
D,417,Perraud,4.2,4.2,Southampton,71,3.557,49,1.317,43,1.273,43,1.264,38,2.437,37,0.062,32,1.844,36,1.14,31,1.264
D,530,Richards,4.4,4.4,Crystal Palace,84,2.794,50,1.384,30,1.289,18,1.239,19,2.428,25,1.198,25,1.263,25,1.272,30,1.291
M,185,A.Doucouré,5.3,5.3,Everton,61,1.921,56,1.627,47,2.533,49,1.332,51,1.368,47,1.289,48,1.285,49,1.309,49,1.424
M,275,Henderson,5.3,5.3,Liverpool,61,2.232,51,1.333,47,2.657,46,1.263,43,1.286,43,0.605,45,2.175,44,1.214,45,1.279
M,486,Neto,4.9,4.9,Wolves,2,1.133,11,1.367,24,2.928,36,1.498,38,1.375,34,0.866,30,1.784,32,1.517,30,1.487
M,688,Schade,5.0,5.0,Brentford,24,1.185,27,1.3,0,0.0,33,1.695,36,3.266,39,0.449,38,2.742,37,1.577,43,1.673
D,178,Coleman,4.4,4.4,Everton,70,1.931,63,2.346,46,2.387,34,1.218,28,1.174,27,1.177,31,1.192,28,1.154,33,1.288
F,529,Scamacca,6.6,6.6,West Ham,1,1.021,18,1.174,39,1.657,51,1.667,50,1.687,48,0.062,49,3.161,47,1.847,50,1.57
D,139,Chilwell,5.8,5.8,Chelsea,19,1.113,33,1.171,46,1.181,56,1.874,56,1.791,51,1.585,52,2.348,50,1.385,50,1.323
M,340,Sancho,7.1,7.1,Man Utd,61,2.521,49,1.713,0,0.0,33,1.55,34,1.612,34,0.172,35,2.79,36,1.681,34,1.656
D,109,Veltman,4.6,4.6,Brighton,85,3.824,49,1.327,0,0.0,36,1.163,33,2.29,32,0.055,35,2.209,34,1.332,46,1.419
M,212,Wilson,5.7,5.7,Fulham,30,1.589,31,1.568,30,1.574,30,1.562,31,1.534,31,0.712,33,1.835,34,1.579,33,1.654
F,110,Maupay,5.9,5.9,Everton,61,1.909,42,1.321,32,2.494,33,1.315,34,1.296,33,1.297,33,1.293,32,1.256,33,1.385
D,290,Konaté,4.8,4.8,Liverpool,0,0.063,0,-0.022,20,2.441,44,1.276,61,2.425,59,1.057,55,2.788,57,1.612,57,1.756
D,14,Tomiyasu,4.2,4.2,Arsenal,28,2.324,32,1.193,36,2.446,37,1.215,35,1.315,39,1.216,43,1.238,43,1.216,42,1.194
D,8,Tierney,4.6,4.6,Arsenal,12,2.272,16,1.183,18,2.488,17,1.214,16,1.273,17,1.21,19,1.259,19,1.223,21,1.229
M,83,Dasilva,4.1,4.1,Brentford,53,1.508,52,1.612,0,0.0,52,1.664,48,2.966,48,0.397,47,2.399,43,1.329,47,1.474
M,89,Wissa,5.3,5.3,Brentford,36,1.364,37,1.496,0,0.0,41,1.599,42,3.024,43,0.399,43,2.454,45,1.382,50,1.58
M,278,Chamberlain,4.9,4.9,Liverpool,13,1.503,9,1.287,6,2.712,6,1.253,5,1.319,6,0.609,4,2.128,4,1.176,6,1.298
M,331,Fred,5.1,5.1,Man Utd,78,3.111,68,2.743,0,0.0,41,1.215,41,1.247,41,0.134,43,2.265,43,1.292,42,1.258
M,536,Mangala,4.9,4.9,Nott'm Forest,67,2.416,62,1.857,55,1.424,50,1.285,45,1.151,44,1.097,43,1.732,43,1.141,44,1.148
M,75,Anthony,5.2,5.2,Bournemouth,46,1.665,33,1.704,25,1.221,26,1.24,27,1.303,27,1.328,26,1.736,28,1.584,27,1.445
F,408,A.Armstrong,5.4,5.4,Southampton,22,1.394,20,1.372,22,1.392,22,1.388,23,2.745,24,0.07,23,2.085,23,1.321,21,1.389
M,231,James,6.0,6.0,Fulham,18,1.498,21,1.502,22,1.555,22,1.516,20,1.428,22,0.687,22,1.781,24,1.537,25,1.628
D,286,Gomez,4.3,4.3,Liverpool,68,3.572,41,1.013,19,2.165,14,0.982,13,1.025,15,0.486,16,1.712,18,1.009,18,1.086
D,302,Stones,5.4,5.4,Man City,0,-0.018,0,0.041,10,1.258,26,1.276,51,1.72,58,0.096,59,3.21,62,3.079,58,2.381
D,612,Faes,4.2,4.2,Leicester,84,2.326,71,2.003,55,1.251,51,1.276,52,1.25,50,0.24,49,2.004,55,1.624,49,1.05
M,491,Adama,5.4,5.4,Wolves,45,1.353,40,1.383,40,2.774,37,1.303,37,1.212,35,0.756,30,1.564,31,1.315,32,1.304
D,188,Mina,4.3,4.3,Everton,9,1.177,9,1.199,10,2.316,13,1.391,16,1.358,15,1.371,16,1.356,13,1.324,15,1.441
F,454,Richarlison,8.4,8.4,Spurs,17,1.294,27,1.374,35,1.527,45,1.597,43,1.546,45,0.078,43,2.351,46,1.523,44,1.56
M,135,Ziyech,5.5,5.5,Chelsea,12,1.315,10,1.354,12,1.351,10,1.36,10,1.359,12,1.394,9,2.048,11,1.436,9,1.198
M,515,Lewis-Potter,5.2,5.2,Brentford,8,1.244,10,1.446,0,0.0,10,1.481,13,2.92,14,0.387,14,2.405,14,1.377,17,1.521
D,108,Webster,4.5,4.5,Brighton,37,1.245,57,2.144,0,0.0,40,1.274,25,2.451,24,0.06,24,2.395,24,1.433,48,1.677
D,197,Patterson,3.9,3.9,Everton,0,-0.128,8,1.034,30,2.236,51,1.391,60,1.836,60,1.687,56,1.477,58,1.426,54,1.615
M,101,Lallana,4.9,4.9,Brighton,0,0.093,7,1.25,0,0.0,44,1.454,52,3.237,51,0.075,50,2.926,49,1.732,49,1.77
M,469,Fornals,4.9,4.9,West Ham,49,1.48,50,1.484,38,1.405,39,1.344,39,1.384,38,0.051,38,2.534,39,1.47,39,1.283
D,436,R.Sessegnon,4.4,4.4,Spurs,29,1.388,27,1.356,28,1.374,31,1.483,30,1.494,31,0.074,32,2.27,31,1.459,33,1.509
D,193,Godfrey,4.3,4.3,Everton,29,1.231,31,1.258,30,2.41,34,1.256,34,1.233,36,1.235,35,1.232,36,1.221,36,1.323
D,445,Emerson Royal,4.9,4.9,Spurs,57,1.91,51,1.616,28,1.324,29,1.329,30,1.369,32,0.068,31,2.076,34,1.32,34,1.378
M,624,Edozie,4.7,4.7,Southampton,35,1.326,29,1.286,31,1.335,29,1.294,30,2.596,25,0.063,28,1.904,28,1.231,31,1.341
D,114,Lamptey,4.2,4.2,Brighton,35,1.315,38,1.396,0,0.0,32,1.338,31,2.623,29,0.064,31,2.56,33,1.533,34,1.546
M,23,Nelson,4.7,4.7,Arsenal,0,0.113,1,1.11,5,2.793,7,1.458,5,1.504,6,1.438,6,1.413,6,1.309,6,1.233
D,76,Zemura,4.3,4.3,Bournemouth,60,1.727,46,1.322,37,1.182,39,1.2,35,1.257,37,1.245,34,1.691,34,1.389,34,1.357
F,168,Mateta,5.1,5.1,Crystal Palace,27,1.207,28,1.316,29,1.45,25,1.221,20,2.327,22,1.147,22,1.229,20,1.223,21,1.223
F,625,Diego Costa,5.4,5.4,Wolves,18,1.261,21,1.287,20,2.586,20,1.252,22,1.192,21,0.699,20,1.461,19,1.26,20,1.253
F,397,Awoniyi,5.6,5.6,Nott'm Forest,0,0.148,0,0.029,0,0.07,6,1.305,14,1.578,27,1.683,35,3.188,33,2.116,34,2.043
M,291,Jones,4.9,4.9,Liverpool,8,1.233,7,1.134,6,2.408,8,1.176,7,1.223,7,0.564,8,2.033,9,1.138,9,1.207
M,503,Moutinho,4.7,4.7,Wolves,57,1.701,40,1.211,42,2.44,41,1.178,44,1.107,42,0.664,42,1.396,41,1.191,41,1.18
M,296,Carvalho,5.2,5.2,Liverpool,7,1.318,4,1.111,3,2.382,2,1.153,4,1.193,3,0.554,2,1.998,3,1.121,3,1.188
M,282,Fabinho,5.3,5.3,Liverpool,34,1.156,44,1.061,50,2.439,52,1.259,49,1.197,51,0.593,48,1.993,46,1.108,49,1.21
M,349,Shelvey,4.8,4.8,Nott'm Forest,23,1.369,29,1.225,28,1.31,20,1.328,16,1.225,16,1.134,17,1.866,20,1.274,19,1.274
D,487,Aït-Nouri,4.2,4.2,Wolves,22,1.234,21,1.244,24,2.52,26,1.225,25,1.155,27,0.692,25,1.442,24,1.232,26,1.226
M,661,Hall,4.4,4.4,Chelsea,30,1.385,22,1.279,17,1.211,14,1.225,12,1.213,13,1.243,11,1.924,11,1.239,13,1.179
M,158,Milivojevic,4.2,4.2,Crystal Palace,13,1.18,11,1.195,12,1.206,11,1.196,12,2.311,16,1.164,12,1.21,13,1.216,12,1.21
M,69,Christie,5.3,5.3,Bournemouth,37,1.226,23,1.27,20,1.205,20,1.222,19,1.255,20,1.259,20,1.666,22,1.402,21,1.381
D,5,Holding,4.2,4.2,Arsenal,2,2.054,3,1.035,5,2.208,5,1.097,8,1.13,5,1.097,7,1.102,7,1.079,6,1.057
M,316,Palmer,4.3,4.3,Man City,6,2.268,9,1.204,9,1.203,11,1.247,13,1.362,13,0.051,14,1.828,14,1.354,15,1.326
M,130,Jorginho,5.8,5.8,Arsenal,24,2.034,25,1.044,28,2.164,29,1.082,30,1.159,30,1.099,33,1.1,30,1.026,28,1.047
F,125,Enciso,4.7,4.7,Brighton,11,1.238,14,1.287,0,0.0,12,1.238,12,2.468,13,0.059,15,2.45,15,1.476,16,1.5
D,545,Emerson,4.0,4.0,West Ham,47,1.374,44,1.299,43,1.344,44,1.299,40,1.3,38,0.049,40,2.415,39,1.387,41,1.246
M,569,Garnacho,4.2,4.2,Man Utd,43,1.653,36,1.648,0,0.0,21,1.391,25,1.438,25,0.154,24,2.555,23,1.466,26,1.408
D,299,Walker,4.8,4.8,Man City,46,2.58,43,1.249,45,1.278,42,1.163,41,1.234,43,0.049,39,1.697,41,1.223,42,1.233
D,576,Senesi,4.4,4.4,Bournemouth,71,2.134,54,1.355,51,1.148,49,1.015,50,1.081,49,1.085,47,1.428,51,1.271,47,1.153
M,195,Gordon,5.2,5.2,Newcastle,40,1.311,46,1.299,0,0.0,40,1.238,42,1.296,43,1.319,43,2.379,42,1.412,42,1.414
D,587,Sergio Gómez,4.5,4.5,Man City,5,2.394,6,1.251,7,1.273,7,1.191,5,1.249,5,0.049,7,1.739,7,1.249,8,1.258
M,246,Aaronson,5.4,5.4,Leeds,44,1.264,34,1.32,30,1.273,31,1.263,30,1.25,35,0.7,31,2.032,31,1.285,27,1.246
F,62,Moore,5.2,5.2,Bournemouth,23,1.259,14,1.276,9,1.134,11,1.183,9,1.192,11,1.235,11,1.605,12,1.369,13,1.353
M,527,Lingard,5.4,5.4,Nott'm Forest,18,1.306,23,1.171,22,1.212,22,1.267,22,1.21,20,1.169,20,1.842,19,1.21,19,1.212
M,552,Anderson,4.4,4.4,Newcastle,7,1.32,8,1.284,0,0.0,6,1.169,6,1.278,6,1.27,7,2.425,6,1.378,7,1.432
D,33,Digne,4.6,4.6,Aston Villa,43,1.129,40,1.129,30,1.284,32,1.261,35,1.23,34,1.273,36,1.865,35,1.265,37,1.11
M,245,Roca,4.8,4.8,Leeds,28,0.983,52,1.248,55,1.391,55,1.334,56,1.327,55,0.716,53,2.024,54,1.286,54,1.225
F,528,Mara,5.3,5.3,Southampton,12,1.29,10,1.202,10,1.212,10,1.208,12,2.383,13,0.06,14,1.793,14,1.146,13,1.225
M,48,Chukwuemeka,4.3,4.3,Chelsea,11,1.281,7,1.222,5,1.193,4,1.184,4,1.169,2,1.209,4,1.868,4,1.187,4,1.156
M,47,Ramsey,5.2,5.2,Aston Villa,50,1.187,46,1.112,44,1.254,46,1.235,46,1.203,46,1.248,46,1.828,45,1.234,47,1.108
F,237,Greenwood,4.1,4.1,Leeds,20,1.327,11,1.325,9,1.216,12,1.208,12,1.177,11,0.762,10,1.947,11,1.29,9,1.131
M,406,Elyounoussi,5.2,5.2,Southampton,47,1.223,42,1.186,39,1.197,38,1.193,38,2.351,38,0.059,39,1.77,33,1.136,34,1.205
M,119,Sarmiento,4.5,4.5,Brighton,18,1.203,21,1.27,0,0.0,20,1.23,17,2.312,19,0.059,20,2.359,19,1.425,20,1.434
M,29,Coutinho,6.6,6.6,Aston Villa,26,1.099,24,1.106,26,1.212,27,1.199,27,1.167,29,1.25,28,1.801,31,1.307,28,1.113
M,325,Phillips,4.8,4.8,Man City,6,2.15,11,1.198,16,1.22,16,1.163,15,1.203,17,0.048,20,1.751,17,1.21,18,1.258
M,570,Garner,4.5,4.5,Everton,11,1.085,16,1.098,18,2.2,20,1.136,18,1.123,20,1.117,19,1.115,22,1.109,21,1.2
M,505,Rothwell,4.9,4.9,Bournemouth,26,1.208,11,1.261,10,1.127,10,1.148,9,1.132,9,1.113,9,1.542,11,1.332,12,1.311
D,153,Tomkins,3.9,3.9,Crystal Palace,7,1.128,6,1.135,2,1.119,3,1.099,4,2.166,4,1.064,4,1.115,4,1.123,5,1.152
D,90,Roerslev,4.3,4.3,Brentford,18,1.15,20,1.229,0,0.0,20,1.3,18,2.486,22,0.327,22,2.025,21,1.319,22,1.238
M,136,Loftus-Cheek,5.0,5.0,Chelsea,19,1.126,32,1.171,32,1.147,29,1.18,26,1.147,22,1.182,23,1.819,24,1.143,25,1.136
M,148,Gallagher,5.7,5.7,Chelsea,58,1.595,48,1.177,33,1.091,30,1.127,24,1.08,26,1.117,25,1.711,25,1.104,26,1.045
D,531,Vinagre,4.3,4.3,Everton,13,1.097,14,1.118,14,2.121,14,1.117,14,1.094,15,1.095,13,1.093,17,1.099,16,1.202
D,520,Koulibaly,5.5,5.5,Chelsea,26,1.171,24,1.19,15,1.095,15,1.129,17,1.121,17,1.171,18,1.871,17,1.114,18,1.162
M,479,Dendoncker,4.7,4.7,Aston Villa,15,1.051,18,1.132,24,1.215,23,1.188,23,1.161,22,1.187,25,1.771,25,1.193,24,1.114
D,84,Ajer,4.5,4.5,Brentford,54,1.279,51,1.41,0,0.0,39,1.274,36,2.421,36,0.319,39,1.985,41,1.125,38,1.179
D,235,Struijk,4.5,4.5,Leeds,0,-0.245,10,0.966,34,1.038,54,1.285,60,1.597,57,0.863,58,2.512,56,1.618,58,1.353
D,239,Firpo,4.5,4.5,Leeds,65,2.041,48,1.281,28,1.153,15,1.078,9,0.987,9,0.58,9,1.677,10,1.1,9,1.022
F,618,Vinícius,5.4,5.4,Fulham,10,1.25,14,1.214,17,1.281,16,1.28,14,1.168,16,0.569,16,1.495,17,1.275,18,1.384
D,538,Young,4.4,4.4,Aston Villa,56,1.212,49,1.094,40,1.198,43,1.175,44,1.146,42,1.182,41,1.711,41,1.171,40,1.028
D,221,Cooper,4.4,4.4,Leeds,19,1.153,42,1.241,42,1.203,32,1.18,33,1.178,32,0.647,32,1.905,31,1.205,35,1.191
D,192,Holgate,4.3,4.3,Everton,13,1.103,13,1.14,11,2.149,7,1.101,6,1.073,7,1.079,8,1.068,8,1.034,7,1.147
M,274,Milner,4.4,4.4,Liverpool,7,1.102,6,1.004,6,2.194,7,1.04,6,1.091,8,0.51,8,1.867,8,1.009,8,1.076
D,43,Cash,4.6,4.6,Aston Villa,31,1.006,39,1.017,50,1.291,48,1.176,46,1.082,48,1.225,49,1.711,49,1.275,49,1.09
D,404,Stephens,4.3,4.3,Bournemouth,10,1.041,20,1.161,18,1.13,21,1.125,21,1.164,24,1.155,23,1.525,23,1.287,23,1.267
D,435,Sánchez,4.3,4.3,Spurs,63,2.308,31,1.117,35,1.128,35,1.116,33,1.143,32,0.056,34,1.735,34,1.109,35,1.142
M,418,Djenepo,5.0,5.0,Southampton,8,1.185,7,1.149,6,1.154,6,1.148,6,2.249,5,0.057,4,1.662,6,1.084,5,1.159
M,381,Colback,4.1,4.1,Nott'm Forest,25,1.257,20,1.128,15,1.1,11,1.173,12,1.117,10,1.06,13,1.732,13,1.118,11,1.102
M,86,Janelt,5.5,5.5,Brentford,43,1.104,42,1.223,0,0.0,42,1.284,42,2.458,43,0.325,42,1.989,46,1.134,45,1.21
M,405,S.Armstrong,4.7,4.7,Southampton,14,1.132,16,1.087,20,1.145,21,1.137,21,2.262,24,0.057,22,1.687,23,1.051,23,1.153
F,585,Dennis,5.7,5.7,Nott'm Forest,14,1.183,13,1.048,15,1.104,17,1.192,15,1.132,11,1.057,13,1.754,14,1.121,15,1.096
M,93,Onyeka,4.8,4.8,Brentford,1,0.948,6,1.095,0,0.0,19,1.298,21,2.493,22,0.332,23,2.035,22,1.194,21,1.244
M,359,Fraser,5.2,5.2,Newcastle,8,1.204,9,1.166,0,0.0,7,1.116,8,1.21,8,1.19,10,2.137,8,1.274,8,1.274
D,516,Collins,4.4,4.4,Wolves,24,1.067,29,1.093,32,2.224,32,1.085,34,0.995,35,0.612,33,1.278,33,1.096,34,1.086
D,112,Cucurella,5.1,5.1,Chelsea,48,1.164,39,1.112,27,1.07,21,1.095,23,1.079,26,1.132,24,1.726,27,1.078,26,1.072
M,163,Hughes,4.8,4.8,Crystal Palace,39,1.057,39,1.057,38,1.064,34,1.057,33,2.064,36,1.008,32,1.07,32,1.076,31,1.07
D,623,Caleta-Car,4.5,4.5,Southampton,29,1.095,30,1.113,29,1.112,32,1.121,36,2.186,33,0.055,36,1.659,33,1.031,33,1.135
D,410,Bednarek,4.2,4.2,Southampton,31,1.154,15,1.075,13,1.091,13,1.083,14,2.117,19,0.056,17,1.667,19,1.083,18,1.159
M,365,Murphy,4.2,4.2,Newcastle,9,1.173,10,1.21,0,0.0,8,1.083,9,1.182,10,1.241,9,2.084,9,1.247,9,1.247
M,580,Damsgaard,5.1,5.1,Brentford,14,1.021,15,1.122,0,0.0,18,1.25,19,2.39,22,0.316,22,1.978,22,1.135,23,1.206
M,18,Sambi,4.3,4.3,Crystal Palace,18,1.172,24,1.155,28,1.173,27,1.163,26,2.278,0,-0.068,26,1.173,28,1.183,26,1.173
M,400,Walcott,4.8,4.8,Southampton,3,1.102,2,1.087,2,1.101,3,1.096,3,2.166,3,0.054,3,1.626,4,1.057,4,1.108
D,295,N.Williams,3.9,3.9,Nott'm Forest,42,1.164,42,1.033,42,1.077,43,1.151,44,1.076,41,1.023,43,1.652,44,1.084,45,1.092
M,566,Hodge,4.4,4.4,Wolves,7,1.05,6,1.059,10,2.223,11,1.076,9,0.981,8,0.583,8,1.22,9,1.046,7,1.043
M,549,Praet,4.8,4.8,Leicester,15,1.119,14,1.09,16,1.093,16,1.152,17,1.152,18,0.249,19,2.036,18,1.22,18,1.131
M,149,Gilmour,4.2,4.2,Brighton,17,1.084,20,1.187,0,0.0,13,1.079,13,2.147,13,0.052,15,2.107,15,1.271,16,1.277
D,127,Azpilicueta,4.8,4.8,Chelsea,26,1.057,22,1.071,18,1.049,18,1.087,17,1.013,19,1.112,19,1.68,20,1.062,21,1.043
D,71,Mepham,4.4,4.4,Bournemouth,72,2.0,54,1.181,50,0.894,46,0.888,46,0.928,45,0.931,45,1.27,45,1.037,46,1.022
M,224,Forshaw,4.4,4.4,Leeds,7,1.036,7,1.103,11,1.122,10,1.115,10,1.091,12,0.633,13,1.786,12,1.133,12,1.118
M,460,Lanzini,5.1,5.1,West Ham,8,1.128,11,1.17,9,1.139,8,1.096,7,1.121,7,0.042,8,2.09,10,1.253,9,1.07
M,94,Baptiste,4.5,4.5,Brentford,9,0.974,13,1.128,0,0.0,15,1.181,16,2.303,17,0.306,16,1.898,18,1.137,18,1.18
M,132,Kovacic,4.9,4.9,Chelsea,0,-0.16,13,1.016,39,1.095,54,1.468,53,1.377,47,1.215,45,1.809,45,1.14,47,1.135
M,164,Riedewald,4.3,4.3,Crystal Palace,2,1.004,3,1.002,2,1.019,3,1.004,2,1.972,5,0.985,3,1.018,5,1.061,4,1.018
D,1,Cédric,4.2,4.2,Fulham,14,1.135,16,1.12,16,1.129,18,1.178,18,1.132,18,0.533,19,1.385,19,1.173,18,1.24
M,431,Lucas Moura,5.8,5.8,Spurs,4,1.104,6,1.116,8,1.149,6,1.195,9,1.16,10,0.061,10,1.87,9,1.112,11,1.245
D,544,Van Hecke,4.0,4.0,Brighton,19,1.111,15,1.15,0,0.0,12,1.086,7,2.091,9,0.05,8,2.019,9,1.212,19,1.288
M,416,Diallo,4.2,4.2,Southampton,20,1.04,25,1.046,25,1.059,26,1.053,25,2.08,27,0.052,25,1.559,25,1.007,26,1.065
D,471,Johnson,4.4,4.4,West Ham,19,1.165,19,1.147,16,1.145,16,1.105,11,1.107,12,0.041,11,2.041,13,1.18,13,1.028
D,477,Jonny,4.3,4.3,Wolves,17,0.976,20,1.038,21,2.13,21,1.011,23,0.955,24,0.574,23,1.198,26,1.031,26,1.021
D,523,Toffolo,4.3,4.3,Nott'm Forest,6,1.115,7,0.977,7,1.025,7,1.106,8,1.035,8,0.976,7,1.62,9,1.039,9,1.014
D,270,Thomas,4.2,4.2,Leicester,21,1.109,19,1.1,18,1.071,19,1.125,20,1.121,20,0.232,19,1.917,22,1.138,22,1.06
G,35,Olsen,3.9,3.9,Aston Villa,1,0.99,3,1.022,2,1.042,3,1.049,4,1.044,3,1.048,4,1.567,4,1.049,5,1.046
M,190,Davies,4.9,4.9,Everton,7,0.966,8,0.984,8,1.868,10,1.023,9,0.963,11,1.003,13,1.002,11,0.975,12,1.073
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.077,0,-0.018,0,0.125,0,0.014,5,1.212,17,0.709,42,3.566,41,1.971,43,2.126
D,65,Stacey,4.3,4.3,Bournemouth,19,1.055,17,1.051,13,0.968,10,0.981,10,1.039,11,1.024,12,1.366,12,1.14,13,1.123
G,72,Travers,4.2,4.2,Bournemouth,1,0.998,2,1.027,3,1.011,3,1.025,3,1.015,4,1.015,4,1.297,5,1.16,5,1.152
D,141,Chalobah,4.6,4.6,Chelsea,37,0.998,33,1.017,28,0.978,26,1.017,28,0.995,29,1.059,29,1.605,31,1.003,30,1.006
D,257,Amartey,4.1,4.1,Leicester,21,1.113,23,1.098,18,1.053,17,1.075,15,1.066,20,0.232,17,1.833,18,1.146,21,1.038
M,338,McTominay,4.9,4.9,Man Utd,6,0.965,29,1.262,0,0.0,22,1.203,25,1.245,26,0.135,25,2.285,26,1.272,28,1.258
D,32,Chambers,4.2,4.2,Aston Villa,7,0.935,14,1.0,16,1.124,13,1.084,8,0.975,6,1.02,7,1.501,6,1.021,8,0.944
