Pos,ID,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,136,Loftus-Cheek,5.0,5.0,Chelsea,37,1.226,39,1.37,36,1.363,30,2.398,28,1.182
M,204,Kebano,5.4,5.4,Fulham,21,2.519,16,1.275,11,1.285,11,1.22,14,1.234
M,406,Elyounoussi,5.1,5.1,Southampton,59,1.712,53,1.501,54,1.578,51,1.33,53,1.405
M,69,Christie,5.3,5.3,Bournemouth,59,1.86,54,1.496,48,1.357,50,1.374,50,1.434
D,244,Kristensen,4.7,4.7,Leeds,58,1.789,58,1.175,59,1.496,58,1.561,56,1.484
M,93,Onyeka,4.8,4.8,Brentford,50,1.646,50,1.48,40,1.483,35,1.493,34,1.395
M,86,Janelt,5.5,5.5,Brentford,57,1.828,55,1.498,51,1.427,52,1.487,47,1.255
D,417,Perraud,4.1,4.1,Southampton,49,1.13,59,1.983,54,1.628,59,1.404,56,1.276
M,117,Moder,4.4,4.4,Brighton,1,1.06,2,1.103,3,2.047,2,2.111,3,1.055
D,367,Targett,4.7,4.7,Newcastle,18,1.288,15,1.139,18,2.452,21,1.259,21,1.211
M,34,Traoré,4.9,4.9,Aston Villa,34,1.633,31,1.743,21,1.52,10,1.222,10,1.228
D,343,B.Williams,3.8,3.8,Man Utd,3,2.022,2,1.008,3,1.074,5,2.143,4,1.083
M,240,Summerville,4.2,4.2,Leeds,49,1.708,42,1.329,39,1.338,35,1.447,37,1.504
M,195,Gordon,5.1,5.1,Newcastle,24,1.299,25,1.153,21,2.395,20,1.262,22,1.214
M,161,Schlupp,4.7,4.7,Crystal Palace,57,1.627,54,1.468,51,1.43,50,1.367,50,1.4
D,114,Lamptey,4.2,4.2,Brighton,0,0.021,4,1.146,19,2.348,23,2.517,27,1.241
M,294,Elliott,4.8,4.8,Liverpool,10,2.415,9,1.121,10,1.14,11,1.225,12,1.353
D,26,Saliba,5.0,5.0,Arsenal,14,1.057,26,1.05,39,1.078,51,1.497,61,2.57
M,705,Ouattara,5.0,5.0,Bournemouth,28,1.553,25,1.394,25,1.422,26,1.381,22,1.483
D,1,Cédric,4.2,4.2,Fulham,19,2.328,18,1.228,19,1.276,19,1.21,21,1.175
D,127,Azpilicueta,4.7,4.7,Chelsea,31,1.139,35,1.352,33,1.346,27,2.255,26,1.125
D,5,Holding,4.2,4.2,Arsenal,58,2.095,50,1.326,41,1.218,36,1.313,27,1.255
M,200,Cairney,4.7,4.7,Fulham,16,2.302,16,1.188,18,1.264,18,1.217,25,1.2
D,456,Ogbonna,4.4,4.4,West Ham,15,2.299,21,1.16,22,1.184,24,1.27,26,1.228
D,141,Chalobah,4.4,4.4,Chelsea,57,1.334,52,1.402,45,1.192,33,2.065,34,1.038
M,246,Aaronson,5.3,5.3,Leeds,52,1.634,46,1.316,43,1.293,41,1.363,45,1.406
M,83,Dasilva,4.1,4.1,Brentford,39,1.529,39,1.321,38,1.406,32,1.45,32,1.302
D,194,Mykolenko,4.1,4.1,Everton,59,1.689,55,1.222,54,1.175,52,1.409,52,1.498
D,545,Emerson,4.0,4.0,West Ham,21,2.263,21,1.138,26,1.161,26,1.235,26,1.194
M,486,Neto,4.9,4.9,Wolves,26,1.305,27,1.422,28,1.41,27,1.517,28,1.328
M,205,De Cordova-Reid,5.4,5.4,Fulham,52,2.404,49,1.226,39,1.172,40,1.122,39,1.051
D,388,Worrall,4.2,4.2,Nott'm Forest,68,2.028,52,1.363,53,1.221,52,1.105,51,1.225
M,713,Danjuma,6.1,6.1,Spurs,21,1.393,16,1.322,17,1.338,19,1.465,17,1.396
M,135,Ziyech,5.5,5.5,Chelsea,9,1.075,10,1.16,11,1.281,11,2.282,9,1.096
M,338,McTominay,4.9,4.9,Man Utd,7,1.765,8,0.911,18,1.057,20,2.087,21,1.065
M,708,Madueke,5.4,5.4,Chelsea,8,1.095,7,1.204,6,1.191,8,2.227,10,1.108
D,718,Viña,4.5,4.5,Bournemouth,38,1.408,45,1.329,45,1.367,40,1.305,41,1.402
M,491,Adama,5.4,5.4,Wolves,30,1.31,29,1.371,30,1.366,28,1.419,32,1.338
M,483,Podence,5.2,5.2,Wolves,36,1.281,33,1.375,35,1.324,35,1.545,37,1.274
D,530,Richards,4.4,4.4,Crystal Palace,28,1.288,28,1.3,31,1.416,32,1.378,33,1.415
F,237,Greenwood,4.0,4.0,Leeds,19,1.428,19,1.324,18,1.364,17,1.313,16,1.339
M,75,Anthony,5.2,5.2,Bournemouth,37,1.515,30,1.323,28,1.256,28,1.212,29,1.453
M,509,Downes,4.2,4.2,West Ham,10,2.147,12,1.121,14,1.126,15,1.188,15,1.151
M,616,Zakaria,4.9,4.9,Chelsea,5,1.062,8,1.153,11,1.191,11,2.194,11,1.123
F,585,Dennis,5.6,5.6,Nott'm Forest,34,1.47,25,1.389,25,1.299,26,1.233,26,1.329
M,48,Chukwuemeka,4.2,4.2,Chelsea,6,1.066,6,1.173,8,1.188,7,2.165,7,1.087
M,148,Gallagher,5.6,5.6,Chelsea,26,1.048,24,1.182,27,1.191,29,2.19,26,1.06
F,168,Mateta,5.1,5.1,Crystal Palace,20,1.378,14,1.242,15,1.304,17,1.297,20,1.449
D,286,Gomez,4.3,4.3,Liverpool,10,2.149,13,1.097,15,1.119,19,1.12,21,1.184
D,276,Matip,5.9,5.9,Liverpool,13,2.184,11,1.06,14,1.118,18,1.109,19,1.17
M,661,Hall,4.3,4.3,Chelsea,7,1.085,7,1.163,8,1.163,3,2.132,4,1.081
M,274,Milner,4.4,4.4,Liverpool,7,2.205,7,1.078,8,1.094,10,1.086,10,1.158
M,460,Lanzini,5.0,5.0,West Ham,3,2.141,5,1.08,8,1.099,8,1.182,9,1.118
D,363,Manquillo,4.2,4.2,Newcastle,4,1.134,5,1.058,7,2.219,8,1.115,9,1.079
F,700,Rutter,5.1,5.1,Leeds,22,1.443,19,1.293,18,1.315,16,1.219,17,1.266
M,359,Fraser,5.2,5.2,Newcastle,3,1.142,4,1.061,3,2.167,4,1.094,3,1.063
M,450,Sarr,4.2,4.2,Spurs,17,1.264,21,1.355,21,1.337,14,1.305,9,1.251
D,471,Johnson,4.4,4.4,West Ham,4,2.064,8,1.061,9,1.065,12,1.192,11,1.13
D,470,Diop,4.3,4.3,Fulham,13,2.081,16,1.111,16,1.141,19,1.11,21,1.066
M,25,Fábio Vieira,5.6,5.6,Arsenal,5,1.161,10,1.138,13,1.348,13,1.43,16,1.407
D,8,Tierney,4.6,4.6,Arsenal,22,1.255,25,1.246,27,1.256,26,1.378,28,1.334
M,726,Lukic,4.5,4.5,Fulham,13,2.07,11,1.069,17,1.138,21,1.108,20,1.08
M,580,Damsgaard,5.0,5.0,Brentford,37,1.391,34,1.236,33,1.298,33,1.309,33,1.218
D,588,Kehrer,4.3,4.3,West Ham,21,2.102,24,1.03,30,1.055,30,1.146,32,1.103
D,360,Lascelles,4.3,4.3,Newcastle,10,1.054,11,1.021,16,2.183,18,1.111,18,1.065
D,71,Mepham,4.3,4.3,Bournemouth,57,1.618,51,1.169,51,1.227,54,1.215,48,1.205
D,689,Badiashile,5.0,5.0,Chelsea,19,1.058,17,1.158,12,1.164,5,2.004,7,1.018
M,549,Praet,4.8,4.8,Leicester,15,1.307,17,1.305,16,1.183,19,1.241,18,1.342
M,431,Lucas Moura,5.8,5.8,Spurs,11,1.204,13,1.324,15,1.308,12,1.312,7,1.181
D,90,Roerslev,4.3,4.3,Brentford,21,1.333,20,1.237,16,1.227,18,1.286,19,1.233
F,618,Vinícius,5.4,5.4,Fulham,13,3.114,11,1.115,2,1.05,3,1.037,3,1.0
M,79,Nørgaard,5.3,5.3,Brentford,0,-0.072,11,0.983,42,1.23,58,1.697,72,2.472
F,408,A.Armstrong,5.3,5.3,Southampton,38,1.209,34,1.352,32,1.315,33,1.209,33,1.219
G,324,Ortega,3.8,3.8,Man City,1,1.061,3,1.053,4,1.048,3,2.076,3,1.038
F,110,Maupay,5.6,5.6,Everton,12,1.293,10,1.178,12,1.223,15,1.317,16,1.249
G,162,Butland,4.4,4.4,Man Utd,1,1.038,2,1.034,2,1.038,3,2.091,3,1.05
F,686,Simms,4.5,4.5,Everton,5,1.251,4,1.214,5,1.217,6,1.263,7,1.277
M,12,Smith Rowe,5.6,5.6,Arsenal,4,1.208,6,1.172,8,1.204,9,1.358,10,1.274
G,213,Rodák,4.3,4.3,Fulham,3,2.049,2,1.038,2,1.041,6,1.047,5,1.032
F,619,Gnonto,4.7,4.7,Leeds,35,1.509,26,1.109,23,1.14,24,1.218,23,1.229
G,473,Areola,4.3,4.3,West Ham,2,2.038,3,1.035,5,1.041,4,1.049,4,1.034
F,714,Semenyo,5.0,5.0,Bournemouth,18,1.296,16,1.17,16,1.186,18,1.239,18,1.29
M,53,Kamara,4.8,4.8,Aston Villa,0,-0.121,8,0.996,34,1.118,63,1.862,70,2.325
D,613,Kurzawa,4.3,4.3,Fulham,2,1.964,4,1.044,4,1.096,5,1.045,4,1.006
M,296,Carvalho,5.1,5.1,Liverpool,3,2.455,2,1.197,0,0.06,2,1.199,2,1.225
D,193,Godfrey,4.3,4.3,Everton,47,1.259,43,1.135,44,1.143,49,1.312,45,1.275
M,536,Mangala,4.9,4.9,Nott'm Forest,54,1.388,50,1.306,46,1.153,43,1.101,44,1.137
D,362,Dummett,3.9,3.9,Newcastle,1,1.047,1,0.98,2,2.041,2,1.024,2,0.991
F,11,Nketiah,6.4,6.4,Arsenal,7,1.166,9,1.125,14,1.228,15,1.245,17,1.32
D,256,Ricardo,4.2,4.2,Leicester,6,1.165,25,1.274,40,1.18,45,1.181,43,1.276
D,328,Jones,3.8,3.8,Man Utd,1,0.962,1,0.997,1,1.023,1,2.042,2,1.04
G,147,Mendy,4.8,4.8,Chelsea,5,0.999,7,1.029,7,1.027,7,1.998,7,1.011
M,119,Sarmiento,4.5,4.5,Brighton,0,0.177,0,0.142,3,2.204,5,2.381,7,1.159
M,570,Garner,4.5,4.5,Everton,23,1.194,26,1.135,28,1.128,29,1.233,31,1.348
M,582,Freuler,4.9,4.9,Nott'm Forest,56,1.473,49,1.276,42,1.082,45,1.081,40,1.104
D,267,Söyüncü,4.2,4.2,Leicester,48,1.378,39,1.2,39,1.132,44,1.131,42,1.172
M,266,Dewsbury-Hall,4.9,4.9,Leicester,40,1.275,41,1.246,44,1.143,42,1.119,41,1.21
F,391,Surridge,4.6,4.6,Nott'm Forest,4,1.211,3,1.171,2,1.164,3,1.182,5,1.243
D,222,Ayling,4.5,4.5,Leeds,33,1.274,32,1.129,32,1.152,34,1.193,36,1.217
M,734,A.Ayew,5.0,5.0,Nott'm Forest,24,1.241,19,1.311,16,1.132,15,1.125,16,1.154
D,432,Davies,4.7,4.7,Spurs,42,1.122,44,1.213,44,1.162,42,1.191,36,1.264
D,257,Amartey,4.0,4.0,Leicester,11,1.28,10,1.222,8,1.128,10,1.118,10,1.194
D,710,Kiwior,4.0,4.0,Arsenal,15,1.167,19,1.153,15,1.155,12,1.235,13,1.214
D,50,Diego Carlos,4.7,4.7,Aston Villa,19,1.166,16,1.212,18,1.213,20,1.161,17,1.156
M,163,Hughes,4.8,4.8,Crystal Palace,33,1.177,29,1.139,26,1.19,29,1.167,30,1.213
M,94,Baptiste,4.5,4.5,Brentford,21,1.254,17,1.16,14,1.166,16,1.171,14,1.128
D,595,Zanka,3.9,3.9,Brentford,25,1.245,27,1.13,22,1.184,27,1.196,25,1.122
D,188,Mina,4.3,4.3,Everton,3,1.104,3,1.041,4,1.039,14,1.494,6,1.186
D,84,Ajer,4.5,4.5,Brentford,10,1.14,25,1.143,37,1.2,41,1.209,42,1.17
M,158,Milivojevic,4.2,4.2,Crystal Palace,24,1.142,22,1.148,24,1.194,23,1.172,25,1.192
F,476,Jiménez,6.6,6.6,Wolves,8,1.139,6,1.151,8,1.154,10,1.231,10,1.148
D,153,Tomkins,3.9,3.9,Crystal Palace,2,1.097,3,1.142,6,1.189,7,1.183,8,1.205
D,192,Holgate,4.2,4.2,Everton,17,1.205,9,1.072,11,1.108,16,1.212,11,1.216
F,732,Onuachu,5.4,5.4,Southampton,15,1.154,8,1.17,10,1.168,11,1.137,10,1.113
D,435,Sánchez,4.2,4.2,Spurs,11,1.071,12,1.157,15,1.136,13,1.144,14,1.203
D,239,Firpo,4.5,4.5,Leeds,53,1.439,47,1.023,45,1.032,43,1.09,43,1.118
M,130,Jorginho,5.7,5.7,Arsenal,27,1.129,27,1.081,30,1.097,29,1.213,29,1.182
F,62,Moore,4.9,4.9,Bournemouth,2,1.148,2,1.108,3,1.151,4,1.123,4,1.171
M,87,Ghoddos,4.8,4.8,Brentford,4,1.19,5,1.105,6,1.129,7,1.139,7,1.107
D,65,Stacey,4.2,4.2,Bournemouth,15,1.183,11,1.084,12,1.125,13,1.101,15,1.177
D,523,Toffolo,4.3,4.3,Nott'm Forest,31,1.133,23,1.181,21,1.101,21,1.09,19,1.128
M,405,S.Armstrong,4.7,4.7,Southampton,22,1.075,18,1.213,20,1.184,19,1.072,21,1.085
M,154,McArthur,4.8,4.8,Crystal Palace,8,1.104,5,1.088,5,1.15,7,1.119,7,1.159
M,252,Mendy,4.3,4.3,Leicester,13,1.161,17,1.139,17,1.084,18,1.084,20,1.124
M,583,Kouyaté,4.4,4.4,Nott'm Forest,14,1.047,32,1.194,42,1.104,39,1.072,40,1.141
D,32,Chambers,4.2,4.2,Aston Villa,25,1.137,28,1.201,19,1.171,10,1.025,9,1.024
M,29,Coutinho,6.6,6.6,Aston Villa,0,-0.044,6,1.064,24,1.328,38,1.578,46,1.629
M,67,Cook,4.9,4.9,Bournemouth,24,1.155,21,1.078,22,1.102,20,1.078,22,1.142
M,387,Yates,5.0,5.0,Nott'm Forest,3,0.978,16,1.131,26,1.138,30,1.128,28,1.165
M,527,Lingard,5.4,5.4,Nott'm Forest,12,1.144,8,1.142,8,1.077,10,1.072,10,1.102
D,439,Tanganga,3.8,3.8,Spurs,4,1.069,6,1.114,6,1.093,5,1.102,5,1.153
M,725,Ahamada,4.5,4.5,Crystal Palace,4,1.089,2,1.055,3,1.136,3,1.109,4,1.135
M,190,Davies,4.9,4.9,Everton,12,1.113,11,1.05,14,1.07,16,1.13,15,1.155
M,418,Djenepo,5.0,5.0,Southampton,7,1.075,4,1.154,7,1.143,4,1.059,5,1.076
F,711,Durán,5.5,5.5,Aston Villa,11,1.122,11,1.148,7,1.102,5,1.068,4,1.066
G,355,Dubravka,4.1,4.1,Newcastle,0,0.08,2,1.059,4,2.162,3,1.109,3,1.075
M,224,Forshaw,4.4,4.4,Leeds,3,1.096,6,1.024,10,1.054,17,1.157,16,1.151
D,623,Caleta-Car,4.4,4.4,Southampton,10,1.021,14,1.164,16,1.154,14,1.066,14,1.076
M,18,Sambi,4.3,4.3,Crystal Palace,21,1.063,20,1.072,19,1.122,20,1.096,21,1.111
M,45,Bailey,4.3,4.3,Aston Villa,0,-0.083,7,1.105,24,1.389,33,1.537,38,1.513
G,152,Guaita,4.4,4.4,Crystal Palace,6,1.04,11,1.073,15,1.104,20,1.108,22,1.116
D,235,Struijk,4.5,4.5,Leeds,23,1.177,17,1.02,16,1.018,21,1.101,20,1.125
D,33,Digne,4.5,4.5,Aston Villa,27,1.114,19,1.163,16,1.096,15,1.026,16,1.028
D,270,Thomas,3.9,3.9,Leicester,10,1.126,10,1.103,9,1.044,9,1.032,11,1.108
D,576,Senesi,4.4,4.4,Bournemouth,14,1.096,17,1.03,20,1.087,21,1.053,22,1.135
M,21,Maitland-Niles,4.8,4.8,Southampton,38,1.039,34,1.139,32,1.116,32,1.039,32,1.049
M,692,Orsic,5.1,5.1,Southampton,9,1.032,9,1.095,10,1.093,11,1.066,12,1.086
D,516,Collins,4.3,4.3,Wolves,18,1.042,18,1.087,19,1.056,19,1.153,22,1.032
M,349,Shelvey,4.8,4.8,Nott'm Forest,12,1.107,9,1.102,8,1.046,9,1.038,9,1.07
D,197,Patterson,3.9,3.9,Everton,17,1.109,10,0.989,11,1.024,13,1.105,12,1.131
D,477,Jonny,4.3,4.3,Wolves,8,0.977,17,1.05,30,1.063,41,1.173,40,1.063
M,60,Brooks,5.3,5.3,Bournemouth,4,1.102,5,1.036,4,1.041,5,1.032,5,1.105
F,528,Mara,5.3,5.3,Southampton,7,1.031,5,1.111,5,1.092,5,1.023,5,1.037
D,157,Clyne,4.5,4.5,Crystal Palace,2,0.922,9,0.99,17,1.121,18,1.121,19,1.131
D,379,Cook,4.3,4.3,Nott'm Forest,43,1.068,18,1.105,20,1.028,23,1.019,24,1.065
M,265,Ndidi,4.8,4.8,Leicester,30,1.106,35,1.081,36,1.025,35,1.015,36,1.051
D,43,Cash,4.6,4.6,Aston Villa,0,-0.095,7,1.036,27,1.139,51,1.203,61,1.994
M,101,Lallana,4.8,4.8,Brighton,0,0.134,0,0.099,6,1.246,15,2.46,21,1.328
M,416,Diallo,4.2,4.2,Southampton,19,1.026,16,1.073,18,1.101,21,1.024,22,1.036
M,381,Colback,4.1,4.1,Nott'm Forest,1,0.994,3,1.095,5,1.039,6,1.031,6,1.064
G,289,Kelleher,4.0,4.0,Liverpool,1,1.058,2,1.04,2,1.033,3,1.044,3,1.046
G,35,Olsen,3.9,3.9,Aston Villa,2,1.033,2,1.054,3,1.062,3,1.033,4,1.04
M,512,Aribo,5.0,5.0,Southampton,8,1.007,7,1.09,8,1.084,10,1.009,10,1.019
D,350,Ritchie,4.2,4.2,Newcastle,1,1.084,0,-0.008,1,2.087,1,1.039,2,1.002
G,578,Robles,4.0,4.0,Leeds,8,1.056,5,1.022,7,1.039,9,1.04,9,1.045
G,422,Bazunu,4.5,4.5,Southampton,4,1.022,7,1.051,8,1.053,8,1.029,8,1.036
D,727,Souttar,4.5,4.5,Leicester,11,1.106,9,1.031,11,1.017,10,0.974,14,1.06
G,518,Hennessey,3.9,3.9,Nott'm Forest,2,1.032,2,1.04,2,1.03,3,1.031,2,1.042
G,72,Travers,4.2,4.2,Bournemouth,1,1.032,2,1.033,4,1.036,2,1.029,3,1.038
M,620,Arthur,4.8,4.8,Liverpool,1,1.052,1,1.004,1,1.014,2,1.013,2,1.055
D,372,Lewis,4.4,4.4,Newcastle,1,1.049,2,0.988,1,1.03,2,1.026,3,1.032
D,489,Toti,3.8,3.8,Wolves,42,1.0,33,1.036,30,1.004,28,1.088,29,0.981
F,659,Mateo Joseph,4.5,4.5,Leeds,2,1.056,2,0.993,2,1.008,2,1.021,2,1.028
M,503,Moutinho,4.6,4.6,Wolves,8,1.0,7,1.018,9,1.012,9,1.067,10,1.002
G,176,Begović,3.9,3.9,Everton,1,1.012,1,1.001,2,1.008,3,1.034,2,1.031
M,629,Traoré,4.3,4.3,Wolves,5,0.97,4,0.982,4,0.971,6,1.046,5,0.97
M,269,Soumaré,4.4,4.4,Leicester,47,1.063,36,0.987,37,0.926,38,0.916,38,0.957
D,413,Lyanco,4.4,4.4,Southampton,3,0.948,3,1.021,2,0.968,4,0.948,1,0.894
D,487,Aït-Nouri,4.1,4.1,Wolves,2,0.883,3,0.945,1,0.88,2,0.967,2,0.883
D,475,Coady,4.7,4.7,Everton,11,1.108,13,1.058,18,1.078,0,-0.02,19,1.195
M,721,João Gomes,4.5,4.5,Wolves,31,0.857,25,0.852,25,0.825,28,0.918,30,0.849
G,254,Ward,3.9,3.9,Leicester,0,0.039,2,1.051,3,1.037,4,1.03,4,1.063
D,419,Livramento,4.4,4.4,Southampton,0,-0.039,2,1.049,8,1.102,8,1.039,10,1.048
D,555,Ashby,3.8,3.8,Newcastle,0,0.038,0,-0.022,1,2.036,3,1.063,3,1.034
M,164,Riedewald,4.2,4.2,Crystal Palace,1,1.005,0,-0.004,2,1.049,2,1.034,2,1.047
M,681,Scarpa,4.7,4.7,Nott'm Forest,0,-0.045,3,1.061,5,1.031,6,1.026,6,1.044
M,651,Moran,4.5,4.5,Brighton,3,2.076,1,1.051,0,-0.048,1,1.028,0,-0.01
D,436,R.Sessegnon,4.4,4.4,Spurs,0,-0.094,0,-0.057,5,1.132,18,1.366,33,1.586
D,112,Cucurella,4.9,4.9,Chelsea,0,-0.136,0,-0.052,2,0.967,18,2.03,21,1.034
D,420,Salisu,4.3,4.3,Southampton,0,-0.154,1,0.935,6,0.992,14,0.992,19,1.025
D,445,Emerson Royal,4.8,4.8,Spurs,0,-0.062,0,-0.005,6,1.074,25,1.244,41,1.363
D,105,Duffy,4.3,4.3,Fulham,0,0.022,0,0.05,2,1.116,2,1.079,2,1.049
D,76,Zemura,4.3,4.3,Bournemouth,0,0.038,1,0.992,0,-0.001,2,1.013,1,1.045
M,444,Bissouma,4.7,4.7,Spurs,0,-0.155,0,-0.121,8,0.936,27,1.056,46,1.185
M,490,Chiquinho,5.0,5.0,Wolves,0,0.433,0,0.454,0,0.444,0,0.512,0,0.433
D,146,James,5.8,5.8,Chelsea,0,-0.115,0,0.004,0,0.002,13,1.121,17,1.182
G,517,Strakosha,4.3,4.3,Brentford,0,0.026,0,0.006,0,0.02,3,1.029,3,1.024
D,511,Richards,4.4,4.4,Nott'm Forest,0,-0.023,0,0.034,0,-0.026,3,1.024,8,1.079
F,669,Mubama,4.5,4.5,West Ham,0,-0.007,0,-0.001,0,-0.001,1,1.051,1,1.019
D,250,Bertrand,3.9,3.9,Leicester,0,0.043,0,0.019,0,-0.025,2,0.979,2,1.015
M,142,Mount,7.2,7.2,Chelsea,0,-0.117,0,-0.022,0,-0.021,8,1.051,11,1.116
F,262,Iheanacho,5.9,5.9,Leicester,0,0.132,0,0.134,0,0.068,0,0.053,6,1.276
D,501,Phillips,3.8,3.8,Liverpool,0,0.051,0,-0.005,0,0.008,0,-0.003,1,1.053
M,383,Cafú,4.2,4.2,Nott'm Forest,2,1.012,0,0.047,0,-0.012,0,-0.014,0,0.008
D,226,Dallas,4.9,4.9,Leeds,0,0.05,0,-0.029,0,-0.016,0,0.001,1,1.027
G,398,Henderson,4.6,4.6,Nott'm Forest,0,-0.039,0,-0.031,0,-0.039,0,-0.057,4,0.998
D,474,Boly,4.1,4.1,Nott'm Forest,0,-0.081,0,-0.032,0,-0.078,0,-0.104,4,1.008
M,344,Elanga,4.6,4.6,Man Utd,0,0.082,0,0.06,0,0.09,0,0.188,0,0.102
M,506,Adams,4.9,4.9,Leeds,0,-0.084,0,-0.161,0,-0.146,0,-0.131,8,0.956
F,150,Broja,5.2,5.2,Chelsea,0,0.028,0,0.089,0,0.088,0,0.058,0,0.04
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.04,0,0.03,0,0.056,0,0.104,0,0.068
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.107,0,0.012,0,0.047,0,0.04,0,0.019
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.032,0,0.076,0,0.026,0,-0.013,0,0.053
G,502,Carson,3.8,3.8,Man City,0,0.053,0,0.032,0,0.027,0,0.036,0,0.017
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.021,0,0.073,0,0.016,0,0.013,0,0.04
D,364,Krafth,4.3,4.3,Newcastle,0,0.064,0,-0.004,0,0.059,0,0.034,0,0.0
D,268,Justin,4.1,4.1,Leicester,0,0.078,0,0.055,0,-0.003,0,-0.016,0,0.032
G,348,Heaton,3.8,3.8,Man Utd,0,0.03,0,0.015,0,0.019,0,0.05,0,0.03
G,497,Adrián,3.8,3.8,Liverpool,0,0.051,0,0.022,0,0.015,0,0.023,0,0.026
G,626,Karius,3.9,3.9,Newcastle,0,0.025,0,0.017,0,0.041,0,0.021,0,0.015
M,58,Stanislas,4.8,4.8,Bournemouth,0,0.06,0,-0.002,0,0.008,0,-0.006,0,0.052
M,179,Townsend,5.4,5.4,Everton,0,0.016,0,-0.011,0,-0.008,0,0.031,0,0.072
D,78,Jansson,4.2,4.2,Brentford,0,0.063,0,-0.008,0,0.023,0,0.02,0,-0.007
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.004,0,0.032,0,0.029,0,0.006,0,0.015
G,571,Randolph,4.0,4.0,Bournemouth,0,0.024,0,0.014,0,0.016,0,0.01,0,0.018
M,665,Doak,4.5,4.5,Liverpool,0,0.04,0,-0.002,0,0.004,0,-0.0,0,0.037
M,584,Clark,4.5,4.5,Liverpool,0,0.04,0,-0.002,0,0.004,0,-0.0,0,0.037
D,174,Ferguson,3.9,3.9,Crystal Palace,0,-0.002,0,-0.008,0,0.035,0,0.014,0,0.033
D,295,N.Williams,3.8,3.8,Nott'm Forest,0,-0.212,0,-0.155,0,-0.216,0,-0.221,3,0.87
G,236,Klaesson,3.8,3.8,Leeds,0,0.027,0,-0.004,0,0.012,0,0.011,0,0.016
G,424,Caballero,3.9,3.9,Southampton,0,0.002,0,0.022,0,0.025,0,0.002,0,0.01
D,329,Varane,4.8,4.8,Man Utd,0,-0.037,0,-0.003,0,0.024,0,0.036,0,0.033
F,608,Kalajdžić,5.3,5.3,Wolves,0,-0.011,0,0.009,0,-0.001,0,0.065,0,-0.011
F,529,Scamacca,6.6,6.6,West Ham,0,-0.028,0,-0.002,0,0.006,0,0.05,0,0.013
M,4,Elneny,4.1,4.1,Arsenal,0,-0.006,0,-0.023,0,-0.014,0,0.046,0,0.023
F,663,Perkins,4.5,4.5,Leeds,0,0.039,0,-0.021,0,-0.007,0,0.005,0,0.011
M,630,Nwaneri,4.5,4.5,Arsenal,0,-0.006,0,-0.022,0,-0.013,0,0.04,0,0.021
D,253,Vestergaard,3.8,3.8,Leicester,0,0.045,0,0.022,0,-0.022,0,-0.031,0,0.003
M,564,Bajcetic,4.3,4.3,Liverpool,0,0.016,0,-0.017,0,-0.008,0,-0.015,0,0.025
G,633,Cox,3.9,3.9,Brentford,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0
D,757,Samuels-Smith,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,607,Smith,4.4,4.4,Arsenal,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,10249,Matty Longstaff,99.9,99.9,Newcastle,4,0.0,4,0.0,5,0.0,4,0.0,4,0.0
M,758,Abbott,4.5,4.5,Spurs,1,0.0,3,0.0,4,0.0,2,0.0,1,0.0
D,10201,Teden Mengi,99.9,99.9,Man Utd,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0
M,624,Edozie,4.6,4.6,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0
G,10104,Mark Gillespie,99.9,99.9,Newcastle,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,632,Trevitt,4.4,4.4,Brentford,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,606,Vale,4.5,4.5,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10264,Jed Steer,99.9,99.9,Aston Villa,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,622,Larios,4.0,4.0,Southampton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,760,Lonergan,4.0,4.0,Everton,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
F,10263,Mason Greenwood,99.9,99.9,Man Utd,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
G,10351,Gabriel Slonina,99.9,99.9,Chelsea,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0
M,761,O'Reilly,4.5,4.5,Aston Villa,3,0.0,4,0.0,2,0.0,1,0.0,0,0.0
