Pos,ID,Name,BV,SV,Team,20_xMins,20_Pts,21_xMins,21_Pts,22_xMins,22_Pts,23_xMins,23_Pts,24_xMins,24_Pts
D,1,Cédric,4.2,4.2,Arsenal,1,0.03,4,0.15,3,0.14,4,0.31,4,0.20
G,2,Leno,4.5,4.5,Fulham,88,3.26,88,3.35,86,3.18,85,3.81,84,3.15
M,3,Xhaka,5.0,5.0,Arsenal,82,2.67,79,2.84,75,2.77,76,5.26,75,2.88
M,4,Elneny,4.2,4.2,Arsenal,7,0.24,9,0.33,11,0.39,11,0.75,11,0.41
D,5,Holding,4.2,4.2,Arsenal,2,0.07,6,0.24,4,0.19,5,0.39,7,0.32
M,6,Partey,4.8,4.8,Arsenal,82,2.62,80,2.82,76,2.75,75,5.14,75,2.85
M,7,Ødegaard,6.7,6.7,Arsenal,78,3.89,77,4.27,75,4.30,73,7.80,73,4.31
D,8,Tierney,4.7,4.7,Arsenal,23,0.99,25,1.19,24,1.24,27,2.38,26,1.38
M,9,Pépé,5.3,5.3,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10,White,4.7,4.7,Arsenal,73,2.66,74,3.09,72,3.43,70,5.69,70,3.31
F,11,Nketiah,6.6,6.6,Arsenal,76,4.04,74,4.38,72,4.27,54,6.42,41,2.72
M,12,Smith Rowe,5.6,5.6,Arsenal,20,1.19,29,1.82,26,1.62,26,3.26,25,1.67
M,13,Saka,8.1,8.0,Arsenal,84,4.79,70,4.58,78,5.16,74,9.45,74,5.21
D,14,Tomiyasu,4.2,4.2,Arsenal,32,1.24,40,1.73,38,1.82,44,3.63,44,2.13
G,15,Ramsdale,4.9,4.9,Arsenal,88,3.60,88,3.87,87,4.00,87,7.43,88,4.21
D,16,Gabriel,5.2,5.2,Arsenal,82,3.27,78,3.56,78,4.07,76,6.67,75,3.87
D,17,Tavares,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,18,Sambi,4.3,4.3,Arsenal,4,0.18,5,0.24,5,0.20,5,0.45,5,0.24
M,19,Martinelli,6.8,6.8,Arsenal,82,4.39,79,4.80,75,4.61,72,8.45,70,4.59
D,20,Pablo Marí,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,21,Maitland-Niles,4.8,4.8,Southampton,27,1.07,29,1.13,18,0.74,20,0.84,15,0.61
M,22,Torreira,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,23,Nelson,4.7,4.7,Arsenal,0,0.00,0,0.00,1,0.06,4,0.53,5,0.35
G,24,Turner,3.9,3.9,Arsenal,2,0.07,2,0.11,2,0.11,3,0.23,2,0.12
M,25,Fábio Vieira,5.7,5.7,Arsenal,21,1.11,22,1.30,17,0.98,15,1.70,14,0.87
D,26,Saliba,5.3,5.3,Arsenal,84,2.81,71,2.78,80,3.54,77,5.77,77,3.41
M,27,Marquinhos,4.6,4.6,Arsenal,3,0.19,5,0.33,2,0.18,2,0.27,1,0.12
F,28,Jesus,7.9,7.9,Arsenal,0,0.00,0,0.00,0,0.00,27,3.03,48,3.06
M,29,Coutinho,6.6,6.6,Aston Villa,32,2.04,36,2.10,20,1.33,21,1.03,23,1.26
F,30,Ings,6.4,6.4,Aston Villa,54,3.49,49,3.01,35,2.38,32,1.46,32,1.78
G,31,Martínez,4.9,4.9,Aston Villa,89,3.70,88,3.64,87,3.71,88,3.12,88,3.24
D,32,Chambers,4.2,4.2,Aston Villa,10,0.41,29,1.09,9,0.34,11,0.23,13,0.36
D,33,Digne,4.6,4.6,Aston Villa,78,3.53,66,2.78,48,2.29,38,0.74,29,0.97
M,34,Traoré,4.9,4.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,35,Olsen,3.9,3.9,Aston Villa,1,0.06,2,0.07,3,0.11,2,0.06,2,0.08
M,36,Sanson,4.3,4.3,Aston Villa,10,0.56,10,0.54,5,0.27,4,0.18,4,0.24
M,37,McGinn,5.1,5.1,Aston Villa,0,0.00,3,0.14,54,2.24,64,1.86,59,2.05
D,38,Hause,4.4,4.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,39,Mings,4.3,4.3,Aston Villa,86,3.13,64,2.20,82,3.10,79,1.22,77,1.84
F,40,Watkins,7.1,7.1,Aston Villa,83,4.42,79,4.02,79,4.41,78,2.76,78,3.41
M,41,Nakamba,4.3,4.3,Aston Villa,4,0.17,2,0.07,1,0.06,1,0.03,1,0.05
M,42,Buendía,5.7,5.7,Aston Villa,69,3.67,66,3.35,61,3.37,59,2.16,59,2.59
D,43,Cash,4.6,4.6,Aston Villa,31,1.29,69,2.60,73,3.09,75,1.24,73,1.99
D,44,Konsa,4.4,4.4,Aston Villa,86,3.24,84,2.93,82,3.23,81,1.27,78,2.00
M,45,Bailey,4.5,4.5,Aston Villa,69,3.77,56,3.02,61,3.57,60,2.23,62,2.85
M,46,Douglas Luiz,4.8,4.8,Aston Villa,81,2.71,75,2.44,67,2.37,69,1.80,67,2.00
M,47,Ramsey,5.2,5.2,Aston Villa,45,2.32,46,2.26,46,2.38,48,1.69,48,2.00
M,48,Chukwuemeka,4.3,4.3,Chelsea,20,1.03,11,0.55,9,0.48,6,0.36,6,0.36
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,84,2.40,82,2.29,77,2.27,78,1.80,75,1.94
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,1,0.02,0,0.00,0,0.00,1,0.02
D,57,Smith,4.4,4.4,Bournemouth,0,0.00,69,2.55,67,1.30,66,1.59,63,1.78
M,58,Stanislas,4.8,4.8,Bournemouth,9,0.51,14,0.92,13,0.70,14,0.75,14,0.80
D,59,Fredericks,4.4,4.4,Bournemouth,34,1.00,30,1.32,34,0.92,33,1.05,33,1.16
M,60,Brooks,5.3,5.3,Bournemouth,2,0.15,5,0.34,5,0.33,5,0.34,7,0.42
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.3,5.3,Bournemouth,63,2.51,56,2.74,52,1.97,52,2.06,52,2.09
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.8,4.8,Bournemouth,86,2.29,84,2.64,80,2.03,78,2.08,76,2.08
D,65,Stacey,4.3,4.3,Bournemouth,42,1.21,9,0.36,10,0.29,12,0.37,12,0.43
F,66,Solanke,5.7,5.7,Bournemouth,85,3.77,81,4.53,80,3.21,79,3.35,78,3.32
M,67,Cook,4.9,4.9,Bournemouth,79,2.20,75,2.44,68,1.87,66,1.90,68,1.98
M,68,Pearson,4.4,4.4,Bournemouth,8,0.33,7,0.33,7,0.30,9,0.34,9,0.37
M,69,Christie,5.3,5.3,Bournemouth,48,1.92,40,1.98,32,1.33,36,1.50,35,1.48
M,70,Billing,5.2,5.2,Bournemouth,59,2.26,65,2.97,69,2.33,69,2.45,69,2.51
D,71,Mepham,4.4,4.4,Bournemouth,80,1.78,77,2.69,71,1.31,71,1.62,71,1.92
G,72,Travers,4.3,4.3,Bournemouth,65,2.31,35,1.45,4,0.16,4,0.15,4,0.14
D,73,Kelly,4.3,4.3,Bournemouth,82,1.87,74,2.65,71,1.32,70,1.63,70,1.91
M,74,Dembélé,4.7,4.7,Bournemouth,12,0.62,11,0.65,8,0.41,8,0.44,9,0.47
M,75,Anthony,5.2,5.2,Bournemouth,55,2.24,44,2.31,38,1.56,36,1.56,35,1.57
D,76,Zemura,4.4,4.4,Bournemouth,39,1.10,26,1.09,24,0.61,30,0.85,30,0.99
G,77,Dennis,3.9,3.9,Bournemouth,1,0.04,0,0.01,0,0.00,0,0.02,0,0.01
D,78,Jansson,4.2,4.2,Brentford,0,0.00,0,0.00,7,0.32,19,0.39,32,1.34
M,79,Nørgaard,5.3,5.3,Brentford,83,3.19,80,2.67,77,2.96,77,2.16,74,2.71
F,80,Toney,7.4,7.4,Brentford,86,5.60,84,4.49,83,5.26,83,3.19,80,4.57
G,81,Raya,4.6,4.6,Brentford,89,4.04,88,3.44,86,3.78,86,3.09,86,3.69
D,82,Canós,5.0,5.0,Brentford,12,0.76,14,0.76,10,0.68,12,0.45,12,0.76
M,83,Dasilva,4.2,4.2,Brentford,31,1.80,32,1.60,33,1.88,29,1.25,28,1.56
D,84,Ajer,4.5,4.5,Brentford,21,1.00,59,1.93,52,2.27,45,0.89,40,1.72
D,85,Henry,4.5,4.5,Brentford,86,3.84,82,2.57,79,3.40,75,1.41,75,3.05
M,86,Janelt,5.5,5.5,Brentford,65,2.83,63,2.36,60,2.60,57,1.81,56,2.27
M,87,Ghoddos,4.8,4.8,Brentford,2,0.12,3,0.20,2,0.17,3,0.16,2,0.17
M,88,Jensen,4.8,4.8,Brentford,64,3.14,65,2.72,62,3.02,62,2.14,62,2.83
M,89,Wissa,5.3,5.3,Brentford,30,2.15,40,2.46,43,3.08,38,1.84,41,2.74
D,90,Roerslev,4.3,4.3,Brentford,75,3.54,43,1.49,15,0.65,17,0.40,17,0.70
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,84,4.10,82,2.73,79,3.61,78,1.51,78,3.37
M,93,Onyeka,4.8,4.8,Brentford,0,0.00,0,0.00,2,0.11,9,0.39,16,0.80
M,94,Baptiste,4.5,4.5,Brentford,4,0.23,9,0.46,17,0.89,17,0.74,18,0.91
F,95,Mbeumo,5.9,5.9,Brentford,62,3.72,58,3.12,61,3.89,62,2.61,62,3.58
D,96,Goode,3.9,3.9,Brentford,1,0.05,2,0.07,1,0.04,1,0.02,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.9,4.9,Brighton,46,2.17,50,2.54,44,2.53,44,2.07,42,2.24
G,102,Steele,3.9,3.9,Brighton,1,0.03,2,0.09,3,0.15,3,0.12,4,0.16
F,103,Welbeck,6.5,6.5,Brighton,26,1.49,35,2.00,38,2.42,36,1.88,34,2.03
M,104,Groß,5.6,5.6,Brighton,77,3.46,75,3.84,74,4.46,73,3.40,74,3.95
D,105,Duffy,4.3,4.3,Fulham,1,0.05,2,0.07,2,0.09,3,0.14,0,0.00
D,106,Dunk,4.7,4.7,Brighton,87,2.51,87,3.56,85,4.58,84,3.29,84,3.83
M,107,March,5.0,5.0,Brighton,80,3.25,77,3.53,74,3.91,72,3.03,72,3.47
D,108,Webster,4.5,4.5,Brighton,5,0.19,32,1.37,79,4.15,78,2.99,77,3.44
D,109,Veltman,4.6,4.6,Brighton,51,1.53,46,1.91,43,2.25,41,1.66,44,1.98
F,110,Maupay,6.0,6.0,Everton,24,1.44,26,1.30,27,1.23,27,1.17,29,1.79
M,111,Trossard,6.8,6.8,Brighton,0,0.00,4,0.26,38,2.84,63,3.55,61,4.01
D,112,Cucurella,5.2,5.1,Chelsea,63,3.34,60,1.99,40,2.15,33,1.50,32,1.87
G,113,Sánchez,4.6,4.6,Brighton,89,3.26,88,3.77,87,4.09,87,3.64,86,3.76
D,114,Lamptey,4.2,4.2,Brighton,32,1.07,33,1.47,28,1.51,28,1.21,28,1.34
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.4,5.4,Brighton,85,3.85,69,3.54,78,4.95,76,3.61,76,4.23
M,117,Moder,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,6,0.39,10,0.60,10,0.69,10,0.55,10,0.61
M,120,Caicedo,5.0,5.0,Brighton,84,2.36,82,2.57,76,2.72,79,2.35,79,2.56
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.1,5.1,Brighton,3,0.21,3,0.23,4,0.41,3,0.26,5,0.41
M,124,Mitoma,4.9,4.9,Brighton,77,3.49,77,3.82,70,4.15,68,3.14,68,3.60
F,125,Enciso,4.7,4.7,Brighton,8,0.44,11,0.61,10,0.58,10,0.50,10,0.56
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.8,4.8,Chelsea,81,3.84,77,2.20,67,3.32,48,1.95,33,1.75
D,128,Thiago Silva,5.4,5.4,Chelsea,73,3.36,71,1.89,62,2.88,57,2.17,55,2.75
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.8,5.8,Chelsea,65,2.72,61,2.27,56,2.45,51,1.97,49,2.28
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,69,2.46,70,2.25,59,2.22,57,1.88,55,2.12
G,133,Arrizabalaga,4.6,4.5,Chelsea,88,4.12,87,3.51,87,4.05,86,3.74,85,4.15
M,134,Kanté,4.8,4.8,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,135,Ziyech,5.5,5.5,Chelsea,57,3.31,52,2.58,40,2.49,26,1.42,27,1.79
M,136,Loftus-Cheek,5.0,5.0,Chelsea,0,0.00,10,0.44,49,2.17,52,2.01,52,2.36
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,5.8,5.8,Chelsea,0,0.00,10,0.37,45,2.47,53,2.36,54,3.14
M,140,Pulisic,5.7,5.7,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,141,Chalobah,4.6,4.6,Chelsea,47,2.22,40,1.14,24,1.15,23,0.93,20,1.04
M,142,Mount,7.6,7.6,Chelsea,77,4.56,76,3.65,69,4.30,67,3.44,67,4.37
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.8,7.8,Chelsea,75,4.32,72,3.50,66,3.97,63,3.15,60,3.79
D,146,James,5.7,5.7,Chelsea,0,0.00,0,0.00,8,0.50,35,1.64,55,3.49
G,147,Mendy,4.8,4.8,Chelsea,1,0.03,2,0.07,4,0.16,4,0.17,5,0.23
M,148,Gallagher,5.7,5.7,Chelsea,44,2.33,36,1.70,24,1.41,18,0.90,18,1.06
M,149,Gilmour,4.3,4.3,Brighton,13,0.54,19,0.80,20,0.88,16,0.64,16,0.69
F,150,Broja,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.5,4.5,Crystal Palace,89,6.61,86,3.39,87,3.12,87,3.46,85,3.25
D,153,Tomkins,3.9,3.9,Crystal Palace,6,0.40,14,0.47,13,0.36,15,0.55,13,0.45
M,154,McArthur,4.8,4.8,Crystal Palace,0,0.00,0,0.00,1,0.06,5,0.23,9,0.38
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.5,4.5,Crystal Palace,35,1.87,36,1.09,38,0.76,40,1.26,38,1.08
D,157,Clyne,4.5,4.5,Crystal Palace,69,3.93,67,2.16,63,1.41,62,2.13,63,1.97
M,158,Milivojevic,4.3,4.3,Crystal Palace,21,1.70,24,0.99,21,0.83,20,0.87,23,0.96
M,159,Ayew,5.3,5.3,Crystal Palace,63,5.27,65,2.78,59,2.22,62,2.80,59,2.52
M,160,Zaha,7.3,7.3,Crystal Palace,86,7.54,80,3.69,81,3.20,81,4.01,79,3.75
M,161,Schlupp,4.7,4.7,Crystal Palace,65,4.24,59,2.03,62,1.91,63,2.24,60,2.12
G,162,Butland,4.4,4.4,Man Utd,0,0.03,3,0.10,3,0.21,3,0.12,2,0.10
M,163,Hughes,4.8,4.8,Crystal Palace,20,1.69,25,1.05,21,0.83,21,0.91,20,0.86
M,164,Riedewald,4.3,4.3,Crystal Palace,5,0.37,8,0.34,7,0.27,7,0.29,6,0.23
D,165,Andersen,4.5,4.5,Crystal Palace,87,4.53,80,2.42,80,1.56,78,2.52,80,2.30
F,166,Edouard,5.2,5.2,Crystal Palace,42,4.00,43,2.08,44,1.91,42,2.16,44,2.18
D,167,Guéhi,4.4,4.4,Crystal Palace,85,4.26,82,2.37,81,1.52,81,2.48,81,2.24
F,168,Mateta,5.1,5.1,Crystal Palace,14,1.55,19,1.13,19,0.98,19,1.17,20,1.20
M,169,Eze,5.6,5.6,Crystal Palace,75,6.08,71,3.05,71,2.66,68,3.11,68,2.93
D,170,Mitchell,4.4,4.4,Crystal Palace,70,4.03,69,2.26,67,1.48,62,2.16,63,1.98
M,171,Olise,5.4,5.4,Crystal Palace,72,5.87,71,3.00,68,2.58,70,3.15,67,2.92
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,5,0.57,9,0.45,9,0.43,9,0.45,9,0.47
D,174,Ferguson,3.9,3.9,Crystal Palace,3,0.21,6,0.21,12,0.28,14,0.45,14,0.43
G,175,Johnstone,4.4,4.4,Crystal Palace,1,0.05,3,0.12,2,0.09,3,0.12,4,0.16
G,176,Begović,4.0,4.0,Everton,1,0.05,2,0.07,2,0.09,3,0.12,5,0.23
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.5,4.5,Everton,73,3.15,67,2.17,64,1.70,65,1.17,59,2.58
M,179,Townsend,5.4,5.4,Everton,0,0.00,0,0.00,1,0.04,3,0.18,6,0.38
D,180,Keane,4.2,4.2,Everton,0,0.00,1,0.02,0,0.01,1,0.04,1,0.04
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.5,4.5,Everton,89,3.87,88,3.54,88,3.22,86,3.08,85,3.85
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,26,1.15,13,0.57,17,0.66,15,0.57,13,0.64
M,186,Iwobi,5.4,5.4,Everton,56,2.33,81,2.92,75,2.51,76,2.36,73,3.32
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,10,0.45,16,0.58,18,0.55,21,0.52,21,0.95
M,189,Gray,5.3,5.3,Everton,69,3.70,69,3.06,67,2.74,65,2.44,63,3.65
M,190,Davies,4.9,4.9,Everton,21,0.95,15,0.67,16,0.69,15,0.60,13,0.67
F,191,Calvert-Lewin,7.9,7.9,Everton,76,4.32,76,3.57,77,3.24,75,2.93,73,4.54
D,192,Holgate,4.3,4.3,Everton,15,0.54,18,0.53,20,0.48,20,0.39,20,0.76
D,193,Godfrey,4.3,4.3,Everton,17,0.65,23,0.70,26,0.65,30,0.56,29,1.14
D,194,Mykolenko,4.4,4.4,Everton,78,3.19,74,2.22,73,1.78,71,1.19,68,2.73
M,195,Gordon,5.2,5.2,Everton,59,2.92,57,2.39,59,2.27,55,1.95,55,2.95
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,10,0.40
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.3,4.3,Everton,86,3.34,81,2.28,80,1.79,79,1.23,78,3.01
M,200,Cairney,4.7,4.7,Fulham,16,0.74,21,1.01,22,0.96,25,1.33,25,1.09
D,201,Ream,4.5,4.5,Fulham,86,1.79,84,2.24,82,1.81,81,3.27,80,1.83
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,6,0.32,10,0.45,14,0.56,13,0.61,16,0.66
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.5,5.5,Fulham,66,2.37,63,2.64,62,2.24,63,3.09,61,2.34
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.5,4.5,Fulham,47,1.06,45,1.30,46,1.09,48,2.04,49,1.19
F,210,Mitrović,7.2,7.0,Fulham,85,3.73,81,4.52,78,3.40,78,5.32,74,3.62
M,211,Reed,4.5,4.5,Fulham,69,1.99,66,2.09,63,1.87,65,2.31,62,1.88
M,212,Wilson,5.7,5.7,Fulham,30,1.42,33,1.81,35,1.62,33,2.15,34,1.68
G,213,Rodák,4.3,4.3,Fulham,2,0.07,2,0.09,4,0.16,5,0.21,6,0.22
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,82,1.84,76,2.28,73,1.77,72,3.30,72,1.84
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
D,217,Robinson,4.4,4.4,Fulham,0,0.00,80,2.24,79,1.78,75,3.21,76,1.80
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,5.0,5.0,Fulham,87,2.33,82,2.52,80,2.19,80,2.87,77,2.21
D,221,Cooper,4.4,4.4,Leeds,86,2.33,82,2.65,78,3.25,76,1.73,76,2.29
D,222,Ayling,4.5,4.5,Leeds,57,1.72,57,2.06,55,2.52,56,1.44,51,1.71
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,17,0.71,28,1.14,24,1.60,21,0.87,23,0.95
M,225,Rodrigo,6.3,6.3,Leeds,68,4.15,66,4.70,63,5.71,58,3.05,54,3.05
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,227,Bamford,7.2,7.2,Leeds,24,1.65,31,2.14,40,3.72,59,3.12,61,3.46
D,228,Llorente,4.4,4.4,Leeds,6,0.21,11,0.38,14,0.64,15,0.39,14,0.45
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,83,2.27,80,2.62,78,3.28,75,1.72,72,2.18
M,231,James,6.0,6.0,Fulham,17,0.82,22,1.17,25,1.15,24,1.39,26,1.21
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.8,5.8,Leeds,73,3.16,70,3.48,67,4.67,62,2.64,61,2.76
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,73,2.14,71,2.52,68,3.05,67,1.64,65,2.09
G,236,Klaesson,3.9,3.9,Leeds,0,0.00,0,0.01,0,0.02,0,0.00,1,0.03
F,237,Greenwood,4.2,4.2,Leeds,19,0.93,25,1.27,19,1.48,16,0.77,19,0.91
G,238,Meslier,4.5,4.5,Leeds,89,3.32,88,3.44,87,5.29,88,3.17,87,3.40
D,239,Firpo,4.5,4.5,Leeds,11,0.41,11,0.47,13,0.76,16,0.51,14,0.55
M,240,Summerville,4.3,4.3,Leeds,0,0.00,0,0.00,0,0.00,3,0.15,11,0.60
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,20,1.10,23,1.37,16,1.45,13,0.69,9,0.56
D,243,Hjelde,3.9,3.9,Leeds,1,0.03,2,0.07,2,0.12,4,0.11,4,0.12
D,244,Kristensen,4.8,4.8,Leeds,32,1.10,29,1.14,32,1.70,34,1.01,34,1.23
M,245,Roca,4.8,4.8,Leeds,72,2.38,57,2.19,61,3.34,66,2.13,64,2.19
M,246,Aaronson,5.5,5.5,Leeds,84,3.25,80,3.56,77,4.81,73,2.77,71,2.86
M,247,Gyabi,4.3,4.3,Leeds,1,0.03,1,0.05,1,0.06,1,0.03,0,0.02
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,0,0.00,0,0.00,10,0.27,42,1.12,67,1.20
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,1,0.02
M,251,Albrighton,4.7,4.7,Leicester,31,1.32,29,1.18,24,0.89,18,0.69,12,0.45
M,252,Mendy,4.3,4.3,Leicester,52,1.60,48,1.43,28,0.91,21,0.73,16,0.54
D,253,Vestergaard,3.9,3.9,Leicester,6,0.23,6,0.23,8,0.27,5,0.16,2,0.08
G,254,Ward,4.1,4.1,Leicester,88,3.59,86,3.37,87,3.27,85,3.18,85,3.04
F,255,Vardy,9.1,9.1,Leicester,66,3.74,55,3.05,50,2.60,50,2.73,48,2.19
D,256,Ricardo,4.3,4.3,Leicester,0,0.00,0,0.00,5,0.18,20,0.66,33,0.78
D,257,Amartey,4.2,4.2,Leicester,81,2.71,75,2.28,73,1.99,58,1.54,44,0.83
D,258,Castagne,4.6,4.6,Leicester,85,3.09,81,2.65,79,2.31,75,2.21,71,1.41
M,259,Tielemans,6.2,6.2,Leicester,85,3.42,84,3.25,73,2.65,70,2.56,72,2.25
M,260,Pérez,4.7,4.7,Leicester,39,1.92,50,2.31,30,1.47,21,1.13,18,0.90
M,261,Maddison,8.0,8.0,Leicester,0,0.00,3,0.15,49,2.35,75,3.68,73,2.90
