Pos,ID,Name,BV,SV,Team,1_xMins,1_Pts,2_xMins,2_Pts,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts
M,261,Maddison,8.0,8.0,Leicester,76,4.71,72,3.25,70,4.53,70,3.00,67,3.63
F,262,Iheanacho,6.5,6.5,Leicester,32,2.04,32,1.61,33,2.16,36,1.72,34,1.93
M,263,Choudhury,4.5,4.5,Leicester,0,0.03,0,0.03,1,0.08,1,0.08,1,0.10
M,264,Barnes,7.0,7.0,Leicester,63,3.83,64,2.90,60,3.79,60,2.62,59,3.19
M,265,Ndidi,5.0,5.0,Leicester,65,2.18,64,1.81,62,2.14,62,1.74,60,1.87
M,266,Dewsbury-Hall,5.0,5.0,Leicester,60,2.37,59,1.91,58,2.34,60,1.85,58,2.09
D,267,Söyüncü,4.5,4.5,Leicester,19,0.78,22,0.58,22,0.95,29,0.68,27,0.92
D,268,Justin,4.5,4.5,Leicester,63,2.56,61,1.54,57,2.41,58,1.31,56,1.89
M,269,Soumaré,4.5,4.5,Leicester,4,0.22,6,0.30,7,0.37,6,0.30,8,0.38
D,270,Thomas,4.5,4.5,Leicester,13,0.52,17,0.48,19,0.85,19,0.47,22,0.80
F,271,Daka,6.0,6.0,Leicester,11,0.75,12,0.69,14,0.99,14,0.78,17,1.04
D,272,Fofana,4.5,4.5,Leicester,80,3.18,77,1.89,76,3.19,74,1.62,73,2.44
D,273,Brunt,4.0,4.0,Leicester,0,0.01,0,0.01,1,0.04,1,0.04,1,0.06
M,274,Milner,4.5,4.5,Liverpool,6,0.38,8,0.46,11,0.56,10,0.67,14,0.85
M,275,Henderson,5.5,5.5,Liverpool,63,2.59,62,2.61,61,2.24,61,2.77,59,2.49
D,276,Matip,6.0,6.0,Liverpool,77,4.24,70,4.00,70,3.05,67,4.25,68,3.80
M,277,Thiago,5.5,5.5,Liverpool,68,2.89,61,2.71,61,2.37,58,2.81,58,2.60
M,278,Chamberlain,5.0,5.0,Liverpool,2,0.18,5,0.43,6,0.44,6,0.60,9,0.68
F,279,Firmino,8.0,8.0,Liverpool,19,1.27,21,1.46,23,1.33,22,1.63,24,1.63
D,280,Van Dijk,6.5,6.5,Liverpool,86,4.40,83,4.39,82,3.32,79,4.61,79,4.13
G,281,Alisson,5.5,5.5,Liverpool,90,4.30,88,4.26,86,3.78,86,4.44,86,4.15
M,282,Fabinho,5.5,5.5,Liverpool,79,3.10,76,3.05,75,2.64,74,3.29,73,2.98
M,283,Salah,13.0,13.0,Liverpool,81,7.31,77,7.24,75,5.43,74,7.88,73,6.67
D,284,Robertson,7.0,7.0,Liverpool,84,4.83,82,4.89,78,3.62,78,5.22,77,4.56
D,285,Alexander-Arnold,7.5,7.5,Liverpool,85,5.71,83,5.76,81,4.25,82,6.38,80,5.48
D,286,Gomez,4.5,4.5,Liverpool,3,0.12,6,0.27,8,0.33,8,0.42,9,0.46
M,287,Keita,5.0,5.0,Liverpool,32,1.67,37,1.94,35,1.61,35,2.00,38,1.96
F,288,Diogo Jota,9.0,9.0,Liverpool,52,3.45,52,3.54,53,2.96,54,4.09,52,3.51
G,289,Kelleher,4.0,4.0,Liverpool,0,0.02,2,0.10,3,0.14,4,0.18,4,0.18
D,290,Konaté,5.0,5.0,Liverpool,16,0.77,23,1.16,23,0.95,29,1.65,25,1.28
M,291,Jones,5.0,5.0,Liverpool,14,0.74,17,0.90,17,0.83,20,1.16,17,0.94
D,292,Tsimikas,4.5,4.5,Liverpool,6,0.29,6,0.32,9,0.40,10,0.57,9,0.50
M,293,Luis Díaz,8.0,8.0,Liverpool,62,4.44,62,4.53,60,3.57,60,4.94,58,4.20
M,294,Elliott,5.0,5.0,Liverpool,9,0.67,12,0.82,13,0.77,14,1.01,17,1.13
D,295,N.Williams,4.0,4.0,Nott'm Forest,76,2.22,72,2.60,68,2.21,68,1.98,67,0.83
M,296,Carvalho,5.5,5.5,Liverpool,4,0.27,5,0.26,7,0.32,7,0.39,7,0.37
F,297,Darwin,9.0,9.0,Liverpool,53,3.59,52,3.64,49,2.83,49,3.85,49,3.40
D,298,Ramsay,4.0,4.0,Liverpool,0,0.02,1,0.06,1,0.03,2,0.07,2,0.07
D,299,Walker,5.0,5.0,Man City,67,2.92,63,3.59,61,2.73,61,3.16,59,3.40
M,300,Gündogan,7.5,7.5,Man City,28,1.43,28,1.78,27,1.43,31,1.77,32,2.02
M,301,De Bruyne,12.0,12.0,Man City,75,4.78,73,6.26,71,4.70,68,5.25,66,5.78
D,302,Stones,5.5,5.5,Man City,35,1.61,37,2.20,39,1.85,41,2.20,43,2.54
M,303,Mahrez,8.0,8.0,Man City,67,4.23,64,5.34,62,4.04,58,4.38,60,5.25
M,304,Sterling,10.0,10.0,Chelsea,71,3.86,70,3.67,66,3.65,64,3.73,63,3.53
M,305,Grealish,7.0,7.0,Man City,44,2.33,46,3.15,46,2.52,47,2.89,48,3.35
D,306,Cancelo,7.0,7.0,Man City,74,3.46,71,4.43,70,3.39,66,3.73,68,4.28
G,307,Ederson,5.5,5.5,Man City,88,3.85,88,4.42,88,3.86,87,4.13,86,4.35
D,308,Aké,5.0,5.0,Chelsea,70,3.18,65,2.75,65,2.96,65,3.16,62,2.92
D,309,Laporte,6.0,6.0,Man City,72,3.44,72,4.49,69,3.39,67,3.79,67,4.18
G,310,Steffen,4.0,4.0,Man City,1,0.06,2,0.08,2,0.10,3,0.14,3,0.17
M,311,Bernardo,7.0,7.0,Man City,59,2.54,60,3.22,57,2.50,57,2.83,58,3.20
D,312,Dias,6.0,6.0,Man City,72,3.46,69,4.32,70,3.43,69,3.96,67,4.25
D,313,Zinchenko,5.0,5.0,Man City,3,0.15,3,0.19,4,0.22,8,0.40,5,0.31
M,314,Foden,8.0,8.0,Man City,65,3.55,62,4.32,64,3.53,62,3.96,62,4.36
M,315,Rodri,6.0,6.0,Man City,75,2.71,75,3.27,73,2.67,72,2.90,69,3.06
M,316,Palmer,4.5,4.5,Man City,4,0.27,5,0.32,8,0.43,9,0.51,9,0.57
M,317,McAtee,4.5,4.5,Man City,1,0.07,2,0.13,3,0.14,4,0.20,4,0.24
F,318,Haaland,11.5,11.5,Man City,76,5.37,74,7.13,72,5.14,72,6.08,70,6.73
F,319,Álvarez,6.5,6.5,Man City,15,0.97,17,1.36,18,1.21,19,1.39,19,1.59
D,320,Mbete,4.0,4.0,Man City,0,0.02,1,0.04,2,0.08,1,0.07,2,0.11
M,321,Lavia,4.5,4.5,Southampton,5,0.19,6,0.26,8,0.29,8,0.33,8,0.31
D,322,Wilson-Esbrand,4.0,4.0,Man City,2,0.09,3,0.16,4,0.21,4,0.20,5,0.30
F,323,Delap,4.5,4.5,Man City,1,0.07,2,0.17,2,0.14,3,0.26,3,0.31
G,324,Ortega,4.0,4.0,Man City,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
M,325,Phillips,5.0,5.0,Man City,30,1.14,32,1.44,36,1.36,37,1.53,38,1.69
F,326,Ronaldo,10.5,10.5,Man Utd,81,5.39,78,4.71,78,3.94,76,4.82,76,4.35
G,327,De Gea,5.0,5.0,Man Utd,89,3.76,88,3.53,87,3.10,87,3.55,86,3.32
D,328,Jones,4.0,4.0,Man Utd,1,0.04,2,0.08,3,0.09,2,0.09,3,0.11
D,329,Varane,5.0,5.0,Man Utd,83,3.53,79,2.94,78,1.94,76,2.96,76,2.54
D,330,Maguire,5.0,5.0,Man Utd,79,3.20,76,2.70,74,1.75,74,2.74,74,2.35
M,331,Fred,5.5,5.5,Man Utd,71,2.74,68,2.48,67,2.16,67,2.48,67,2.33
D,332,Shaw,5.0,5.0,Man Utd,23,1.03,21,0.86,23,0.69,23,0.99,26,0.99
M,333,Fernandes,10.0,10.0,Man Utd,84,4.78,81,4.22,82,3.45,81,4.33,79,3.81
D,334,Telles,5.0,5.0,Man Utd,4,0.19,7,0.29,6,0.21,8,0.37,9,0.35
M,335,Rashford,6.5,6.5,Man Utd,37,2.08,38,2.00,39,1.74,41,2.15,40,1.98
M,336,Van de Beek,5.5,5.5,Man Utd,32,1.34,33,1.33,32,1.18,32,1.30,40,1.48
D,337,Lindelöf,4.5,4.5,Man Utd,21,0.83,26,0.93,28,0.70,29,1.10,28,0.92
M,338,McTominay,5.0,5.0,Man Utd,72,2.47,68,2.21,68,2.00,70,2.31,57,1.83
D,339,Bailly,4.0,4.0,Man Utd,0,0.01,1,0.03,1,0.02,1,0.04,1,0.05
M,340,Sancho,7.5,7.5,Man Utd,71,3.72,70,3.40,68,2.78,65,3.27,65,3.00
D,341,Wan-Bissaka,4.5,4.5,Man Utd,17,0.69,22,0.81,20,0.53,23,0.90,23,0.78
D,342,Dalot,4.5,4.5,Man Utd,66,2.82,62,2.27,62,1.53,57,2.18,57,1.90
D,343,B.Williams,4.0,4.0,Man Utd,7,0.30,7,0.28,9,0.25,11,0.43,10,0.36
M,344,Elanga,5.0,5.0,Man Utd,57,3.00,56,2.71,55,2.28,55,2.78,55,2.55
F,345,Martial,7.0,7.0,Man Utd,17,1.02,19,1.10,21,1.08,22,1.27,23,1.22
M,346,Andreas,4.5,4.5,Fulham,72,2.48,69,2.72,66,3.02,65,2.37,62,2.75
M,347,Pellistri,4.5,4.5,Man Utd,0,0.02,1,0.06,1,0.10,1,0.11,2,0.16
G,348,Heaton,4.0,4.0,Man Utd,1,0.04,2,0.08,2,0.09,3,0.13,4,0.15
M,349,Shelvey,5.0,5.0,Newcastle,62,2.33,62,1.95,58,1.66,57,1.85,57,1.54
D,350,Ritchie,4.5,4.5,Newcastle,0,0.03,0,0.02,1,0.05,2,0.10,3,0.09
D,351,Fernández,4.5,4.5,Newcastle,2,0.08,4,0.14,4,0.12,6,0.21,5,0.13
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01
G,353,Darlow,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,1,0.02,0,0.00
F,354,Wood,6.0,6.0,Newcastle,14,1.00,16,0.93,16,0.82,18,1.04,18,0.81
G,355,Dubravka,4.5,4.5,Newcastle,1,0.05,3,0.10,3,0.12,3,0.14,3,0.09
F,356,Wilson,7.5,7.5,Newcastle,75,4.86,71,3.57,70,2.98,68,3.44,67,2.59
D,357,Trippier,5.0,5.0,Newcastle,78,4.23,75,2.70,75,1.86,73,2.79,73,1.32
D,358,Burn,4.5,4.5,Newcastle,33,1.66,36,1.20,32,0.76,36,1.28,37,0.64
M,359,Fraser,5.5,5.5,Newcastle,47,2.91,48,2.35,49,2.09,46,2.29,46,1.81
D,360,Lascelles,4.5,4.5,Newcastle,14,0.63,17,0.56,20,0.48,20,0.67,22,0.39
F,361,Gayle,4.5,4.5,Newcastle,1,0.05,1,0.09,2,0.14,2,0.16,3,0.19
D,362,Dummett,4.0,4.0,Newcastle,0,0.01,1,0.03,1,0.02,1,0.04,1,0.03
D,363,Manquillo,4.5,4.5,Newcastle,6,0.29,7,0.25,8,0.24,8,0.32,8,0.20
D,364,Krafth,4.5,4.5,Newcastle,6,0.26,8,0.28,7,0.19,8,0.29,10,0.20
M,365,Murphy,4.5,4.5,Newcastle,17,0.97,17,0.85,20,0.87,19,0.94,21,0.86
D,366,Schär,4.5,4.5,Newcastle,53,2.66,52,1.77,53,1.25,49,1.75,48,0.85
D,367,Targett,5.0,5.0,Newcastle,80,3.80,76,2.40,74,1.60,70,2.36,70,1.09
M,368,Saint-Maximin,6.5,6.5,Newcastle,78,4.28,72,3.13,71,2.65,72,3.18,71,2.42
M,369,Almirón,5.0,5.0,Newcastle,49,2.65,50,2.19,48,1.87,51,2.24,49,1.76
M,370,S.Longstaff,4.5,4.5,Newcastle,12,0.55,13,0.52,18,0.66,17,0.68,19,0.65
M,371,Joelinton,6.0,6.0,Newcastle,64,2.68,63,2.19,61,1.94,61,2.19,60,1.80
D,372,Lewis,4.5,4.5,Newcastle,7,0.30,8,0.30,10,0.29,12,0.43,11,0.27
M,373,Willock,5.0,5.0,Newcastle,36,1.67,39,1.49,40,1.41,41,1.57,39,1.30
M,374,Bruno Guimarães,6.0,6.0,Newcastle,81,3.95,79,3.00,77,2.59,76,2.95,76,2.34
M,375,Hendrick,4.5,4.5,Newcastle,4,0.24,6,0.34,7,0.38,8,0.41,10,0.47
G,376,Pope,5.0,5.0,Newcastle,89,3.99,87,3.39,87,3.05,86,3.38,87,3.02
D,377,Botman,4.5,4.5,Newcastle,81,3.72,75,2.30,75,1.54,75,2.41,72,1.06
M,378,Arter,4.5,4.5,Nott'm Forest,8,0.32,11,0.47,12,0.49,14,0.55,15,0.53
D,379,Cook,4.5,4.5,Nott'm Forest,44,1.05,44,1.27,45,1.19,45,1.05,50,0.45
F,380,Taylor,4.5,4.5,Nott'm Forest,3,0.17,5,0.25,5,0.27,6,0.31,7,0.29
M,381,Colback,4.5,4.5,Nott'm Forest,78,2.24,76,2.33,74,2.20,73,2.11,70,1.79
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.5,4.5,Nott'm Forest,73,2.24,72,2.35,68,2.17,68,2.11,65,1.75
M,384,Lolley,5.0,5.0,Nott'm Forest,53,2.28,52,2.47,49,2.24,50,2.17,48,1.74
D,385,McKenna,4.5,4.5,Nott'm Forest,61,1.44,63,1.81,64,1.69,64,1.50,61,0.56
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.02,0,0.02,1,0.03,1,0.03
M,387,Yates,5.0,5.0,Nott'm Forest,84,2.55,81,2.67,81,2.54,77,2.36,77,1.99
D,388,Worrall,4.5,4.5,Nott'm Forest,77,1.71,75,2.06,72,1.79,72,1.58,70,0.56
D,389,Panzo,4.0,4.0,Nott'm Forest,1,0.03,2,0.08,4,0.12,5,0.15,6,0.13
M,390,Xande Silva,5.0,5.0,Nott'm Forest,30,1.40,30,1.50,33,1.53,31,1.42,31,1.24
F,391,Surridge,5.0,5.0,Nott'm Forest,29,1.38,30,1.56,32,1.54,32,1.51,34,1.34
D,392,Laryea,4.5,4.5,Nott'm Forest,8,0.23,10,0.33,12,0.38,13,0.38,16,0.26
D,393,Mbe Soh,4.5,4.5,Nott'm Forest,0,0.00,1,0.01,1,0.03,1,0.03,2,0.02
F,394,Johnson,6.0,6.0,Nott'm Forest,77,2.97,75,3.31,73,2.96,71,2.80,71,2.27
M,395,Mighten,5.0,5.0,Nott'm Forest,4,0.25,6,0.32,6,0.35,8,0.42,9,0.40
M,396,Ojeda,4.5,4.5,Nott'm Forest,15,0.58,16,0.64,19,0.74,20,0.76,21,0.71
F,397,Awoniyi,6.0,6.0,Nott'm Forest,73,3.11,72,3.46,69,3.12,69,2.96,66,2.31
G,398,Henderson,4.5,4.5,Nott'm Forest,89,3.14,88,3.23,88,3.17,87,3.03,87,3.04
D,399,Biancone,4.5,4.5,Nott'm Forest,24,0.79,30,1.12,36,1.22,35,1.09,38,0.57
M,400,Walcott,5.0,5.0,Southampton,14,0.68,16,0.96,16,0.86,18,0.99,17,0.92
G,401,McCarthy,4.5,4.5,Southampton,85,2.92,84,3.35,82,2.95,79,2.95,81,2.87
M,402,Romeu,5.0,5.0,Southampton,78,2.20,73,2.51,74,2.21,73,2.31,72,2.17
M,403,Redmond,5.5,5.5,Southampton,48,1.81,49,2.44,48,1.98,49,2.15,50,2.05
D,404,Stephens,4.5,4.5,Southampton,5,0.14,8,0.31,11,0.30,9,0.28,10,0.29
M,405,S.Armstrong,5.0,5.0,Southampton,61,2.09,62,2.75,62,2.29,57,2.26,56,2.10
M,406,Elyounoussi,5.5,5.5,Southampton,59,2.16,56,2.76,50,2.04,56,2.41,56,2.23
M,407,Ward-Prowse,6.5,6.5,Southampton,84,2.86,82,3.84,81,3.05,79,3.23,78,2.96
F,408,A.Armstrong,5.5,5.5,Southampton,56,2.21,56,2.95,58,2.52,58,2.66,56,2.41
D,409,Walker-Peters,4.5,4.5,Southampton,81,1.66,79,3.05,76,2.04,74,2.31,73,1.91
D,410,Bednarek,4.5,4.5,Southampton,56,1.22,55,2.16,57,1.58,53,1.71,54,1.48
F,411,Adams,6.5,6.5,Southampton,75,2.77,71,3.55,70,2.90,65,2.90,67,2.75
M,412,Tella,5.0,5.0,Southampton,25,1.09,26,1.32,29,1.29,29,1.34,33,1.42
D,413,Lyanco,4.5,4.5,Southampton,45,0.89,41,1.49,40,1.03,48,1.39,46,1.12
D,414,Valery,4.0,4.0,Southampton,22,0.48,23,0.87,27,0.74,29,0.93,33,0.89
M,415,Smallbone,4.5,4.5,Southampton,1,0.07,3,0.20,3,0.19,4,0.24,4,0.24
M,416,Diallo,4.5,4.5,Southampton,14,0.50,18,0.70,18,0.67,20,0.74,20,0.73
D,417,Perraud,4.5,4.5,Southampton,77,1.58,76,2.88,73,1.94,73,2.25,71,1.85
M,418,Djenepo,5.0,5.0,Southampton,4,0.28,5,0.38,8,0.47,7,0.45,8,0.47
D,419,Livramento,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,420,Salisu,4.5,4.5,Southampton,81,1.50,79,2.74,77,1.85,74,2.10,71,1.70
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,5,0.18,6,0.26,8,0.27,10,0.39,9,0.31
D,423,Bella-Kotchap,4.5,4.5,Southampton,12,0.28,16,0.57,14,0.39,15,0.47,16,0.44
G,424,Caballero,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
G,425,Lloris,5.5,5.5,Spurs,89,3.99,88,3.17,87,3.83,86,3.73,87,3.40
G,426,Forster,4.0,4.0,Spurs,1,0.05,2,0.09,3,0.13,4,0.17,3,0.13
F,427,Kane,11.5,11.5,Spurs,85,6.60,83,4.32,79,5.80,77,5.39,78,4.72
M,428,Son,12.0,12.0,Spurs,81,6.46,78,4.02,74,5.46,73,5.27,72,4.38
D,429,Doherty,5.0,5.0,Spurs,66,4.12,61,2.21,60,3.57,58,3.36,57,2.64
D,430,Dier,5.0,5.0,Spurs,63,2.88,62,1.63,60,2.64,62,2.66,63,2.13
M,431,Lucas Moura,6.0,6.0,Spurs,20,1.33,9,0.48,11,0.78,12,0.79,13,0.76
D,432,Davies,5.0,5.0,Spurs,41,1.95,44,1.20,49,2.21,47,2.05,49,1.70
M,433,Højbjerg,5.5,5.5,Spurs,37,1.39,43,1.30,42,1.52,45,1.59,44,1.41
M,434,Winks,4.5,4.5,Spurs,0,0.00,0,0.01,1,0.02,1,0.05,2,0.07
D,435,Sánchez,4.5,4.5,Spurs,15,0.73,19,0.56,18,0.84,23,1.05,21,0.79
D,436,R.Sessegnon,4.5,4.5,Spurs,20,1.16,19,0.77,21,1.20,22,1.20,24,1.13
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.5,4.5,Spurs,2,0.09,4,0.13,5,0.24,6,0.30,6,0.28
D,439,Tanganga,4.0,4.0,Spurs,0,0.02,1,0.05,2,0.08,4,0.16,3,0.12
M,440,Bentancur,5.5,5.5,Spurs,65,2.55,63,2.00,60,2.30,60,2.28,59,2.04
M,441,Skipp,4.5,4.5,Spurs,22,0.86,22,0.73,22,0.87,24,0.91,27,0.95
D,442,Rodon,4.0,4.0,Spurs,0,0.01,1,0.04,1,0.05,1,0.07,1,0.06
D,443,Romero,5.0,5.0,Spurs,78,3.69,76,2.06,76,3.43,73,3.19,71,2.45
M,444,Bissouma,5.0,5.0,Spurs,56,2.41,51,1.76,54,2.24,49,2.02,48,1.78
D,445,Emerson Royal,5.0,5.0,Spurs,16,0.85,18,0.62,18,0.94,19,0.96,21,0.88
M,446,Kulusevski,8.0,8.0,Spurs,65,3.79,58,2.45,57,3.19,58,3.12,56,2.68
F,447,Scarlett,4.5,4.5,Spurs,1,0.07,1,0.04,1,0.06,1,0.08,1,0.09
D,448,Perišić,5.5,5.5,Spurs,71,4.57,66,2.45,63,3.88,61,3.65,60,2.94
M,449,White,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,450,Sarr,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
G,451,Austin,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,452,Devine,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,453,Parrott,4.5,4.5,Spurs,2,0.11,1,0.04,1,0.06,1,0.08,1,0.07
F,454,Richarlison,8.5,8.5,Spurs,0,0.00,42,1.80,47,2.60,47,2.56,44,2.14
G,455,Fabianski,5.0,5.0,West Ham,89,3.13,88,3.67,87,3.62,86,3.28,85,3.22
D,456,Ogbonna,4.5,4.5,West Ham,20,0.48,20,0.80,25,1.06,27,0.92,26,0.87
D,457,Cresswell,5.0,5.0,West Ham,78,1.88,74,3.29,73,3.27,71,2.48,72,2.51
F,458,Antonio,7.5,7.5,West Ham,73,2.93,69,3.64,66,3.55,66,3.08,65,3.05
D,459,Dawson,5.0,5.0,West Ham,9,0.25,13,0.58,14,0.62,14,0.53,16,0.59
M,460,Lanzini,5.5,5.5,West Ham,55,2.24,54,2.81,54,2.81,53,2.40,51,2.32
D,461,Zouma,4.5,4.5,West Ham,84,1.81,80,3.16,78,3.11,77,2.43,78,2.42
D,462,Masuaku,4.5,4.5,West Ham,12,0.44,14,0.81,16,0.91,18,0.83,18,0.84
D,463,Coufal,4.5,4.5,West Ham,80,1.80,78,3.15,78,3.15,75,2.44,75,2.40
M,464,Benrahma,6.0,6.0,West Ham,44,2.04,46,2.75,47,2.79,47,2.46,51,2.61
M,465,Bowen,8.5,8.5,West Ham,74,3.22,73,4.35,70,4.25,71,3.68,69,3.60
M,466,Vlasic,5.0,5.0,West Ham,34,1.56,36,2.01,38,2.12,37,1.85,39,1.90
M,467,Rice,5.0,5.0,West Ham,85,2.32,80,2.61,77,2.55,78,2.36,77,2.34
M,468,Soucek,5.5,5.5,West Ham,86,2.56,84,3.12,82,3.07,79,2.63,80,2.66
M,469,Fornals,5.5,5.5,West Ham,64,2.35,66,3.06,65,3.05,66,2.72,65,2.69
D,470,Diop,4.5,4.5,West Ham,2,0.04,4,0.14,4,0.17,5,0.17,5,0.18
D,471,Johnson,4.5,4.5,West Ham,21,0.55,25,1.09,25,1.06,29,1.04,27,0.95
D,472,Aguerd,5.0,5.0,West Ham,72,1.62,73,2.95,70,2.83,68,2.20,67,2.10
G,473,Areola,4.5,4.5,West Ham,1,0.03,2,0.09,3,0.11,4,0.14,4,0.17
D,474,Boly,4.5,4.5,Wolves,85,2.57,77,3.21,75,1.57,73,2.55,70,2.50
D,475,Coady,5.0,5.0,Wolves,83,2.67,82,3.58,80,1.79,79,2.92,78,2.92
F,476,Jiménez,7.0,7.0,Wolves,75,3.71,73,4.39,70,2.88,68,3.67,68,3.59
D,477,Jonny,4.5,4.5,Wolves,81,3.09,77,4.01,74,1.97,73,3.19,70,3.05
G,478,Sá,5.0,5.0,Wolves,89,3.42,89,3.85,88,3.08,87,3.54,87,3.53
M,479,Dendoncker,5.0,5.0,Wolves,38,1.33,42,1.71,37,1.18,40,1.49,40,1.48
M,480,Neves,5.5,5.5,Wolves,80,2.92,80,3.48,78,2.51,78,3.06,76,2.96
M,481,Hwang,6.0,6.0,Wolves,53,2.53,54,3.07,51,2.11,49,2.55,47,2.44
D,482,Semedo,5.0,5.0,Wolves,41,1.45,65,3.13,74,1.84,74,3.01,72,2.96
M,483,Podence,5.5,5.5,Wolves,29,1.45,30,1.72,33,1.42,29,1.52,33,1.71
D,484,Kilman,4.5,4.5,Wolves,45,1.39,71,2.99,79,1.67,74,2.63,75,2.70
M,485,Cundle,4.5,4.5,Wolves,19,0.89,20,1.03,18,0.78,20,0.95,20,0.94
M,486,Neto,5.5,5.5,Wolves,62,3.02,61,3.62,59,2.46,59,3.17,58,3.05
D,487,Aït-Nouri,4.5,4.5,Wolves,47,1.72,31,1.60,25,0.70,27,1.20,32,1.40
F,488,Fabio Silva,5.5,5.5,Wolves,16,0.96,16,1.10,20,0.99,21,1.27,20,1.19
D,489,Toti,4.0,4.0,Wolves,34,1.14,23,1.02,20,0.49,26,1.01,27,1.04
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.5,5.5,Wolves,18,0.86,17,0.92,17,0.77,18,0.93,17,0.89
G,492,Šarkić,4.0,4.0,Wolves,1,0.04,1,0.04,2,0.07,3,0.13,3,0.13
M,493,Gibbs-White,5.5,5.5,Wolves,3,0.17,4,0.27,4,0.21,5,0.32,7,0.40
D,494,Mosquera,4.0,4.0,Wolves,3,0.11,3,0.12,2,0.08,2,0.10,4,0.17
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.01,0,0.00,0,0.00,0,0.03
G,497,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.01,0,0.00,0,0.01
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01
D,501,Phillips,4.0,4.0,Liverpool,0,0.00,1,0.04,1,0.04,1,0.07,2,0.11
G,502,Carson,4.0,4.0,Man City,0,0.01,0,0.00,0,0.00,0,0.00,0,0.00
M,503,Moutinho,5.0,5.0,Wolves,82,2.79,66,2.68,75,2.30,75,2.73,74,2.69
D,504,Malacia,4.5,4.5,Man Utd,64,2.84,62,2.42,60,1.59,58,2.36,55,1.94
M,505,Rothwell,5.0,5.0,Bournemouth,21,0.96,24,0.87,25,1.05,25,0.89,27,1.22
M,506,Adams,5.0,5.0,Leeds,72,2.38,70,2.20,69,2.06,67,2.05,65,2.20
D,507,Niakhaté,4.5,4.5,Nott'm Forest,80,1.88,78,2.26,75,2.00,75,1.76,73,0.66
M,508,Sinisterra,6.5,6.5,Leeds,79,3.69,71,3.12,73,2.92,67,2.75,65,3.19
M,509,Downes,4.5,4.5,West Ham,4,0.17,5,0.27,8,0.43,9,0.40,9,0.42
D,510,Hickey,5.0,5.0,Brentford,49,1.47,47,1.61,49,1.80,45,1.87,49,1.55
D,511,Richards,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
M,512,Aribo,5.5,5.5,Southampton,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
D,513,Lenglet,5.0,5.0,Spurs,75,3.54,71,1.94,70,3.19,66,2.88,66,2.29
G,10001,Arijanet Muric,99.9,99.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
F,10003,Daniel Arzani,99.9,99.9,Man City,0,0.01,0,0.01,1,0.04,1,0.05,1,0.07
M,10009,Yangel Herrera,99.9,99.9,Man City,0,0.02,0,0.01,0,0.02,0,0.03,1,0.04
F,10011,Nahuel Bustos,99.9,99.9,Man City,0,0.01,0,0.01,0,0.01,0,0.03,0,0.02
D,10013,Emerson,99.9,99.9,Chelsea,1,0.03,1,0.06,2,0.08,2,0.07,3,0.13
D,10018,Matt Miazga,99.9,99.9,Chelsea,2,0.10,3,0.14,4,0.15,5,0.23,5,0.23
D,10020,Abdul-Rahman Baba,99.9,99.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,10029,Leo Östigard,99.9,99.9,Brighton,1,0.03,1,0.05,2,0.07,2,0.11,3,0.14
