Pos,ID,Name,BV,SV,Team,3_xMins,3_Pts,4_xMins,4_Pts,5_xMins,5_Pts,6_xMins,6_Pts,7_xMins,7_Pts
M,261,Maddison,8.0,8.0,Leicester,77,5.05,76,2.92,72,3.90,71,3.46,71,4.17
F,262,Iheanacho,6.4,6.4,Leicester,21,1.41,23,1.09,21,1.24,21,1.16,24,1.50
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.9,6.9,Leicester,43,2.74,49,1.99,55,2.91,52,2.50,53,2.99
M,265,Ndidi,5.0,5.0,Leicester,83,2.65,76,1.87,79,2.24,78,2.13,72,2.20
M,266,Dewsbury-Hall,5.0,5.0,Leicester,71,2.86,69,2.00,69,2.45,69,2.30,68,2.57
D,267,Söyüncü,4.4,4.4,Leicester,26,1.02,32,0.63,34,1.04,17,0.52,18,0.68
D,268,Justin,4.5,4.5,Leicester,72,2.92,70,1.37,70,2.19,63,1.96,68,2.60
M,269,Soumaré,4.5,4.5,Leicester,2,0.08,3,0.12,5,0.20,4,0.17,6,0.27
D,270,Thomas,4.4,4.4,Leicester,27,1.13,28,0.60,29,0.95,31,0.99,25,0.96
F,271,Daka,5.9,5.9,Leicester,30,1.95,33,1.47,31,1.76,30,1.56,28,1.68
D,272,Fofana,4.5,4.5,Leicester,18,0.69,19,0.40,18,0.55,77,2.24,76,2.76
D,273,Brunt,4.0,4.0,Leicester,4,0.18,4,0.12,8,0.26,6,0.21,6,0.23
M,274,Milner,4.5,4.5,Liverpool,28,1.56,25,1.61,24,1.44,23,1.28,25,1.51
M,275,Henderson,5.5,5.5,Liverpool,65,2.63,71,3.34,73,3.17,70,2.83,69,3.05
D,276,Matip,5.9,5.9,Liverpool,0,0.00,10,0.58,14,0.75,48,2.49,61,3.43
M,277,Thiago,5.3,5.3,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,278,Chamberlain,5.0,5.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,279,Firmino,8.0,8.0,Liverpool,76,4.16,67,4.07,59,3.45,25,1.53,23,1.59
D,280,Van Dijk,6.5,6.5,Liverpool,87,3.63,82,5.09,80,4.25,79,4.03,79,4.37
G,281,Alisson,5.5,5.5,Liverpool,89,3.82,89,4.86,88,4.32,88,4.32,87,4.45
M,282,Fabinho,5.5,5.5,Liverpool,79,2.60,75,2.99,74,2.75,71,2.51,71,2.68
M,283,Salah,13.0,13.0,Liverpool,83,7.19,81,8.59,79,7.56,80,6.73,79,7.80
D,284,Robertson,6.9,6.9,Liverpool,79,3.78,80,5.52,76,4.57,74,4.27,73,4.65
D,285,Alexander-Arnold,7.5,7.5,Liverpool,86,4.76,85,6.73,83,5.65,82,5.36,80,5.90
D,286,Gomez,4.5,4.5,Liverpool,74,2.79,51,2.85,38,1.87,21,1.01,15,0.73
M,287,Keita,4.9,4.9,Liverpool,56,2.57,58,3.09,53,2.63,52,2.38,51,2.57
F,288,Diogo Jota,8.9,8.9,Liverpool,0,0.00,1,0.09,16,1.07,17,1.09,33,2.30
G,289,Kelleher,4.0,4.0,Liverpool,1,0.04,1,0.04,2,0.10,2,0.10,2,0.12
D,290,Konaté,4.9,4.9,Liverpool,0,0.00,25,1.41,40,1.97,30,1.46,31,1.64
M,291,Jones,4.9,4.9,Liverpool,5,0.25,11,0.64,22,1.14,23,1.12,32,1.65
D,292,Tsimikas,4.5,4.5,Liverpool,11,0.52,11,0.71,12,0.69,12,0.67,12,0.71
M,293,Luis Díaz,8.0,8.0,Liverpool,82,5.49,72,5.88,70,4.97,68,4.33,63,4.59
M,294,Elliott,5.0,5.0,Liverpool,41,2.08,42,2.69,39,2.31,35,1.83,27,1.54
D,295,N.Williams,4.0,4.0,Nott'm Forest,80,2.67,78,1.98,77,1.12,76,3.81,75,2.26
M,296,Carvalho,5.5,5.5,Liverpool,22,1.32,28,1.98,25,1.66,16,0.98,13,0.83
F,297,Darwin,9.0,9.0,Liverpool,0,0.00,0,0.00,0,0.00,60,4.02,56,4.39
D,298,Ramsay,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,5.1,5.1,Man City,76,3.59,73,4.06,72,4.23,72,3.46,67,3.00
M,300,Gündogan,7.5,7.5,Man City,49,2.67,50,3.06,50,3.57,48,2.71,44,2.42
M,301,De Bruyne,12.1,12.1,Man City,77,4.90,73,5.55,70,6.22,70,4.66,69,4.47
D,302,Stones,5.4,5.4,Man City,29,1.45,32,1.87,37,2.31,37,1.88,35,1.69
M,303,Mahrez,7.9,7.9,Man City,52,3.55,51,4.04,52,4.80,50,3.52,48,3.31
M,304,Sterling,10.0,10.0,Chelsea,75,4.93,74,5.18,75,4.94,70,4.82,69,4.51
M,305,Grealish,7.0,7.0,Man City,55,3.09,57,3.74,55,4.16,54,3.17,55,3.08
D,306,Cancelo,7.1,7.0,Man City,85,4.53,81,5.21,82,5.76,80,4.33,78,3.99
G,307,Ederson,5.5,5.5,Man City,89,4.17,88,4.55,88,4.68,87,4.09,87,3.96
D,308,Aké,5.0,5.0,Man City,74,3.88,71,4.42,67,4.52,66,3.54,59,2.95
D,309,Laporte,5.9,5.9,Man City,0,0.00,0,0.00,0,0.00,1,0.07,21,1.09
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.8,6.8,Man City,41,2.05,37,2.14,33,2.14,41,2.07,42,2.05
D,312,Dias,6.0,6.0,Man City,80,4.01,77,4.68,77,5.02,74,3.83,74,3.61
D,313,Zinchenko,5.2,5.2,Arsenal,71,3.80,67,3.59,61,3.05,60,2.15,59,3.29
M,314,Foden,8.0,8.0,Man City,67,4.01,67,4.75,67,5.40,64,3.98,66,3.98
M,315,Rodri,6.0,6.0,Man City,80,2.92,80,3.21,77,3.41,74,2.70,76,2.68
M,316,Palmer,4.5,4.5,Man City,4,0.24,5,0.29,9,0.54,10,0.51,10,0.51
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,11.7,11.7,Man City,75,5.81,72,6.55,70,7.53,68,5.43,66,5.08
F,319,Álvarez,6.3,6.3,Man City,20,1.24,24,1.65,26,2.02,28,1.64,30,1.72
D,320,Mbete,4.0,4.0,Man City,1,0.07,3,0.17,3,0.20,3,0.15,3,0.14
M,321,Lavia,4.5,4.5,Southampton,76,2.16,72,2.11,71,1.93,69,2.02,70,2.26
D,322,Wilson-Esbrand,4.0,4.0,Man City,3,0.14,4,0.21,4,0.25,6,0.28,4,0.19
F,323,Delap,4.5,4.5,Man City,2,0.13,3,0.24,3,0.30,4,0.26,5,0.34
G,324,Ortega,4.0,4.0,Man City,1,0.04,1,0.06,1,0.03,2,0.08,1,0.06
M,325,Phillips,4.9,4.9,Man City,19,0.73,24,0.99,27,1.23,29,1.10,26,1.01
F,326,Ronaldo,10.4,10.4,Man Utd,59,2.98,58,4.06,49,3.06,67,4.02,68,4.04
G,327,De Gea,4.9,4.9,Man Utd,89,3.14,88,3.57,87,3.40,86,3.32,87,3.62
D,328,Jones,4.0,4.0,Man Utd,0,0.01,1,0.02,1,0.02,1,0.03,0,0.01
D,329,Varane,4.9,4.9,Man Utd,75,1.46,61,2.22,48,1.53,48,1.48,45,1.67
D,330,Maguire,4.9,4.9,Man Utd,45,0.87,54,1.94,69,2.17,63,1.90,65,2.32
M,331,Fred,5.4,5.4,Man Utd,51,1.65,41,1.57,30,1.21,32,1.24,33,1.29
D,332,Shaw,4.9,4.9,Man Utd,27,0.72,33,1.42,42,1.60,37,1.36,42,1.73
M,333,Fernandes,9.8,9.8,Man Utd,67,2.62,73,3.88,81,4.01,81,3.65,80,3.71
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,6.3,6.3,Man Utd,68,2.88,66,3.67,67,3.36,67,3.25,66,3.25
M,336,Van de Beek,5.4,5.4,Man Utd,17,0.67,13,0.65,11,0.50,13,0.60,13,0.57
D,337,Lindelöf,4.4,4.4,Man Utd,0,0.00,1,0.02,4,0.12,6,0.17,12,0.41
M,338,McTominay,4.9,4.9,Man Utd,52,1.53,30,1.12,25,0.92,23,0.84,26,0.93
D,339,Bailly,4.0,4.0,Man Utd,4,0.07,2,0.06,1,0.04,1,0.04,1,0.03
M,340,Sancho,7.3,7.3,Man Utd,75,3.09,71,3.89,68,3.40,67,3.25,67,3.34
D,341,Wan-Bissaka,4.4,4.4,Man Utd,12,0.27,12,0.44,19,0.62,20,0.63,22,0.82
D,342,Dalot,4.4,4.4,Man Utd,77,1.56,75,2.88,69,2.31,67,2.14,65,2.46
D,343,B.Williams,4.0,4.0,Man Utd,1,0.04,3,0.13,3,0.12,5,0.18,4,0.17
M,344,Elanga,4.9,4.9,Man Utd,23,1.12,22,1.30,26,1.40,23,1.23,22,1.20
F,345,Martial,6.9,6.9,Man Utd,31,1.56,36,2.17,40,2.22,31,1.73,28,1.61
M,346,Andreas,4.5,4.5,Fulham,58,2.55,75,2.45,72,2.95,71,2.31,69,2.37
M,347,Pellistri,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,348,Heaton,4.0,4.0,Man Utd,1,0.04,2,0.09,2,0.09,3,0.13,3,0.12
M,349,Shelvey,4.9,4.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,350,Ritchie,4.4,4.4,Newcastle,13,0.31,4,0.17,5,0.14,5,0.29,6,0.23
D,351,Fernández,4.4,4.4,Newcastle,1,0.02,1,0.05,3,0.08,3,0.14,4,0.15
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,4.0,4.0,Newcastle,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01
F,354,Wood,5.9,5.9,Newcastle,16,0.77,17,1.00,20,0.92,20,1.21,24,1.31
G,355,Dubravka,4.4,4.4,Newcastle,1,0.04,3,0.12,2,0.07,3,0.14,2,0.09
F,356,Wilson,7.5,7.5,Newcastle,74,2.90,71,3.64,66,2.49,66,3.64,63,3.09
D,357,Trippier,5.0,5.0,Newcastle,82,1.79,79,3.18,76,1.45,75,3.72,76,2.56
D,358,Burn,4.5,4.5,Newcastle,79,1.52,66,2.49,64,1.09,64,2.97,66,2.06
M,359,Fraser,5.4,5.4,Newcastle,24,1.03,41,1.92,43,1.61,44,2.21,43,1.91
D,360,Lascelles,4.4,4.4,Newcastle,8,0.18,4,0.14,4,0.11,5,0.23,6,0.19
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,4.0,4.0,Newcastle,11,0.23,4,0.11,2,0.04,2,0.05,2,0.05
D,363,Manquillo,4.4,4.4,Newcastle,7,0.17,7,0.26,8,0.21,8,0.33,7,0.23
D,364,Krafth,4.4,4.4,Newcastle,2,0.05,4,0.16,6,0.14,8,0.32,8,0.25
M,365,Murphy,4.5,4.5,Newcastle,16,0.68,13,0.63,16,0.65,18,0.88,17,0.79
D,366,Schär,4.6,4.6,Newcastle,79,1.55,72,2.73,70,1.25,66,3.11,63,2.01
D,367,Targett,4.9,4.9,Newcastle,14,0.31,74,2.67,77,1.31,77,3.47,74,2.27
M,368,Saint-Maximin,6.4,6.4,Newcastle,79,2.81,77,3.49,75,2.55,74,3.66,74,3.15
M,369,Almirón,5.0,5.0,Newcastle,68,2.34,63,2.67,61,2.00,61,2.77,60,2.42
M,370,S.Longstaff,4.5,4.5,Newcastle,24,0.83,23,0.87,25,0.83,23,0.91,25,0.90
M,371,Joelinton,6.0,6.0,Newcastle,71,2.14,69,2.55,66,1.95,66,2.66,65,2.28
D,372,Lewis,4.4,4.4,Newcastle,2,0.04,1,0.05,4,0.09,5,0.19,6,0.19
M,373,Willock,5.0,5.0,Newcastle,66,2.19,63,2.52,64,2.02,64,2.76,63,2.39
M,374,Bruno Guimarães,5.9,5.9,Newcastle,82,2.33,77,2.68,73,2.03,74,2.82,74,2.46
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.0,5.0,Newcastle,89,3.21,87,3.62,88,3.13,87,3.90,88,3.41
D,377,Botman,4.5,4.5,Newcastle,68,1.23,53,1.82,55,0.92,55,2.35,56,1.61
M,378,Arter,4.5,4.5,Nott'm Forest,0,0.01,0,0.01,0,0.00,0,0.02,0,0.02
D,379,Cook,4.5,4.5,Nott'm Forest,51,1.44,30,0.71,28,0.47,32,1.38,33,0.88
F,380,Taylor,4.5,4.5,Nott'm Forest,1,0.06,2,0.10,2,0.09,2,0.13,3,0.14
M,381,Colback,4.5,4.5,Nott'm Forest,12,0.37,21,0.64,19,0.54,23,0.82,23,0.71
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.5,4.5,Nott'm Forest,3,0.11,4,0.14,3,0.11,4,0.19,5,0.23
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.5,4.5,Nott'm Forest,79,2.17,72,1.50,69,1.00,67,2.76,67,1.63
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,15,0.51,27,0.87,20,0.56,17,0.69,18,0.64
D,388,Worrall,4.5,4.5,Nott'm Forest,85,2.26,78,1.57,76,1.05,73,2.96,74,1.75
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,5.0,5.0,Nott'm Forest,7,0.47,12,0.65,11,0.51,11,0.71,11,0.63
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.4,4.4,Nott'm Forest,1,0.02,1,0.02,1,0.03,1,0.04,2,0.05
F,394,Johnson,5.9,5.9,Nott'm Forest,80,3.29,71,2.75,70,2.25,67,3.41,65,2.84
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.01,0,0.01,0,0.03,0,0.03
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.9,5.9,Nott'm Forest,70,3.21,63,2.70,55,2.03,54,3.08,55,2.73
G,398,Henderson,4.5,4.5,Nott'm Forest,89,3.33,87,3.10,87,3.21,86,3.79,86,3.13
D,399,Biancone,4.5,4.5,Nott'm Forest,35,1.21,31,0.87,29,0.58,30,1.50,33,1.06
M,400,Walcott,4.9,4.9,Southampton,0,0.00,0,0.01,1,0.07,1,0.09,4,0.28
G,401,McCarthy,4.5,4.5,Southampton,6,0.22,6,0.24,7,0.24,10,0.37,8,0.32
M,402,Romeu,4.9,4.9,Southampton,35,1.11,35,1.13,36,1.08,37,1.17,32,1.11
M,403,Redmond,5.4,5.4,Southampton,27,1.24,23,1.13,25,1.08,22,1.05,23,1.24
D,404,Stephens,4.5,4.5,Southampton,15,0.40,18,0.50,22,0.51,23,0.68,22,0.77
M,405,S.Armstrong,5.0,5.0,Southampton,49,2.04,48,2.05,48,1.83,50,2.11,48,2.33
M,406,Elyounoussi,5.4,5.4,Southampton,28,1.39,28,1.44,26,1.23,26,1.33,26,1.52
M,407,Ward-Prowse,6.5,6.5,Southampton,84,3.48,82,3.58,81,2.92,79,3.29,79,3.87
F,408,A.Armstrong,5.5,5.5,Southampton,44,2.28,40,2.20,43,1.99,41,2.16,41,2.45
D,409,Walker-Peters,4.5,4.5,Southampton,84,2.25,80,2.33,78,1.85,80,2.48,77,2.98
D,410,Bednarek,4.5,4.5,Southampton,73,1.76,71,1.87,70,1.51,67,1.91,65,2.27
F,411,Adams,6.4,6.4,Southampton,67,3.02,69,3.20,65,2.59,67,3.04,64,3.38
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.5,4.5,Southampton,3,0.11,5,0.17,7,0.18,7,0.21,9,0.31
D,414,Valery,4.0,4.0,Southampton,23,0.71,23,0.77,24,0.70,25,0.89,28,1.15
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.5,4.5,Southampton,12,0.44,14,0.53,14,0.50,16,0.60,18,0.68
D,417,Perraud,4.5,4.5,Southampton,0,0.00,30,1.00,39,1.01,47,1.59,50,2.17
M,418,Djenepo,5.0,5.0,Southampton,63,2.31,48,1.91,44,1.61,39,1.61,39,1.75
D,419,Livramento,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,420,Salisu,4.4,4.4,Southampton,83,1.94,82,2.05,79,1.63,75,2.06,75,2.53
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,84,3.06,83,3.08,83,2.99,80,3.04,82,3.28
D,423,Bella-Kotchap,4.5,4.5,Southampton,69,1.67,65,1.70,63,1.36,61,1.73,64,2.23
G,424,Caballero,4.0,4.0,Southampton,0,0.01,0,0.02,0,0.01,0,0.01,0,0.02
G,425,Lloris,5.5,5.5,Spurs,89,4.15,88,4.09,88,3.60,87,4.11,86,3.05
G,426,Forster,4.0,4.0,Spurs,1,0.05,2,0.08,2,0.07,3,0.13,4,0.15
F,427,Kane,11.4,11.4,Spurs,83,6.75,81,6.32,81,5.49,78,6.86,78,3.55
M,428,Son,11.9,11.9,Spurs,80,6.34,80,5.94,76,4.88,77,6.36,76,3.35
D,429,Doherty,4.8,4.8,Spurs,23,1.41,41,2.40,39,1.78,40,2.48,38,0.95
D,430,Dier,5.0,5.0,Spurs,86,4.09,82,3.87,80,2.87,79,3.88,78,1.43
M,431,Lucas Moura,5.9,5.9,Spurs,9,0.59,10,0.66,12,0.73,12,0.89,12,0.59
D,432,Davies,5.0,5.0,Spurs,80,3.85,73,3.48,65,2.32,61,3.00,55,1.02
M,433,Højbjerg,5.5,5.5,Spurs,76,2.77,73,2.60,74,2.33,73,2.68,71,1.86
M,434,Winks,4.5,4.5,Spurs,2,0.08,3,0.10,2,0.09,3,0.11,2,0.06
D,435,Sánchez,4.4,4.4,Spurs,75,3.67,69,3.29,57,2.06,48,2.42,42,0.79
D,436,R.Sessegnon,4.5,4.5,Spurs,49,3.18,40,2.48,35,1.77,36,2.36,36,1.11
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.4,4.4,Spurs,3,0.14,4,0.20,5,0.20,5,0.31,5,0.15
D,439,Tanganga,4.0,4.0,Spurs,5,0.23,9,0.38,7,0.28,5,0.24,5,0.13
M,440,Bentancur,5.5,5.5,Spurs,66,2.49,63,2.37,60,2.04,61,2.41,60,1.69
M,441,Skipp,4.5,4.5,Spurs,0,0.00,4,0.13,5,0.17,10,0.36,16,0.49
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,5.0,5.0,Spurs,0,0.00,6,0.28,21,0.72,27,1.31,53,0.97
M,444,Bissouma,5.0,5.0,Spurs,35,1.41,36,1.43,37,1.32,32,1.33,31,1.01
D,445,Emerson Royal,5.0,5.0,Spurs,63,3.54,45,2.53,45,1.92,43,2.55,43,0.99
M,446,Kulusevski,8.2,8.2,Spurs,69,4.04,63,3.61,57,2.95,58,3.63,56,2.18
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.4,5.4,Spurs,45,3.12,52,3.47,56,2.99,55,3.99,53,1.59
M,449,White,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01
M,450,Sarr,4.5,4.5,Spurs,0,0.00,0,0.01,0,0.01,0,0.02,0,0.00
G,451,Austin,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,452,Devine,4.5,4.5,Spurs,0,0.00,0,0.01,0,0.01,0,0.02,0,0.01
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.5,8.5,Spurs,23,1.45,30,1.78,36,1.90,34,2.20,36,1.44
G,455,Fabianski,5.0,5.0,West Ham,89,3.73,88,3.43,87,3.27,88,3.13,88,3.70
D,456,Ogbonna,4.5,4.5,West Ham,9,0.34,6,0.20,7,0.22,7,0.19,8,0.32
D,457,Cresswell,5.0,5.0,West Ham,82,3.40,78,2.72,72,2.30,70,1.60,69,2.99
F,458,Antonio,7.4,7.4,West Ham,69,3.53,64,3.15,58,2.77,58,2.29,57,3.12
D,459,Dawson,4.9,4.9,West Ham,18,0.73,62,1.97,68,1.96,64,1.30,64,2.46
M,460,Lanzini,5.5,5.5,West Ham,46,2.40,41,2.04,37,1.79,42,1.69,40,2.18
D,461,Zouma,4.5,4.5,West Ham,84,3.11,78,2.46,77,2.18,77,1.58,78,2.96
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.5,4.5,West Ham,82,3.06,80,2.50,77,2.17,78,1.57,76,2.90
M,464,Benrahma,6.0,6.0,West Ham,48,2.58,47,2.37,45,2.18,44,1.82,45,2.52
M,465,Bowen,8.4,8.4,West Ham,76,4.17,73,3.71,69,3.32,70,2.77,70,4.00
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,5.0,5.0,West Ham,85,2.77,84,2.60,82,2.46,79,2.13,78,2.61
M,468,Soucek,5.5,5.5,West Ham,86,3.35,84,3.04,83,2.88,80,2.41,82,3.29
M,469,Fornals,5.5,5.5,West Ham,62,2.69,61,2.51,61,2.38,59,2.01,58,2.63
D,470,Diop,4.5,4.5,Fulham,13,0.44,16,0.30,12,0.39,11,0.22,14,0.33
D,471,Johnson,4.5,4.5,West Ham,55,2.02,25,0.86,29,0.90,31,0.75,31,1.25
D,472,Aguerd,4.9,4.9,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,473,Areola,4.5,4.5,West Ham,1,0.06,2,0.07,3,0.10,2,0.08,2,0.07
D,474,Boly,4.4,4.4,Wolves,31,0.65,36,1.27,33,1.31,38,1.48,36,0.61
D,475,Coady,4.9,4.9,Everton,83,3.44,79,2.28,79,2.22,77,1.45,76,1.41
F,476,Jiménez,6.9,6.9,Wolves,14,0.67,38,2.13,62,3.22,62,3.76,59,2.18
D,477,Jonny,4.5,4.5,Wolves,77,1.54,68,2.48,59,2.42,61,2.52,61,1.04
G,478,Sá,5.0,5.0,Wolves,89,3.18,89,3.64,88,3.83,87,3.70,87,3.09
M,479,Dendoncker,5.0,5.0,Wolves,56,1.63,22,0.81,18,0.67,21,0.84,25,0.73
M,480,Neves,5.5,5.5,Wolves,82,2.46,78,2.81,76,2.67,73,2.76,75,1.98
M,481,Hwang,6.0,6.0,Wolves,56,2.32,45,2.42,34,1.82,35,2.10,37,1.49
D,482,Semedo,5.0,5.0,Wolves,19,0.46,37,1.38,58,2.31,57,2.25,56,0.97
M,483,Podence,5.5,5.5,Wolves,67,2.42,58,2.68,54,2.44,53,2.73,54,1.84
D,484,Kilman,4.5,4.5,Wolves,81,1.49,79,2.65,77,2.90,74,2.78,72,1.14
M,485,Cundle,4.5,4.5,Wolves,8,0.37,4,0.20,3,0.15,5,0.29,5,0.25
M,486,Neto,5.4,5.4,Wolves,74,2.76,71,3.45,72,3.40,69,3.72,68,2.32
D,487,Aït-Nouri,4.5,4.5,Wolves,78,1.54,68,2.43,56,2.22,56,2.23,56,0.92
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,4.0,4.0,Wolves,4,0.12,7,0.24,7,0.29,8,0.32,10,0.21
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.5,5.5,Wolves,25,1.10,21,1.10,17,0.90,18,1.02,17,0.74
G,492,Šarkić,4.0,4.0,Wolves,1,0.02,1,0.06,2,0.08,3,0.12,3,0.12
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,16,0.70,42,1.57,43,1.35,45,2.21,43,1.78
D,494,Mosquera,4.0,4.0,Wolves,0,0.01,0,0.02,0,0.01,0,0.02,1,0.03
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,3,0.22,3,0.18,4,0.30,4,0.28,6,0.41
G,497,Adrián,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.02,0,0.02
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,5,0.18,4,0.19,3,0.14,2,0.07,1,0.03
D,501,Phillips,4.0,4.0,Liverpool,15,0.62,12,0.67,9,0.45,7,0.32,1,0.04
G,502,Carson,4.0,4.0,Man City,1,0.02,1,0.04,1,0.07,1,0.05,1,0.07
M,503,Moutinho,4.9,4.9,Wolves,39,1.17,76,2.55,74,2.52,73,2.70,73,1.93
D,504,Malacia,4.4,4.4,Man Utd,63,1.30,55,2.12,46,1.58,50,1.64,46,1.77
M,505,Rothwell,5.0,5.0,Bournemouth,0,0.00,0,0.00,0,0.00,1,0.03,8,0.34
M,506,Adams,5.0,5.0,Leeds,79,2.03,76,2.05,73,2.23,71,1.98,72,2.26
D,507,Niakhaté,4.5,4.5,Nott'm Forest,24,0.72,66,1.43,69,1.00,68,2.88,65,1.62
M,508,Sinisterra,6.5,6.5,Leeds,28,1.19,51,2.08,63,2.97,63,2.62,63,3.18
M,509,Downes,4.5,4.5,West Ham,9,0.36,10,0.40,11,0.44,13,0.48,14,0.57
D,510,Hickey,5.0,5.0,Brentford,74,2.52,74,3.16,70,2.29,70,2.70,68,2.21
D,511,Richards,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,512,Aribo,5.5,5.5,Southampton,46,2.05,48,2.18,45,1.79,44,1.96,47,2.41
D,513,Lenglet,4.9,4.9,Spurs,23,1.09,30,1.42,40,1.43,50,2.35,39,0.76
M,514,C.Doucouré,5.0,5.0,Crystal Palace,77,2.31,72,1.71,69,2.14,68,1.90,67,1.94
M,515,Lewis-Potter,5.4,5.4,Brentford,10,0.48,12,0.65,10,0.46,13,0.72,13,0.66
D,516,Collins,4.5,4.5,Wolves,82,1.63,78,2.86,77,3.18,73,3.06,72,1.13
G,517,Strakosha,4.5,4.5,Brentford,1,0.02,1,0.06,3,0.10,2,0.08,4,0.15
G,518,Hennessey,4.0,4.0,Nott'm Forest,1,0.04,3,0.10,3,0.12,4,0.16,4,0.15
M,519,Eriksen,6.4,6.4,Man Utd,66,2.39,56,2.63,50,2.17,47,1.98,47,2.05
D,520,Koulibaly,5.6,5.6,Chelsea,85,3.75,80,4.01,78,3.62,78,3.77,77,3.67
M,521,Francois,4.5,4.5,Fulham,12,0.57,11,0.47,14,0.63,14,0.58,16,0.65
