Pos,ID,Name,BV,SV,Team,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,159,J.Ayew,5.2,5.2,Crystal Palace,70,3.14,59,2.44,54,2.85,57,2.51,57,2.97
M,160,Zaha,7.2,7.2,Crystal Palace,18,1.07,59,2.74,81,4.95,79,3.96,79,4.84
M,161,Schlupp,4.7,4.7,Crystal Palace,57,2.34,54,1.98,51,2.26,50,1.97,50,2.22
G,162,Butland,4.4,4.4,Man Utd,1,0.06,2,0.08,2,0.09,3,0.27,3,0.15
M,163,Hughes,4.8,4.8,Crystal Palace,33,1.39,29,1.16,26,1.21,29,1.19,30,1.35
M,164,Riedewald,4.2,4.2,Crystal Palace,1,0.05,0,0.00,2,0.07,2,0.07,2,0.10
D,165,Andersen,4.5,4.5,Crystal Palace,85,3.21,83,2.21,81,3.70,80,2.87,78,3.70
F,166,Edouard,5.0,5.0,Crystal Palace,62,3.10,62,2.67,55,3.00,53,2.53,51,2.81
D,167,Guéhi,4.5,4.5,Crystal Palace,87,3.08,83,2.09,79,3.43,80,2.71,80,3.56
F,168,Mateta,5.1,5.1,Crystal Palace,20,1.27,14,0.80,15,1.09,17,1.04,20,1.36
M,169,Eze,5.6,5.6,Crystal Palace,70,3.52,69,2.94,67,3.61,65,2.97,63,3.41
D,170,Mitchell,4.4,4.4,Crystal Palace,81,3.04,80,2.14,76,3.44,74,2.67,71,3.32
M,171,Olise,5.5,5.5,Crystal Palace,77,3.59,71,2.90,68,3.63,67,2.98,68,3.61
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,175,Johnstone,4.4,4.4,Crystal Palace,84,3.53,79,2.90,75,3.39,69,2.85,68,3.10
G,176,Begović,3.9,3.9,Everton,1,0.05,1,0.05,2,0.07,3,0.13,2,0.10
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.2,4.2,Everton,40,1.42,65,1.62,64,1.47,61,2.24,62,2.96
M,179,Townsend,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,180,Keane,4.2,4.2,Everton,81,2.53,80,1.76,76,1.54,79,2.65,75,3.35
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.4,4.4,Everton,89,3.38,89,3.12,88,3.07,87,3.42,88,3.83
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,75,2.77,74,2.37,71,2.21,70,2.48,70,3.04
M,186,Iwobi,4.9,4.9,Everton,78,2.91,79,2.60,75,2.39,74,2.67,71,3.10
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,3,0.11,3,0.09,4,0.12,14,0.54,6,0.26
M,189,Gray,5.2,5.2,Everton,41,2.01,40,1.68,43,1.69,44,2.01,44,2.51
M,190,Davies,4.9,4.9,Everton,12,0.53,11,0.47,14,0.58,16,0.72,15,0.73
F,191,Calvert-Lewin,7.9,7.9,Everton,72,3.54,75,3.06,75,2.90,70,3.18,70,4.09
D,192,Holgate,4.2,4.2,Everton,17,0.49,9,0.21,11,0.24,16,0.50,11,0.42
D,193,Godfrey,4.3,4.3,Everton,47,1.54,43,1.04,44,0.99,49,1.68,45,2.02
D,194,Mykolenko,4.1,4.1,Everton,59,1.85,55,1.23,54,1.12,52,1.76,52,2.30
M,195,Gordon,5.1,5.1,Newcastle,24,1.56,25,1.35,21,2.52,20,1.35,22,1.14
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,3.9,3.9,Everton,17,0.58,10,0.27,11,0.28,13,0.45,12,0.52
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.2,4.2,Everton,85,2.49,83,1.67,79,1.47,77,2.46,77,3.33
M,200,Cairney,4.7,4.7,Fulham,16,1.50,16,0.85,18,0.87,18,0.90,25,1.03
D,201,Ream,4.6,4.6,Fulham,86,2.84,84,2.67,82,2.64,82,2.97,83,1.39
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,204,Kebano,5.4,5.4,Fulham,21,2.04,16,0.94,11,0.59,11,0.63,14,0.71
M,205,De Cordova-Reid,5.4,5.4,Fulham,52,3.91,49,2.36,39,1.76,40,1.84,39,1.53
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.4,4.4,Fulham,80,2.72,79,2.69,79,2.63,76,2.88,74,1.28
F,210,Mitrović,6.6,6.6,Fulham,0,0.00,0,0.00,77,3.88,77,3.94,77,3.10
M,211,Reed,4.3,4.3,Fulham,72,4.03,71,2.35,67,2.17,64,2.15,65,1.86
M,212,Wilson,5.7,5.7,Fulham,35,3.21,36,2.20,41,2.22,43,2.35,41,1.82
G,213,Rodák,4.3,4.3,Fulham,3,0.19,2,0.08,2,0.09,6,0.24,5,0.16
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,75,2.71,76,2.75,75,2.64,75,2.95,73,1.32
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,84,2.84,81,2.74,81,2.71,79,2.99,79,1.37
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,4.9,4.9,Fulham,85,4.52,83,2.77,81,2.53,77,2.49,70,1.89
D,221,Cooper,4.4,4.4,Leeds,68,2.11,62,0.95,58,1.46,58,1.45,55,1.57
D,222,Ayling,4.5,4.5,Leeds,33,1.21,32,0.58,32,0.96,34,1.01,36,1.19
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,3,0.20,6,0.31,10,0.45,17,0.70,16,0.69
M,225,Rodrigo,6.3,6.3,Leeds,61,3.54,59,2.29,57,2.88,55,2.77,53,3.05
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,1,0.04
F,227,Bamford,7.1,7.1,Leeds,60,3.42,70,2.72,67,3.44,65,3.28,63,3.60
D,228,Llorente,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,85,2.65,83,1.24,80,2.00,76,1.91,76,2.16
M,231,James,5.9,5.9,Fulham,61,4.81,60,3.19,14,0.86,15,0.91,16,0.79
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.7,5.7,Leeds,76,3.40,75,2.46,70,2.90,70,2.84,65,2.99
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,23,0.86,17,0.41,16,0.51,21,0.66,20,0.72
G,236,Klaesson,3.8,3.8,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,237,Greenwood,4.0,4.0,Leeds,19,0.87,19,0.76,18,0.80,17,0.74,16,0.78
G,238,Meslier,4.5,4.5,Leeds,82,3.16,85,2.91,83,3.00,81,2.93,80,2.98
D,239,Firpo,4.5,4.5,Leeds,53,1.84,47,0.88,45,1.29,43,1.21,43,1.40
M,240,Summerville,4.2,4.2,Leeds,49,2.42,42,1.59,39,1.80,35,1.64,37,1.88
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.7,4.7,Leeds,58,2.01,58,0.96,59,1.65,58,1.59,56,1.76
M,245,Roca,4.8,4.8,Leeds,77,2.62,75,2.04,74,2.39,72,2.32,71,2.45
M,246,Aaronson,5.3,5.3,Leeds,52,2.40,46,1.68,43,1.88,41,1.79,45,2.13
M,247,Gyabi,4.2,4.2,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,53,2.04,69,2.20,66,1.48,64,1.24,63,2.07
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,2,0.05,2,0.08
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,13,0.54,17,0.70,17,0.67,18,0.69,20,0.81
D,253,Vestergaard,3.8,3.8,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,254,Ward,3.9,3.9,Leicester,0,0.00,2,0.08,3,0.10,4,0.12,4,0.15
F,255,Vardy,9.1,9.1,Leicester,57,3.39,65,3.51,61,3.18,60,2.67,59,3.34
D,256,Ricardo,4.2,4.2,Leicester,6,0.32,25,1.07,40,1.31,45,1.23,43,1.87
D,257,Amartey,4.0,4.0,Leicester,11,0.43,10,0.35,8,0.22,10,0.24,10,0.37
D,258,Castagne,4.3,4.3,Leicester,86,3.59,79,2.73,76,1.93,74,1.61,69,2.54
M,259,Tielemans,6.1,6.1,Leicester,75,3.00,74,2.63,75,2.50,72,2.23,71,2.63
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.0,8.0,Leicester,84,4.75,79,4.04,78,3.68,77,3.10,76,4.04
F,262,Iheanacho,5.9,5.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,6,0.39
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,71,3.95,73,3.69,73,3.41,73,2.97,73,3.75
M,265,Ndidi,4.8,4.8,Leicester,30,1.08,35,1.18,36,1.16,35,1.08,36,1.21
M,266,Dewsbury-Hall,4.9,4.9,Leicester,40,1.81,41,1.70,44,1.73,42,1.55,41,1.79
D,267,Söyüncü,4.2,4.2,Leicester,48,1.93,39,1.30,39,0.94,44,0.91,42,1.45
D,268,Justin,4.1,4.1,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,47,1.66,36,1.29,37,1.25,38,1.23,38,1.36
D,270,Thomas,3.9,3.9,Leicester,10,0.41,10,0.35,9,0.27,9,0.24,11,0.40
F,271,Daka,5.6,5.6,Leicester,41,2.41,33,1.88,37,1.96,34,1.64,35,2.04
D,272,W.Fofana,4.3,4.3,Chelsea,84,1.98,76,3.26,73,3.74,70,3.28,64,2.30
D,273,Brunt,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,274,Milner,4.4,4.4,Liverpool,7,0.88,7,0.41,8,0.43,10,0.56,10,0.58
M,275,Henderson,5.3,5.3,Liverpool,56,4.81,58,2.39,53,2.13,56,2.32,54,2.29
D,276,Matip,5.9,5.9,Liverpool,13,1.08,11,0.46,14,0.54,18,0.76,19,0.84
M,277,Thiago,5.1,5.1,Liverpool,72,5.27,68,2.46,66,2.29,65,2.32,64,2.35
M,278,Chamberlain,4.9,4.9,Liverpool,5,0.80,3,0.23,3,0.22,4,0.26,4,0.30
F,279,Firmino,8.0,8.0,Liverpool,6,0.84,10,0.70,14,0.93,15,1.08,16,1.10
D,280,Van Dijk,6.6,6.6,Liverpool,86,7.68,83,3.66,80,3.02,77,3.22,76,3.43
G,281,Alisson,5.4,5.4,Liverpool,89,7.83,88,3.87,88,3.59,87,3.72,86,3.82
M,282,Fabinho,5.2,5.2,Liverpool,58,4.10,61,2.09,61,1.99,58,1.96,59,2.06
M,283,Salah,13.0,12.9,Liverpool,80,13.25,80,6.34,79,5.78,78,5.97,76,5.89
D,284,Robertson,6.8,6.8,Liverpool,76,7.82,78,3.94,76,3.31,74,3.54,75,3.83
D,285,Alexander-Arnold,7.5,7.4,Liverpool,85,10.10,82,4.74,80,4.01,79,4.33,78,4.52
D,286,Gomez,4.3,4.3,Liverpool,10,0.81,13,0.49,15,0.52,19,0.71,21,0.88
M,287,Keita,4.7,4.7,Liverpool,12,1.26,19,0.98,22,1.11,23,1.16,24,1.23
F,288,Diogo Jota,8.9,8.9,Liverpool,52,6.39,53,3.16,51,3.03,47,2.97,51,3.13
G,289,Kelleher,4.0,4.0,Liverpool,1,0.06,2,0.08,2,0.09,3,0.11,3,0.15
D,290,Konaté,4.8,4.8,Liverpool,75,6.13,80,3.18,77,2.63,74,2.77,71,2.91
M,291,Jones,4.9,4.9,Liverpool,38,3.40,29,1.33,32,1.39,32,1.40,30,1.33
D,292,Tsimikas,4.3,4.3,Liverpool,15,1.60,12,0.64,14,0.68,14,0.72,14,0.73
M,293,Luis Díaz,7.8,7.8,Liverpool,33,4.42,37,2.40,44,2.56,43,2.68,42,2.61
M,294,Elliott,4.8,4.8,Liverpool,10,1.18,9,0.51,10,0.55,11,0.61,12,0.62
D,295,N.Williams,3.8,3.8,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,3,0.12
M,296,Carvalho,5.1,5.1,Liverpool,3,0.50,2,0.21,0,0.00,2,0.20,2,0.22
F,297,Darwin,8.6,8.6,Liverpool,47,7.10,44,3.16,39,2.69,40,2.87,38,2.77
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,4.7,4.7,Man City,52,5.27,56,2.79,55,2.77,54,4.54,54,2.42
M,300,Gündogan,7.3,7.3,Man City,53,5.92,54,3.33,52,2.74,52,5.08,51,2.53
M,301,De Bruyne,12.1,12.1,Man City,71,9.88,66,5.07,68,4.46,63,7.78,64,4.02
D,302,Stones,5.5,5.5,Man City,66,7.28,62,3.41,57,3.09,57,5.25,59,2.89
M,303,Mahrez,7.3,7.3,Man City,58,8.57,57,4.59,52,3.61,51,6.67,53,3.52
M,304,Sterling,9.7,9.7,Chelsea,60,2.86,57,3.64,57,4.14,52,4.88,56,3.14
M,305,Grealish,7.3,7.3,Man City,65,7.81,67,4.37,63,3.56,62,6.56,60,3.22
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,89,8.54,87,4.11,86,4.13,87,7.59,87,3.90
D,308,Aké,5.0,5.0,Man City,17,1.81,40,2.17,66,3.52,64,5.71,62,2.99
D,309,Laporte,5.6,5.6,Man City,58,6.35,48,2.70,38,2.11,39,3.66,41,2.05
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.7,6.7,Man City,51,5.17,51,2.74,52,2.46,55,4.86,52,2.37
D,312,Dias,6.0,6.0,Man City,76,8.07,72,3.80,69,3.57,71,6.16,70,3.25
D,313,Zinchenko,5.2,5.2,Arsenal,77,3.62,75,2.57,74,3.21,73,3.76,70,3.86
M,314,Foden,8.0,8.0,Man City,38,5.80,45,3.70,52,3.54,52,6.58,51,3.33
M,315,Rodri,5.6,5.6,Man City,77,6.66,78,3.58,76,3.13,74,5.62,75,2.94
M,316,Palmer,4.2,4.2,Man City,5,0.67,5,0.34,7,0.42,8,0.94,9,0.54
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.3,12.3,Man City,75,13.34,72,7.27,70,5.70,69,10.36,70,5.33
F,319,Álvarez,6.0,6.0,Man City,36,3.85,34,1.97,36,1.81,39,3.66,39,1.86
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,80,1.95,77,2.12,73,2.14,70,1.76,70,1.82
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.07,3,0.13,4,0.19,3,0.24,3,0.15
M,325,Phillips,4.8,4.8,Man City,12,1.02,12,0.56,14,0.58,14,1.16,16,0.64
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,89,7.01,88,3.53,88,4.01,87,7.31,86,3.93
D,328,Jones,3.8,3.8,Man Utd,1,0.07,1,0.04,1,0.05,1,0.09,2,0.07
D,329,Varane,4.8,4.8,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,330,Maguire,4.7,4.7,Man Utd,40,2.63,44,1.52,48,2.25,50,3.93,51,2.42
M,331,Fred,5.1,5.1,Man Utd,14,1.26,13,0.62,10,0.52,12,1.16,13,0.67
D,332,Shaw,5.1,5.1,Man Utd,82,5.54,80,2.86,79,3.89,76,6.38,77,3.89
M,333,Fernandes,9.4,9.4,Man Utd,84,9.13,83,4.55,81,5.23,82,9.82,80,5.63
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.1,6.9,Man Utd,78,9.93,78,4.99,76,5.76,74,10.37,76,6.31
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,79,4.84,79,2.58,76,3.40,74,5.48,75,3.38
M,338,McTominay,4.9,4.9,Man Utd,7,0.55,8,0.32,18,0.78,20,1.60,21,0.90
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,45,5.05,43,2.44,41,2.69,40,4.92,42,2.92
D,341,Wan-Bissaka,4.3,4.3,Man Utd,46,3.22,49,1.78,47,2.27,47,3.90,47,2.31
D,342,Dalot,4.7,4.7,Man Utd,72,5.08,70,2.58,71,3.57,71,6.05,67,3.42
D,343,B.Williams,3.8,3.8,Man Utd,3,0.22,2,0.08,3,0.14,5,0.37,4,0.15
M,344,Elanga,4.6,4.6,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,345,Martial,6.3,6.3,Man Utd,47,5.39,48,2.75,49,3.16,46,5.66,44,3.10
M,346,Andreas,4.4,4.4,Fulham,81,6.19,81,4.30,74,3.46,73,3.53,73,2.71
M,347,Pellistri,4.3,4.3,Man Utd,5,0.67,3,0.26,4,0.29,4,0.62,4,0.35
G,348,Heaton,3.8,3.8,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,349,Shelvey,4.8,4.8,Nott'm Forest,12,0.49,9,0.42,8,0.31,9,0.35,9,0.36
D,350,Ritchie,4.2,4.2,Newcastle,1,0.07,0,0.00,1,0.16,1,0.09,2,0.08
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,355,Dubravka,4.1,4.1,Newcastle,0,0.00,2,0.07,4,0.31,3,0.11,3,0.12
F,356,Wilson,6.9,6.9,Newcastle,41,3.12,38,2.37,42,5.72,39,3.04,39,2.20
D,357,Trippier,6.2,6.0,Newcastle,84,5.33,82,3.09,81,7.29,78,4.41,77,2.81
D,358,Burn,4.5,4.5,Newcastle,79,4.28,80,2.54,80,6.02,78,3.69,76,2.46
M,359,Fraser,5.2,5.2,Newcastle,3,0.24,4,0.28,3,0.45,4,0.31,3,0.20
D,360,Lascelles,4.3,4.3,Newcastle,10,0.44,11,0.34,16,1.11,18,0.80,18,0.57
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,3.9,3.9,Newcastle,1,0.05,1,0.05,2,0.15,2,0.08,2,0.07
D,363,Manquillo,4.2,4.2,Newcastle,4,0.20,5,0.17,7,0.55,8,0.35,9,0.33
D,364,Krafth,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,365,Murphy,4.1,4.1,Newcastle,48,2.75,36,1.78,32,3.38,31,1.84,29,1.38
D,366,Schär,5.1,5.1,Newcastle,82,4.83,80,2.76,75,6.28,72,3.80,72,2.53
D,367,Targett,4.7,4.7,Newcastle,18,1.03,15,0.59,18,1.54,21,1.08,21,0.81
M,368,Saint-Maximin,6.1,6.1,Newcastle,0,0.00,1,0.11,28,3.33,46,2.96,51,2.50
M,369,Almirón,5.4,5.4,Newcastle,52,2.95,58,2.69,56,5.66,55,3.11,54,2.33
M,370,S.Longstaff,4.3,4.3,Newcastle,55,2.39,67,2.33,63,4.70,57,2.38,60,2.03
M,371,Joelinton,6.0,6.0,Newcastle,76,3.94,75,3.00,71,6.22,67,3.23,66,2.35
D,372,Lewis,4.4,4.4,Newcastle,1,0.05,2,0.05,1,0.07,2,0.10,3,0.11
M,373,Willock,4.7,4.7,Newcastle,68,3.70,67,2.89,64,6.06,64,3.38,59,2.42
M,374,Bruno Guimarães,5.5,5.5,Newcastle,84,3.63,81,2.76,80,5.87,78,3.20,77,2.49
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.4,5.4,Newcastle,89,4.35,88,3.40,86,7.04,87,3.90,87,3.38
D,377,Botman,4.5,4.5,Newcastle,81,4.37,82,2.58,78,5.92,78,3.63,77,2.47
M,378,Arter,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,379,Cook,4.3,4.3,Nott'm Forest,43,1.13,18,0.72,20,0.44,23,0.51,24,0.71
F,380,Lyle Taylor,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,381,Colback,4.1,4.1,Nott'm Forest,1,0.06,3,0.16,5,0.22,6,0.27,6,0.27
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.2,4.2,Nott'm Forest,2,0.10,0,0.00,0,0.00,0,0.00,0,0.00
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,3,0.12,16,0.69,26,0.91,30,1.06,28,1.05
D,388,Worrall,4.2,4.2,Nott'm Forest,68,1.71,52,1.97,53,1.04,52,1.00,51,1.43
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,4.6,4.6,Nott'm Forest,4,0.26,3,0.21,2,0.17,3,0.19,5,0.31
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,394,Johnson,5.6,5.6,Nott'm Forest,81,3.17,76,3.76,73,2.65,72,2.79,71,2.77
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.6,5.6,Nott'm Forest,36,1.78,58,3.52,61,2.56,60,2.69,59,2.73
G,398,Henderson,4.6,4.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,4,0.17
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,400,Walcott,4.8,4.8,Southampton,58,2.23,56,2.58,54,2.72,54,2.10,52,2.22
G,401,McCarthy,4.3,4.3,Southampton,86,2.98,83,3.26,82,3.41,82,2.83,82,2.85
M,402,Romeu,4.8,4.8,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Redmond,5.3,5.3,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,404,Stephens,4.3,4.3,Bournemouth,77,2.41,78,1.92,74,2.01,75,1.55,75,2.18
M,405,S.Armstrong,4.7,4.7,Southampton,22,0.98,18,0.92,20,1.11,19,0.89,21,1.02
M,406,Elyounoussi,5.1,5.1,Southampton,59,2.27,53,2.50,54,2.79,51,2.03,53,2.29
M,407,Ward-Prowse,6.2,6.2,Southampton,70,2.21,85,3.32,84,3.57,84,2.66,82,2.87
F,408,A.Armstrong,5.3,5.3,Southampton,38,1.63,34,1.75,32,1.75,33,1.47,33,1.59
D,409,Walker-Peters,4.4,4.4,Southampton,83,1.59,79,2.55,80,2.96,75,1.34,75,1.61
D,410,Bednarek,4.2,4.2,Southampton,83,1.57,80,2.56,75,2.82,71,1.36,72,1.54
F,411,Adams,6.0,6.0,Southampton,48,1.93,73,3.28,71,3.46,71,2.67,69,2.87
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.4,4.4,Southampton,3,0.08,3,0.10,2,0.07,4,0.11,1,0.05
D,414,Valery,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.2,4.2,Southampton,19,0.76,16,0.66,18,0.76,21,0.81,22,0.83
D,417,Perraud,4.1,4.1,Southampton,49,1.23,59,2.27,54,2.44,59,1.34,56,1.52
M,418,Djenepo,5.0,5.0,Southampton,7,0.36,4,0.30,7,0.39,4,0.28,5,0.33
D,419,Livramento,4.4,4.4,Southampton,0,0.00,2,0.08,8,0.34,8,0.21,10,0.28
