Pos,ID,Name,BV,SV,Team,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
G,424,Caballero,3.9,3.9,Southampton,0,0.01,0,0.01,0,0.01,0,0.01,0,0.01,0,0.00,1,0.02
G,425,Lloris,5.4,5.4,Spurs,89,3.31,88,3.40,86,3.08,86,3.89,86,3.38,85,3.73,85,3.44
G,426,Forster,3.9,3.9,Spurs,1,0.03,2,0.07,4,0.15,4,0.17,3,0.12,4,0.18,5,0.20
F,427,Kane,11.7,11.7,Spurs,86,4.43,82,5.02,80,4.21,79,5.52,79,4.68,79,5.42,76,5.05
M,428,Son,11.6,11.6,Spurs,72,3.48,69,3.90,69,3.35,68,4.55,67,3.83,69,4.54,67,4.27
D,429,Doherty,4.6,4.6,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,430,Dier,5.1,5.1,Spurs,87,2.19,81,2.43,81,1.70,80,3.55,81,2.52,80,3.33,79,2.79
M,431,Lucas Moura,5.8,5.8,Spurs,0,0.00,16,0.88,16,0.82,14,0.86,12,0.67,11,0.71,10,0.63
D,432,Davies,4.7,4.7,Spurs,3,0.09,17,0.60,30,0.73,39,1.91,49,1.69,50,2.22,51,1.96
M,433,Højbjerg,5.4,5.4,Spurs,86,2.45,84,2.58,82,2.31,80,2.81,81,2.51,80,2.82,81,2.69
M,434,Winks,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,435,Sánchez,4.2,4.2,Spurs,28,0.85,24,0.84,22,0.56,16,0.71,13,0.41,15,0.63,16,0.58
D,436,R.Sessegnon,4.4,4.4,Spurs,0,0.00,7,0.33,14,0.49,26,1.47,42,1.82,42,2.33,41,2.02
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,439,Tanganga,3.8,3.8,Spurs,9,0.29,5,0.17,4,0.12,4,0.17,3,0.09,3,0.12,2,0.08
M,440,Bentancur,5.3,5.3,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Skipp,4.3,4.3,Spurs,64,1.79,61,1.81,53,1.49,46,1.57,40,1.29,42,1.45,41,1.36
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,4.9,4.9,Spurs,87,1.95,83,2.23,80,1.48,80,3.26,80,2.26,77,2.98,77,2.52
M,444,Bissouma,4.7,4.7,Spurs,7,0.23,15,0.53,28,0.88,44,1.58,54,1.75,51,1.80,53,1.80
D,445,Emerson Royal,4.8,4.8,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,5,0.20,23,1.17,40,1.78
M,446,Kulusevski,7.8,7.8,Spurs,57,2.28,57,2.55,56,2.23,57,2.96,55,2.47,55,2.80,54,2.64
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.3,5.3,Spurs,80,2.86,66,2.99,60,2.01,51,3.24,44,2.06,39,2.38,38,2.08
M,449,White,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,450,Sarr,4.2,4.2,Spurs,21,0.88,19,0.86,16,0.71,12,0.62,8,0.40,8,0.39,8,0.39
G,451,Austin,3.9,3.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,452,Devine,4.3,4.3,Spurs,0,0.00,0,0.02,0,0.01,0,0.01,0,0.00,0,0.01,0,0.02
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.4,8.4,Spurs,41,1.92,46,2.35,46,2.12,47,2.67,46,2.35,44,2.51,46,2.56
G,455,Fabianski,4.9,4.9,West Ham,88,3.68,87,3.22,87,6.64,86,3.28,85,3.35,85,3.65,84,3.39
D,456,Ogbonna,4.4,4.4,West Ham,48,1.66,51,1.30,50,2.48,48,1.33,46,1.46,54,2.12,51,1.69
D,457,Cresswell,4.7,4.7,West Ham,57,2.26,59,1.74,56,3.12,56,1.75,52,1.81,51,2.36,52,1.98
F,458,Antonio,7.0,7.0,West Ham,44,2.17,43,2.05,45,3.78,46,2.16,43,2.00,43,2.44,45,2.25
D,459,Dawson,4.8,4.8,Wolves,84,2.89,83,3.51,78,1.74,76,2.79,77,1.57,77,3.46,76,1.38
M,460,Lanzini,5.0,5.0,West Ham,5,0.28,7,0.38,7,0.75,10,0.55,10,0.54,12,0.70,10,0.56
D,461,Zouma,4.4,4.4,West Ham,85,3.09,79,2.10,77,4.01,76,2.18,74,2.44,75,3.17,75,2.60
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.0,4.0,West Ham,62,2.25,67,1.79,67,3.47,64,1.82,67,2.16,65,2.73,65,2.25
M,464,Benrahma,5.5,5.5,West Ham,58,3.17,58,2.95,56,5.09,54,2.79,54,2.74,56,3.55,55,3.06
M,465,Bowen,8.0,8.0,West Ham,82,3.86,77,3.36,75,5.82,74,3.27,74,3.24,73,4.07,74,3.53
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,4.7,4.7,West Ham,86,2.63,83,2.37,81,4.47,78,2.28,78,2.32,77,2.61,77,2.37
M,468,Soucek,5.0,5.0,West Ham,73,2.70,70,2.43,73,4.63,72,2.50,70,2.44,69,2.89,69,2.56
M,469,Fornals,4.9,4.9,West Ham,28,1.38,30,1.38,31,2.62,33,1.48,36,1.60,35,1.84,35,1.66
D,470,Diop,4.3,4.3,Fulham,23,0.83,26,0.69,32,1.19,35,1.34,35,1.22,35,1.34,34,0.64
D,471,Johnson,4.4,4.4,West Ham,9,0.28,8,0.21,9,0.49,10,0.29,14,0.46,12,0.46,13,0.46
D,472,Aguerd,4.8,4.8,West Ham,45,1.64,51,1.36,50,2.58,51,1.44,52,1.67,48,2.02,47,1.64
G,473,Areola,4.3,4.3,West Ham,2,0.07,3,0.10,3,0.25,4,0.14,5,0.18,5,0.21,6,0.25
D,474,Boly,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.06
D,475,Coady,4.8,4.8,Everton,8,0.24,11,0.32,14,0.44,18,0.38,19,0.39,0,0.00,20,0.78
F,476,Jiménez,6.6,6.6,Wolves,10,0.67,11,0.78,12,0.69,12,0.78,14,0.74,16,1.08,15,0.75
D,477,Jonny,4.3,4.3,Wolves,67,2.42,71,3.08,69,1.63,70,2.60,66,1.43,67,3.07,66,1.29
G,478,Sá,5.0,5.0,Wolves,89,3.66,88,3.97,88,3.24,87,3.63,86,3.13,87,3.97,87,3.13
M,479,Dendoncker,4.7,4.7,Aston Villa,48,1.67,32,1.29,17,0.61,17,0.68,16,0.65,18,0.64,17,0.65
M,480,Neves,5.2,5.2,Wolves,79,2.84,76,2.92,79,2.36,74,2.72,74,2.22,74,2.89,73,2.08
M,481,Hwang,5.7,5.7,Wolves,45,2.20,32,1.72,36,1.56,33,1.75,32,1.42,33,1.78,37,1.51
D,482,Semedo,5.0,5.0,Wolves,83,2.74,60,2.49,60,1.36,75,2.65,75,1.48,74,3.17,74,1.38
M,483,Podence,5.2,5.2,Wolves,40,2.02,42,2.24,38,1.65,42,2.16,39,1.67,39,2.10,40,1.61
D,484,Kilman,4.3,4.3,Wolves,86,2.75,80,3.14,77,1.60,78,2.63,77,1.44,76,3.16,76,1.31
M,485,Cundle,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,486,Neto,4.9,4.9,Wolves,27,1.50,29,1.64,29,1.35,30,1.64,35,1.53,34,1.91,29,1.28
D,487,Aït-Nouri,4.1,4.1,Wolves,0,0.01,1,0.05,3,0.09,3,0.11,3,0.09,2,0.11,3,0.10
F,488,Fabio Silva,5.5,5.5,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,489,Toti,3.8,3.8,Wolves,24,0.84,25,1.07,24,0.59,19,0.68,23,0.51,21,0.94,24,0.49
M,490,Chiquinho,5.0,5.0,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,491,Adama,5.4,5.4,Wolves,31,1.55,30,1.57,31,1.35,36,1.80,35,1.47,33,1.74,34,1.40
G,492,Šarkić,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,493,Gibbs-White,5.5,5.5,Nott'm Forest,83,2.68,81,3.03,75,2.81,76,3.64,76,2.58,74,2.64,72,2.77
D,494,Mosquera,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,495,Matthews,4.0,4.0,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,496,Plange,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,497,Adrián,3.8,3.8,Liverpool,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.01,0,0.01
D,498,R.Williams,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,499,Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,500,Van den Berg,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,501,Phillips,3.8,3.8,Liverpool,0,0.00,0,0.00,0,0.04,1,0.03,1,0.04,1,0.04,1,0.05
G,502,Carson,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00
M,503,Moutinho,4.6,4.6,Wolves,19,0.96,23,1.17,22,0.97,25,1.22,23,1.00,24,1.22,23,0.98
D,504,Malacia,4.2,4.2,Man Utd,0,0.00,43,1.46,39,2.98,38,1.48,32,1.61,29,2.51,29,1.44
M,505,Rothwell,4.9,4.9,Bournemouth,50,2.15,49,2.02,47,2.09,44,1.75,44,1.76,42,1.64,45,1.79
M,506,Adams,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,9,0.26
D,507,Niakhaté,4.3,4.3,Nott'm Forest,8,0.15,47,1.06,75,1.79,74,2.78,73,1.35,68,1.24,72,1.91
M,508,Sinisterra,6.5,6.5,Leeds,69,3.28,66,3.60,64,3.17,63,2.19,63,2.78,61,2.73,59,2.80
M,509,Downes,4.2,4.2,West Ham,9,0.39,13,0.55,15,1.18,17,0.68,15,0.62,16,0.69,19,0.78
D,510,Hickey,4.9,4.9,Brentford,79,2.82,78,2.08,75,3.59,73,1.43,69,2.71,68,1.82,66,1.45
D,511,Richards,4.4,4.4,Nott'm Forest,0,0.01,1,0.03,1,0.04,3,0.10,3,0.09,3,0.09,3,0.11
M,512,Aribo,5.0,5.0,Southampton,8,0.41,7,0.46,12,0.56,9,0.50,11,0.57,12,0.55,12,0.59
D,513,Lenglet,4.8,4.8,Spurs,63,1.65,70,2.11,64,1.39,63,2.79,54,1.75,54,2.26,53,1.93
M,514,C.Doucouré,5.0,5.0,Crystal Palace,80,2.64,78,2.34,77,2.43,75,2.08,72,2.45,72,2.17,73,2.52
M,515,Lewis-Potter,5.2,5.2,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,3,0.20,11,0.53,21,0.95
D,516,Collins,4.3,4.3,Wolves,10,0.34,21,0.86,25,0.61,24,0.88,24,0.54,25,1.10,25,0.51
G,517,Strakosha,4.3,4.3,Brentford,2,0.07,3,0.10,3,0.14,5,0.17,4,0.17,3,0.10,4,0.13
G,518,Hennessey,3.9,3.9,Nott'm Forest,0,0.02,0,0.00,1,0.02,0,0.00,0,0.00,0,0.00,0,0.01
M,519,Eriksen,6.2,6.2,Man Utd,0,0.00,44,2.21,45,4.82,43,2.28,44,2.65,43,4.79,42,2.65
D,520,Koulibaly,5.5,5.5,Chelsea,0,0.00,0,0.00,6,0.16,18,0.77,40,2.12,58,2.58,61,2.19
M,521,Francois,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,522,Spence,4.1,4.1,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,523,Toffolo,4.3,4.3,Nott'm Forest,32,0.67,31,0.92,33,1.02,32,1.43,32,0.82,29,0.75,29,0.98
M,524,O'Brien,4.7,4.7,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,525,Augustinsson,4.3,4.3,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,526,Mee,5.1,5.1,Brentford,87,3.24,85,2.31,83,4.24,82,1.64,82,3.37,81,2.18,80,1.72
M,527,Lingard,5.4,5.4,Nott'm Forest,7,0.38,9,0.48,19,0.93,15,0.88,14,0.69,14,0.70,16,0.82
F,528,Mara,5.3,5.3,Southampton,36,1.46,31,1.79,26,1.17,17,0.97,16,0.95,19,0.92,19,1.00
F,529,Scamacca,6.6,6.6,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,530,Richards,4.4,4.4,Crystal Palace,11,0.50,14,0.50,16,0.64,21,0.59,18,0.82,17,0.61,21,1.02
D,531,Vinagre,4.3,4.3,Everton,3,0.12,5,0.17,5,0.18,5,0.14,4,0.10,6,0.21,6,0.26
D,532,Mbabu,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,533,Martínez,4.5,4.5,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,534,McNeil,5.1,5.1,Everton,83,3.06,80,2.88,77,2.98,76,2.52,75,2.41,76,2.82,75,3.31
M,535,Tavernier,4.7,4.7,Bournemouth,72,3.03,71,2.90,67,3.07,65,2.52,67,2.54,66,2.47,66,2.56
M,536,Mangala,4.9,4.9,Nott'm Forest,48,1.48,40,1.38,38,1.34,30,1.22,32,1.12,32,1.14,33,1.20
D,537,Kesler Hayden,4.0,4.0,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,538,Young,4.3,4.3,Aston Villa,75,2.69,58,2.71,35,0.95,33,1.36,34,1.30,34,0.84,33,1.19
D,539,Hill,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,540,Stevens,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,541,Dervişoğlu,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,542,Scherpen,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,543,Clarke,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,544,Van Hecke,4.0,4.0,Brighton,0,0.00,12,0.56,9,0.77,6,0.29,5,0.33,5,0.45,6,0.22
D,545,Emerson,4.0,4.0,West Ham,31,1.30,27,0.92,29,1.82,28,0.98,31,1.17,33,1.53,32,1.26
M,546,Harris,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01,0,0.00
D,547,Drameh,4.0,4.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,548,Iversen,3.8,3.8,Leicester,87,3.62,86,3.29,84,3.57,85,3.23,83,2.95,82,2.91,81,3.25
M,549,Praet,4.8,4.8,Leicester,22,1.14,19,0.97,17,0.94,17,0.84,19,0.92,18,0.84,19,1.00
M,550,Amad,4.4,4.4,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,551,Iqbal,4.2,4.2,Man Utd,0,0.00,0,0.03,0,0.02,0,0.02,0,0.01,0,0.02,0,0.01
M,552,Anderson,4.3,4.3,Newcastle,11,0.49,13,0.60,13,0.65,14,0.61,13,1.06,12,0.61,12,0.49
M,553,Hammond,4.3,4.3,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,554,Bryan,5.0,5.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,555,Ashby,3.8,3.8,Newcastle,0,0.00,0,0.01,1,0.04,1,0.02,0,0.03,1,0.03,0,0.01
M,556,Coventry,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,557,Smith,3.9,3.9,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,558,Bueno,3.8,3.8,Wolves,5,0.23,18,0.83,20,0.64,13,0.56,13,0.43,14,0.66,13,0.41
D,559,Colwill,4.4,4.4,Brighton,0,0.00,74,3.44,71,5.88,70,3.62,69,3.59,66,5.16,67,2.39
M,560,Mills,4.3,4.3,Everton,3,0.16,1,0.04,1,0.06,1,0.06,2,0.11,2,0.11,2,0.11
M,561,Warrington,4.4,4.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,562,Solomon,4.9,4.9,Fulham,41,2.02,45,1.91,45,3.42,47,2.32,46,2.00,44,2.04,42,1.58
D,563,Chambers,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,564,Bajcetic,4.4,4.4,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,565,Gray,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.00,0,0.02
M,566,Hodge,4.3,4.3,Wolves,0,0.02,0,0.02,0,0.01,1,0.04,1,0.03,1,0.04,1,0.05
M,567,Ronan,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,568,Campbell,4.4,4.4,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,569,Garnacho,4.2,4.2,Man Utd,0,0.00,0,0.00,0,0.04,4,0.21,8,0.52,18,2.07,20,1.31
M,570,Garner,4.5,4.5,Everton,65,2.25,27,1.02,28,1.11,29,0.99,30,0.99,30,1.14,32,1.38
G,571,Randolph,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,1,0.03
M,572,Oko-Flex,4.4,4.4,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,573,Lewis,3.9,3.9,Man City,0,0.00,14,0.67,19,2.04,20,1.13,19,1.09,21,1.98,21,1.05
G,574,Neto,4.5,4.5,Bournemouth,90,3.70,88,3.51,88,3.58,88,3.33,87,3.33,86,3.13,85,3.33
M,575,Cornet,5.9,5.9,West Ham,11,0.61,15,0.77,17,1.65,19,0.98,19,0.97,19,1.16,20,1.06
D,576,Senesi,4.4,4.4,Bournemouth,33,1.23,64,2.06,42,1.52,42,1.24,40,1.24,38,0.94,38,1.24
M,577,Onana,4.8,4.8,Everton,63,2.16,74,2.37,74,2.51,73,2.15,72,2.05,70,2.31,68,2.63
G,578,Robles,4.0,4.0,Leeds,0,0.01,2,0.08,3,0.10,2,0.07,3,0.12,5,0.19,3,0.12
M,579,Guedes,5.8,5.8,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,580,Damsgaard,5.0,5.0,Brentford,32,1.56,37,1.55,38,2.11,40,1.63,41,2.07,41,1.75,40,1.61
G,581,Smithies,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,1,0.02,0,0.01
M,582,Freuler,4.9,4.9,Nott'm Forest,71,1.89,67,1.99,61,1.84,57,1.99,54,1.57,54,1.58,55,1.71
M,583,Kouyaté,4.4,4.4,Nott'm Forest,4,0.19,17,0.67,26,0.94,39,1.50,41,1.35,39,1.32,38,1.33
M,584,Clark,4.5,4.5,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,585,Dennis,5.6,5.6,Nott'm Forest,33,1.38,35,1.60,34,1.50,35,1.93,34,1.41,34,1.46,34,1.52
D,586,Estupiñán,4.8,4.8,Brighton,0,0.00,81,4.21,78,7.29,77,4.46,76,4.44,76,6.75,77,3.02
D,587,Sergio Gómez,4.4,4.4,Man City,0,0.00,3,0.13,4,0.38,4,0.20,4,0.22,6,0.54,6,0.33
D,588,Kehrer,4.3,4.3,West Ham,39,1.45,34,0.96,36,2.03,41,1.19,40,1.29,39,1.61,41,1.42
M,589,Matheus,4.8,4.8,Wolves,64,2.54,62,2.65,58,2.04,58,2.40,58,1.99,59,2.51,59,1.94
G,590,Whitworth,4.0,4.0,Crystal Palace,2,0.11,2,0.08,3,0.12,2,0.06,0,0.02,0,0.00,0,0.00
F,591,Ablade,4.5,4.5,Fulham,4,0.30,1,0.06,2,0.20,1,0.11,0,0.01,0,0.04,0,0.03
G,592,H.Davies,4.0,4.0,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,593,Casemiro,4.9,4.9,Man Utd,0,0.00,74,2.35,73,4.85,70,2.35,70,2.61,67,4.68,68,2.61
F,594,Isak,6.7,6.7,Newcastle,69,4.18,67,3.87,68,4.80,66,3.79,64,7.48,65,4.86,64,3.25
D,595,Zanka,3.9,3.9,Brentford,23,0.85,25,0.76,30,1.47,30,0.68,32,1.29,27,0.78,24,0.58
F,596,Ferguson,4.6,4.6,Brighton,0,0.00,23,1.53,35,4.37,45,3.07,44,4.28,46,5.53,43,2.51
F,597,Saydee,4.5,4.5,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,598,Bevan,4.0,4.0,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,599,Gomes,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,600,Knight,4.5,4.5,Man City,0,0.00,0,0.01,0,0.01,0,0.01,0,0.02,0,0.05,0,0.03
M,601,Rodney,4.5,4.5,Crystal Palace,1,0.04,1,0.09,2,0.09,2,0.09,1,0.06,1,0.05,1,0.03
D,602,Renan Lodi,4.3,4.3,Nott'm Forest,58,1.11,57,1.65,53,1.63,51,2.38,48,1.21,52,1.28,52,1.74
M,603,Paquetá,5.9,5.9,West Ham,71,3.25,69,2.91,68,5.21,65,2.82,67,2.88,67,3.60,68,3.17
M,604,Phillips,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,605,Welch,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,1,0.02,0,0.00
M,606,Vale,4.5,4.5,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,607,Smith,4.4,4.4,Arsenal,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00
F,608,Kalajdžić,5.3,5.3,Wolves,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,609,Antony,7.3,7.3,Man Utd,0,0.00,70,2.96,66,6.03,63,2.88,64,3.29,58,5.61,58,3.10
D,610,Akanji,5.0,5.0,Man City,0,0.00,53,2.18,49,4.93,52,2.73,52,2.69,51,4.24,51,2.38
M,611,Gueye,4.8,4.8,Everton,80,2.42,70,2.13,69,2.17,72,2.01,68,1.88,71,2.18,66,2.30
D,612,Faes,4.2,4.2,Leicester,87,3.05,79,2.15,78,2.93,76,2.09,75,1.48,72,1.27,74,2.37
D,613,Kurzawa,4.3,4.3,Fulham,0,0.00,1,0.05,3,0.16,6,0.30,7,0.28,6,0.28,8,0.23
M,614,Willian,5.5,5.5,Fulham,70,3.68,69,3.06,69,5.30,69,3.81,65,3.11,63,3.18,64,2.45
G,615,Kovár,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,616,Zakaria,4.9,4.9,Chelsea,0,0.00,5,0.23,6,0.28,6,0.31,6,0.32,6,0.54,7,0.34
F,617,Aubameyang,8.4,8.4,Chelsea,0,0.00,8,0.63,10,0.56,10,0.71,12,0.89,12,1.29,12,0.75
F,618,Vinícius,5.4,5.4,Fulham,71,3.87,38,1.82,44,3.60,42,2.47,8,0.46,7,0.44,8,0.41
F,619,Gnonto,4.8,4.8,Leeds,35,1.66,35,1.85,35,1.70,38,1.42,38,1.65,36,1.59,41,1.84
M,620,Arthur,4.8,4.8,Liverpool,1,0.07,3,0.15,4,0.45,3,0.16,3,0.17,2,0.11,2,0.14
D,621,Badé,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,622,Larios,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,623,Caleta-Car,4.4,4.4,Southampton,7,0.14,7,0.24,9,0.20,6,0.17,5,0.16,6,0.13,9,0.19
M,624,Edozie,4.6,4.6,Southampton,1,0.07,1,0.12,2,0.12,1,0.10,1,0.10,1,0.10,2,0.17
F,625,Diego Costa,5.3,5.3,Wolves,38,1.92,50,2.49,48,1.98,47,2.38,50,2.00,48,2.47,51,1.94
G,626,Karius,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.01,0,0.01,0,0.04,1,0.06,0,0.01
G,627,Jakupović,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,628,Aurier,4.3,4.3,Nott'm Forest,15,0.33,35,1.00,45,1.33,68,3.14,70,1.61,66,1.53,68,2.19
M,629,Traoré,4.3,4.3,Wolves,3,0.11,4,0.15,3,0.13,5,0.22,4,0.17,5,0.21,5,0.21
M,630,Nwaneri,4.5,4.5,Arsenal,0,0.00,0,0.00,0,0.02,0,0.01,1,0.04,1,0.04,1,0.05
D,631,Sousa,4.0,4.0,Arsenal,1,0.04,1,0.03,1,0.04,2,0.05,1,0.04,1,0.04,1,0.05
M,632,Trevitt,4.4,4.4,Brentford,0,0.00,0,0.01,0,0.03,1,0.04,1,0.07,1,0.04,0,0.03
G,633,Cox,3.9,3.9,Brentford,0,0.00,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.01
F,634,Gordon,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,635,Bettinelli,4.0,4.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
D,636,Parkes,4.0,4.0,Fulham,0,0.00,1,0.02,1,0.03,0,0.01,0,0.01,1,0.03,1,0.01
D,637,John,4.0,4.0,Everton,0,0.00,0,0.01,0,0.01,0,0.01,0,0.00,0,0.00,0,0.00
