Pos,ID,Name,BV,SV,Team,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts
M,233,Harrison,5.7,5.7,Leeds,63,2.81,54,2.41,52,4.81,47,2.32,49,2.18,46,2.10
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,61,1.95,60,2.19,56,3.84,57,2.50,50,1.47,49,1.67
G,236,Klaesson,3.9,3.9,Leeds,0,0.01,0,0.01,0,0.03,0,0.01,0,0.01,0,0.00
F,237,Greenwood,4.1,4.1,Leeds,6,0.35,8,0.41,8,0.80,10,0.52,6,0.33,6,0.28
G,238,Meslier,4.5,4.5,Leeds,89,3.37,89,3.59,87,6.99,86,3.76,87,3.21,87,3.38
D,239,Firpo,4.5,4.5,Leeds,22,0.79,26,1.00,27,1.98,25,1.14,23,0.73,23,0.81
M,240,Summerville,4.2,4.2,Leeds,57,2.53,47,2.12,40,3.88,38,1.99,35,1.67,36,1.68
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.7,4.7,Leeds,10,0.34,14,0.54,15,1.14,16,0.72,15,0.50,17,0.60
M,245,Roca,4.8,4.8,Leeds,49,1.95,50,1.91,50,3.86,46,1.89,47,1.73,48,1.75
M,246,Aaronson,5.3,5.3,Leeds,55,2.34,49,2.12,42,3.80,40,1.94,37,1.65,35,1.60
M,247,Gyabi,4.2,4.2,Leeds,0,0.02,0,0.02,0,0.05,0,0.03,0,0.00,0,0.00
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,14,0.40,48,1.28,59,3.70,58,2.34,55,0.87,58,2.13
D,250,Bertrand,3.9,3.9,Leicester,0,0.02,2,0.08,4,0.28,3,0.14,2,0.04,2,0.06
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,31,1.10,31,1.09,33,2.30,32,1.20,30,0.99,28,1.03
D,253,Vestergaard,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.01,0,0.03,0,0.01,1,0.03
G,254,Ward,4.0,4.0,Leicester,89,3.37,87,3.26,86,6.91,86,3.77,86,3.05,85,3.67
F,255,Vardy,9.1,9.1,Leicester,31,1.65,30,1.62,30,3.43,32,2.16,34,1.49,33,1.93
D,256,Ricardo,4.3,4.3,Leicester,73,2.32,70,2.13,63,4.70,55,2.66,47,0.89,46,1.98
D,257,Amartey,4.0,4.0,Leicester,10,0.32,14,0.40,14,0.97,14,0.58,13,0.26,12,0.47
D,258,Castagne,4.4,4.4,Leicester,84,2.48,81,2.30,78,5.41,76,3.42,71,1.13,72,2.95
M,259,Tielemans,6.1,6.1,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,9,0.29,28,1.14
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.1,8.1,Leicester,86,3.99,83,3.85,80,8.15,75,4.74,73,2.62,72,3.93
F,262,Iheanacho,6.2,6.2,Leicester,58,2.88,56,2.87,56,6.01,50,3.21,50,2.03,52,2.88
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,44,2.03,77,3.43,74,7.11,71,4.17,70,2.50,68,3.52
M,265,Ndidi,4.8,4.8,Leicester,57,1.67,51,1.52,51,3.18,49,1.71,50,1.33,46,1.50
M,266,Dewsbury-Hall,4.9,4.9,Leicester,79,2.51,77,2.43,76,5.08,74,2.89,73,2.03,71,2.59
D,267,Söyüncü,4.2,4.2,Leicester,3,0.10,1,0.05,2,0.13,4,0.18,3,0.08,4,0.17
D,268,Justin,4.2,4.2,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,27,1.04,23,0.92,27,2.07,30,1.22,29,1.00,26,1.04
D,270,Thomas,4.0,4.0,Leicester,13,0.43,15,0.48,13,0.99,14,0.59,6,0.16,8,0.32
F,271,Daka,5.6,5.6,Leicester,20,1.16,19,1.14,21,2.51,26,1.74,23,1.10,23,1.41
D,272,W.Fofana,4.3,4.3,Chelsea,80,3.05,74,3.64,76,5.98,72,2.99,69,2.78,0,0.00
D,273,Brunt,3.9,3.9,Leicester,0,0.00,1,0.01,0,0.02,1,0.02,0,0.01,0,0.01
M,274,Milner,4.4,4.4,Liverpool,6,0.37,0,0.00,12,1.06,11,0.52,7,0.39,9,0.54
M,275,Henderson,5.3,5.3,Liverpool,62,2.50,0,0.00,60,3.91,57,2.01,54,2.06,52,2.27
D,276,Matip,5.9,5.9,Liverpool,14,0.58,0,0.00,22,1.18,19,0.62,18,0.69,19,0.95
M,277,Thiago,5.1,5.1,Liverpool,0,0.00,0,0.00,13,0.86,32,1.08,58,2.00,62,2.47
M,278,Chamberlain,4.9,4.9,Liverpool,3,0.26,0,0.00,3,0.42,5,0.32,4,0.28,4,0.33
F,279,Firmino,8.0,8.0,Liverpool,26,1.61,0,0.00,29,2.84,31,1.65,29,1.71,27,1.79
D,280,Van Dijk,6.5,6.5,Liverpool,88,3.99,0,0.00,81,4.13,79,2.52,77,2.98,76,3.96
G,281,Alisson,5.4,5.4,Liverpool,89,4.07,0,0.00,87,6.59,86,3.42,87,3.66,86,4.16
M,282,Fabinho,5.2,5.2,Liverpool,68,2.28,0,0.00,65,3.58,60,1.76,53,1.72,51,1.88
M,283,Salah,12.8,12.8,Liverpool,83,6.52,0,0.00,78,8.08,76,4.61,74,5.12,74,6.64
D,284,Robertson,6.8,6.8,Liverpool,81,4.29,0,0.00,79,4.48,76,2.78,75,3.31,72,4.37
D,285,Alexander-Arnold,7.3,7.3,Liverpool,86,5.07,0,0.00,81,5.10,78,3.15,77,3.83,78,5.29
D,286,Gomez,4.3,4.3,Liverpool,0,0.00,0,0.00,3,0.18,13,0.40,25,0.90,29,1.36
M,287,Keita,4.7,4.7,Liverpool,18,0.91,0,0.00,28,2.30,26,1.14,18,0.90,21,1.16
F,288,Diogo Jota,8.8,8.8,Liverpool,38,2.38,0,0.00,44,3.99,41,2.08,41,2.27,40,2.69
G,289,Kelleher,4.0,4.0,Liverpool,1,0.04,0,0.00,3,0.25,3,0.14,3,0.12,4,0.20
D,290,Konaté,4.8,4.8,Liverpool,79,3.27,0,0.00,72,3.26,71,2.00,67,2.30,64,2.98
M,291,Jones,4.9,4.9,Liverpool,8,0.42,0,0.00,9,0.83,10,0.44,8,0.40,6,0.36
D,292,Tsimikas,4.4,4.4,Liverpool,11,0.56,0,0.00,12,0.91,13,0.56,15,0.69,16,0.93
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.00,0,0.00,10,1.06,13,0.76,23,1.39,31,2.15
M,294,Elliott,4.9,4.9,Liverpool,56,2.54,0,0.00,30,2.50,28,1.26,24,1.18,23,1.33
D,295,N.Williams,3.9,3.9,Nott'm Forest,30,0.77,34,1.09,34,2.47,35,1.08,38,1.09,34,0.70
M,296,Carvalho,5.1,5.1,Liverpool,1,0.13,0,0.00,2,0.27,2,0.15,3,0.22,2,0.22
F,297,Darwin,8.8,8.8,Liverpool,69,5.33,0,0.00,64,6.70,62,3.77,57,3.88,56,4.79
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,4.8,4.8,Man City,35,1.81,0,0.00,46,1.95,47,2.31,48,2.52,0,0.00
M,300,Gündogan,7.3,7.3,Man City,63,3.23,0,0.00,57,2.89,57,2.98,57,3.34,0,0.00
M,301,De Bruyne,12.1,12.1,Man City,70,4.61,0,0.00,67,4.50,67,4.70,64,5.01,0,0.00
D,302,Stones,5.4,5.4,Man City,28,1.44,0,0.00,61,2.57,63,3.17,59,3.12,0,0.00
M,303,Mahrez,7.5,7.5,Man City,52,3.49,0,0.00,49,3.31,50,3.49,48,3.80,0,0.00
M,304,Sterling,9.7,9.7,Chelsea,12,0.80,37,2.32,52,6.01,50,2.68,51,2.99,0,0.00
M,305,Grealish,6.8,6.8,Man City,70,3.86,0,0.00,65,3.59,64,3.74,63,4.09,0,0.00
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,89,4.34,0,0.00,89,3.78,87,4.13,86,4.16,0,0.00
D,308,Aké,5.1,5.1,Man City,65,3.46,0,0.00,51,2.23,53,2.66,52,2.77,0,0.00
D,309,Laporte,5.7,5.7,Man City,43,2.30,0,0.00,53,2.31,53,2.72,51,2.79,0,0.00
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.8,6.8,Man City,55,2.63,0,0.00,56,2.57,53,2.58,53,2.81,0,0.00
D,312,Dias,5.9,5.9,Man City,70,3.69,0,0.00,60,2.61,57,2.95,58,3.19,0,0.00
D,313,Zinchenko,5.2,5.2,Arsenal,81,4.13,78,4.52,76,4.22,76,2.64,75,3.65,72,4.28
M,314,Foden,8.0,8.0,Man City,44,2.99,0,0.00,50,3.26,52,3.60,52,4.04,0,0.00
M,315,Rodri,5.6,5.6,Man City,83,3.22,0,0.00,78,2.93,78,3.08,76,3.24,0,0.00
M,316,Palmer,4.3,4.3,Man City,4,0.29,0,0.00,9,0.51,10,0.59,12,0.77,0,0.00
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.2,12.2,Man City,79,6.32,0,0.00,71,5.75,69,5.82,71,6.94,0,0.00
F,319,Álvarez,6.0,6.0,Man City,30,1.47,0,0.00,38,1.87,41,2.01,37,2.02,0,0.00
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,77,4.22,75,2.07,73,2.02,71,1.84,71,2.14,70,1.75
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.04,0,0.00,1,0.06,2,0.12,4,0.17,0,0.00
M,325,Phillips,4.8,4.8,Man City,10,0.41,0,0.00,13,0.51,13,0.56,14,0.61,0,0.00
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,88,4.19,0,0.00,87,7.27,86,4.13,86,3.87,0,0.00
D,328,Jones,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00
D,329,Varane,4.8,4.8,Man Utd,68,3.38,0,0.00,68,5.23,68,3.34,65,2.92,0,0.00
D,330,Maguire,4.7,4.7,Man Utd,19,0.93,0,0.00,21,1.59,20,0.96,23,1.05,0,0.00
M,331,Fred,5.1,5.1,Man Utd,42,1.90,0,0.00,34,2.74,36,1.56,33,1.42,0,0.00
D,332,Shaw,5.2,5.2,Man Utd,81,4.43,0,0.00,80,6.44,75,4.01,74,3.61,0,0.00
M,333,Fernandes,9.8,9.8,Man Utd,83,6.16,0,0.00,83,9.51,82,5.42,81,5.08,0,0.00
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.4,7.0,Man Utd,81,6.52,0,0.00,73,9.18,72,5.19,72,4.92,0,0.00
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,9,0.41,0,0.00,11,0.76,14,0.66,15,0.61,0,0.00
M,338,McTominay,4.9,4.9,Man Utd,34,1.51,0,0.00,19,1.52,21,0.91,24,0.99,0,0.00
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,37,2.65,0,0.00,32,3.93,30,2.02,30,1.98,0,0.00
D,341,Wan-Bissaka,4.3,4.3,Man Utd,60,2.97,0,0.00,25,1.98,25,1.26,26,1.20,0,0.00
D,342,Dalot,4.7,4.7,Man Utd,29,1.54,0,0.00,64,5.00,64,3.25,62,2.87,0,0.00
D,343,B.Williams,3.8,3.8,Man Utd,0,0.02,0,0.00,2,0.12,2,0.09,3,0.09,0,0.00
M,344,Elanga,4.7,4.7,Man Utd,3,0.26,0,0.00,2,0.37,2,0.19,2,0.20,0,0.00
F,345,Martial,6.3,6.3,Man Utd,4,0.37,0,0.00,43,5.08,50,3.12,52,3.10,0,0.00
M,346,Andreas,4.4,4.4,Fulham,80,2.99,0,0.00,74,3.54,73,3.54,71,3.06,66,3.33
M,347,Pellistri,4.3,4.3,Man Utd,2,0.21,0,0.00,2,0.33,3,0.23,3,0.22,0,0.00
G,348,Heaton,3.9,3.9,Man Utd,0,0.00,0,0.00,1,0.06,0,0.02,0,0.01,0,0.00
M,349,Shelvey,4.8,4.8,Nott'm Forest,53,1.69,49,1.70,51,3.64,51,1.73,54,1.78,50,1.58
D,350,Ritchie,4.2,4.2,Newcastle,1,0.04,2,0.09,1,0.12,3,0.13,2,0.16,3,0.14
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,58,2.47,57,2.66,54,5.35,51,2.39,50,2.37,49,2.10
G,355,Dubravka,4.1,4.1,Newcastle,1,0.04,3,0.12,3,0.24,4,0.17,3,0.20,3,0.12
F,356,Wilson,6.9,6.9,Newcastle,54,3.48,51,3.29,50,5.92,50,2.99,50,6.08,48,2.90
D,357,Trippier,6.0,5.9,Newcastle,84,4.68,82,4.27,81,7.02,79,3.40,78,7.43,78,3.65
D,358,Burn,4.5,4.5,Newcastle,84,4.21,79,3.73,79,6.21,76,2.96,77,6.25,77,3.15
M,359,Fraser,5.2,5.2,Newcastle,3,0.26,6,0.42,3,0.51,4,0.29,4,0.61,6,0.39
D,360,Lascelles,4.3,4.3,Newcastle,11,0.48,10,0.42,13,0.90,17,0.61,19,1.41,15,0.55
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,3.9,3.9,Newcastle,1,0.03,1,0.04,2,0.14,2,0.08,3,0.22,4,0.14
D,363,Manquillo,4.2,4.2,Newcastle,4,0.18,6,0.24,7,0.54,9,0.36,9,0.68,10,0.41
D,364,Krafth,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,365,Murphy,4.1,4.1,Newcastle,6,0.40,7,0.46,6,0.73,7,0.44,6,0.79,6,0.41
D,366,Schär,5.1,5.1,Newcastle,75,4.01,80,3.95,78,6.42,74,3.05,72,6.18,74,3.17
D,367,Targett,4.7,4.7,Newcastle,15,0.70,17,0.79,17,1.41,22,0.90,23,1.92,23,0.99
M,368,Saint-Maximin,6.1,6.1,Newcastle,57,3.12,58,3.13,50,5.02,49,2.50,51,5.20,50,2.55
M,369,Almirón,5.4,5.4,Newcastle,71,3.38,68,3.17,67,5.79,64,2.80,64,5.73,64,2.85
M,370,S.Longstaff,4.3,4.3,Newcastle,80,3.00,77,2.82,62,4.29,61,2.12,61,4.30,63,2.18
M,371,Joelinton,5.9,5.9,Newcastle,0,0.00,0,0.00,63,4.79,62,2.36,61,4.75,60,2.32
D,372,Lewis,4.4,4.4,Newcastle,1,0.05,2,0.09,2,0.18,3,0.10,3,0.23,2,0.10
M,373,Willock,4.7,4.7,Newcastle,62,3.08,59,2.86,47,4.35,47,2.18,48,4.54,49,2.29
M,374,Bruno Guimarães,5.5,5.5,Newcastle,84,3.14,83,3.03,77,5.33,77,2.67,76,5.37,76,2.67
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.4,5.4,Newcastle,89,4.26,87,3.96,87,7.34,86,3.60,87,7.43,87,3.72
D,377,Botman,4.5,4.5,Newcastle,86,4.25,81,3.72,79,6.01,75,2.78,74,5.76,75,2.93
M,378,Arter,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,379,Cook,4.3,4.3,Nott'm Forest,12,0.28,14,0.39,10,0.65,5,0.16,4,0.13,3,0.08
F,380,Lyle Taylor,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00
M,381,Colback,4.1,4.1,Nott'm Forest,21,0.76,23,0.86,21,1.64,22,0.81,21,0.80,24,0.82
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,16,0.92,35,0.87,60,1.41,66,1.13
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,79,2.22,77,2.31,76,4.80,76,2.27,75,2.22,74,2.01
D,388,Worrall,4.2,4.2,Nott'm Forest,84,1.58,76,1.94,65,3.83,53,1.29,44,1.05,42,0.71
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,4.7,4.7,Nott'm Forest,4,0.26,5,0.35,6,0.73,6,0.38,5,0.34,4,0.29
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,394,Johnson,5.7,5.7,Nott'm Forest,82,2.89,81,3.10,77,6.26,76,2.93,74,2.86,71,2.50
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.6,5.6,Nott'm Forest,0,0.00,0,0.00,4,0.46,12,0.69,20,1.11,26,1.28
G,398,Henderson,4.6,4.6,Nott'm Forest,0,0.00,0,0.00,4,0.28,9,0.32,14,0.53,18,0.65
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,400,Walcott,4.8,4.8,Southampton,34,3.29,32,1.50,32,1.51,32,1.38,33,1.65,35,1.40
G,401,McCarthy,4.3,4.3,Southampton,5,0.40,7,0.26,8,0.30,9,0.31,8,0.34,10,0.36
M,402,Romeu,4.8,4.8,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Redmond,5.3,5.3,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,404,Stephens,4.3,4.3,Bournemouth,82,1.44,76,1.83,62,3.59,58,1.40,58,1.07,64,2.01
M,405,S.Armstrong,4.7,4.7,Southampton,29,2.77,29,1.37,28,1.31,27,1.18,27,1.36,30,1.23
M,406,Elyounoussi,5.2,5.2,Southampton,44,4.45,40,1.93,42,1.98,41,1.73,42,2.24,43,1.69
M,407,Ward-Prowse,6.3,6.3,Southampton,86,6.99,84,3.20,84,3.16,83,2.77,82,3.52,80,2.52
F,408,A.Armstrong,5.4,5.4,Southampton,16,1.85,17,0.92,18,0.97,19,0.97,20,1.15,20,0.95
D,409,Walker-Peters,4.4,4.4,Southampton,74,4.02,78,2.24,76,2.18,73,1.35,74,2.82,74,1.25
D,410,Bednarek,4.2,4.2,Southampton,72,3.92,70,2.00,69,1.98,66,1.23,64,2.43,65,1.16
F,411,Adams,6.1,6.1,Southampton,64,6.02,64,2.78,60,2.62,60,2.38,56,2.76,57,2.14
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.4,4.4,Southampton,7,0.43,7,0.21,8,0.25,9,0.20,11,0.40,17,0.34
D,414,Valery,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.2,4.2,Southampton,18,1.46,17,0.70,21,0.84,18,0.72,19,0.80,24,0.87
D,417,Perraud,4.1,4.1,Southampton,31,2.38,29,1.12,29,1.15,30,0.88,27,1.31,36,0.90
M,418,Djenepo,5.0,5.0,Southampton,5,0.57,6,0.35,5,0.29,6,0.35,7,0.40,9,0.41
D,419,Livramento,4.4,4.4,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,2,0.07,19,0.42
D,420,Salisu,4.3,4.3,Southampton,27,1.49,30,0.88,29,0.86,32,0.61,34,1.32,33,0.59
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,85,6.35,83,3.10,81,3.07,81,2.85,81,3.44,79,2.79
D,423,Bella-Kotchap,4.5,4.5,Southampton,84,4.83,80,2.45,78,2.38,76,1.51,75,3.08,77,1.34
G,424,Caballero,3.9,3.9,Southampton,0,0.01,0,0.01,1,0.03,1,0.03,1,0.03,1,0.03
G,425,Lloris,5.4,5.4,Spurs,0,0.00,0,0.00,18,0.79,45,1.90,72,3.47,86,3.35
G,426,Forster,3.9,3.9,Spurs,89,4.14,88,3.85,70,3.04,42,1.76,17,0.81,4,0.15
F,427,Kane,11.7,11.7,Spurs,86,6.82,84,5.56,80,4.90,80,5.36,79,6.42,75,4.02
M,428,Son,11.6,11.6,Spurs,72,5.37,65,4.05,64,3.75,62,3.90,62,4.80,64,3.29
D,429,Doherty,4.6,4.6,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,430,Dier,5.1,5.1,Spurs,86,4.26,83,3.52,81,3.35,80,3.09,79,3.97,77,2.35
M,431,Lucas Moura,5.8,5.8,Spurs,8,0.54,10,0.60,11,0.66,11,0.69,11,0.78,10,0.53
D,432,Davies,4.8,4.8,Spurs,76,3.98,64,2.83,64,2.72,63,2.47,61,3.13,59,1.83
M,433,Højbjerg,5.5,5.5,Spurs,84,3.34,84,2.89,83,2.73,80,2.73,80,3.10,79,2.39
M,434,Winks,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,435,Sánchez,4.3,4.3,Spurs,24,1.18,17,0.72,19,0.78,17,0.68,17,0.84,17,0.56
D,436,R.Sessegnon,4.4,4.4,Spurs,0,0.00,0,0.00,12,0.61,20,1.01,33,2.09,41,1.72
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,439,Tanganga,3.9,3.9,Spurs,6,0.29,5,0.23,7,0.28,7,0.27,8,0.38,6,0.20
M,440,Bentancur,5.4,5.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Skipp,4.3,4.3,Spurs,71,2.41,68,2.15,67,2.06,62,1.92,52,1.85,44,1.35
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,4.9,4.9,Spurs,86,3.92,83,3.24,82,3.07,80,2.79,77,3.64,79,2.17
M,444,Bissouma,4.7,4.7,Spurs,0,0.00,0,0.00,0,0.00,7,0.27,27,1.06,45,1.41
D,445,Emerson Royal,5.0,5.0,Spurs,32,1.87,67,3.39,64,3.11,62,2.87,63,3.77,63,2.26
M,446,Kulusevski,7.9,7.9,Spurs,66,3.69,62,3.05,62,2.89,64,3.07,64,3.65,62,2.56
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.4,5.4,Spurs,26,1.76,57,3.30,54,3.04,51,2.77,43,3.04,41,1.78
M,449,White,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,450,Sarr,4.2,4.2,Spurs,21,1.04,24,1.10,27,1.14,28,1.23,17,0.87,13,0.55
G,451,Austin,3.9,3.9,Spurs,0,0.00,0,0.01,0,0.00,0,0.01,0,0.00,0,0.00
M,452,Devine,4.3,4.3,Spurs,0,0.02,2,0.11,2,0.12,2,0.13,2,0.12,1,0.06
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.4,8.4,Spurs,36,2.42,39,2.15,43,2.20,42,2.27,43,2.70,42,1.96
G,455,Fabianski,5.0,5.0,West Ham,0,0.01,0,0.00,85,7.27,83,3.35,85,3.16,85,3.62
D,456,Ogbonna,4.4,4.4,West Ham,55,2.03,0,0.00,38,3.00,46,1.54,40,1.12,40,1.57
D,457,Cresswell,4.7,4.7,West Ham,31,1.38,0,0.00,27,2.43,29,1.12,29,0.90,30,1.36
F,458,Antonio,7.0,7.0,West Ham,13,0.80,0,0.00,19,2.31,21,1.18,22,1.15,19,1.17
D,459,Dawson,4.8,4.8,Wolves,87,2.27,85,3.47,82,3.27,81,2.62,79,3.13,79,2.58
M,460,Lanzini,5.0,5.0,West Ham,8,0.44,0,0.00,7,0.79,8,0.45,7,0.36,9,0.49
D,461,Zouma,4.4,4.4,West Ham,51,1.94,0,0.00,80,6.19,74,2.50,77,2.04,75,2.96
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.1,4.1,West Ham,2,0.09,0,0.00,67,5.49,65,2.29,65,1.83,62,2.53
M,464,Benrahma,5.5,5.5,West Ham,54,2.88,0,0.00,49,5.24,45,2.23,50,2.21,45,2.42
M,465,Bowen,8.0,8.0,West Ham,80,4.11,0,0.00,73,7.43,71,3.31,69,2.85,72,3.65
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,4.7,4.7,West Ham,86,2.67,0,0.00,80,5.03,78,2.34,78,2.16,78,2.46
