Pos,ID,Name,BV,SV,Team,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.4,4.4,Everton,67,2.38,61,1.51,56,2.62,51,2.16,52,1.93,51,1.85,50,1.48,50,1.37,53,2.06
M,179,Townsend,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.10,4,0.20,7,0.36
D,180,Keane,4.2,4.2,Everton,80,2.70,76,1.69,75,3.35,74,2.95,73,2.49,74,2.45,69,1.81,70,1.66,73,2.66
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.4,4.4,Everton,89,3.43,87,3.14,88,3.85,88,3.77,86,3.42,86,3.37,85,3.14,85,3.09,85,3.45
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,80,3.00,78,2.45,76,3.14,73,2.65,74,2.63,73,2.66,73,2.33,72,2.24,75,2.61
M,186,Iwobi,5.2,5.2,Everton,83,3.17,80,2.60,73,3.15,71,2.66,71,2.66,70,2.67,70,2.37,69,2.26,69,2.54
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,2,0.08,5,0.15,6,0.24,5,0.21,6,0.24,5,0.19,7,0.23,7,0.21,17,0.66
M,189,Gray,5.3,5.3,Everton,51,2.73,51,2.19,42,2.37,45,2.15,43,2.03,44,2.12,42,1.79,44,1.79,44,2.03
M,190,Davies,4.9,4.9,Everton,11,0.52,13,0.55,15,0.70,16,0.72,16,0.72,16,0.73,15,0.64,14,0.60,14,0.61
F,191,Calvert-Lewin,7.9,7.9,Everton,12,0.73,21,1.00,64,3.65,66,3.16,69,3.27,68,3.37,67,2.80,69,2.78,67,3.08
D,192,Holgate,4.2,4.2,Everton,2,0.09,3,0.10,4,0.18,6,0.24,7,0.24,7,0.22,8,0.21,9,0.21,14,0.47
D,193,Godfrey,4.3,4.3,Everton,74,2.37,70,1.46,68,2.84,64,2.38,64,2.06,60,1.86,61,1.50,62,1.39,64,2.19
D,194,Mykolenko,4.2,4.2,Everton,19,0.66,22,0.56,21,0.94,26,1.07,27,0.96,29,1.03,27,0.79,26,0.70,25,0.97
M,195,Gordon,5.1,5.1,Newcastle,54,4.99,57,2.61,59,2.93,59,2.88,56,2.66,55,3.13,51,2.26,48,4.49,44,2.64
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,3.9,3.9,Everton,16,0.58,23,0.61,28,1.21,32,1.27,31,1.10,32,1.08,34,0.96,33,0.86,31,1.17
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.2,4.2,Everton,87,2.69,83,1.64,82,3.40,77,2.87,76,2.42,77,2.37,76,1.80,78,1.68,76,2.58
M,200,Cairney,4.7,4.7,Fulham,16,0.87,16,0.81,17,0.81,17,0.93,19,0.91,21,1.83,21,1.07,23,1.12,22,1.10
D,201,Ream,4.6,4.6,Fulham,88,2.83,85,2.88,85,2.65,83,2.77,84,2.18,82,2.85,82,2.75,83,2.73,81,3.26
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.4,5.4,Fulham,68,2.98,54,2.51,55,2.30,51,2.46,48,1.96,51,3.74,48,2.28,48,2.11,49,2.29
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.4,4.4,Fulham,7,0.23,11,0.41,13,0.43,14,0.51,15,0.43,17,0.69,16,0.58,16,0.55,21,0.87
F,210,Mitrović,6.6,6.6,Fulham,0,0.00,0,0.00,0,0.00,77,4.58,74,3.46,76,6.12,74,4.29,76,3.96,74,4.06
M,211,Reed,4.3,4.3,Fulham,71,2.31,67,2.23,66,2.08,63,2.13,62,1.91,62,3.52,63,2.11,61,2.00,61,2.09
M,212,Wilson,5.7,5.7,Fulham,40,2.26,24,1.45,24,1.33,23,1.49,24,1.29,23,2.18,25,1.53,23,1.35,25,1.48
G,213,Rodák,4.3,4.3,Fulham,2,0.09,2,0.10,2,0.10,3,0.12,5,0.18,5,0.37,7,0.27,6,0.26,7,0.32
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,82,2.92,80,3.02,76,2.59,74,2.79,73,2.13,73,2.77,72,2.74,73,2.67,73,3.25
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,85,2.85,81,2.89,79,2.54,78,2.77,78,2.12,76,2.74,76,2.71,75,2.59,73,3.10
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,4.9,4.9,Fulham,86,2.80,82,2.77,81,2.52,80,2.78,79,2.35,77,4.18,75,2.58,73,2.40,71,2.45
D,221,Cooper,4.4,4.4,Leeds,83,4.62,75,3.01,57,1.23,32,0.95,31,1.09,36,1.27,32,0.54,37,1.04,33,0.92
D,222,Ayling,4.5,4.5,Leeds,81,4.99,76,3.46,77,1.89,75,2.43,73,2.82,72,2.76,72,1.15,71,2.20,72,2.18
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,3,0.14,7,0.31,14,0.59,22,0.80,24,0.96,24,0.95
M,225,Rodrigo,6.3,6.3,Leeds,50,5.59,53,3.31,54,2.78,53,2.92,47,3.05,48,2.88,47,1.93,47,2.56,47,2.52
D,226,Dallas,4.9,4.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.09,8,0.17,13,0.43,16,0.52
F,227,Bamford,7.1,7.1,Leeds,63,6.68,56,3.29,55,2.84,52,2.84,52,3.25,52,3.00,51,2.09,48,2.58,51,2.65
D,228,Llorente,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,85,4.71,79,3.19,76,1.64,75,2.19,76,2.62,74,2.56,73,1.16,70,1.97,75,2.02
M,231,James,5.9,5.9,Fulham,23,1.27,13,0.77,16,0.85,11,0.67,13,0.68,13,1.23,13,0.78,14,0.77,15,0.86
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.7,5.7,Leeds,65,5.81,57,2.84,60,2.52,55,2.50,55,2.79,55,2.61,54,1.93,53,2.33,52,2.27
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,31,2.17,37,1.73,34,0.98,28,1.00,32,1.29,27,1.10,31,0.70,31,1.08,27,0.91
G,236,Klaesson,3.9,3.9,Leeds,0,0.01,0,0.01,0,0.01,1,0.02,1,0.03,1,0.03,0,0.01,1,0.02,1,0.02
F,237,Greenwood,4.0,4.0,Leeds,17,1.54,25,1.06,22,0.91,24,0.99,22,0.99,20,0.88,19,0.76,18,0.79,20,0.85
G,238,Meslier,4.5,4.5,Leeds,89,6.94,87,3.82,86,3.11,87,3.33,86,3.46,84,3.46,84,3.01,85,3.23,85,3.22
D,239,Firpo,4.5,4.5,Leeds,68,4.20,65,2.87,63,1.54,59,1.90,55,2.12,56,2.14,54,0.98,50,1.57,51,1.56
M,240,Summerville,4.2,4.2,Leeds,38,3.72,34,1.83,29,1.38,29,1.43,29,1.63,31,1.62,30,1.22,28,1.37,31,1.45
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.7,4.7,Leeds,11,0.77,17,0.78,16,0.48,18,0.64,19,0.78,20,0.80,17,0.41,19,0.66,17,0.60
M,245,Roca,4.8,4.8,Leeds,77,5.03,73,2.68,71,2.26,71,2.34,68,2.49,69,2.42,70,1.93,68,2.22,67,2.18
M,246,Aaronson,5.3,5.3,Leeds,55,4.69,51,2.42,50,2.05,46,2.02,48,2.31,48,2.19,45,1.60,45,1.94,45,1.88
M,247,Gyabi,4.2,4.2,Leeds,0,0.05,2,0.09,1,0.07,1,0.07,1,0.07,2,0.11,1,0.06,1,0.03,1,0.04
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,54,3.62,62,2.63,59,0.97,60,2.23,59,1.60,57,2.20,59,1.71,61,1.33,58,1.23
D,250,Bertrand,3.9,3.9,Leicester,0,0.03,0,0.02,1,0.03,2,0.07,2,0.08,1,0.03,2,0.08,3,0.08,2,0.06
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,29,2.12,32,1.22,31,1.03,28,1.06,28,1.01,25,0.96,26,0.94,23,0.86,26,0.91
D,253,Vestergaard,3.8,3.8,Leicester,0,0.01,1,0.03,0,0.00,1,0.03,0,0.01,1,0.03,0,0.02,1,0.02,1,0.03
G,254,Ward,4.0,4.0,Leicester,19,1.53,24,1.05,21,0.74,21,0.89,22,0.84,21,0.92,25,0.97,25,0.89,22,0.81
F,255,Vardy,9.1,9.1,Leicester,24,2.96,25,1.78,23,1.11,26,1.65,28,1.73,31,1.93,25,1.52,30,1.68,27,1.38
D,256,Ricardo,4.3,4.3,Leicester,75,5.75,65,3.17,65,1.10,66,2.85,64,2.00,63,2.79,61,2.05,63,1.64,60,1.47
D,257,Amartey,4.0,4.0,Leicester,12,0.86,15,0.64,16,0.31,15,0.58,17,0.49,17,0.68,17,0.53,20,0.49,20,0.48
D,258,Castagne,4.4,4.4,Leicester,72,5.38,67,3.13,67,1.10,64,2.64,61,1.83,65,2.78,63,2.02,62,1.51,62,1.46
M,259,Tielemans,6.1,6.1,Leicester,0,0.00,0,0.00,5,0.18,28,1.21,36,1.37,54,2.26,63,2.37,57,2.06,61,2.04
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.2,8.1,Leicester,85,8.92,79,5.07,77,2.76,71,3.97,67,3.48,71,4.01,76,3.78,75,3.46,75,3.10
F,262,Iheanacho,6.1,6.1,Leicester,49,5.61,48,3.25,50,2.07,46,2.73,46,2.62,44,2.66,41,2.29,45,2.35,45,2.08
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,69,6.70,65,3.74,66,2.33,64,3.30,60,2.94,60,3.17,63,3.00,60,2.68,60,2.44
M,265,Ndidi,4.8,4.8,Leicester,56,3.52,50,1.76,49,1.32,46,1.53,47,1.45,42,1.43,42,1.33,43,1.31,44,1.28
M,266,Dewsbury-Hall,4.9,4.9,Leicester,77,5.32,74,2.95,73,2.05,69,2.63,68,2.45,64,2.52,63,2.27,60,2.07,61,1.99
D,267,Söyüncü,4.2,4.2,Leicester,3,0.26,2,0.09,3,0.08,2,0.10,4,0.13,4,0.17,4,0.13,5,0.14,4,0.12
D,268,Justin,4.2,4.2,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,21,1.80,26,1.09,25,0.92,24,0.99,23,0.92,21,0.88,18,0.74,19,0.78,16,0.65
D,270,Thomas,4.0,4.0,Leicester,3,0.23,5,0.20,5,0.14,5,0.21,5,0.18,6,0.24,7,0.23,8,0.24,9,0.26
F,271,Daka,5.6,5.6,Leicester,42,4.73,42,2.73,43,1.81,44,2.56,44,2.44,41,2.40,44,2.38,41,2.14,43,1.97
D,272,W.Fofana,4.3,4.3,Chelsea,12,0.79,36,1.45,70,2.67,0,0.00,68,2.90,69,1.65,68,3.08,68,3.42,65,3.10
D,273,Brunt,3.9,3.9,Leicester,0,0.01,0,0.01,1,0.01,0,0.00,1,0.02,0,0.01,0,0.01,0,0.00,1,0.02
M,274,Milner,4.4,4.4,Liverpool,13,1.17,16,0.77,20,1.02,19,1.10,14,0.73,14,1.46,13,0.74,14,0.70,12,0.69
M,275,Henderson,5.3,5.3,Liverpool,71,4.54,69,2.33,65,2.44,63,2.73,60,2.26,58,4.66,57,2.31,52,2.02,53,2.21
D,276,Matip,5.9,5.9,Liverpool,9,0.57,13,0.41,16,0.62,16,0.77,18,0.70,18,1.54,23,1.03,22,0.86,21,0.96
M,277,Thiago,5.1,5.1,Liverpool,0,0.00,0,0.00,9,0.37,24,1.04,42,1.47,55,4.15,63,2.34,61,2.16,62,2.33
M,278,Chamberlain,4.9,4.9,Liverpool,4,0.52,4,0.24,3,0.23,5,0.39,4,0.29,4,0.56,4,0.28,4,0.29,5,0.39
F,279,Firmino,8.0,8.0,Liverpool,30,2.99,27,1.54,27,1.74,28,2.06,27,1.59,25,3.32,24,1.65,28,1.72,25,1.73
D,280,Van Dijk,6.5,6.5,Liverpool,87,4.78,83,2.70,81,3.23,79,4.23,79,3.17,78,7.06,77,3.48,76,3.04,79,3.68
G,281,Alisson,5.4,5.4,Liverpool,89,6.84,88,3.51,87,3.68,88,4.26,87,3.72,86,7.66,86,3.84,86,3.63,86,3.90
M,282,Fabinho,5.2,5.2,Liverpool,74,4.14,72,2.13,68,2.21,66,2.46,65,2.12,61,4.22,62,2.14,58,1.95,57,2.02
M,283,Salah,12.8,12.8,Liverpool,84,8.96,80,4.88,79,5.95,75,7.02,75,5.19,75,12.12,74,5.97,74,5.48,75,6.11
D,284,Robertson,6.8,6.8,Liverpool,82,5.11,81,2.96,78,3.58,75,4.62,74,3.37,73,7.62,72,3.79,71,3.27,73,3.92
D,285,Alexander-Arnold,7.3,7.3,Liverpool,85,5.90,82,3.42,77,4.11,78,5.56,78,4.04,79,9.36,78,4.63,78,4.06,77,4.70
D,286,Gomez,4.3,4.3,Liverpool,12,0.64,19,0.58,21,0.76,25,1.21,24,0.90,25,2.02,28,1.13,28,1.03,26,1.09
M,287,Keita,4.7,4.7,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,3,0.16,13,0.65,21,1.09
F,288,Diogo Jota,8.7,8.7,Liverpool,46,4.12,47,2.29,41,2.37,37,2.59,36,2.04,34,4.48,36,2.21,34,1.97,38,2.48
G,289,Kelleher,4.0,4.0,Liverpool,1,0.10,2,0.09,3,0.11,2,0.11,3,0.13,4,0.35,4,0.18,4,0.16,4,0.16
D,290,Konaté,4.8,4.8,Liverpool,75,3.74,71,2.06,70,2.49,68,3.27,66,2.37,65,5.26,60,2.41,61,2.16,61,2.53
M,291,Jones,4.9,4.9,Liverpool,19,1.59,22,0.95,22,1.02,19,1.01,18,0.82,15,1.45,11,0.58,14,0.70,12,0.62
D,292,Tsimikas,4.3,4.3,Liverpool,9,0.70,10,0.41,12,0.59,15,0.86,16,0.77,16,1.68,16,0.86,17,0.85,16,0.86
M,293,Luis Díaz,7.8,7.8,Liverpool,4,0.46,11,0.67,22,1.43,28,2.16,36,2.13,45,5.73,43,2.71,42,2.50,42,2.69
M,294,Elliott,4.8,4.8,Liverpool,50,3.79,49,1.97,45,2.05,42,2.19,36,1.66,36,3.54,31,1.57,29,1.42,27,1.42
D,295,N.Williams,3.8,3.8,Nott'm Forest,83,5.33,77,2.05,65,1.55,43,0.80,31,0.96,29,0.84,31,1.43,30,0.75,34,0.81
M,296,Carvalho,5.1,5.1,Liverpool,4,0.52,5,0.32,5,0.37,4,0.39,4,0.32,4,0.64,4,0.36,5,0.36,3,0.28
F,297,Darwin,8.8,8.8,Liverpool,60,6.17,59,3.45,57,3.95,57,4.66,56,3.61,53,7.72,53,3.90,54,3.66,50,3.71
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,4.7,4.7,Man City,51,2.15,45,2.32,46,2.39,0,0.00,44,1.80,47,4.73,47,2.44,48,2.51,43,3.70
M,300,Gündogan,7.3,7.3,Man City,69,3.58,62,3.38,59,3.33,0,0.00,58,2.58,58,6.09,54,3.14,57,2.90,55,4.94
M,301,De Bruyne,12.0,12.0,Man City,78,5.28,72,5.03,70,5.31,0,0.00,67,3.86,65,8.82,61,4.78,64,4.28,64,7.54
D,302,Stones,5.4,5.4,Man City,72,3.08,67,3.56,62,3.34,0,0.00,64,2.59,61,6.23,61,3.22,57,3.00,61,5.24
M,303,Mahrez,7.3,7.3,Man City,45,3.17,59,4.19,58,4.33,0,0.00,50,2.96,49,6.89,51,3.98,46,3.12,47,5.56
M,304,Sterling,9.7,9.7,Chelsea,27,3.24,48,2.58,47,2.59,0,0.00,47,2.82,47,2.04,47,2.80,45,3.12,47,4.16
M,305,Grealish,6.8,6.8,Man City,79,4.22,77,4.34,75,4.54,0,0.00,67,3.17,62,7.06,62,3.94,64,3.52,64,6.22
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,89,3.81,88,4.33,87,4.26,0,0.00,87,3.74,87,8.35,86,4.17,86,4.34,85,7.44
D,308,Aké,5.0,5.0,Man City,56,2.40,52,2.77,52,2.80,0,0.00,52,2.11,50,5.13,51,2.73,52,2.72,50,4.28
D,309,Laporte,5.7,5.7,Man City,21,0.93,34,1.92,46,2.57,0,0.00,46,1.93,47,4.98,45,2.49,48,2.59,51,4.46
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.7,6.7,Man City,67,3.15,62,3.19,60,3.27,0,0.00,57,2.44,56,5.70,54,2.89,51,2.44,52,4.49
D,312,Dias,5.9,5.9,Man City,69,2.97,65,3.53,62,3.43,0,0.00,59,2.46,62,6.49,61,3.34,60,3.21,57,5.04
D,313,Zinchenko,5.2,5.2,Arsenal,82,4.75,80,2.77,77,3.85,73,4.63,73,2.28,74,3.81,73,3.15,74,3.74,70,3.98
M,314,Foden,8.0,8.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,24,1.45,39,5.45,53,4.09,52,3.49,51,6.05
M,315,Rodri,5.6,5.6,Man City,81,3.13,78,3.26,77,3.42,0,0.00,77,2.72,78,6.38,78,3.42,76,3.09,76,5.42
M,316,Palmer,4.2,4.2,Man City,22,1.27,18,1.09,20,1.27,0,0.00,18,0.96,15,1.76,14,0.93,14,0.86,14,1.55
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.0,12.0,Man City,31,2.36,56,4.59,73,6.71,0,0.00,71,4.66,72,11.77,70,6.59,71,5.36,72,9.57
F,319,Álvarez,6.0,6.0,Man City,65,3.80,51,3.15,43,2.66,0,0.00,45,2.22,39,4.56,38,2.45,39,2.15,38,3.87
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,72,1.98,66,1.74,66,2.06,66,1.68,62,1.99,61,1.65,62,1.85,63,1.92,61,1.65
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.05,1,0.07,3,0.13,0,0.00,3,0.13,3,0.26,4,0.18,4,0.18,4,0.37
M,325,Phillips,4.8,4.8,Man City,14,0.59,16,0.67,14,0.63,0,0.00,15,0.60,14,1.21,15,0.66,14,0.61,15,1.14
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,89,7.46,88,4.28,88,4.04,0,0.00,85,3.39,85,7.31,85,3.69,86,4.15,85,7.71
D,328,Jones,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.00,0,0.01,0,0.01
D,329,Varane,4.8,4.8,Man Utd,64,4.98,70,3.62,68,3.17,0,0.00,65,2.19,66,5.27,65,2.67,64,3.22,62,5.58
D,330,Maguire,4.7,4.7,Man Utd,21,1.54,20,1.02,22,1.03,0,0.00,27,0.91,24,1.97,23,0.96,26,1.32,26,2.33
M,331,Fred,5.1,5.1,Man Utd,57,4.25,50,2.17,31,1.40,0,0.00,25,1.06,27,2.39,26,1.13,24,1.12,27,2.42
D,332,Shaw,5.2,5.2,Man Utd,81,6.61,79,4.44,77,3.98,0,0.00,75,2.66,74,6.37,74,3.24,74,4.05,73,7.13
M,333,Fernandes,9.6,9.6,Man Utd,85,9.68,82,5.52,78,5.20,0,0.00,75,3.85,72,8.50,76,4.33,73,4.86,74,9.04
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.3,7.0,Man Utd,76,9.61,79,5.74,77,5.51,0,0.00,76,4.31,75,9.58,74,4.66,74,5.39,73,9.79
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,10,0.66,10,0.48,12,0.52,0,0.00,13,0.42,15,1.11,18,0.68,17,0.78,17,1.40
M,338,McTominay,4.9,4.9,Man Utd,61,4.24,52,2.05,12,0.51,0,0.00,11,0.42,11,0.92,12,0.51,14,0.61,13,1.10
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,49,5.73,41,2.76,35,2.37,0,0.00,34,1.94,34,4.24,33,2.04,35,2.42,36,4.67
D,341,Wan-Bissaka,4.3,4.3,Man Utd,41,3.01,26,1.36,32,1.55,0,0.00,32,1.15,34,2.82,33,1.41,30,1.54,32,2.92
D,342,Dalot,4.7,4.7,Man Utd,49,4.10,62,3.33,56,2.75,0,0.00,54,1.89,53,4.46,53,2.28,57,2.99,54,5.10
D,343,B.Williams,3.8,3.8,Man Utd,1,0.04,1,0.03,2,0.10,0,0.00,2,0.07,3,0.22,2,0.09,2,0.10,3,0.28
M,344,Elanga,4.6,4.6,Man Utd,4,0.64,3,0.29,1,0.13,0,0.00,1,0.11,2,0.34,2,0.19,2,0.22,3,0.46
F,345,Martial,6.3,6.3,Man Utd,20,2.67,43,2.84,50,3.18,0,0.00,51,2.75,49,5.81,49,2.84,48,3.09,46,5.61
M,346,Andreas,4.3,4.3,Fulham,80,4.09,78,3.96,75,3.35,72,3.72,69,2.87,69,5.00,72,3.62,71,3.29,71,3.50
M,347,Pellistri,4.3,4.3,Man Utd,5,0.66,2,0.17,2,0.17,0,0.00,1,0.09,2,0.29,2,0.14,2,0.18,3,0.38
G,348,Heaton,3.8,3.8,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.01,1,0.05,1,0.04,1,0.03,1,0.06
M,349,Shelvey,4.8,4.8,Nott'm Forest,72,4.97,64,2.08,65,2.04,63,1.88,61,2.01,60,1.97,61,2.34,59,1.80,60,1.87
D,350,Ritchie,4.2,4.2,Newcastle,1,0.09,3,0.12,2,0.12,3,0.16,4,0.20,4,0.24,3,0.15,2,0.22,2,0.11
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,355,Dubravka,4.1,4.1,Newcastle,8,0.64,1,0.04,3,0.14,3,0.15,3,0.14,2,0.12,3,0.11,3,0.26,3,0.15
F,356,Wilson,6.9,6.9,Newcastle,49,5.72,50,2.86,47,2.96,46,2.84,49,2.84,48,3.44,46,2.54,42,4.87,42,3.10
D,357,Trippier,6.1,6.0,Newcastle,86,7.15,81,3.31,79,3.64,77,3.50,75,3.64,74,4.53,75,2.70,74,6.17,76,4.28
