Pos,ID,Name,BV,SV,Team,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,233,Harrison,5.7,5.7,Leeds,71,3.37,69,3.12,70,2.27,67,2.69,66,2.63,64,2.78
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,37,1.43,22,0.83,21,0.47,23,0.75,22,0.70,26,0.89
G,236,Klaesson,3.8,3.8,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,237,Greenwood,4.0,4.0,Leeds,16,0.78,21,0.96,17,0.70,19,0.83,16,0.73,17,0.77
G,238,Meslier,4.5,4.5,Leeds,84,3.34,83,3.28,82,2.84,83,3.05,83,3.02,84,3.11
D,239,Firpo,4.5,4.5,Leeds,56,2.09,39,1.45,39,0.76,43,1.29,40,1.17,43,1.37
M,240,Summerville,4.2,4.2,Leeds,33,1.85,32,1.68,31,1.23,33,1.54,33,1.52,33,1.63
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.7,4.7,Leeds,59,2.18,62,2.20,65,1.05,61,1.74,61,1.67,60,1.83
M,245,Roca,4.8,4.8,Leeds,79,2.81,74,2.57,75,2.01,72,2.31,72,2.30,70,2.35
M,246,Aaronson,5.3,5.3,Leeds,51,2.46,50,2.30,49,1.73,46,1.93,46,1.92,46,2.06
M,247,Gyabi,4.2,4.2,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,0,0.00,9,0.35,35,0.97,58,1.16,66,1.24,63,1.97
D,250,Bertrand,3.9,3.9,Leicester,0,0.00,2,0.08,2,0.06,2,0.06,1,0.04,2,0.06
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,17,0.69,17,0.69,18,0.73,21,0.80,20,0.77,19,0.76
D,253,Vestergaard,3.8,3.8,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,254,Ward,3.9,3.9,Leicester,4,0.14,4,0.17,3,0.12,4,0.15,5,0.16,6,0.22
F,255,Vardy,9.1,9.1,Leicester,43,2.45,42,2.52,45,2.40,45,2.25,46,2.02,44,2.48
D,256,Ricardo,4.2,4.2,Leicester,0,0.00,0,0.00,4,0.13,20,0.62,40,1.05,42,1.70
D,257,Amartey,4.0,4.0,Leicester,20,0.60,25,0.98,20,0.59,17,0.39,12,0.27,12,0.41
D,258,Castagne,4.3,4.3,Leicester,84,2.55,81,3.35,80,2.40,72,1.64,66,1.39,68,2.37
M,259,Tielemans,6.1,6.1,Leicester,71,2.70,71,2.92,72,2.58,71,2.41,71,2.21,71,2.65
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.0,8.0,Leicester,73,3.67,81,4.45,79,3.69,77,3.32,78,2.95,76,3.88
F,262,Iheanacho,5.9,5.9,Leicester,54,2.97,47,2.77,47,2.45,45,2.24,44,1.97,46,2.56
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,47,2.39,65,3.46,70,3.22,71,3.05,71,2.68,70,3.42
M,265,Ndidi,4.8,4.8,Leicester,41,1.34,42,1.41,45,1.39,44,1.31,43,1.24,44,1.41
M,266,Dewsbury-Hall,4.9,4.9,Leicester,48,1.96,47,1.98,49,1.86,46,1.69,45,1.56,46,1.83
D,267,Söyüncü,4.2,4.2,Leicester,73,2.07,71,2.73,60,1.64,51,1.04,46,0.89,47,1.48
D,268,Justin,4.1,4.1,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,45,1.58,33,1.26,26,1.00,25,0.94,25,0.93,25,1.00
D,270,Thomas,3.9,3.9,Leicester,23,0.77,21,0.87,22,0.73,21,0.57,15,0.41,15,0.54
F,271,Daka,5.6,5.6,Leicester,32,1.82,29,1.76,25,1.41,26,1.40,28,1.32,28,1.61
D,272,W.Fofana,4.3,4.3,Chelsea,83,3.57,79,2.04,74,3.23,71,3.71,63,2.98,61,2.31
D,273,Brunt,3.9,3.9,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,274,Milner,4.4,4.4,Liverpool,7,0.38,13,1.43,11,0.59,10,0.56,13,0.69,10,0.57
M,275,Henderson,5.3,5.3,Liverpool,56,2.15,60,4.92,61,2.53,57,2.27,55,2.21,53,2.16
D,276,Matip,5.9,5.9,Liverpool,26,1.03,13,1.15,15,0.66,16,0.66,16,0.68,19,0.83
M,277,Thiago,5.1,5.1,Liverpool,71,2.43,71,5.21,67,2.54,63,2.29,64,2.36,66,2.43
M,278,Chamberlain,4.9,4.9,Liverpool,4,0.30,4,0.67,5,0.37,4,0.29,4,0.30,5,0.40
F,279,Firmino,8.0,8.0,Liverpool,0,0.00,0,0.00,2,0.16,10,0.69,14,1.00,18,1.28
D,280,Van Dijk,6.6,6.6,Liverpool,86,3.28,83,7.40,80,3.77,79,3.31,78,3.37,78,3.51
G,281,Alisson,5.4,5.4,Liverpool,89,3.72,88,7.80,87,3.95,87,3.72,85,3.68,85,3.79
M,282,Fabinho,5.2,5.2,Liverpool,61,2.00,51,3.68,59,2.12,60,2.05,57,1.99,56,1.99
M,283,Salah,13.0,12.9,Liverpool,80,5.80,78,13.29,79,6.88,76,6.06,75,6.02,75,5.79
D,284,Robertson,6.8,6.8,Liverpool,72,3.23,70,7.31,75,4.09,75,3.66,74,3.71,75,3.89
D,285,Alexander-Arnold,7.5,7.4,Liverpool,84,4.26,82,9.81,81,5.08,77,4.33,77,4.42,77,4.53
D,286,Gomez,4.3,4.3,Liverpool,18,0.63,13,1.00,14,0.60,19,0.71,19,0.76,19,0.80
M,287,Keita,4.7,4.7,Liverpool,0,0.00,0,0.00,3,0.16,13,0.67,19,0.99,23,1.19
F,288,Diogo Jota,8.8,8.8,Liverpool,62,3.35,57,6.99,51,3.23,48,2.96,42,2.76,43,2.75
G,289,Kelleher,4.0,4.0,Liverpool,0,0.00,2,0.13,3,0.12,3,0.13,5,0.22,5,0.23
D,290,Konaté,4.8,4.8,Liverpool,53,1.88,78,6.40,78,3.38,75,2.85,75,2.97,71,2.95
M,291,Jones,4.9,4.9,Liverpool,42,1.74,38,3.36,30,1.42,28,1.28,25,1.14,27,1.22
D,292,Tsimikas,4.3,4.3,Liverpool,18,0.89,20,2.14,15,0.80,15,0.76,16,0.82,14,0.75
M,293,Luis Díaz,7.8,7.8,Liverpool,19,1.26,32,4.38,39,2.62,42,2.68,45,2.82,44,2.74
M,294,Elliott,4.8,4.8,Liverpool,21,1.12,24,2.63,24,1.29,23,1.20,23,1.23,21,1.16
D,295,N.Williams,3.8,3.8,Nott'm Forest,82,2.10,78,2.29,54,2.46,29,0.84,32,0.95,31,1.11
M,296,Carvalho,5.1,5.1,Liverpool,3,0.27,4,0.77,5,0.39,4,0.34,5,0.37,2,0.20
F,297,Darwin,8.6,8.6,Liverpool,50,3.31,50,7.67,47,3.62,47,3.38,42,3.12,44,3.12
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,4.7,4.7,Man City,23,0.93,45,4.41,42,2.23,42,2.13,44,3.71,41,1.91
M,300,Gündogan,7.3,7.3,Man City,51,2.62,56,6.12,56,3.35,57,2.99,54,5.28,52,2.67
M,301,De Bruyne,12.1,12.1,Man City,75,4.90,65,9.33,67,5.45,65,4.49,64,8.35,62,4.22
D,302,Stones,5.5,5.5,Man City,74,3.28,62,6.48,62,3.45,58,3.11,57,5.17,57,2.81
M,303,Mahrez,7.3,7.3,Man City,56,3.75,55,8.05,55,4.51,54,3.78,53,6.85,56,3.82
M,304,Sterling,9.7,9.7,Chelsea,62,3.88,62,2.86,61,3.72,59,4.15,58,5.24,54,3.01
M,305,Grealish,7.2,7.2,Man City,75,4.06,68,8.04,63,4.19,63,3.59,63,6.63,61,3.43
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,89,3.74,88,8.18,88,4.22,88,4.19,87,7.51,87,3.92
D,308,Aké,5.1,5.1,Man City,9,0.38,28,2.94,51,2.85,55,2.83,55,4.74,52,2.46
D,309,Laporte,5.6,5.6,Man City,54,2.39,48,5.04,41,2.35,41,2.19,40,3.66,41,2.04
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.7,6.7,Man City,68,3.08,54,5.45,52,2.83,52,2.50,54,4.80,55,2.55
D,312,Dias,6.0,6.0,Man City,74,3.10,66,6.66,67,3.65,67,3.48,65,5.59,66,3.09
D,313,Zinchenko,5.2,5.2,Arsenal,79,1.75,76,3.45,77,2.68,75,3.13,75,3.92,73,4.07
M,314,Foden,8.0,8.0,Man City,26,1.83,39,5.71,50,4.05,53,3.62,52,6.59,54,3.60
M,315,Rodri,5.6,5.6,Man City,81,3.16,75,6.39,77,3.52,77,3.16,77,5.79,76,3.01
M,316,Palmer,4.2,4.2,Man City,3,0.24,6,0.82,7,0.50,7,0.46,7,0.82,9,0.54
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.3,12.3,Man City,77,6.14,73,12.72,73,7.28,70,5.68,71,10.43,70,5.47
F,319,Álvarez,6.0,6.0,Man City,31,1.59,44,4.48,40,2.26,39,1.96,41,3.84,41,1.98
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,75,2.22,73,1.86,74,2.11,73,2.13,72,1.81,68,1.78
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,1,0.05,2,0.18,2,0.11,2,0.09,3,0.24,3,0.13
M,325,Phillips,4.8,4.8,Man City,14,0.59,17,1.48,16,0.71,16,0.68,16,1.30,18,0.74
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,89,3.41,87,6.84,87,3.49,86,3.98,87,7.33,86,3.83
D,328,Jones,3.8,3.8,Man Utd,0,0.00,2,0.09,2,0.04,2,0.06,1,0.09,2,0.07
D,329,Varane,4.8,4.8,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,330,Maguire,4.7,4.7,Man Utd,77,2.35,73,4.64,74,2.47,73,3.45,73,5.72,75,3.38
M,331,Fred,5.1,5.1,Man Utd,34,1.40,26,2.23,18,0.80,17,0.83,18,1.68,15,0.75
D,332,Shaw,5.1,5.1,Man Utd,78,2.60,77,5.27,76,2.75,74,3.78,74,6.27,74,3.62
M,333,Fernandes,9.5,9.5,Man Utd,21,1.18,57,6.19,80,4.32,80,5.20,79,9.26,79,5.49
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.1,6.9,Man Utd,72,4.77,75,9.82,76,4.78,75,5.65,74,10.12,73,5.80
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,66,1.96,66,3.98,65,2.10,63,2.85,64,4.74,61,2.62
M,338,McTominay,4.9,4.9,Man Utd,7,0.31,14,1.09,16,0.62,21,0.88,22,1.80,24,1.02
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,47,2.67,40,4.61,38,2.19,38,2.53,36,4.45,37,2.57
D,341,Wan-Bissaka,4.3,4.3,Man Utd,43,1.41,44,2.97,47,1.65,47,2.25,46,3.67,46,2.11
D,342,Dalot,4.7,4.7,Man Utd,65,2.23,64,4.49,63,2.31,64,3.26,61,5.22,61,3.00
D,343,B.Williams,3.8,3.8,Man Utd,2,0.07,3,0.23,3,0.10,3,0.13,4,0.32,4,0.17
M,344,Elanga,4.6,4.6,Man Utd,1,0.13,2,0.28,2,0.13,0,0.00,0,0.00,0,0.00
F,345,Martial,6.3,6.3,Man Utd,55,3.22,54,6.31,51,2.94,51,3.33,50,6.09,49,3.43
M,346,Andreas,4.4,4.4,Fulham,79,3.49,78,6.07,77,4.52,74,3.49,73,3.71,73,2.81
M,347,Pellistri,4.3,4.3,Man Utd,7,0.44,8,1.04,7,0.45,6,0.43,4,0.68,5,0.37
G,348,Heaton,3.8,3.8,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,349,Shelvey,4.8,4.8,Nott'm Forest,0,0.00,13,0.51,12,0.51,7,0.27,8,0.32,10,0.41
D,350,Ritchie,4.2,4.2,Newcastle,2,0.07,2,0.12,1,0.06,2,0.15,2,0.12,2,0.07
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,355,Dubravka,4.1,4.1,Newcastle,0,0.00,2,0.11,3,0.12,3,0.26,3,0.15,5,0.19
F,356,Wilson,6.9,6.9,Newcastle,43,2.84,40,2.96,38,2.33,37,5.01,37,2.91,37,2.04
D,357,Trippier,6.2,6.0,Newcastle,86,4.58,81,4.97,80,3.19,80,7.36,77,4.59,78,2.91
D,358,Burn,4.5,4.5,Newcastle,82,3.77,78,4.10,76,2.63,75,5.87,73,3.67,74,2.47
M,359,Fraser,5.2,5.2,Newcastle,3,0.25,3,0.27,3,0.26,3,0.49,4,0.32,4,0.30
D,360,Lascelles,4.3,4.3,Newcastle,24,1.08,19,0.91,15,0.48,13,0.97,14,0.60,13,0.42
F,361,Gayle,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,362,Dummett,3.9,3.9,Newcastle,2,0.09,2,0.10,1,0.06,2,0.20,2,0.09,3,0.10
D,363,Manquillo,4.2,4.2,Newcastle,3,0.13,7,0.35,7,0.27,7,0.56,10,0.45,8,0.30
D,364,Krafth,4.3,4.3,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,365,Murphy,4.1,4.1,Newcastle,55,2.81,47,2.64,33,1.62,33,3.43,32,1.83,33,1.50
D,366,Schär,5.1,5.1,Newcastle,46,2.30,62,3.60,75,2.85,76,6.65,75,4.15,74,2.65
D,367,Targett,4.7,4.7,Newcastle,33,1.68,27,1.53,21,0.82,22,1.93,25,1.33,26,0.97
M,368,Saint-Maximin,6.1,6.1,Newcastle,0,0.00,8,0.54,25,1.33,47,5.30,54,3.48,52,2.46
M,369,Almirón,5.4,5.4,Newcastle,45,2.33,51,2.80,59,2.67,56,5.45,54,3.00,56,2.33
M,370,S.Longstaff,4.3,4.3,Newcastle,68,2.64,64,2.69,64,2.24,61,4.56,60,2.52,58,1.95
M,371,Joelinton,6.0,6.0,Newcastle,72,3.21,70,3.48,67,2.65,62,5.21,60,2.88,61,2.17
D,372,Lewis,4.4,4.4,Newcastle,2,0.10,3,0.12,3,0.11,3,0.22,2,0.10,2,0.06
M,373,Willock,4.7,4.7,Newcastle,60,2.92,64,3.40,60,2.62,56,5.23,56,3.04,57,2.32
M,374,Bruno Guimarães,5.5,5.5,Newcastle,82,3.15,81,3.43,79,2.69,81,5.82,78,3.25,78,2.49
M,375,Hendrick,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,376,Pope,5.4,5.4,Newcastle,89,4.03,88,4.23,87,3.47,86,7.18,86,4.01,85,3.35
D,377,Botman,4.5,4.5,Newcastle,83,3.88,81,4.22,80,2.79,78,6.08,79,3.95,79,2.64
M,378,Arter,4.1,4.1,Nott'm Forest,3,0.16,2,0.10,0,0.00,0,0.00,0,0.00,0,0.00
D,379,Cook,4.3,4.3,Nott'm Forest,15,0.36,18,0.50,18,0.69,20,0.44,19,0.44,18,0.53
F,380,Lyle Taylor,4.1,4.1,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,381,Colback,4.1,4.1,Nott'm Forest,0,0.00,2,0.10,5,0.23,5,0.22,5,0.24,7,0.29
G,382,Samba,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,383,Cafú,4.2,4.2,Nott'm Forest,8,0.31,5,0.22,0,0.00,0,0.00,0,0.00,0,0.00
M,384,Lolley,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,385,McKenna,4.4,4.4,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,386,Dräger,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,387,Yates,5.0,5.0,Nott'm Forest,0,0.00,5,0.19,26,1.07,39,1.27,38,1.29,39,1.35
D,388,Worrall,4.2,4.2,Nott'm Forest,41,0.92,43,1.09,41,1.52,42,0.85,43,0.89,38,1.11
D,389,Panzo,4.0,4.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,390,Xande Silva,5.0,5.0,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,391,Surridge,4.6,4.6,Nott'm Forest,3,0.20,3,0.24,2,0.14,2,0.17,2,0.14,4,0.25
D,392,Laryea,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,393,Mbe Soh,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,394,Johnson,5.6,5.6,Nott'm Forest,78,2.99,73,2.83,77,3.58,73,2.56,71,2.73,72,2.80
M,395,Mighten,4.9,4.9,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,396,Ojeda,4.5,4.5,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,397,Awoniyi,5.6,5.6,Nott'm Forest,54,2.56,54,2.60,52,3.01,54,2.25,51,2.35,52,2.44
G,398,Henderson,4.6,4.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,6,0.21
D,399,Biancone,4.2,4.2,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,400,Walcott,4.8,4.8,Southampton,66,3.40,63,2.41,62,2.88,61,3.05,60,2.32,59,2.46
G,401,McCarthy,4.3,4.3,Southampton,3,0.11,4,0.15,2,0.08,3,0.14,5,0.16,6,0.20
M,402,Romeu,4.8,4.8,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,403,Redmond,5.3,5.3,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,404,Stephens,4.3,4.3,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,405,S.Armstrong,4.7,4.7,Southampton,26,1.41,25,1.11,25,1.26,21,1.14,23,1.02,26,1.19
M,406,Elyounoussi,5.1,5.1,Southampton,55,2.98,53,2.09,55,2.67,51,2.69,49,2.00,47,2.08
M,407,Ward-Prowse,6.2,6.2,Southampton,86,3.83,85,2.69,83,3.33,82,3.53,81,2.65,80,2.81
F,408,A.Armstrong,5.3,5.3,Southampton,26,1.62,28,1.32,23,1.32,20,1.26,20,1.01,17,0.92
D,409,Walker-Peters,4.4,4.4,Southampton,71,2.75,69,1.49,69,2.44,67,2.47,65,1.23,63,1.39
D,410,Bednarek,4.2,4.2,Southampton,68,2.71,76,1.63,78,2.79,75,2.83,74,1.41,70,1.54
F,411,Adams,6.0,6.0,Southampton,0,0.00,7,0.33,38,1.81,48,2.49,68,2.62,64,2.69
M,412,Tella,5.0,5.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,413,Lyanco,4.4,4.4,Southampton,4,0.15,4,0.11,0,0.00,2,0.07,2,0.07,2,0.05
D,414,Valery,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,415,Smallbone,4.5,4.5,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,416,Diallo,4.2,4.2,Southampton,17,0.74,19,0.74,17,0.72,20,0.83,17,0.67,22,0.85
D,417,Perraud,4.1,4.1,Southampton,64,2.96,66,1.71,68,2.87,65,2.88,63,1.48,65,1.76
M,418,Djenepo,5.0,5.0,Southampton,6,0.38,5,0.30,6,0.39,6,0.37,7,0.36,6,0.35
D,419,Livramento,4.4,4.4,Southampton,0,0.00,2,0.04,2,0.07,6,0.22,5,0.11,9,0.22
D,420,Salisu,4.3,4.3,Southampton,0,0.00,2,0.04,11,0.39,15,0.56,18,0.36,21,0.49
G,421,Lis,4.0,4.0,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,422,Bazunu,4.5,4.5,Southampton,87,3.57,85,2.95,88,3.51,86,3.48,85,2.89,84,2.90
D,423,Bella-Kotchap,4.5,4.5,Southampton,84,3.47,80,1.80,80,3.03,78,3.11,76,1.53,74,1.78
G,424,Caballero,3.9,3.9,Southampton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,425,Lloris,5.4,5.4,Spurs,37,1.37,60,2.11,79,3.56,87,3.29,86,3.66,86,3.39
G,426,Forster,3.9,3.9,Spurs,50,1.85,29,0.99,11,0.47,3,0.12,4,0.18,4,0.16
F,427,Kane,11.5,11.5,Spurs,85,5.16,82,4.14,81,5.58,79,4.47,79,5.56,77,4.99
M,428,Son,11.6,11.6,Spurs,74,4.17,71,3.38,71,4.72,69,3.78,70,4.74,69,4.26
D,429,Doherty,4.6,4.6,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,430,Dier,5.1,5.1,Spurs,84,2.36,82,1.68,79,3.51,79,2.33,78,3.20,79,2.69
M,431,Lucas Moura,5.8,5.8,Spurs,10,0.59,13,0.67,11,0.72,14,0.75,9,0.61,8,0.49
D,432,Davies,4.7,4.7,Spurs,54,1.71,55,1.29,54,2.59,54,1.74,51,2.27,48,1.80
M,433,Højbjerg,5.4,5.4,Spurs,85,2.59,83,2.33,83,2.90,80,2.44,78,2.78,78,2.60
M,434,Winks,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,435,Sánchez,4.2,4.2,Spurs,9,0.26,11,0.25,10,0.42,11,0.34,12,0.46,13,0.46
D,436,R.Sessegnon,4.4,4.4,Spurs,6,0.28,13,0.45,26,1.50,41,1.70,46,2.55,42,2.02
M,437,Bergwijn,5.5,5.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,438,Reguilón,4.2,4.2,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,439,Tanganga,3.8,3.8,Spurs,3,0.10,6,0.16,6,0.25,6,0.18,6,0.22,5,0.18
M,440,Bentancur,5.3,5.3,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,441,Skipp,4.3,4.3,Spurs,73,2.04,69,1.80,59,1.88,48,1.41,44,1.44,43,1.35
D,442,Rodon,4.0,4.0,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,443,Romero,4.9,4.9,Spurs,86,2.16,81,1.48,80,3.28,77,2.09,77,2.93,77,2.43
M,444,Bissouma,4.7,4.7,Spurs,0,0.00,6,0.20,21,0.80,43,1.39,54,1.91,55,1.83
D,445,Emerson Royal,4.8,4.8,Spurs,0,0.00,0,0.00,0,0.00,6,0.23,23,1.18,42,1.80
M,446,Kulusevski,7.8,7.8,Spurs,38,1.79,45,1.82,52,2.69,50,2.20,48,2.52,46,2.27
F,447,Scarlett,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,448,Perišić,5.3,5.3,Spurs,59,2.73,54,1.92,48,3.16,42,1.97,37,2.32,37,2.01
M,449,White,4.4,4.4,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,450,Sarr,4.2,4.2,Spurs,19,0.90,18,0.81,16,0.81,11,0.49,7,0.41,7,0.40
G,451,Austin,3.9,3.9,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,452,Devine,4.3,4.3,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,453,Parrott,4.5,4.5,Spurs,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,454,Richarlison,8.4,8.4,Spurs,39,2.08,45,2.06,44,2.53,43,2.17,45,2.59,46,2.53
G,455,Fabianski,4.9,4.9,West Ham,87,3.11,88,6.65,87,3.27,86,3.40,86,3.64,86,3.45
D,456,Ogbonna,4.4,4.4,West Ham,25,0.67,21,1.13,22,0.66,21,0.71,24,0.97,26,0.95
D,457,Cresswell,4.7,4.7,West Ham,55,1.57,59,3.36,59,1.94,57,2.03,56,2.60,56,2.19
F,458,Antonio,7.0,7.0,West Ham,53,2.43,51,4.31,51,2.46,52,2.39,51,2.86,51,2.53
D,459,Dawson,4.8,4.8,Wolves,79,3.30,76,1.76,79,2.83,75,1.61,76,3.52,73,1.48
M,460,Lanzini,5.0,5.0,West Ham,10,0.52,6,0.65,7,0.41,9,0.48,10,0.61,12,0.65
D,461,Zouma,4.4,4.4,West Ham,81,2.08,82,4.37,81,2.38,80,2.64,76,3.19,77,2.76
D,462,Masuaku,4.5,4.5,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,463,Coufal,4.0,4.0,West Ham,66,1.71,71,3.85,69,2.05,69,2.27,69,2.87,68,2.42
M,464,Benrahma,5.5,5.5,West Ham,58,2.91,56,5.24,58,3.09,57,2.98,55,3.52,54,3.06
M,465,Bowen,8.0,8.0,West Ham,75,3.27,78,6.30,79,3.67,77,3.53,73,4.11,73,3.62
M,466,Vlasic,5.0,5.0,West Ham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,467,Rice,4.7,4.7,West Ham,81,2.36,83,4.65,81,2.43,81,2.44,77,2.65,78,2.46
