Pos,ID,Name,BV,SV,Team,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts,37_xMins,37_Pts,38_xMins,38_Pts
M,46,Douglas Luiz,4.8,4.8,Aston Villa,80,3.01,81,2.50,77,2.41,72,2.63,74,2.13,71,2.32,71,2.35,71,2.07,71,2.29
M,47,Ramsey,5.2,5.2,Aston Villa,62,3.19,61,2.53,58,2.44,56,2.86,50,1.96,49,2.15,46,2.13,47,1.88,46,2.06
M,48,Chukwuemeka,4.2,4.2,Chelsea,4,0.27,3,0.23,0,0.00,4,0.27,4,0.27,5,0.35,5,0.32,5,0.64,5,0.31
M,49,Iroegbunam,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,50,Diego Carlos,4.7,4.7,Aston Villa,12,0.54,18,0.60,26,0.87,31,1.39,34,0.77,32,1.16,33,1.17,37,0.82,35,1.15
M,51,El Ghazi,4.8,4.8,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,52,Davis,5.4,5.4,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,53,Kamara,4.8,4.8,Aston Villa,0,0.00,10,0.33,36,1.07,50,1.61,62,1.66,71,2.05,73,2.09,74,1.89,72,2.03
F,54,Archer,4.2,4.2,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,55,Philogene-Bidace,4.5,4.5,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,56,Guilbert,3.9,3.9,Aston Villa,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,57,Smith,4.3,4.3,Bournemouth,83,2.15,81,1.58,76,2.56,67,2.17,68,2.34,74,1.92,74,2.26,73,1.59,73,2.18
M,58,Stanislas,4.8,4.8,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.02,1,0.07,3,0.22,2,0.20,3,0.27
D,59,Fredericks,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,60,Brooks,5.3,5.3,Bournemouth,2,0.16,2,0.19,4,0.34,5,0.37,7,0.50,6,0.40,6,0.42,7,0.44,8,0.48
M,61,Lowe,5.2,5.2,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,62,Moore,5.0,5.0,Bournemouth,4,0.21,5,0.25,6,0.33,7,0.41,7,0.41,8,0.40,8,0.45,8,0.42,8,0.42
M,63,Marcondes,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,64,Lerma,4.7,4.7,Bournemouth,83,2.40,79,2.14,77,2.38,76,2.33,74,2.38,75,2.13,74,2.19,74,2.06,75,2.13
D,65,Stacey,4.3,4.3,Bournemouth,6,0.19,6,0.16,10,0.37,20,0.72,17,0.65,13,0.41,13,0.48,14,0.41,13,0.44
F,66,Solanke,5.5,5.5,Bournemouth,83,4.04,78,3.33,79,4.05,79,3.98,77,4.33,75,3.29,76,3.52,77,3.45,75,3.40
M,67,Cook,4.9,4.9,Bournemouth,19,0.72,20,0.72,23,0.88,26,0.95,28,1.04,26,0.92,28,1.00,28,0.97,28,0.99
M,68,Pearson,4.4,4.4,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,69,Christie,5.3,5.3,Bournemouth,29,1.36,28,1.26,30,1.46,31,1.50,31,1.62,28,1.29,31,1.44,31,1.38,31,1.40
M,70,Billing,5.2,5.2,Bournemouth,72,2.72,71,2.42,69,2.76,67,2.65,66,2.85,65,2.36,62,2.42,64,2.31,65,2.43
D,71,Mepham,4.3,4.3,Bournemouth,17,0.44,10,0.19,14,0.45,44,1.29,19,0.60,17,0.42,19,0.55,17,0.38,17,0.50
G,72,Travers,4.2,4.2,Bournemouth,2,0.06,3,0.09,2,0.09,4,0.15,4,0.15,5,0.20,5,0.19,5,0.16,4,0.14
D,73,Kelly,4.3,4.3,Bournemouth,82,2.07,79,1.49,78,2.51,78,2.37,72,2.32,73,1.79,70,2.06,72,1.48,73,2.10
M,74,Dembélé,4.7,4.7,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,75,Anthony,5.2,5.2,Bournemouth,31,1.53,30,1.38,31,1.62,30,1.52,28,1.54,31,1.44,29,1.42,31,1.44,31,1.48
D,76,Zemura,4.3,4.3,Bournemouth,17,0.56,15,0.42,16,0.62,32,1.15,24,0.92,20,0.63,23,0.82,20,0.57,20,0.70
G,77,Dennis,3.9,3.9,Bournemouth,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,78,Jansson,4.2,4.2,Brentford,29,0.96,34,1.24,28,1.13,32,0.86,35,1.73,33,0.73,35,1.49,30,0.84,29,0.71
M,79,Nørgaard,5.3,5.3,Brentford,82,2.54,79,2.59,77,2.75,75,2.24,73,2.94,73,2.19,74,2.67,72,2.25,71,2.13
F,80,Toney,7.9,7.9,Brentford,77,3.77,41,2.00,29,1.67,21,0.88,15,0.98,8,0.36,6,0.34,7,0.32,8,0.35
G,81,Raya,4.9,4.9,Brentford,88,3.49,87,3.64,86,3.70,86,3.21,87,4.09,85,3.10,87,3.83,87,3.24,85,3.14
D,82,Canós,5.0,5.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,83,Dasilva,4.1,4.1,Brentford,29,1.39,25,1.27,30,1.57,29,1.30,28,1.64,31,1.36,29,1.53,28,1.29,25,1.16
D,84,Ajer,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,7,0.17,16,0.69,34,0.99,38,0.97
D,85,Henry,4.6,4.6,Brentford,82,2.53,82,2.87,79,3.01,78,1.96,76,3.61,74,1.58,76,3.08,72,1.90,72,1.66
M,86,Janelt,5.5,5.5,Brentford,39,1.47,50,1.91,51,2.06,50,1.75,52,2.29,51,1.75,51,2.04,50,1.78,49,1.68
M,87,Ghoddos,4.8,4.8,Brentford,5,0.32,7,0.40,9,0.55,9,0.45,12,0.76,13,0.64,11,0.63,10,0.51,8,0.40
M,88,Jensen,4.8,4.8,Brentford,67,2.60,69,2.73,66,2.86,65,2.34,67,3.29,66,2.38,64,2.86,63,2.38,63,2.28
M,89,Wissa,5.3,5.3,Brentford,40,2.09,51,2.77,54,3.31,53,2.46,54,3.71,57,2.67,58,3.50,55,2.73,52,2.46
D,90,Roerslev,4.3,4.3,Brentford,18,0.64,21,0.81,24,1.00,28,0.84,25,1.25,25,0.66,18,0.79,15,0.47,13,0.38
D,91,Bech,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,92,Pinnock,4.4,4.4,Brentford,85,2.68,81,2.92,81,3.18,77,1.97,76,3.76,74,1.60,72,3.05,75,2.01,76,1.78
M,93,Onyeka,4.8,4.8,Brentford,3,0.15,11,0.52,21,1.02,28,1.15,31,1.55,30,1.20,29,1.35,31,1.27,30,1.19
M,94,Baptiste,4.5,4.5,Brentford,16,0.75,15,0.68,13,0.66,17,0.75,16,0.86,18,0.81,17,0.82,18,0.81,18,0.81
F,95,Mbeumo,5.9,5.9,Brentford,73,3.19,74,3.39,71,3.81,73,2.99,73,4.35,75,3.20,76,4.05,74,3.26,71,2.97
D,96,Goode,3.9,3.9,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,97,Forss,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,98,Thompson,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,99,Bidstrup,4.5,4.5,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,100,Balcombe,4.0,4.0,Brentford,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,101,Lallana,4.8,4.8,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,8,0.69,19,1.72,21,1.03
G,102,Steele,3.9,3.9,Brighton,88,3.45,87,3.44,0,0.00,85,3.86,84,7.34,83,4.12,83,6.09,82,7.06,82,3.36
F,103,Welbeck,6.5,6.5,Brighton,40,2.14,39,1.99,0,0.00,36,2.22,37,4.42,37,2.38,38,3.57,37,4.41,37,2.04
M,104,Groß,5.4,5.4,Brighton,76,3.06,77,2.99,0,0.00,74,3.57,74,6.85,73,3.81,72,5.15,70,6.49,72,3.08
D,105,Duffy,4.3,4.3,Fulham,1,0.06,1,0.06,3,0.12,5,0.16,4,0.25,4,0.16,5,0.19,5,0.22,5,0.14
D,106,Dunk,4.7,4.7,Brighton,86,2.93,85,2.83,0,0.00,83,4.01,81,6.94,82,4.39,80,4.21,81,6.79,81,3.04
M,107,March,5.2,5.2,Brighton,81,3.71,81,3.48,0,0.00,76,4.09,76,7.87,74,4.29,74,5.75,74,7.53,74,3.46
D,108,Webster,4.5,4.5,Brighton,22,0.75,76,2.51,0,0.00,23,1.09,24,2.10,26,1.39,29,1.60,27,2.31,26,1.03
D,109,Veltman,4.6,4.6,Brighton,66,2.14,69,2.24,0,0.00,61,2.80,56,4.65,59,3.04,55,2.88,53,4.33,54,1.97
F,110,Maupay,5.7,5.7,Everton,35,1.67,27,1.70,23,1.24,18,0.93,19,1.03,19,0.94,18,0.91,18,0.95,16,1.02
M,111,Trossard,6.7,6.7,Arsenal,38,2.43,39,2.61,37,3.16,33,1.79,38,2.52,37,2.19,36,2.52,35,2.64,35,2.74
D,112,Cucurella,5.0,5.0,Chelsea,49,2.31,44,1.79,0,0.00,36,1.81,32,0.98,35,1.75,33,1.89,37,2.26,36,1.60
G,113,Sánchez,4.5,4.5,Brighton,2,0.09,3,0.12,0,0.00,5,0.22,6,0.48,7,0.35,7,0.52,8,0.71,9,0.35
D,114,Lamptey,4.2,4.2,Brighton,0,0.00,2,0.08,0,0.00,19,0.97,27,2.47,29,1.60,29,1.95,29,2.64,29,1.25
M,115,Alzate,4.4,4.4,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,116,Mac Allister,5.5,5.4,Brighton,83,4.07,79,3.63,0,0.00,75,4.43,74,8.29,74,4.65,75,6.17,75,8.40,73,3.74
M,117,Moder,4.4,4.4,Brighton,0,0.00,1,0.04,0,0.00,4,0.21,6,0.63,8,0.46,5,0.50,5,0.60,5,0.26
M,118,Mwepu,5.3,5.3,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,119,Sarmiento,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.02,6,0.61,11,1.31,14,0.80
M,120,Caicedo,5.0,5.0,Brighton,80,2.30,77,2.19,0,0.00,69,2.28,65,4.17,59,2.11,75,3.93,74,4.66,72,2.15
M,121,Richards,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,122,Roberts,4.0,4.0,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,123,Undav,5.0,5.0,Brighton,11,0.70,14,0.81,0,0.00,17,1.17,18,2.29,18,1.30,15,1.69,14,1.95,14,0.91
M,124,Mitoma,5.6,5.5,Brighton,82,3.81,77,3.38,0,0.00,76,4.21,77,8.09,76,4.50,75,5.93,76,7.96,74,3.61
F,125,Enciso,4.6,4.6,Brighton,16,0.79,21,0.97,0,0.00,22,1.10,23,2.27,24,1.24,21,1.80,17,1.81,19,0.91
M,126,Kozłowski,4.5,4.5,Brighton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,127,Azpilicueta,4.7,4.7,Chelsea,0,0.00,3,0.11,0,0.00,14,0.69,14,0.44,18,0.88,18,1.01,18,1.15,18,0.77
D,128,Thiago Silva,5.4,5.4,Chelsea,0,0.00,8,0.31,0,0.00,49,2.28,53,1.31,64,2.88,67,3.64,64,3.26,61,2.47
D,129,Alonso,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,130,Jorginho,5.7,5.7,Arsenal,25,0.97,32,1.25,34,1.54,33,1.13,33,1.30,36,1.30,33,1.31,33,1.42,34,1.47
M,131,Barkley,4.9,4.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,132,Kovacic,4.9,4.9,Chelsea,64,2.25,57,1.94,0,0.00,58,2.15,57,1.74,52,1.97,58,2.35,54,3.35,55,1.89
G,133,Arrizabalaga,4.7,4.7,Chelsea,77,3.46,78,3.28,0,0.00,77,3.56,80,3.02,76,3.49,76,3.80,75,5.67,76,3.33
M,134,Kanté,4.8,4.8,Chelsea,17,0.76,24,0.99,0,0.00,31,1.30,30,1.08,32,1.33,30,1.34,33,2.34,30,1.17
M,135,Ziyech,5.5,5.5,Chelsea,9,0.58,10,0.65,0,0.00,8,0.61,9,0.51,9,0.64,10,0.73,10,1.10,9,0.58
M,136,Loftus-Cheek,5.0,5.0,Chelsea,32,1.41,28,1.25,0,0.00,22,1.11,24,1.03,24,1.16,21,1.15,23,1.95,24,1.11
F,137,Werner,7.9,7.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,138,Kenedy,3.9,3.9,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,139,Chilwell,6.0,5.9,Chelsea,71,3.76,69,3.14,0,0.00,70,4.03,68,2.09,65,3.69,66,4.43,64,4.06,64,3.13
M,140,Pulisic,5.6,5.6,Chelsea,19,1.12,24,1.33,0,0.00,20,1.25,20,1.02,22,1.35,22,1.45,22,2.17,20,1.15
D,141,Chalobah,4.4,4.4,Chelsea,17,0.74,13,0.48,0,0.00,6,0.27,5,0.16,5,0.22,5,0.27,5,0.30,6,0.24
M,142,Mount,7.2,7.2,Chelsea,48,2.73,47,2.55,0,0.00,48,2.99,46,2.05,45,2.75,46,3.14,45,4.09,49,2.69
D,143,Sarr,5.0,5.0,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,144,Hudson-Odoi,5.3,5.3,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,145,Havertz,7.6,7.6,Chelsea,72,4.04,69,3.76,0,0.00,72,4.48,70,3.05,70,4.25,70,4.88,70,6.18,70,3.74
D,146,James,5.8,5.8,Chelsea,62,3.37,62,2.97,0,0.00,63,3.78,65,2.06,61,3.63,60,4.27,58,3.91,58,3.01
G,147,Mendy,4.8,4.8,Chelsea,13,0.58,12,0.47,0,0.00,13,0.58,9,0.34,13,0.59,14,0.70,15,1.08,14,0.57
M,148,Gallagher,5.6,5.6,Chelsea,5,0.28,8,0.39,0,0.00,5,0.30,6,0.25,6,0.33,9,0.52,7,0.67,8,0.41
M,149,Gilmour,4.2,4.2,Brighton,16,0.68,20,0.82,0,0.00,19,0.86,22,1.91,21,0.97,16,1.31,16,1.46,16,0.71
F,150,Broja,5.2,5.2,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,151,Ampadu,4.4,4.4,Chelsea,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,152,Guaita,4.4,4.4,Crystal Palace,0,0.00,11,0.47,41,1.85,57,2.28,69,2.96,87,3.15,85,3.79,86,3.42,85,3.88
D,153,Tomkins,3.9,3.9,Crystal Palace,6,0.18,10,0.34,11,0.40,8,0.23,6,0.20,4,0.10,5,0.17,5,0.14,5,0.17
M,154,McArthur,4.8,4.8,Crystal Palace,4,0.17,7,0.35,8,0.37,11,0.47,9,0.43,8,0.34,7,0.37,6,0.30,7,0.37
F,155,Benteke,5.5,5.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,156,Ward,4.4,4.4,Crystal Palace,68,2.02,65,2.14,68,2.68,66,2.06,65,2.32,61,1.36,60,2.40,62,1.91,58,2.45
D,157,Clyne,4.5,4.5,Crystal Palace,36,1.22,40,1.47,37,1.61,39,1.38,38,1.51,38,1.02,41,1.80,40,1.40,40,1.82
M,158,Milivojevic,4.2,4.2,Crystal Palace,11,0.54,14,0.66,16,0.80,19,0.88,17,0.83,17,0.75,15,0.72,14,0.63,15,0.73
M,159,J.Ayew,5.2,5.2,Crystal Palace,58,2.53,59,2.68,59,2.77,61,2.52,58,2.67,55,2.15,50,2.60,50,2.17,51,2.61
M,160,Zaha,7.2,7.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,10,0.56,38,1.66,61,3.68,77,3.71,78,4.63
M,161,Schlupp,4.7,4.7,Crystal Palace,73,2.93,66,2.84,69,3.07,67,2.63,62,2.70,58,2.12,56,2.56,56,2.18,54,2.48
G,162,Butland,4.4,4.4,Man Utd,1,0.05,1,0.06,0,0.00,2,0.09,4,0.37,4,0.18,4,0.18,4,0.32,4,0.17
M,163,Hughes,4.8,4.8,Crystal Palace,13,0.58,16,0.74,17,0.82,21,0.91,20,0.92,17,0.76,16,0.79,15,0.69,17,0.82
M,164,Riedewald,4.2,4.2,Crystal Palace,1,0.04,2,0.10,4,0.16,3,0.13,4,0.18,4,0.14,3,0.11,3,0.12,2,0.10
D,165,Andersen,4.5,4.5,Crystal Palace,87,2.66,81,2.83,82,3.39,80,2.59,80,3.00,76,1.79,76,3.26,76,2.47,76,3.46
F,166,Edouard,5.0,5.0,Crystal Palace,54,2.66,56,2.81,55,2.82,56,2.53,55,2.76,50,2.14,49,2.70,48,2.23,47,2.56
D,167,Guéhi,4.4,4.4,Crystal Palace,86,2.54,84,2.77,77,3.09,76,2.37,77,2.78,78,1.75,76,3.10,76,2.35,76,3.30
F,168,Mateta,5.1,5.1,Crystal Palace,29,1.70,32,1.90,35,2.07,36,1.89,36,2.04,32,1.57,31,1.96,28,1.53,28,1.77
M,169,Eze,5.4,5.4,Crystal Palace,67,3.19,65,3.29,64,3.38,63,2.84,61,3.13,56,2.37,56,3.12,56,2.53,52,2.82
D,170,Mitchell,4.4,4.4,Crystal Palace,75,2.42,73,2.63,70,3.04,70,2.38,68,2.68,66,1.68,61,2.67,63,2.15,62,2.87
M,171,Olise,5.4,5.4,Crystal Palace,74,3.28,73,3.42,68,3.37,66,2.86,67,3.21,66,2.63,61,3.23,60,2.68,61,3.28
M,172,Rak-Sakyi,4.5,4.5,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,173,Ebiowei,4.2,4.2,Crystal Palace,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,174,Ferguson,3.9,3.9,Crystal Palace,0,0.00,0,0.00,1,0.04,3,0.10,5,0.18,9,0.23,12,0.48,10,0.33,13,0.58
G,175,Johnstone,4.4,4.4,Crystal Palace,88,3.44,76,3.09,47,2.08,32,1.27,20,0.87,3,0.13,4,0.18,4,0.17,5,0.21
G,176,Begović,3.9,3.9,Everton,1,0.04,1,0.06,2,0.09,3,0.12,2,0.07,3,0.13,4,0.14,3,0.12,2,0.11
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.3,4.3,Everton,71,1.83,65,3.05,61,2.49,57,2.05,58,2.06,59,1.62,60,1.55,58,2.24,57,2.79
M,179,Townsend,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,2,0.10,6,0.28,7,0.39,9,0.56
D,180,Keane,4.2,4.2,Everton,82,2.00,81,3.72,78,3.03,76,2.55,75,2.51,71,1.80,69,1.67,73,2.68,70,3.37
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.4,4.4,Everton,89,3.22,89,3.91,88,3.67,87,3.43,88,3.42,86,3.15,86,3.11,87,3.53,87,3.94
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,72,2.54,70,2.60,69,2.27,71,2.25,70,2.50,71,3.11
M,186,Iwobi,5.1,5.1,Everton,84,2.87,80,3.46,76,2.87,73,2.68,71,2.72,72,2.42,72,2.38,70,2.61,69,3.12
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,2,0.07,3,0.14,5,0.18,6,0.20,6,0.20,6,0.20,7,0.21,19,0.74,9,0.42
M,189,Gray,5.2,5.2,Everton,63,2.78,56,3.24,57,2.65,47,2.14,46,2.26,45,1.89,44,1.80,45,2.07,44,2.57
M,190,Davies,4.9,4.9,Everton,37,1.38,33,1.44,31,1.27,14,0.63,17,0.75,16,0.69,17,0.72,18,0.78,16,0.79
F,191,Calvert-Lewin,7.9,7.9,Everton,9,0.49,42,2.50,65,3.19,69,3.20,68,3.44,70,2.95,66,2.72,67,3.12,69,4.14
D,192,Holgate,4.2,4.2,Everton,6,0.18,7,0.30,9,0.31,6,0.20,6,0.20,8,0.20,8,0.20,14,0.46,8,0.34
D,193,Godfrey,4.3,4.3,Everton,79,1.80,74,3.17,71,2.63,68,2.14,67,2.09,68,1.61,66,1.47,66,2.27,68,3.07
D,194,Mykolenko,4.1,4.1,Everton,17,0.44,19,0.84,18,0.68,21,0.72,22,0.77,19,0.52,23,0.63,22,0.83,19,0.90
M,195,Gordon,5.1,5.1,Newcastle,28,1.52,38,1.87,45,2.35,44,2.17,42,2.52,38,1.89,31,3.21,31,1.97,28,1.34
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,3.9,3.9,Everton,11,0.33,18,0.78,23,0.90,27,0.92,26,0.90,25,0.69,23,0.63,25,0.91,27,1.25
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.2,4.2,Everton,85,1.85,84,3.57,82,2.96,81,2.47,80,2.44,77,1.74,78,1.65,78,2.61,77,3.44
M,200,Cairney,4.7,4.7,Fulham,11,0.57,13,0.64,20,1.04,21,0.99,22,1.95,19,1.00,21,1.01,21,1.06,20,0.87
D,201,Ream,4.6,4.6,Fulham,88,3.02,85,2.55,83,2.79,81,1.99,81,2.76,82,2.67,80,2.51,80,3.06,81,1.34
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.4,5.4,Fulham,55,2.45,55,2.29,56,2.68,55,2.23,54,4.02,52,2.54,48,2.10,49,2.27,49,1.80
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.4,4.4,Fulham,6,0.20,10,0.34,14,0.50,16,0.43,18,0.70,17,0.62,19,0.64,19,0.77,18,0.34
F,210,Mitrović,6.6,6.6,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,73,3.85,77,4.22,75,2.99
M,211,Reed,4.3,4.3,Fulham,71,2.31,68,2.12,62,2.12,64,1.96,64,3.69,63,2.12,63,2.06,63,2.14,61,1.74
M,212,Wilson,5.7,5.7,Fulham,20,1.22,24,1.29,27,1.69,28,1.45,27,2.62,28,1.77,24,1.38,23,1.39,23,1.11
G,213,Rodák,4.3,4.3,Fulham,2,0.07,3,0.11,4,0.17,4,0.15,4,0.28,5,0.20,5,0.19,5,0.23,6,0.22
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,83,3.08,80,2.59,76,2.85,73,2.00,74,2.74,71,2.64,71,2.49,71,3.00,71,1.27
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,85,3.01,84,2.57,82,2.90,80,2.03,77,2.72,77,2.67,75,2.51,75,3.03,74,1.29
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,4.9,4.9,Fulham,87,2.80,83,2.53,79,2.74,76,2.28,77,4.19,78,2.70,76,2.46,76,2.58,73,1.96
D,221,Cooper,4.4,4.4,Leeds,23,0.92,20,0.48,10,0.31,10,0.36,12,0.39,12,0.21,11,0.30,12,0.36,11,0.32
D,222,Ayling,4.5,4.5,Leeds,78,3.42,80,2.05,79,2.60,74,2.84,73,2.62,73,1.17,76,2.25,73,2.23,73,2.27
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,0,0.00,0,0.00,2,0.12,5,0.23,11,0.47,18,0.70,20,0.83,18,0.75,20,0.83
