Pos,ID,Name,BV,SV,Team,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts,34_xMins,34_Pts,35_xMins,35_Pts,36_xMins,36_Pts
F,177,Rondón,4.9,4.9,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,178,Coleman,4.4,4.4,Everton,72,1.91,56,2.02,54,1.39,52,2.38,51,2.13,49,1.82,51,1.80,48,1.33,47,1.28
M,179,Townsend,5.4,5.4,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,1,0.05,5,0.24
D,180,Keane,4.2,4.2,Everton,69,1.69,67,2.22,65,1.45,65,2.77,60,2.31,62,2.08,59,1.87,61,1.46,60,1.40
M,181,Dele,5.3,5.3,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,182,Pickford,4.4,4.4,Everton,89,3.22,88,3.42,88,3.17,88,3.83,87,3.66,87,3.44,86,3.33,85,3.09,86,3.12
M,183,Allan,4.8,4.8,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,184,André Gomes,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,185,A.Doucouré,5.3,5.3,Everton,62,2.00,63,2.35,64,2.05,65,2.65,63,2.31,65,2.31,62,2.24,63,2.02,62,1.96
M,186,Iwobi,5.3,5.3,Everton,82,2.60,77,2.91,76,2.46,75,3.12,74,2.79,73,2.70,72,2.70,72,2.39,70,2.31
M,187,Gbamin,4.5,4.5,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,188,Mina,4.3,4.3,Everton,4,0.12,5,0.19,7,0.20,7,0.29,8,0.33,10,0.35,9,0.33,10,0.30,10,0.30
M,189,Gray,5.3,5.3,Everton,49,2.01,47,2.22,47,1.90,46,2.49,48,2.28,48,2.20,50,2.34,45,1.87,48,1.92
M,190,Davies,4.9,4.9,Everton,9,0.41,9,0.45,11,0.47,12,0.55,13,0.55,15,0.64,14,0.61,13,0.54,11,0.47
F,191,Calvert-Lewin,7.9,7.9,Everton,47,1.96,79,3.81,75,3.04,73,4.04,72,3.41,71,3.30,72,3.49,74,3.00,73,2.90
D,192,Holgate,4.3,4.3,Everton,5,0.14,2,0.09,4,0.11,6,0.24,7,0.25,7,0.24,7,0.22,9,0.22,7,0.17
D,193,Godfrey,4.3,4.3,Everton,47,1.11,43,1.36,46,0.98,46,1.83,47,1.71,44,1.40,42,1.28,45,1.02,47,1.03
D,194,Mykolenko,4.2,4.2,Everton,46,1.18,47,1.58,43,1.03,43,1.85,43,1.70,45,1.52,46,1.49,42,1.07,45,1.09
M,195,Gordon,5.1,5.1,Newcastle,0,0.00,8,0.81,19,1.11,35,2.33,44,2.25,45,2.28,43,2.61,43,2.35,46,2.64
D,196,Branthwaite,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,197,Patterson,3.9,3.9,Everton,9,0.26,32,1.09,32,0.81,34,1.44,36,1.41,36,1.26,35,1.16,36,0.93,37,0.94
D,198,Nkounkou,4.0,4.0,Everton,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,199,Tarkowski,4.3,4.3,Everton,86,1.92,83,2.58,81,1.66,78,3.18,77,2.84,77,2.42,77,2.30,75,1.64,77,1.63
M,200,Cairney,4.7,4.7,Fulham,0,0.00,2,0.11,8,0.41,14,0.66,19,0.76,19,0.90,21,1.57,22,1.12,21,1.02
D,201,Ream,4.6,4.6,Fulham,0,0.00,86,2.75,84,2.98,83,2.65,83,2.25,80,2.22,80,2.58,81,2.74,81,2.67
M,202,Knockaert,4.7,4.7,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,203,Chalobah,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,204,Kebano,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,205,De Cordova-Reid,5.4,5.4,Fulham,0,0.00,51,2.31,49,2.27,52,2.15,51,1.83,49,2.04,49,3.20,52,2.44,48,2.13
D,206,Bryan,4.4,4.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,207,Gazzaniga,4.0,4.0,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,208,Kongolo,3.9,3.9,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,209,Tosin,4.4,4.4,Fulham,0,0.00,12,0.40,15,0.58,18,0.61,16,0.46,18,0.56,19,0.70,19,0.69,19,0.67
F,210,Mitrović,6.7,6.7,Fulham,0,0.00,80,4.50,78,4.36,79,3.83,79,3.48,77,3.72,74,5.35,74,4.35,76,4.01
M,211,Reed,4.3,4.3,Fulham,0,0.00,67,2.21,65,2.17,64,2.04,63,1.65,62,1.93,62,3.08,61,2.07,60,1.99
M,212,Wilson,5.7,5.7,Fulham,0,0.00,23,1.39,23,1.41,23,1.26,22,1.07,24,1.29,25,2.10,24,1.49,25,1.47
G,213,Rodák,4.3,4.3,Fulham,0,0.00,3,0.13,5,0.20,4,0.18,6,0.19,6,0.23,5,0.32,7,0.28,6,0.23
M,214,Cavaleiro,4.8,4.8,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,215,Tete,4.4,4.4,Fulham,0,0.00,77,2.81,76,3.01,73,2.57,73,2.23,75,2.29,72,2.58,71,2.73,70,2.58
M,216,Onomah,4.3,4.3,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,217,Robinson,4.4,4.4,Fulham,0,0.00,81,2.79,77,2.92,76,2.58,77,2.24,77,2.24,76,2.56,76,2.75,75,2.61
F,218,Muniz,5.4,5.4,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,219,Stansfield,4.5,4.5,Fulham,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,220,Palhinha,4.9,4.9,Fulham,0,0.00,82,2.76,80,2.71,80,2.49,79,2.10,78,2.37,75,3.59,74,2.58,77,2.52
D,221,Cooper,4.4,4.4,Leeds,11,0.35,25,1.53,32,1.40,31,0.78,33,0.80,35,1.31,31,1.17,33,0.58,33,1.03
D,222,Ayling,4.5,4.5,Leeds,84,2.94,81,5.41,75,3.55,74,2.00,73,1.91,72,2.94,72,2.98,71,1.19,69,2.31
M,223,Klich,4.6,4.6,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,224,Forshaw,4.4,4.4,Leeds,0,0.00,3,0.29,9,0.38,9,0.40,7,0.29,10,0.47,10,0.49,10,0.42,10,0.46
M,225,Rodrigo,6.3,6.3,Leeds,31,1.69,48,5.28,42,2.70,41,2.20,40,1.79,39,2.60,40,2.68,41,1.78,41,2.31
D,226,Dallas,4.9,4.9,Leeds,0,0.00,3,0.20,6,0.25,10,0.30,14,0.38,14,0.60,14,0.58,16,0.34,17,0.62
F,227,Bamford,7.1,7.1,Leeds,61,2.98,56,6.04,50,3.05,51,2.77,50,2.16,48,3.09,49,3.16,47,2.00,46,2.51
D,228,Llorente,4.4,4.4,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,229,Roberts,5.0,5.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,230,Koch,4.5,4.5,Leeds,83,2.70,80,4.91,74,3.21,74,1.83,74,1.79,71,2.63,71,2.72,72,1.19,69,2.11
M,231,James,6.0,6.0,Fulham,0,0.00,9,0.56,11,0.63,10,0.56,11,0.50,12,0.64,13,1.09,13,0.74,13,0.69
M,232,Raphinha,7.0,7.0,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,233,Harrison,5.7,5.7,Leeds,61,2.57,58,5.17,54,2.70,53,2.30,49,1.74,52,2.65,50,2.65,49,1.81,51,2.25
M,234,Shackleton,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,235,Struijk,4.5,4.5,Leeds,36,1.34,37,2.63,38,1.84,34,1.01,35,0.96,37,1.51,37,1.60,34,0.72,40,1.40
G,236,Klaesson,3.9,3.9,Leeds,0,0.01,0,0.01,1,0.04,1,0.02,1,0.02,0,0.01,1,0.04,1,0.03,1,0.03
F,237,Greenwood,4.1,4.1,Leeds,19,0.81,15,1.31,15,0.70,6,0.30,6,0.24,6,0.32,6,0.34,7,0.34,7,0.37
G,238,Meslier,4.5,4.5,Leeds,88,3.57,89,7.16,86,3.93,87,3.17,86,2.64,86,3.56,86,3.78,85,3.01,87,3.38
D,239,Firpo,4.5,4.5,Leeds,55,2.00,50,3.40,48,2.24,45,1.29,45,1.22,44,1.82,46,1.91,47,0.91,42,1.45
M,240,Summerville,4.2,4.2,Leeds,42,1.90,34,3.40,37,2.00,33,1.57,32,1.25,36,1.97,35,1.95,34,1.37,32,1.57
M,241,Bate,4.5,4.5,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,242,Gelhardt,5.1,5.1,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,243,Hjelde,3.9,3.9,Leeds,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,244,Kristensen,4.7,4.7,Leeds,8,0.30,10,0.75,16,0.74,17,0.54,16,0.47,17,0.73,18,0.79,19,0.45,21,0.75
M,245,Roca,4.8,4.8,Leeds,77,2.49,72,4.88,62,2.44,59,2.03,61,1.68,58,2.30,58,2.35,56,1.71,56,1.97
M,246,Aaronson,5.3,5.3,Leeds,53,2.15,40,3.64,38,1.88,35,1.56,36,1.30,37,1.90,35,1.87,38,1.42,37,1.64
M,247,Gyabi,4.2,4.2,Leeds,0,0.01,0,0.05,0,0.03,0,0.01,0,0.00,0,0.01,0,0.01,0,0.01,0,0.03
G,248,Schmeichel,5.0,5.0,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,249,Evans,4.4,4.4,Leicester,84,2.15,59,4.03,59,2.38,58,0.95,60,2.25,60,1.67,60,2.38,58,1.66,60,1.34
D,250,Bertrand,3.9,3.9,Leicester,0,0.02,3,0.20,3,0.14,3,0.07,2,0.08,2,0.06,1,0.06,2,0.08,4,0.12
M,251,Albrighton,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,252,Mendy,4.3,4.3,Leicester,44,1.41,45,2.98,44,1.55,44,1.29,40,1.39,37,1.24,36,1.29,33,1.15,37,1.21
D,253,Vestergaard,3.8,3.8,Leicester,1,0.03,0,0.03,0,0.01,1,0.02,1,0.04,1,0.04,1,0.04,0,0.02,1,0.02
G,254,Ward,4.0,4.0,Leicester,88,3.31,88,7.29,87,3.78,86,3.07,86,3.72,85,3.24,85,3.71,86,3.31,84,3.02
F,255,Vardy,9.1,9.1,Leicester,31,1.75,30,3.70,35,2.49,33,1.50,34,2.11,33,1.85,34,2.13,32,1.85,35,1.93
D,256,Ricardo,4.3,4.3,Leicester,76,2.27,69,5.47,64,3.00,59,1.02,59,2.53,57,1.84,57,2.56,53,1.74,57,1.50
D,257,Amartey,4.0,4.0,Leicester,22,0.64,15,1.06,20,0.87,18,0.35,18,0.69,17,0.51,20,0.81,19,0.58,20,0.51
D,258,Castagne,4.4,4.4,Leicester,83,2.36,77,5.82,70,3.18,68,1.11,65,2.70,67,2.08,66,2.86,64,2.03,63,1.59
M,259,Tielemans,6.1,6.1,Leicester,0,0.00,0,0.00,0,0.00,6,0.23,25,1.06,38,1.45,57,2.35,60,2.25,64,2.27
M,260,Pérez,4.7,4.7,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,261,Maddison,8.1,8.1,Leicester,85,4.02,83,8.90,79,5.23,79,2.83,75,4.23,71,3.50,73,4.18,74,3.66,75,3.50
F,262,Iheanacho,6.1,6.1,Leicester,52,2.73,52,5.98,48,3.28,48,2.00,48,2.83,48,2.56,47,2.82,44,2.42,45,2.40
M,263,Choudhury,4.5,4.5,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,264,Barnes,6.7,6.7,Leicester,67,2.95,66,6.56,64,3.79,65,2.34,62,3.27,62,2.90,62,3.32,61,2.87,60,2.74
M,265,Ndidi,4.8,4.8,Leicester,36,1.16,37,2.54,37,1.35,36,1.05,33,1.16,35,1.14,30,1.09,27,0.94,24,0.83
M,266,Dewsbury-Hall,4.9,4.9,Leicester,80,2.56,75,5.30,72,2.93,73,2.06,68,2.59,68,2.41,63,2.53,63,2.25,63,2.20
D,267,Söyüncü,4.2,4.2,Leicester,7,0.21,2,0.17,3,0.13,4,0.11,3,0.14,4,0.14,4,0.18,4,0.13,3,0.11
D,268,Justin,4.2,4.2,Leicester,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,269,Soumaré,4.4,4.4,Leicester,23,0.93,24,1.96,28,1.15,26,0.94,24,0.99,22,0.90,17,0.73,20,0.83,15,0.63
D,270,Thomas,4.0,4.0,Leicester,13,0.42,12,0.91,12,0.50,8,0.19,8,0.32,8,0.27,8,0.33,9,0.32,7,0.21
F,271,Daka,5.6,5.6,Leicester,32,1.76,34,4.07,36,2.43,35,1.55,35,2.12,33,1.85,33,2.04,37,2.03,35,1.88
D,272,W.Fofana,4.3,4.3,Chelsea,61,3.15,72,5.87,72,3.06,64,2.44,67,0.43,65,2.97,62,1.71,62,2.77,57,2.97
D,273,Brunt,3.9,3.9,Leicester,0,0.00,0,0.02,0,0.02,0,0.00,0,0.01,0,0.01,1,0.02,0,0.01,1,0.01
M,274,Milner,4.4,4.4,Liverpool,0,0.00,10,0.97,10,0.49,6,0.33,7,0.42,9,0.45,9,0.79,11,0.62,9,0.50
M,275,Henderson,5.3,5.3,Liverpool,0,0.00,62,4.03,55,1.98,51,2.00,50,2.22,51,1.98,49,3.31,50,2.06,49,1.93
D,276,Matip,5.9,5.9,Liverpool,0,0.00,18,0.99,18,0.59,18,0.69,19,0.99,18,0.73,20,1.41,20,0.89,20,0.76
M,277,Thiago,5.1,5.1,Liverpool,0,0.00,14,0.98,36,1.20,61,2.12,62,2.55,62,2.15,60,3.67,59,2.20,61,2.15
M,278,Chamberlain,4.9,4.9,Liverpool,0,0.00,3,0.42,3,0.23,3,0.25,3,0.27,3,0.24,5,0.64,4,0.28,5,0.34
F,279,Firmino,8.0,8.0,Liverpool,0,0.00,26,2.71,27,1.53,27,1.71,27,1.96,23,1.43,25,2.62,27,1.73,26,1.65
D,280,Van Dijk,6.5,6.5,Liverpool,0,0.00,84,4.46,82,2.72,78,3.15,78,4.21,79,3.18,77,5.55,77,3.54,78,3.04
G,281,Alisson,5.4,5.4,Liverpool,0,0.00,88,6.74,87,3.46,86,3.67,86,4.19,87,3.72,87,6.27,87,3.92,87,3.64
M,282,Fabinho,5.2,5.2,Liverpool,0,0.00,62,3.57,61,1.87,54,1.81,54,2.10,52,1.75,50,2.91,50,1.80,51,1.72
M,283,Salah,12.8,12.8,Liverpool,0,0.00,81,8.59,79,4.97,77,5.52,76,7.13,76,5.29,73,9.53,75,5.95,75,5.50
D,284,Robertson,6.8,6.8,Liverpool,0,0.00,80,4.73,77,2.87,77,3.49,73,4.50,75,3.46,73,6.00,72,3.79,74,3.32
D,285,Alexander-Arnold,7.3,7.3,Liverpool,0,0.00,81,5.44,79,3.38,79,4.09,79,5.57,79,4.09,78,7.39,78,4.66,77,3.92
D,286,Gomez,4.3,4.3,Liverpool,0,0.00,3,0.20,9,0.29,25,0.92,23,1.12,23,0.85,26,1.71,26,1.09,27,0.95
M,287,Keita,4.7,4.7,Liverpool,0,0.00,23,1.99,20,0.94,17,0.84,16,0.93,19,0.97,19,1.64,19,0.99,18,0.92
F,288,Diogo Jota,8.8,8.8,Liverpool,0,0.00,45,4.04,44,2.18,38,2.16,38,2.56,33,1.86,33,3.46,34,2.07,33,2.05
G,289,Kelleher,4.0,4.0,Liverpool,0,0.00,2,0.14,3,0.12,4,0.16,4,0.19,3,0.14,3,0.21,3,0.13,3,0.11
D,290,Konaté,4.8,4.8,Liverpool,0,0.00,75,3.55,72,2.11,67,2.39,67,3.21,67,2.42,64,4.09,64,2.60,60,2.06
M,291,Jones,4.9,4.9,Liverpool,0,0.00,6,0.60,6,0.32,5,0.26,5,0.28,6,0.33,6,0.57,6,0.32,7,0.36
D,292,Tsimikas,4.3,4.3,Liverpool,0,0.00,12,0.89,14,0.60,14,0.66,16,0.92,13,0.65,16,1.34,16,0.84,15,0.72
M,293,Luis Díaz,7.8,7.8,Liverpool,0,0.00,9,0.99,13,0.78,23,1.47,30,2.18,38,2.19,41,4.28,42,2.66,45,2.60
M,294,Elliott,4.9,4.9,Liverpool,0,0.00,28,2.41,23,1.12,23,1.17,23,1.37,21,1.07,22,2.01,24,1.27,22,1.13
D,295,N.Williams,3.9,3.9,Nott'm Forest,25,0.78,27,1.97,27,0.84,30,0.85,31,0.64,31,0.92,30,0.89,32,1.44,31,0.74
M,296,Carvalho,5.1,5.1,Liverpool,0,0.00,1,0.23,2,0.14,2,0.15,2,0.18,2,0.17,2,0.28,3,0.27,2,0.18
F,297,Darwin,8.8,8.8,Liverpool,0,0.00,60,6.04,59,3.44,56,3.66,54,4.36,53,3.38,53,6.16,53,3.72,51,3.46
D,298,Ramsay,3.9,3.9,Liverpool,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,299,Walker,4.8,4.8,Man City,0,0.00,47,1.92,47,2.38,46,2.36,45,0.02,46,1.93,47,4.46,46,2.48,45,2.34
M,300,Gündogan,7.3,7.3,Man City,0,0.00,56,2.69,58,3.03,55,3.09,56,0.02,54,2.51,53,5.34,55,3.15,54,2.75
M,301,De Bruyne,12.1,12.1,Man City,0,0.00,69,4.17,68,4.62,69,5.14,69,0.04,69,4.15,67,8.92,65,4.94,66,4.40
D,302,Stones,5.4,5.4,Man City,0,0.00,65,2.65,63,3.25,59,3.10,57,0.02,59,2.46,58,5.58,58,3.18,59,3.07
M,303,Mahrez,7.4,7.4,Man City,0,0.00,48,3.12,49,3.38,48,3.67,48,0.03,49,2.99,49,6.53,47,3.70,46,3.15
M,304,Sterling,9.7,9.7,Chelsea,39,2.50,55,6.35,48,2.64,49,2.73,50,0.53,49,2.98,51,2.41,48,3.00,47,3.30
M,305,Grealish,6.8,6.8,Man City,0,0.00,66,3.48,64,3.65,60,3.79,62,0.03,64,3.22,63,6.84,64,4.05,61,3.43
D,306,Cancelo,7.1,7.1,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,307,Ederson,5.4,5.4,Man City,0,0.00,88,3.71,88,4.25,87,4.18,86,0.04,86,3.82,85,7.81,86,4.37,85,4.27
D,308,Aké,5.1,5.1,Man City,0,0.00,55,2.33,51,2.69,52,2.78,53,0.02,51,2.16,48,4.82,52,2.89,48,2.55
D,309,Laporte,5.7,5.7,Man City,0,0.00,53,2.24,56,2.98,56,3.06,56,0.02,55,2.33,54,5.33,53,3.03,52,2.78
G,310,Steffen,4.0,4.0,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,311,Bernardo,6.7,6.7,Man City,0,0.00,55,2.46,55,2.69,57,2.98,53,0.02,52,2.26,52,4.89,54,2.89,54,2.70
D,312,Dias,5.9,5.9,Man City,0,0.00,60,2.53,58,3.09,59,3.22,59,0.02,57,2.45,59,5.89,57,3.22,58,3.08
D,313,Zinchenko,5.2,5.2,Arsenal,80,4.78,78,4.34,75,2.54,74,3.66,74,4.50,72,2.13,72,3.45,71,2.89,72,3.36
M,314,Foden,8.0,8.0,Man City,0,0.00,51,3.28,51,3.59,53,3.99,51,0.03,51,3.17,50,6.72,49,3.80,51,3.34
M,315,Rodri,5.6,5.6,Man City,0,0.00,80,2.97,77,3.15,76,3.26,78,0.03,76,2.77,77,5.89,75,3.29,77,3.08
M,316,Palmer,4.2,4.2,Man City,0,0.00,7,0.44,10,0.58,11,0.75,10,0.01,12,0.71,14,1.62,14,0.93,14,0.80
M,317,McAtee,4.5,4.5,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,318,Haaland,12.1,12.1,Man City,0,0.00,76,5.79,74,6.02,71,6.58,71,0.05,70,4.87,70,10.86,68,6.22,71,5.40
F,319,Álvarez,6.0,6.0,Man City,0,0.00,36,1.73,37,1.85,40,2.12,39,0.02,42,1.91,39,3.74,41,2.24,41,1.97
D,320,Mbete,3.9,3.9,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,321,Lavia,4.5,4.5,Southampton,74,2.03,71,1.98,69,1.80,68,2.10,65,1.68,63,2.04,64,1.72,65,1.92,66,1.99
D,322,Wilson-Esbrand,3.8,3.8,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,323,Delap,4.4,4.4,Man City,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,324,Ortega,3.8,3.8,Man City,0,0.00,2,0.08,2,0.09,3,0.16,3,0.00,3,0.15,4,0.39,4,0.18,4,0.22
M,325,Phillips,4.8,4.8,Man City,0,0.00,10,0.40,13,0.54,11,0.50,13,0.01,15,0.59,14,1.16,17,0.74,15,0.63
F,326,Ronaldo,10.2,10.2,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,327,De Gea,5.0,5.0,Man Utd,0,0.00,88,7.49,87,4.22,86,3.91,87,0.82,87,3.40,86,7.09,85,3.68,86,4.08
D,328,Jones,3.9,3.9,Man Utd,0,0.00,0,0.00,0,0.01,0,0.00,0,0.00,0,0.00,0,0.01,0,0.01,0,0.02
D,329,Varane,4.8,4.8,Man Utd,0,0.00,70,5.52,68,3.41,68,3.14,67,0.58,64,2.07,64,4.78,65,2.60,62,3.02
D,330,Maguire,4.7,4.7,Man Utd,0,0.00,19,1.47,22,1.11,22,1.01,25,0.21,26,0.83,25,1.87,26,1.05,27,1.30
M,331,Fred,5.1,5.1,Man Utd,0,0.00,39,3.13,42,1.83,33,1.46,29,0.27,28,1.14,26,2.17,22,0.96,19,0.90
D,332,Shaw,5.2,5.2,Man Utd,0,0.00,80,6.66,77,4.25,75,3.75,75,0.68,72,2.42,72,5.79,73,3.06,73,3.82
M,333,Fernandes,9.7,9.7,Man Utd,0,0.00,84,9.41,83,5.50,82,5.21,82,0.97,81,4.08,80,9.04,81,4.51,79,5.04
D,334,Telles,5.0,5.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,335,Rashford,7.4,7.0,Man Utd,0,0.00,78,9.58,77,5.47,76,5.22,75,0.98,74,4.03,74,9.02,71,4.36,74,5.19
M,336,Van de Beek,5.1,5.1,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,337,Lindelöf,4.1,4.1,Man Utd,0,0.00,9,0.65,8,0.38,13,0.54,14,0.11,17,0.54,16,1.19,16,0.59,17,0.77
M,338,McTominay,4.9,4.9,Man Utd,0,0.00,75,5.09,73,2.80,24,1.01,23,0.20,21,0.79,22,1.71,22,0.87,23,0.96
D,339,Bailly,4.0,4.0,Man Utd,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
M,340,Sancho,7.1,7.1,Man Utd,0,0.00,34,4.24,29,2.07,31,2.10,32,0.42,31,1.74,30,3.70,33,2.00,29,1.99
D,341,Wan-Bissaka,4.3,4.3,Man Utd,0,0.00,36,2.91,37,1.87,37,1.72,38,0.33,38,1.26,39,2.98,41,1.65,38,1.87
D,342,Dalot,4.7,4.7,Man Utd,0,0.00,54,4.36,54,2.83,52,2.53,51,0.46,50,1.68,49,3.92,48,2.00,49,2.53
D,343,B.Williams,3.8,3.8,Man Utd,0,0.00,1,0.06,1,0.04,3,0.10,2,0.01,2,0.06,3,0.15,3,0.10,4,0.14
M,344,Elanga,4.6,4.6,Man Utd,0,0.00,1,0.25,2,0.17,2,0.19,3,0.06,2,0.18,2,0.37,2,0.17,2,0.20
F,345,Martial,6.3,6.3,Man Utd,0,0.00,42,4.96,51,3.27,48,3.02,49,0.60,48,2.52,46,5.23,46,2.63,47,2.94
M,346,Andreas,4.3,4.3,Fulham,0,0.00,75,3.64,75,3.67,73,3.14,72,2.79,71,3.00,69,4.43,72,3.62,71,3.34
M,347,Pellistri,4.3,4.3,Man Utd,0,0.00,1,0.23,2,0.19,2,0.21,2,0.04,3,0.20,2,0.40,2,0.19,3,0.24
G,348,Heaton,3.9,3.9,Man Utd,0,0.00,0,0.02,1,0.03,1,0.03,0,0.00,0,0.01,0,0.03,0,0.01,1,0.04
M,349,Shelvey,4.8,4.8,Nott'm Forest,64,2.07,57,3.98,59,1.94,57,1.86,54,1.64,54,1.80,56,1.83,55,2.11,55,1.65
D,350,Ritchie,4.2,4.2,Newcastle,2,0.10,2,0.21,4,0.20,2,0.13,3,0.13,2,0.13,3,0.18,3,0.15,3,0.18
D,351,Fernández,4.4,4.4,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
D,352,Clark,4.5,4.5,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,353,Darlow,3.9,3.9,Newcastle,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
F,354,Wood,5.6,5.6,Nott'm Forest,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00,0,0.00
G,355,Dubravka,4.1,4.1,Newcastle,2,0.08,2,0.17,2,0.09,3,0.15,3,0.12,3,0.15,4,0.22,4,0.19,5,0.27
F,356,Wilson,6.9,6.9,Newcastle,57,3.66,55,6.35,54,3.52,51,4.08,51,3.13,51,3.03,51,3.74,51,3.31,49,3.46
D,357,Trippier,6.0,5.9,Newcastle,84,4.68,81,7.01,78,3.85,78,4.67,78,3.54,76,3.82,78,4.78,77,3.38,75,3.97
